,player,position,position_id,date,team,opp,score,fpts,min,starts
0,Illan Meslier,G,1,May 22,LEE,@BRF,W 2-1,9.5,90,1
1,Illan Meslier,G,1,May 15,LEE,BHA,T 1-1,10.5,90,1
2,Illan Meslier,G,1,May 11,LEE,CHE,L 0-3,2.5,90,1
3,Illan Meslier,G,1,May 8,LEE,@ARS,L 1-2,14.0,90,1
4,Illan Meslier,G,1,Apr 30,LEE,MCI,L 0-4,4.5,90,1
5,Illan Meslier,G,1,Apr 25,LEE,@CRY,T 0-0,23.5,90,1
6,Illan Meslier,G,1,Apr 9,LEE,@WAT,W 3-0,15.5,90,1
7,Illan Meslier,G,1,Apr 2,LEE,SOU,T 1-1,10.5,90,1
8,Illan Meslier,G,1,Mar 18,LEE,@WOL,W 3-2,5.5,54,1
9,Illan Meslier,G,1,Mar 13,LEE,NOR,W 2-1,8.0,90,1
10,Illan Meslier,G,1,Mar 10,LEE,AVL,L 0-3,11.5,90,1
11,Illan Meslier,G,1,Mar 5,LEE,@LEI,L 0-1,7.5,90,1
12,Illan Meslier,G,1,Feb 26,LEE,TOT,L 0-4,12.5,90,1
13,Illan Meslier,G,1,Feb 23,LEE,@LIV,L 0-6,12.5,90,1
14,Illan Meslier,G,1,Feb 20,LEE,MUN,L 2-4,9.0,90,1
15,Illan Meslier,G,1,Feb 12,LEE,@EVE,L 0-3,12.5,90,1
16,Illan Meslier,G,1,Feb 9,LEE,@AVL,T 3-3,6.0,90,1
17,Illan Meslier,G,1,Jan 22,LEE,NEW,L 0-1,6.5,90,1
18,Illan Meslier,G,1,Jan 16,LEE,@WHU,W 3-2,7.0,90,1
19,Illan Meslier,G,1,Jan 2,LEE,BUR,W 3-1,8.5,90,1
20,Illan Meslier,G,1,Dec 18,LEE,ARS,L 1-4,14.5,90,1
21,Illan Meslier,G,1,Dec 14,LEE,@MCI,L 0-7,12.5,90,1
22,Illan Meslier,G,1,Dec 11,LEE,@CHE,L 2-3,7.5,90,1
23,Illan Meslier,G,1,Dec 5,LEE,BRF,T 2-2,4.5,90,1
24,Illan Meslier,G,1,Nov 30,LEE,CRY,W 1-0,14.0,90,1
25,Illan Meslier,G,1,Nov 27,LEE,@BHA,T 0-0,19.0,90,1
26,Illan Meslier,G,1,Nov 21,LEE,@TOT,L 1-2,8.0,90,1
27,Illan Meslier,G,1,Nov 7,LEE,LEI,T 1-1,7.5,90,1
28,Illan Meslier,G,1,Oct 31,LEE,@NOR,W 2-1,6.0,90,1
29,Illan Meslier,G,1,Oct 23,LEE,WOL,T 1-1,8.5,90,1
30,Illan Meslier,G,1,Oct 16,LEE,@SOU,L 0-1,7.5,90,1
31,Illan Meslier,G,1,Oct 2,LEE,WAT,W 1-0,13.5,90,1
32,Illan Meslier,G,1,Sep 25,LEE,WHU,L 1-2,14.5,90,1
33,Illan Meslier,G,1,Sep 17,LEE,@NEW,T 1-1,12.0,90,1
34,Illan Meslier,G,1,Sep 12,LEE,LIV,L 0-3,9.5,90,1
35,Illan Meslier,G,1,Aug 29,LEE,@BUR,T 1-1,7.0,90,1
36,Illan Meslier,G,1,Aug 21,LEE,EVE,T 2-2,11.5,90,1
37,Illan Meslier,G,1,Aug 14,LEE,@MUN,L 1-5,8.5,90,1
0,Kristoffer Klaesson,G,1,Mar 18,LEE,@WOL,W 3-2,8.5,34,0
0,Luke Ayling,D,2,May 8,LEE,@ARS,L 1-2,-3.15,26,1
1,Luke Ayling,D,2,Apr 30,LEE,MCI,L 0-4,5.8,90,1
2,Luke Ayling,D,2,Apr 25,LEE,@CRY,T 0-0,23.2,90,1
3,Luke Ayling,D,2,Apr 9,LEE,@WAT,W 3-0,20.8,90,1
4,Luke Ayling,D,2,Apr 2,LEE,SOU,T 1-1,10.3,88,1
5,Luke Ayling,D,2,Mar 18,LEE,@WOL,W 3-2,26.5,90,1
6,Luke Ayling,D,2,Mar 13,LEE,NOR,W 2-1,12.35,90,1
7,Luke Ayling,D,2,Mar 10,LEE,AVL,L 0-3,10.7,90,1
8,Luke Ayling,D,2,Mar 5,LEE,@LEI,L 0-1,9.4,90,1
9,Luke Ayling,D,2,Feb 26,LEE,TOT,L 0-4,3.75,90,1
10,Luke Ayling,D,2,Feb 23,LEE,@LIV,L 0-6,6.8,90,1
11,Luke Ayling,D,2,Feb 20,LEE,MUN,L 2-4,5.05,90,1
12,Luke Ayling,D,2,Feb 12,LEE,@EVE,L 0-3,8.6,90,1
13,Luke Ayling,D,2,Feb 9,LEE,@AVL,T 3-3,8.1,90,1
14,Luke Ayling,D,2,Jan 22,LEE,NEW,L 0-1,9.8,90,1
15,Luke Ayling,D,2,Jan 16,LEE,@WHU,W 3-2,15.85,90,1
16,Luke Ayling,D,2,Jan 2,LEE,BUR,W 3-1,12.55,90,1
17,Luke Ayling,D,2,Dec 18,LEE,ARS,L 1-4,8.6,90,1
18,Luke Ayling,D,2,Dec 14,LEE,@MCI,L 0-7,7.35,90,1
19,Luke Ayling,D,2,Dec 11,LEE,@CHE,L 2-3,8.55,90,1
20,Luke Ayling,D,2,Dec 5,LEE,BRF,T 2-2,18.0,90,1
21,Luke Ayling,D,2,Sep 17,LEE,@NEW,T 1-1,7.6,88,1
22,Luke Ayling,D,2,Sep 12,LEE,LIV,L 0-3,7.5,90,1
23,Luke Ayling,D,2,Aug 29,LEE,@BUR,T 1-1,8.85,90,1
24,Luke Ayling,D,2,Aug 21,LEE,EVE,T 2-2,9.1,90,1
25,Luke Ayling,D,2,Aug 14,LEE,@MUN,L 1-5,17.3,90,1
0,Cody Drameh,D,2,Dec 18,LEE,ARS,L 1-4,7.7,90,1
1,Cody Drameh,D,2,Dec 14,LEE,@MCI,L 0-7,1.5,16,0
2,Cody Drameh,D,2,Oct 31,LEE,@NOR,W 2-1,-0.4,18,0
0,Charlie Cresswell,D,2,Mar 18,LEE,@WOL,W 3-2,4.3,45,0
1,Charlie Cresswell,D,2,Dec 11,LEE,@CHE,L 2-3,0.5,1,0
2,Charlie Cresswell,D,2,Nov 30,LEE,CRY,W 1-0,0.5,1,0
3,Charlie Cresswell,D,2,Nov 7,LEE,LEI,T 1-1,0.75,1,0
