,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,23,1/18/20,H,West Ham,(16.),Everton ,Everton (11.),1:1,GK,,,,,,90',,,,Darren Randolph
1,24,1/22/20,A,West Ham,(16.),Leicester ,Leicester (3.),4:1,GK,,,,,,90',,,,Darren Randolph
2,18,1/29/20,H,West Ham,(15.),Liverpool ,Liverpool (1.),0:2,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Darren Randolph
3,25,2/1/20,H,West Ham,(17.),Brighton ,Brighton (15.),3:3,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Darren Randolph
4,26,2/19/20,A,West Ham,(18.),Man City ,Man City (2.),2:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Darren Randolph
5,27,2/24/20,A,West Ham,(18.),Liverpool ,Liverpool (1.),3:2,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Darren Randolph
6,28,2/29/20,H,West Ham,(18.),Southampton ,Southampton (12.),3:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Darren Randolph
7,29,3/7/20,A,West Ham,(16.),Arsenal ,Arsenal (10.),1:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Darren Randolph
