,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,9,10/19/19,H,Spurs,(9.),Watford ,Watford (20.),1:1,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Michel Vorm
1,10,10/27/19,A,Spurs,(7.),Liverpool ,Liverpool (1.),2:1,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Michel Vorm
2,11,11/3/19,A,Spurs,(11.),Everton ,Everton (16.),1:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Michel Vorm
3,12,11/9/19,H,Spurs,(11.),Sheffield Utd. ,Sheffield Utd. (6.),1:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Michel Vorm
4,13,11/23/19,A,Spurs,(14.),West Ham ,West Ham (16.),2:3,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Michel Vorm
5,14,11/30/19,H,Spurs,(10.),Bournemouth ,Bournemouth (11.),3:2,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Michel Vorm
6,15,12/4/19,A,Spurs,(5.),Man Utd ,Man Utd (9.),2:1,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Michel Vorm
7,16,12/7/19,H,Spurs,(8.),Burnley ,Burnley (12.),5:0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Michel Vorm
8,17,12/15/19,A,Spurs,(7.),Wolves ,Wolves (6.),1:2,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Michel Vorm
9,18,12/22/19,H,Spurs,(5.),Chelsea ,Chelsea (4.),0:2,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Michel Vorm
10,19,12/26/19,H,Spurs,(7.),Brighton ,Brighton (13.),2:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Michel Vorm
11,20,12/28/19,A,Spurs,(6.),Norwich ,Norwich (20.),2:2,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Michel Vorm
12,21,1/1/20,A,Spurs,(6.),Southampton ,Southampton (15.),1:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Michel Vorm
13,22,1/11/20,H,Spurs,(6.),Liverpool ,Liverpool (1.),0:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Michel Vorm
14,23,1/18/20,A,Spurs,(8.),Watford ,Watford (17.),0:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Michel Vorm
15,24,1/22/20,H,Spurs,(8.),Norwich ,Norwich (20.),2:1,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Michel Vorm
16,25,2/2/20,H,Spurs,(6.),Man City ,Man City (2.),2:0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Michel Vorm
17,26,2/16/20,A,Spurs,(5.),Aston Villa ,Aston Villa (17.),2:3,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Michel Vorm
18,27,2/22/20,A,Spurs,(5.),Chelsea ,Chelsea (4.),2:1,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Michel Vorm
19,28,3/1/20,H,Spurs,(6.),Wolves ,Wolves (8.),2:3,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Michel Vorm
20,29,3/7/20,A,Spurs,(8.),Burnley ,Burnley (9.),1:1,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Michel Vorm
