,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
18,19,12/26/19,H,Spurs,(7.),Brighton ,Brighton (13.),2:1,LM,,,,,,56',,,,Ryan Sessegnon
19,20,12/28/19,A,Spurs,(6.),Norwich ,Norwich (20.),2:2,LM,,,,,,90',,,,Ryan Sessegnon
20,21,1/1/20,A,Spurs,(6.),Southampton ,Southampton (15.),1:0,LB,,,,,,90',,,,Ryan Sessegnon
21,22,1/11/20,H,Spurs,(6.),Liverpool ,Liverpool (1.),0:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Ryan Sessegnon
22,23,1/18/20,A,Spurs,(8.),Watford ,Watford (17.),0:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Ryan Sessegnon
23,24,1/22/20,H,Spurs,(8.),Norwich ,Norwich (20.),2:1,LB,,,,,,90',,,,Ryan Sessegnon
24,25,2/2/20,H,Spurs,(6.),Man City ,Man City (2.),2:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Ryan Sessegnon
25,26,2/16/20,A,Spurs,(5.),Aston Villa ,Aston Villa (17.),2:3,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Ryan Sessegnon
26,27,2/22/20,A,Spurs,(5.),Chelsea ,Chelsea (4.),2:1,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Ryan Sessegnon
27,28,3/1/20,H,Spurs,(6.),Wolves ,Wolves (8.),2:3,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Ryan Sessegnon
28,29,3/7/20,A,Spurs,(8.),Burnley ,Burnley (9.),1:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Ryan Sessegnon
