,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,22,1/10/20,H,Sheffield Utd.,(8.),West Ham ,West Ham (16.),1:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Jake Eastwood
1,28,6/17/20,A,Sheffield Utd.,(7.),Aston Villa ,Aston Villa (17.),0:0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Jake Eastwood
