,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,20,12/29/19,A,Brighton,-4,Arsenal ,Arsenal (11.),01:02,RB,,,,,,31',,,,Tariq Lamptey
1,21,01/01/2020,A,Brighton,-4,Brighton ,Brighton (14.),01:01,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Tariq Lamptey
2,,,,Brighton,,,,,,,,,,,,,,,Tariq Lamptey
3,25,02/01/2020,A,Brighton,-15,West Ham ,West Ham (17.),03:03,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Tariq Lamptey
4,26,02/08/2020,H,Brighton,-15,Watford ,Watford (19.),01:01,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Tariq Lamptey
5,27,2/22/20,A,Brighton,-15,Sheffield Utd. ,Sheffield Utd. (6.),01:01,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Tariq Lamptey
6,28,2/29/20,H,Brighton,-15,Crystal Palace ,Crystal Palace (13.),00:01,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Tariq Lamptey
7,29,03/07/2020,A,Brighton,-15,Wolves ,Wolves (6.),00:00,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Tariq Lamptey
