,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
10,11,11/2/19,H,Man City,(2.),Southampton ,Southampton (18.),2:1,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Leroy Sané
11,12,11/10/19,A,Man City,(2.),Liverpool ,Liverpool (1.),3:1,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Leroy Sané
12,13,11/23/19,H,Man City,(4.),Chelsea ,Chelsea (3.),2:1,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Leroy Sané
13,14,11/30/19,A,Man City,(3.),Newcastle ,Newcastle (14.),2:2,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Leroy Sané
14,15,12/3/19,A,Man City,(3.),Burnley ,Burnley (10.),1:4,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Leroy Sané
15,16,12/7/19,H,Man City,(3.),Man Utd ,Man Utd (6.),1:2,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Leroy Sané
16,17,12/15/19,A,Man City,(3.),Arsenal ,Arsenal (9.),0:3,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Leroy Sané
17,18,12/21/19,H,Man City,(3.),Leicester ,Leicester (2.),3:1,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Leroy Sané
18,19,12/27/19,A,Man City,(3.),Wolves ,Wolves (6.),3:2,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Leroy Sané
19,20,12/29/19,H,Man City,(3.),Sheffield Utd. ,Sheffield Utd. (7.),2:0,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Leroy Sané
20,21,1/1/20,H,Man City,(3.),Everton ,Everton (10.),2:1,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Leroy Sané
21,22,1/12/20,A,Man City,(3.),Aston Villa ,Aston Villa (17.),1:6,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Leroy Sané
22,23,1/18/20,H,Man City,(2.),Crystal Palace ,Crystal Palace (9.),2:2,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Leroy Sané
23,24,1/21/20,A,Man City,(2.),Sheffield Utd. ,Sheffield Utd. (7.),0:1,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Leroy Sané
24,25,2/2/20,A,Man City,(2.),Spurs ,Spurs (6.),2:0,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Leroy Sané
25,26,2/19/20,H,Man City,(2.),West Ham ,West Ham (18.),2:0,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Leroy Sané
26,27,2/22/20,A,Man City,(2.),Leicester ,Leicester (3.),0:1,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Leroy Sané
27,29,3/8/20,A,Man City,(2.),Man Utd ,Man Utd (5.),2:0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Leroy Sané
28,28,6/17/20,H,Man City,(2.),Arsenal ,Arsenal (9.),3:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Leroy Sané
