,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,21,1/1/20,A,Bournemouth,(16.),West Ham ,West Ham (17.),4:0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Brad Smith
1,22,1/12/20,H,Bournemouth,(18.),Watford ,Watford (19.),0:3,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Brad Smith
2,23,1/18/20,A,Bournemouth,(19.),Norwich ,Norwich (20.),1:0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Brad Smith
3,24,1/21/20,H,Bournemouth,(19.),Brighton ,Brighton (15.),3:1,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Brad Smith
