,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,25,2/2/20,H,Spurs,(6.),Man City ,Man City (2.),2:0,LW,1,,,,,70',,,,Steven Bergwijn
1,26,2/16/20,A,Spurs,(5.),Aston Villa ,Aston Villa (17.),2:3,LW,,,,,,90',,,,Steven Bergwijn
2,27,2/22/20,A,Spurs,(5.),Chelsea ,Chelsea (4.),2:1,CF,,,,,,78',,,,Steven Bergwijn
3,28,3/1/20,H,Spurs,(6.),Wolves ,Wolves (8.),2:3,LW,1,,,,,90',,,,Steven Bergwijn
4,29,3/7/20,A,Spurs,(8.),Burnley ,Burnley (9.),1:1,AM,,,78',,,90',,,,Steven Bergwijn
