,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,20,12/29/19,A,Wolves U23,(5.),Liverpool ,Liverpool (1.),1:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Oskar Buur
1,22,1/11/20,H,Wolves U23,(7.),Newcastle ,Newcastle (13.),1:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Oskar Buur
2,23,1/18/20,A,Wolves U23,(7.),Southampton ,Southampton (12.),2:3,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Oskar Buur
3,26,2/14/20,H,Wolves U23,(8.),Leicester ,Leicester (3.),0:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Oskar Buur
4,28,3/1/20,A,Wolves U23,(8.),Spurs ,Spurs (6.),2:3,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Oskar Buur
5,29,3/7/20,H,Wolves U23,(6.),Brighton ,Brighton (15.),0:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Oskar Buur
