,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,25,2/2/20,A,Arsenal,(10.),Burnley ,Burnley (13.),0:0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Pablo Marí
1,26,2/16/20,H,Arsenal,(10.),Newcastle ,Newcastle (12.),4:0,With the 2nd team,With the 2nd team,With the 2nd team,With the 2nd team,With the 2nd team,With the 2nd team,With the 2nd team,With the 2nd team,,,Pablo Marí
2,27,2/23/20,H,Arsenal,(10.),Everton ,Everton (9.),3:2,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Pablo Marí
3,29,3/7/20,H,Arsenal,(10.),West Ham ,West Ham (16.),1:0,CB,,,,,,90',,,,Pablo Marí
4,28,6/17/20,A,Arsenal,(9.),Man City ,Man City (2.),3:0,CB,,,,,,24',,,,Pablo Marí
