,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,1,08/10/2019,H,Aston Villa,-10,Southampton ,Southampton (14.),03:00,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Danny Drinkwater (prior)
1,2,8/17/19,A,Aston Villa,-4,Arsenal ,Arsenal (7.),02:01,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Danny Drinkwater (prior)
2,3,8/25/19,A,Aston Villa,-10,Wolves ,Wolves (12.),01:01,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Danny Drinkwater (prior)
3,4,8/31/19,H,Aston Villa,-6,Liverpool ,Liverpool (1.),00:03,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Danny Drinkwater (prior)
4,5,9/14/19,A,Aston Villa,-12,Brighton ,Brighton (16.),01:01,Unknown Injury,Unknown Injury,Unknown Injury,Unknown Injury,Unknown Injury,Unknown Injury,Unknown Injury,Unknown Injury,,,Danny Drinkwater (prior)
5,6,9/21/19,H,Aston Villa,-14,Norwich ,Norwich (13.),02:00,Unknown Injury,Unknown Injury,Unknown Injury,Unknown Injury,Unknown Injury,Unknown Injury,Unknown Injury,Unknown Injury,,,Danny Drinkwater (prior)
6,7,9/28/19,A,Aston Villa,-9,Aston Villa ,Aston Villa (18.),02:02,Unknown Injury,Unknown Injury,Unknown Injury,Unknown Injury,Unknown Injury,Unknown Injury,Unknown Injury,Unknown Injury,,,Danny Drinkwater (prior)
7,8,10/05/2019,H,Aston Villa,-11,Everton ,Everton (15.),01:00,Unknown Injury,Unknown Injury,Unknown Injury,Unknown Injury,Unknown Injury,Unknown Injury,Unknown Injury,Unknown Injury,,,Danny Drinkwater (prior)
8,9,10/19/19,A,Aston Villa,-7,Leicester ,Leicester (4.),02:01,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Danny Drinkwater (prior)
9,10,10/26/19,H,Aston Villa,-8,Chelsea ,Chelsea (4.),02:04,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Danny Drinkwater (prior)
