,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
12,13,11/23/19,H,Arsenal,(6.),Southampton ,Southampton (19.),2:2,CB,,,,,,45',,,,Calum Chambers
13,14,12/1/19,A,Arsenal,(8.),Norwich ,Norwich (18.),2:2,RB,,,66',,,90',,,,Calum Chambers
14,15,12/5/19,H,Arsenal,(8.),Brighton ,Brighton (16.),1:2,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Calum Chambers
15,16,12/9/19,A,Arsenal,(10.),West Ham ,West Ham (15.),1:3,CB,,,,,,90',,,,Calum Chambers
16,17,12/15/19,H,Arsenal,(9.),Man City ,Man City (3.),0:3,CB,,,,,,90',,,,Calum Chambers
17,18,12/21/19,A,Arsenal,(10.),Everton ,Everton (16.),0:0,CB,,,87',,,90',,,,Calum Chambers
18,19,12/26/19,A,Arsenal,(11.),Bournemouth ,Bournemouth (14.),1:1,Yellow card suspension,Yellow card suspension,Yellow card suspension,Yellow card suspension,Yellow card suspension,Yellow card suspension,Yellow card suspension,Yellow card suspension,,,Calum Chambers
19,20,12/29/19,H,Arsenal,(11.),Chelsea ,Chelsea (4.),1:2,CB,,1,,,,23',,,,Calum Chambers
20,21,1/1/20,H,Arsenal,(12.),Man Utd ,Man Utd (5.),2:0,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Calum Chambers
21,22,1/11/20,A,Arsenal,(10.),Crystal Palace ,Crystal Palace (9.),1:1,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Calum Chambers
22,23,1/18/20,H,Arsenal,(10.),Sheffield Utd. ,Sheffield Utd. (6.),1:1,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Calum Chambers
23,24,1/21/20,A,Arsenal,(10.),Chelsea ,Chelsea (4.),2:2,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Calum Chambers
24,25,2/2/20,A,Arsenal,(10.),Burnley ,Burnley (13.),0:0,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Calum Chambers
25,26,2/16/20,H,Arsenal,(10.),Newcastle ,Newcastle (12.),4:0,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Calum Chambers
26,27,2/23/20,H,Arsenal,(10.),Everton ,Everton (9.),3:2,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Calum Chambers
27,29,3/7/20,H,Arsenal,(10.),West Ham ,West Ham (16.),1:0,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Calum Chambers
28,28,6/17/20,A,Arsenal,(9.),Man City ,Man City (2.),3:0,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,Cruciate Ligament Rupture,,,Calum Chambers
