,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,1,8/10/19,A,Man City,(2.),West Ham ,West Ham (16.),0:5,DM,,,,,,90',,,,Rodri
1,2,8/17/19,H,Man City,(1.),Spurs ,Spurs (6.),2:2,DM,,,,,,78',,,,Rodri
2,3,8/25/19,A,Man City,(3.),Bournemouth ,Bournemouth (7.),1:3,DM,,,,,,32',,,,Rodri
3,4,8/31/19,H,Man City,(2.),Brighton ,Brighton (8.),4:0,DM,,,,,,90',,,,Rodri
4,5,9/14/19,A,Man City,(2.),Norwich ,Norwich (19.),3:2,DM,1,,,,,90',,,,Rodri
5,6,9/21/19,H,Man City,(2.),Watford ,Watford (20.),8:0,DM,,,,,,90',,,,Rodri
6,7,9/28/19,A,Man City,(2.),Everton ,Everton (14.),1:3,DM,,,38',,,90',,,,Rodri
7,8,10/6/19,H,Man City,(2.),Wolves ,Wolves (13.),0:2,DM,,,50',,,90',,,,Rodri
8,9,10/19/19,A,Man City,(2.),Crystal Palace ,Crystal Palace (6.),0:2,CB,,,,,,90',,,,Rodri
9,10,10/26/19,H,Man City,(2.),Aston Villa ,Aston Villa (12.),3:0,Muscle Injury,Muscle Injury,Muscle Injury,Muscle Injury,Muscle Injury,Muscle Injury,Muscle Injury,Muscle Injury,,,Rodri
10,11,11/2/19,H,Man City,(2.),Southampton ,Southampton (18.),2:1,Muscle Injury,Muscle Injury,Muscle Injury,Muscle Injury,Muscle Injury,Muscle Injury,Muscle Injury,Muscle Injury,,,Rodri
11,12,11/10/19,A,Man City,(2.),Liverpool ,Liverpool (1.),3:1,DM,,,65',,,90',,,,Rodri
12,13,11/23/19,H,Man City,(4.),Chelsea ,Chelsea (3.),2:1,DM,,1,,,,52',,,,Rodri
13,14,11/30/19,A,Man City,(3.),Newcastle ,Newcastle (14.),2:2,DM,,,,,,6',,,,Rodri
14,15,12/3/19,A,Man City,(3.),Burnley ,Burnley (10.),1:4,DM,1,,,,,90',,,,Rodri
15,16,12/7/19,H,Man City,(3.),Man Utd ,Man Utd (6.),1:2,DM,,,,,,86',,,,Rodri
16,17,12/15/19,A,Man City,(3.),Arsenal ,Arsenal (9.),0:3,DM,,,35',,,90',,,,Rodri
17,18,12/21/19,H,Man City,(3.),Leicester ,Leicester (2.),3:1,DM,,,,,,11',,,,Rodri
18,19,12/27/19,A,Man City,(3.),Wolves ,Wolves (6.),3:2,DM,,,,,,90',,,,Rodri
19,20,12/29/19,H,Man City,(3.),Sheffield Utd. ,Sheffield Utd. (7.),2:0,DM,,,,,,90',,,,Rodri
20,21,1/1/20,H,Man City,(3.),Everton ,Everton (10.),2:1,CB,,,,,,90',,,,Rodri
21,22,1/12/20,A,Man City,(3.),Aston Villa ,Aston Villa (17.),1:6,DM,,,,,,71',,,,Rodri
22,23,1/18/20,H,Man City,(2.),Crystal Palace ,Crystal Palace (9.),2:2,,,,,,,1',,,,Rodri
23,24,1/21/20,A,Man City,(2.),Sheffield Utd. ,Sheffield Utd. (7.),0:1,DM,,,53',,,90',,,,Rodri
24,25,2/2/20,A,Man City,(2.),Spurs ,Spurs (6.),2:0,DM,,,90',,,90',,,,Rodri
25,26,2/19/20,H,Man City,(2.),West Ham ,West Ham (18.),2:0,DM,1,,,,,90',,,,Rodri
26,27,2/22/20,A,Man City,(2.),Leicester ,Leicester (3.),0:1,DM,,,,,,90',,,,Rodri
27,29,3/8/20,A,Man City,(2.),Man Utd ,Man Utd (5.),2:0,DM,,,30',,,90',,,,Rodri
28,28,6/17/20,H,Man City,(2.),Arsenal ,Arsenal (9.),3:0,DM,,,79',,,20',,,,Rodri
