,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,1,8/10/19,H,Newcastle,(8.),Aston Villa ,Aston Villa (19.),3:1,LB,,,,,,90',,,,Danny Rose
1,2,8/17/19,A,Newcastle,(6.),Man City ,Man City (1.),2:2,LB,,,,,,90',,,,Danny Rose
2,3,8/25/19,H,Newcastle,(6.),Newcastle ,Newcastle (18.),0:1,LB,,,66',,,88',,,,Danny Rose
3,4,9/1/19,A,Newcastle,(7.),Arsenal ,Arsenal (3.),2:2,LB,,,28',,,90',,,,Danny Rose
4,5,9/14/19,H,Newcastle,(9.),Crystal Palace ,Crystal Palace (4.),4:0,LB,,,50',,,76',,,,Danny Rose
5,6,9/21/19,A,Newcastle,(3.),Leicester ,Leicester (5.),2:1,LB,,,,,,90',,,,Danny Rose
6,7,9/28/19,H,Newcastle,(7.),Southampton ,Southampton (13.),2:1,LB,,,,,,90',,,,Danny Rose
7,8,10/5/19,A,Newcastle,(6.),Brighton ,Brighton (16.),3:0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Danny Rose
8,9,10/19/19,H,Newcastle,(9.),Watford ,Watford (20.),1:1,LB,,,89',,,90',,,,Danny Rose
9,10,10/27/19,A,Newcastle,(7.),Liverpool ,Liverpool (1.),2:1,LB,,,37',,,90',,,,Danny Rose
10,11,11/3/19,A,Newcastle,(11.),Everton ,Everton (16.),1:1,Yellow card suspension,Yellow card suspension,Yellow card suspension,Yellow card suspension,Yellow card suspension,Yellow card suspension,Yellow card suspension,Yellow card suspension,,,Danny Rose
11,12,11/9/19,H,Newcastle,(11.),Sheffield Utd. ,Sheffield Utd. (6.),1:1,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Danny Rose
12,13,11/23/19,A,Newcastle,(14.),West Ham ,West Ham (16.),2:3,LB,,,,,,15',,,,Danny Rose
13,14,11/30/19,H,Newcastle,(10.),Bournemouth ,Bournemouth (11.),3:2,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Danny Rose
14,15,12/4/19,A,Newcastle,(5.),Man Utd ,Man Utd (9.),2:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Danny Rose
15,16,12/7/19,H,Newcastle,(8.),Burnley ,Burnley (12.),5:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Danny Rose
16,17,12/15/19,A,Newcastle,(7.),Wolves ,Wolves (6.),1:2,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Danny Rose
17,18,12/22/19,H,Newcastle,(5.),Chelsea ,Chelsea (4.),0:2,LB,,,,,,16',,,,Danny Rose
18,19,12/26/19,H,Newcastle,(7.),Brighton ,Brighton (13.),2:1,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Danny Rose
19,20,12/28/19,A,Newcastle,(6.),Norwich ,Norwich (20.),2:2,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Danny Rose
20,21,1/1/20,A,Newcastle,(6.),Southampton ,Southampton (15.),1:0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Danny Rose
21,22,1/11/20,H,Newcastle,(6.),Liverpool ,Liverpool (1.),0:1,LB,,,,,,69',,,,Danny Rose
22,23,1/18/20,A,Newcastle,(8.),Watford ,Watford (17.),0:0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Danny Rose
23,24,1/22/20,H,Newcastle,(8.),Norwich ,Norwich (20.),2:1,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Danny Rose
24,,,,Newcastle,,,,,,,,,,,,,,,Danny Rose
25,25,2/1/20,H,Newcastle,(14.),Norwich ,Norwich (20.),0:0,LB,,,,,,11',,,,Danny Rose
26,26,2/16/20,A,Newcastle,(12.),Arsenal ,Arsenal (10.),4:0,LB,,,,,,90',,,,Danny Rose
27,27,2/22/20,A,Newcastle,(13.),Crystal Palace ,Crystal Palace (14.),1:0,LB,,,,,,71',,,,Danny Rose
28,28,2/29/20,H,Newcastle,(14.),Burnley ,Burnley (10.),0:0,LB,,,34',,,90',,,,Danny Rose
29,29,3/7/20,A,Newcastle,(14.),Southampton ,Southampton (13.),0:1,LB,,,,,,90',,,,Danny Rose
