,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,22,1/12/20,H,Aston Villa U23,(17.),Man City ,Man City (3.),1:6,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Indiana Vassilev
1,23,1/18/20,A,Aston Villa U23,(18.),Brighton ,Brighton (14.),1:1,,,,,,,23',,,,Indiana Vassilev
2,24,1/21/20,H,Aston Villa U23,(18.),Watford ,Watford (17.),2:1,,,,,,,13',,,,Indiana Vassilev
3,28,6/17/20,H,Aston Villa U23,(17.),Sheffield Utd. ,Sheffield Utd. (7.),0:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Indiana Vassilev
