,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,21,1/1/20,A,Bournemouth,(16.),West Ham ,West Ham (17.),4:0,With the pros,With the pros,With the pros,With the pros,With the pros,With the pros,With the pros,With the pros,,,Sam Surridge
1,22,1/12/20,H,Bournemouth,(18.),Watford ,Watford (19.),0:3,CF,,,,,,15',,,,Sam Surridge
2,23,1/18/20,A,Bournemouth,(19.),Norwich ,Norwich (20.),1:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Sam Surridge
3,24,1/21/20,H,Bournemouth,(19.),Brighton ,Brighton (15.),3:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Sam Surridge
4,25,2/1/20,H,Bournemouth,(18.),Aston Villa ,Aston Villa (16.),2:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Sam Surridge
5,26,2/9/20,A,Bournemouth,(16.),Sheffield Utd. ,Sheffield Utd. (6.),2:1,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Sam Surridge
6,27,2/22/20,A,Bournemouth,(16.),Burnley ,Burnley (11.),3:0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Sam Surridge
7,28,2/29/20,H,Bournemouth,(16.),Chelsea ,Chelsea (4.),2:2,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Sam Surridge
8,29,3/7/20,A,Bournemouth,(18.),Liverpool ,Liverpool (1.),2:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Sam Surridge
