,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,1,08/11/2019,A,Wolves,-7,Leicester ,Leicester (3.),00:00,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Adama Traore
1,2,8/19/19,H,Wolves,-10,Man Utd ,Man Utd (2.),01:01,RM,,,,,,45',,,,Adama Traore
2,3,8/25/19,H,Wolves,-12,Burnley ,Burnley (10.),01:01,RM,,,,,,14',,,,Adama Traore
3,4,09/01/2019,A,Wolves,-15,Everton ,Everton (12.),03:02,RM,,,,,,90',,,,Adama Traore
4,5,9/14/19,H,Wolves,-17,Chelsea ,Chelsea (11.),02:05,RM,,,,,,56',,,,Adama Traore
5,6,9/22/19,A,Wolves,-19,Crystal Palace ,Crystal Palace (12.),01:01,RW,,1,,,,90',,,,Adama Traore
6,7,9/28/19,H,Wolves,-19,Watford ,Watford (20.),02:00,RW,,,,,,87',,,,Adama Traore
7,8,10/06/2019,A,Wolves,-13,Man City ,Man City (2.),00:02,RM,2,,,,,90',,,,Adama Traore
8,9,10/19/19,H,Wolves,-11,Southampton ,Southampton (17.),01:01,RM,,,,,,90',,,,Adama Traore
9,10,10/27/19,A,Wolves,-13,Newcastle ,Newcastle (18.),01:01,RM,,,,,,90',,,,Adama Traore
10,11,11/02/2019,A,Wolves,-12,Arsenal ,Arsenal (5.),01:01,RW,,,,,,90',,,,Adama Traore
11,12,11/10/2019,H,Wolves,-12,Aston Villa ,Aston Villa (16.),02:01,RW,,1,,,,90',,,,Adama Traore
12,13,11/23/19,A,Wolves,-8,Bournemouth ,Bournemouth (9.),01:02,RW,,1,,,,90',,,,Adama Traore
13,14,12/01/2019,H,Wolves,-5,Sheffield Utd. ,Sheffield Utd. (6.),01:01,RW,,,,,,90',,,,Adama Traore
14,15,12/04/2019,H,Wolves,-6,West Ham ,West Ham (13.),02:00,RW,,,,,,89',,,,Adama Traore
15,16,12/08/2019,A,Wolves,-5,Brighton ,Brighton (13.),02:02,RW,,,,,,90',,,,Adama Traore
16,17,12/15/19,H,Wolves,-6,Spurs ,Spurs (7.),01:02,RW,1,,,,,90',,,,Adama Traore
17,18,12/21/19,A,Wolves,-8,Norwich ,Norwich (19.),01:02,RW,,,,,,90',,,,Adama Traore
18,19,12/27/19,H,Wolves,-6,Man City ,Man City (3.),03:02,RW,1,1,,,,90',,,,Adama Traore
19,20,12/29/19,A,Wolves,-5,Liverpool ,Liverpool (1.),01:00,RW,,,,,,32',,,,Adama Traore
20,21,01/01/2020,A,Wolves,-7,Watford ,Watford (19.),02:01,RW,,,,,,90',,,,Adama Traore
21,22,01/11/2020,H,Wolves,-7,Newcastle ,Newcastle (13.),01:01,RW,,,,,,90',,,,Adama Traore
22,23,1/18/20,A,Wolves,-7,Southampton ,Southampton (12.),02:03,LW,,2,,,,90',,,,Adama Traore
23,24,1/23/20,H,Wolves,-6,Liverpool ,Liverpool (1.),01:02,RW,,1,,,,90',,,,Adama Traore
24,25,02/01/2020,A,Wolves,-7,Man Utd ,Man Utd (5.),00:00,RW,,,,,,76',,,,Adama Traore
25,26,2/14/20,H,Wolves,-8,Leicester ,Leicester (3.),00:00,RW,,,,,,26',,,,Adama Traore
26,27,2/23/20,H,Wolves,-8,Norwich ,Norwich (20.),03:00,RW,,,,,,18',,,,Adama Traore
27,28,03/01/2020,A,Wolves,-8,Spurs ,Spurs (6.),02:03,RW,,,,,,74',,,,Adama Traore
28,29,03/07/2020,H,Wolves,-6,Brighton ,Brighton (15.),00:00,RW,,,,,,26',,,,Adama Traore
