,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,21,1/1/20,H,Arsenal,(12.),Man Utd ,Man Utd (5.),2:0,With the pros,With the pros,With the pros,With the pros,With the pros,With the pros,With the pros,With the pros,,,Eddie Nketiah
1,22,1/11/20,A,Arsenal,(10.),Crystal Palace ,Crystal Palace (9.),1:1,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Eddie Nketiah
2,23,1/18/20,H,Arsenal,(10.),Sheffield Utd. ,Sheffield Utd. (6.),1:1,CF,,,,,,16',,,,Eddie Nketiah
3,24,1/21/20,A,Arsenal,(10.),Chelsea ,Chelsea (4.),2:2,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Eddie Nketiah
4,25,2/2/20,A,Arsenal,(10.),Burnley ,Burnley (13.),0:0,CF,,,,,,1',,,,Eddie Nketiah
5,26,2/16/20,H,Arsenal,(10.),Newcastle ,Newcastle (12.),4:0,CF,,,,,,85',,,,Eddie Nketiah
6,27,2/23/20,H,Arsenal,(10.),Everton ,Everton (9.),3:2,CF,1,,,,,90',,,,Eddie Nketiah
7,29,3/7/20,H,Arsenal,(10.),West Ham ,West Ham (16.),1:0,CF,,,,,,59',,,,Eddie Nketiah
8,28,6/17/20,A,Arsenal,(9.),Man City ,Man City (2.),3:0,CF,,,,,,67',,,,Eddie Nketiah
