,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,1,8/11/19,H,Man Utd,(5.),Chelsea ,Chelsea (4.),4:0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Cameron Borthwick-Jackson
1,2,8/19/19,A,Man Utd,(2.),Wolves ,Wolves (10.),1:1,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Cameron Borthwick-Jackson
2,3,8/24/19,H,Man Utd,(4.),Crystal Palace ,Crystal Palace (14.),1:2,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Cameron Borthwick-Jackson
3,4,8/31/19,A,Man Utd,(5.),Southampton ,Southampton (18.),1:1,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Cameron Borthwick-Jackson
4,22,1/11/20,H,Man Utd,(5.),Norwich ,Norwich (20.),4:0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Cameron Borthwick-Jackson
5,23,1/19/20,A,Man Utd,(5.),Liverpool ,Liverpool (1.),2:0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Cameron Borthwick-Jackson
6,24,1/22/20,H,Man Utd,(5.),Burnley ,Burnley (14.),0:2,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Cameron Borthwick-Jackson
