,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,23,1/18/20,H,Watford,(17.),Spurs ,Spurs (8.),0:0,RW,,,,,,1',,,,Ignacio Pussetto
1,24,1/21/20,A,Watford,(17.),Aston Villa ,Aston Villa (18.),2:1,,,,,,,15',,,,Ignacio Pussetto
2,25,2/1/20,H,Watford,(19.),Everton ,Everton (12.),2:3,,,,,,,8',,,,Ignacio Pussetto
3,26,2/8/20,A,Watford,(19.),Brighton ,Brighton (15.),1:1,RW,,,,,,8',,,,Ignacio Pussetto
4,27,2/23/20,A,Watford,(19.),Man Utd ,Man Utd (7.),3:0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Ignacio Pussetto
5,28,2/29/20,H,Watford,(19.),Liverpool ,Liverpool (1.),3:0,RW,,,,,,8',,,,Ignacio Pussetto
6,29,3/7/20,A,Watford,(17.),Crystal Palace ,Crystal Palace (12.),1:0,,,,85',,,16',,,,Ignacio Pussetto
