Player,Team,Position,Position ID,Link
Aaron Ramsdale,SHU,G,1,https://www.fantrax.com/player/04amh/xj5bmf9wkesfs16i/aaron-ramsdale/fxtjq595jyzvbd3p
Kean Bryan,SHU,D,2,https://www.fantrax.com/player/051l3/xj5bmf9wkesfs16i/kean-bryan/h35izsvhkesfs16m
Chris Basham,SHU,D,2,https://www.fantrax.com/player/02rlq/xj5bmf9wkesfs16i/chris-basham/fxtjq595jyzvbd3p
John Egan,SHU,D,2,https://www.fantrax.com/player/02m5l/xj5bmf9wkesfs16i/john-egan/fxtjq595jyzvbd3p
Jack OConnell,SHU,D,2,https://www.fantrax.com/player/051l0/xj5bmf9wkesfs16i/jack-oconnell/fxtjq595jyzvbd3p
Phil Jagielka,SHU,D,2,https://www.fantrax.com/player/02lpz/xj5bmf9wkesfs16i/phil-jagielka/fxtjq595jyzvbd3p
Jack Robinson,SHU,D,2,https://www.fantrax.com/player/02lkj/xj5bmf9wkesfs16i/jack-robinson/fxtjq595jyzvbd3p
Max Lowe,SHU,D,2,https://www.fantrax.com/player/05o8n/xj5bmf9wkesfs16i/max-lowe/h35izsvhkesfs16m
George Baldock,SHU,"D,M",3,https://www.fantrax.com/player/051kz/xj5bmf9wkesfs16i/george-baldock/fxtjq595jyzvbd3p
Jayden Bogle,SHU,"D,M",3,https://www.fantrax.com/player/05o8o/xj5bmf9wkesfs16i/jayden-bogle/h35izsvhkesfs16m
Ethan Ampadu,SHU,"D,M",3,https://www.fantrax.com/player/04lav/xj5bmf9wkesfs16i/ethan-ampadu/h35izsvhkesfs16m
Enda Stevens,SHU,"D,M",3,https://www.fantrax.com/player/02lmo/xj5bmf9wkesfs16i/enda-stevens/fxtjq595jyzvbd3p
John Lundstram,SHU,M,4,https://www.fantrax.com/player/0327p/xj5bmf9wkesfs16i/john-lundstram/fxtjq595jyzvbd3p
Sander Berge,SHU,M,4,https://www.fantrax.com/player/05gcs/xj5bmf9wkesfs16i/sander-berge/fxtjq595jyzvbd3p
Oliver Norwood,SHU,M,4,https://www.fantrax.com/player/02lnn/xj5bmf9wkesfs16i/oliver-norwood/fxtjq595jyzvbd3p
Femi Seriki,SHU,M,4,https://www.fantrax.com/player/05t6a/xj5bmf9wkesfs16i/femi-seriki/h35izsvhkesfs16m
Iliman Ndiaye,SHU,M,4,https://www.fantrax.com/player/05r94/xj5bmf9wkesfs16i/iliman-ndiaye/h35izsvhkesfs16m
John Fleck,SHU,M,4,https://www.fantrax.com/player/051l5/xj5bmf9wkesfs16i/john-fleck/fxtjq595jyzvbd3p
Ben Osborn,SHU,M,4,https://www.fantrax.com/player/055c0/xj5bmf9wkesfs16i/ben-osborn/fxtjq595jyzvbd3p
Oliver Burke,SHU,"M,F",5,https://www.fantrax.com/player/04k81/xj5bmf9wkesfs16i/oliver-burke/h35izsvhkesfs16m
David McGoldrick,SHU,F,6,https://www.fantrax.com/player/051la/xj5bmf9wkesfs16i/david-mcgoldrick/fxtjq595jyzvbd3p
Oliver McBurnie,SHU,F,6,https://www.fantrax.com/player/0477b/xj5bmf9wkesfs16i/oliver-mcburnie/fxtjq595jyzvbd3p
Billy Sharp,SHU,F,6,https://www.fantrax.com/player/02t1p/xj5bmf9wkesfs16i/billy-sharp/fxtjq595jyzvbd3p
Lys Mousset,SHU,F,6,https://www.fantrax.com/player/0436h/xj5bmf9wkesfs16i/lys-mousset/fxtjq595jyzvbd3p
Rhian Brewster,SHU,F,6,https://www.fantrax.com/player/04c3c/xj5bmf9wkesfs16i/rhian-brewster/h35izsvhkesfs16m
Antwoine Hackford,SHU,F,6,https://www.fantrax.com/player/05o2r/xj5bmf9wkesfs16i/antwoine-hackford/h35izsvhkesfs16m
Daniel Jebbison,SHU,F,6,https://www.fantrax.com/player/05s00/xj5bmf9wkesfs16i/daniel-jebbison/h35izsvhkesfs16m
