Player,Team,Position,Position ID,Link
Jordan Pickford,EVE,G,1,https://www.fantrax.com/player/032f9/xj5bmf9wkesfs16i/jordan-pickford/fxtjq595jyzvbd3p
Robin Olsen,EVE,G,1,https://www.fantrax.com/player/05osa/xj5bmf9wkesfs16i/robin-olsen/h35izsvhkesfs16m
Joao Virginia,EVE,G,1,https://www.fantrax.com/player/04tsc/xj5bmf9wkesfs16i/joao-manuel-neves-virginia/h35izsvhkesfs16m
Seamus Coleman,EVE,D,2,https://www.fantrax.com/player/02lpl/xj5bmf9wkesfs16i/seamus-coleman/fxtjq595jyzvbd3p
Jonjoe Kenny,EVE,D,2,https://www.fantrax.com/player/03m5e/xj5bmf9wkesfs16i/jonjoe-kenny/h35izsvhkesfs16m
Michael Keane,EVE,D,2,https://www.fantrax.com/player/0327r/xj5bmf9wkesfs16i/michael-keane/fxtjq595jyzvbd3p
Mason Holgate,EVE,D,2,https://www.fantrax.com/player/03v6s/xj5bmf9wkesfs16i/mason-holgate/fxtjq595jyzvbd3p
Yerry Mina,EVE,D,2,https://www.fantrax.com/player/04u6k/xj5bmf9wkesfs16i/yerry-mina/fxtjq595jyzvbd3p
Lucas Digne,EVE,D,2,https://www.fantrax.com/player/04tm0/xj5bmf9wkesfs16i/lucas-digne/fxtjq595jyzvbd3p
Niels Nkounkou,EVE,D,2,https://www.fantrax.com/player/05oel/xj5bmf9wkesfs16i/niels-nkounkou/h35izsvhkesfs16m
Ben Godfrey,NOR,"D,M",3,https://www.fantrax.com/player/051ki/xj5bmf9wkesfs16i/ben-godfrey/fxtjq595jyzvbd3p
Fabian Delph,EVE,M,4,https://www.fantrax.com/player/02lm3/xj5bmf9wkesfs16i/fabian-delph/fxtjq595jyzvbd3p
Allan,EVE,M,4,https://www.fantrax.com/player/05o6w/xj5bmf9wkesfs16i/allan-marques-loureiro/fbuwvgeokry05u1g
Abdoulaye Doucoure,WAT,M,4,https://www.fantrax.com/player/03yu2/xj5bmf9wkesfs16i/abdoulaye-doucoure/fxtjq595jyzvbd3p
Andre Gomes,EVE,M,4,https://www.fantrax.com/player/04u6l/xj5bmf9wkesfs16i/andre-filipe-tavares-gomes/fxtjq595jyzvbd3p
Jean-Philippe Gbamin,EVE,M,4,https://www.fantrax.com/player/056iu/xj5bmf9wkesfs16i/jean-philippe-gbamin/fxtjq595jyzvbd3p
Tom Davies,EVE,M,4,https://www.fantrax.com/player/040ah/xj5bmf9wkesfs16i/tom-davies/fxtjq595jyzvbd3p
Gylfi Sigurdsson,EVE,M,4,https://www.fantrax.com/player/02m2u/xj5bmf9wkesfs16i/gylfi-sigurdsson/fxtjq595jyzvbd3p
Nathan Broadhead,EVE,M,4,https://www.fantrax.com/player/04mdj/xj5bmf9wkesfs16i/nathan-broadhead/h35izsvhkesfs16m
Alex Iwobi,EVE,"M,F,",5,https://www.fantrax.com/player/038ze/xj5bmf9wkesfs16i/alex-iwobi/fxtjq595jyzvbd3p
James Rodriguez,EVE,"M,F",5,https://www.fantrax.com/player/05o8m/xj5bmf9wkesfs16i/james-rodriguez/h35izsvhkesfs16m
Bernard,EVE,"M,F",5,https://www.fantrax.com/player/04u6m/xj5bmf9wkesfs16i/bernard-anicio-caldeira-duarte/fxtjq595jyzvbd3p
Richarlison,EVE,"M,F",5,https://www.fantrax.com/player/04io4/xj5bmf9wkesfs16i/richarlison-de-andrade/fxtjq595jyzvbd3p
Anthony Gordon,EVE,F,6,https://www.fantrax.com/player/04mdn/xj5bmf9wkesfs16i/anthony-gordon/fxtjq595jyzvbd3p
Moise Kean,EVE,F,6,https://www.fantrax.com/player/056iz/xj5bmf9wkesfs16i/moise-kean/fxtjq595jyzvbd3p
Dominic Calvert-Lewin,EVE,F,6,https://www.fantrax.com/player/049tq/xj5bmf9wkesfs16i/dominic-calvert-lewin/xj5bmf9wkesfs16i
Joshua King,EVE,F,6,https://www.fantrax.com/player/02lnf/xj5bmf9wkesfs16i/joshua-king/h35izsvhkesfs16m
Cenk Tosun,EVE,F,6,https://www.fantrax.com/player/04ml9/xj5bmf9wkesfs16i/cenk-tosun/fxtjq595jyzvbd3p
