Player,Team,Position,Position ID,Link
Marek Rodak,FUL,G,1,https://www.fantrax.com/player/04rex/xj5bmf9wkesfs16i/marek-rodak/h35izsvhkesfs16m
Alphonse Areola,FUL,G,1,https://www.fantrax.com/player/05oef/xj5bmf9wkesfs16i/alphonse-areola/fbuwvgeokry05u1g
Kenny Tete,FUL,D,2,https://www.fantrax.com/player/05oeh/xj5bmf9wkesfs16i/kenny-tete/h35izsvhkesfs16m
Ola Aina,FUL,D,2,https://www.fantrax.com/player/03frx/xj5bmf9wkesfs16i/ola-aina/h35izsvhkesfs16m
Denis Odoi,FUL,D,2,https://www.fantrax.com/player/04qfj/xj5bmf9wkesfs16i/denis-odoi/h35izsvhkesfs16m
Tim Ream,FUL,D,2,https://www.fantrax.com/player/02m6x/xj5bmf9wkesfs16i/tim-ream/h35izsvhkesfs16m
Joachim Andersen,FUL,D,2,https://www.fantrax.com/player/05os8/xj5bmf9wkesfs16i/joachim-andersen/fbuwvgeokry05u1g
Tosin Adarabioyo,FUL,D,2,https://www.fantrax.com/player/03yeg/xj5bmf9wkesfs16i/tosin-adarabioyo/h35izsvhkesfs16m
Michael Hector,FUL,D,2,https://www.fantrax.com/player/03vlo/xj5bmf9wkesfs16i/michael-hector/h35izsvhkesfs16m
Terence Kongolo,FUL,D,2,https://www.fantrax.com/player/04mks/xj5bmf9wkesfs16i/terence-kongolo/h35izsvhkesfs16m
Maxime Le Marchand,FUL,D,2,https://www.fantrax.com/player/04s2u/xj5bmf9wkesfs16i/maxime-le-marchand/h35izsvhkesfs16m
Joe Bryan,FUL,D,2,https://www.fantrax.com/player/04u6o/xj5bmf9wkesfs16i/joe-bryan/h35izsvhkesfs16m
Antonee Robinson,FUL,"D,M",3,https://www.fantrax.com/player/03rzp/xj5bmf9wkesfs16i/antonee-robinson/h35izsvhkesfs16m
Andre-Frank Zambo Anguissa,FUL,M,4,https://www.fantrax.com/player/04u6r/xj5bmf9wkesfs16i/andre-frank-zambo-anguissa/h35izsvhkesfs16m
Harrison Reed,FUL,M,4,https://www.fantrax.com/player/037mt/xj5bmf9wkesfs16i/harrison-reed/h35izsvhkesfs16m
Mario Lemina,FUL,M,4,https://www.fantrax.com/player/04io3/xj5bmf9wkesfs16i/mario-lemina/h35izsvhkesfs16m
Tom Cairney,FUL,M,4,https://www.fantrax.com/player/0328q/xj5bmf9wkesfs16i/tom-cairney/h35izsvhkesfs16m
Josh Onomah,FUL,M,4,https://www.fantrax.com/player/03azt/xj5bmf9wkesfs16i/josh-onomah/h35izsvhkesfs16m
Tyrese Francois,FUL,M,4,https://www.fantrax.com/player/04shz/xj5bmf9wkesfs16i/tyrese-francois/h35izsvhkesfs16m
Fabio Carvalho,FUL,M,4,https://www.fantrax.com/player/05ojf/xj5bmf9wkesfs16i/fabio-carvalho/h35izsvhkesfs16m
Neeskens Kebano,FUL,M,4,https://www.fantrax.com/player/04qfo/xj5bmf9wkesfs16i/neeskens-kebano/h35izsvhkesfs16m
Ruben Loftus-Cheek,FUL,"M,F",5,https://www.fantrax.com/player/03m5c/xj5bmf9wkesfs16i/ruben-loftus-cheek/fxtjq595jyzvbd3p
Bobby De Cordova-Reid,FUL,"M,F",5,https://www.fantrax.com/player/04rd0/xj5bmf9wkesfs16i/bobby-de-cordova-reid/h35izsvhkesfs16m
Ivan Cavaleiro,FUL,"M,F",5,https://www.fantrax.com/player/04qrd/xj5bmf9wkesfs16i/ivan-cavaleiro/h35izsvhkesfs16m
Ademola Lookman,FUL,"M,F",5,https://www.fantrax.com/player/04aj0/xj5bmf9wkesfs16i/ademola-lookman/h35izsvhkesfs16m
Aleksandar Mitrovic,FUL,F,6,https://www.fantrax.com/player/03scr/xj5bmf9wkesfs16i/aleksandar-mitrovic/h35izsvhkesfs16m
Aboubakar Kamara,FUL,F,6,https://www.fantrax.com/player/04qfx/xj5bmf9wkesfs16i/aboubakar-kamara/h35izsvhkesfs16m
Josh Maja,FUL,F,6,https://www.fantrax.com/player/048xm/xj5bmf9wkesfs16i/josh-maja/h35izsvhkesfs16m
