Player,Team,Position,Position ID,Link
Rui Patricio,WOL,G,1,https://www.fantrax.com/player/04rzm/xj5bmf9wkesfs16i/rui-pedro-dos-santos-patricio/fxtjq595jyzvbd3p
John Ruddy,WOL,G,1,https://www.fantrax.com/player/02m3v/xj5bmf9wkesfs16i/john-ruddy/h35izsvhkesfs16m
Ki-Jana Hoever,WOL,D,2,https://www.fantrax.com/player/04yjx/xj5bmf9wkesfs16i/ki-jana-hoever/fbuwvgeokry05u1g
Oskar Buur,WOL,D,2,https://www.fantrax.com/player/04qr5/xj5bmf9wkesfs16i/oskar-buur/fbuwvgeokry05u1g
Maximilian Kilman,WOL,D,2,https://www.fantrax.com/player/04yey/xj5bmf9wkesfs16i/maximilian-kilman/fxtjq595jyzvbd3p
Conor Coady,WOL,D,2,https://www.fantrax.com/player/02ljr/xj5bmf9wkesfs16i/conor-coady/fxtjq595jyzvbd3p
Willy Boly,WOL,D,2,https://www.fantrax.com/player/04qr0/xj5bmf9wkesfs16i/willy-boly/fxtjq595jyzvbd3p
Romain Saiss,WOL,D,2,https://www.fantrax.com/player/04qra/xj5bmf9wkesfs16i/romain-saiss/fxtjq595jyzvbd3p
Marcal,WOL,D,2,https://www.fantrax.com/player/05o8j/xj5bmf9wkesfs16i/fernando-marcal-de-oliveira/fbuwvgeokry05u1g
Leander Dendoncker,WOL,"D,M",3,https://www.fantrax.com/player/04u6i/xj5bmf9wkesfs16i/leander-dendoncker/fxtjq595jyzvbd3p
Ruben Vinagre,WOL,D,2,https://www.fantrax.com/player/04qr3/xj5bmf9wkesfs16i/ruben-goncalo-silva-nascimento-vinagre/fxtjq595jyzvbd3p
Nelson Semedo,WOL,"D,M",3,https://www.fantrax.com/player/05ojg/xj5bmf9wkesfs16i/nelson-cabral-semedo/fbuwvgeokry05u1g
Jonny,WOL,"D,M",3,https://www.fantrax.com/player/04tcc/xj5bmf9wkesfs16i/jonathan-castro-otto/fxtjq595jyzvbd3p
Rayan Ait-Nouri,WOL,"D,M",3,https://www.fantrax.com/player/05os4/xj5bmf9wkesfs16i/rayan-ait-nouri/fbuwvgeokry05u1g
Owen Otasowie,WOL,M,4,https://www.fantrax.com/player/05afk/xj5bmf9wkesfs16i/owen-otasowie/h35izsvhkesfs16m
Ruben Neves,WOL,M,4,https://www.fantrax.com/player/04qr6/xj5bmf9wkesfs16i/ruben-diogo-da-silva-neves/fxtjq595jyzvbd3p
Joao Moutinho,WOL,M,4,https://www.fantrax.com/player/04t3s/xj5bmf9wkesfs16i/joao-filipe-iria-santos-moutinho/fxtjq595jyzvbd3p
Morgan Gibbs-White,WOL,M,4,https://www.fantrax.com/player/04qr9/xj5bmf9wkesfs16i/morgan-gibbs-white/fxtjq595jyzvbd3p
Vitinha,WOL,M,4,https://www.fantrax.com/player/05oeg/xj5bmf9wkesfs16i/vitor-machado-ferreira/h35izsvhkesfs16m
Daniel Podence,WOL,"M,F",5,https://www.fantrax.com/player/05gcq/xj5bmf9wkesfs16i/daniel-castelo-podence/fxtjq595jyzvbd3p
Adama Traore,WOL,"M,F",5,https://www.fantrax.com/player/03u2b/xj5bmf9wkesfs16i/adama-traore/fxtjq595jyzvbd3p
Pedro Neto,WOL,"M,F",5,https://www.fantrax.com/player/056iy/xj5bmf9wkesfs16i/pedro-lomba-neto/fxtjq595jyzvbd3p
Raul Jimenez,WOL,F,6,https://www.fantrax.com/player/04qrc/xj5bmf9wkesfs16i/raul-jimenez/fxtjq595jyzvbd3p
Patrick Cutrone,WOL,F,6,https://www.fantrax.com/player/055om/xj5bmf9wkesfs16i/patrick-cutrone/fxtjq595jyzvbd3p
Willian Jose,WOL,F,6,https://www.fantrax.com/player/05r8w/xj5bmf9wkesfs16i/willian-jose-da-silva/h35izsvhkesfs16m
Theo Corbeanu,WOL,F,6,https://www.fantrax.com/player/052k4/xj5bmf9wkesfs16i/theo-corbeanu/h35izsvhkesfs16m
Fabio Silva,WOL,F,6,https://www.fantrax.com/player/05o8k/xj5bmf9wkesfs16i/fabio-daniel-soares-silva/h35izsvhkesfs16m
