Player,Team,Position,Position ID,Link
Hugo Lloris,TOT,G,1,https://www.fantrax.com/player/02w72/xj5bmf9wkesfs16i/hugo-lloris/fxtjq595jyzvbd3p
Serge Aurier,TOT,D,2,https://www.fantrax.com/player/04kj7/xj5bmf9wkesfs16i/serge-aurier/fxtjq595jyzvbd3p
Japhet Tanganga,TOT,D,2,https://www.fantrax.com/player/04tsd/xj5bmf9wkesfs16i/japhet-tanganga/fxtjq595jyzvbd3p
Toby Alderweireld,TOT,D,2,https://www.fantrax.com/player/03juz/xj5bmf9wkesfs16i/toby-alderweireld/fxtjq595jyzvbd3p
Davinson Sanchez,TOT,D,2,https://www.fantrax.com/player/04jyc/xj5bmf9wkesfs16i/davinson-sanchez/fxtjq595jyzvbd3p
Eric Dier,TOT,D,2,https://www.fantrax.com/player/02lpn/xj5bmf9wkesfs16i/eric-dier/fxtjq595jyzvbd3p
Joe Rodon,TOT,D,2,https://www.fantrax.com/player/03yqz/xj5bmf9wkesfs16i/joe-rodon/fbuwvgeokry05u1g
Ben Davies,TOT,D,2,https://www.fantrax.com/player/02oo1/xj5bmf9wkesfs16i/ben-davies/fxtjq595jyzvbd3p
Sergio Reguilon,TOT,D,2,https://www.fantrax.com/player/05ohc/xj5bmf9wkesfs16i/sergio-reguilon/fbuwvgeokry05u1g
Matt Doherty,WOL,"D,M",3,https://www.fantrax.com/player/02m11/xj5bmf9wkesfs16i/matt-doherty/fxtjq595jyzvbd3p
Moussa Sissoko,TOT,M,4,https://www.fantrax.com/player/02ygz/xj5bmf9wkesfs16i/moussa-sissoko/fxtjq595jyzvbd3p
Harry Winks,TOT,M,4,https://www.fantrax.com/player/03bwz/xj5bmf9wkesfs16i/harry-winks/fxtjq595jyzvbd3p
Pierre-Emile Hojbjerg,TOT,M,4,https://www.fantrax.com/player/043qz/xj5bmf9wkesfs16i/pierre-emile-hojbjerg/fxtjq595jyzvbd3p
Tanguy Ndombele,TOT,M,4,https://www.fantrax.com/player/05247/xj5bmf9wkesfs16i/tanguy-ndombele/fxtjq595jyzvbd3p
Giovani Lo Celso,TOT,M,4,https://www.fantrax.com/player/0574a/xj5bmf9wkesfs16i/giovani-lo-celso/fxtjq595jyzvbd3p
Dele Alli,TOT,M,4,https://www.fantrax.com/player/03mml/xj5bmf9wkesfs16i/dele-alli/fxtjq595jyzvbd3p
Erik Lamela,TOT,M,4,https://www.fantrax.com/player/037sc/xj5bmf9wkesfs16i/erik-lamela/fxtjq595jyzvbd3p
Lucas Moura,TOT,"M,F",5,https://www.fantrax.com/player/04mqz/xj5bmf9wkesfs16i/lucas-rodrigues-moura-da-silva/fxtjq595jyzvbd3p
Gareth Bale,TOT,"M,F",5,https://www.fantrax.com/player/02lo3/xj5bmf9wkesfs16i/gareth-bale/h35izsvhkesfs16m
Son Heung-Min,TOT,"M,F",5,https://www.fantrax.com/player/03v9d/xj5bmf9wkesfs16i/heung-min-son/fxtjq595jyzvbd3p
Steven Bergwijn,TOT,"M,F",5,https://www.fantrax.com/player/05gcn/xj5bmf9wkesfs16i/steven-bergwijn/fxtjq595jyzvbd3p
Harry Kane,TOT,F,6,https://www.fantrax.com/player/02lol/xj5bmf9wkesfs16i/harry-kane/fxtjq595jyzvbd3p
Carlos Vinicius,TOT,F,6,https://www.fantrax.com/player/05opn/xj5bmf9wkesfs16i/carlos-vinicius-alves-morais/h35izsvhkesfs16m
Dane Scarlett,TOT,F,6,https://www.fantrax.com/player/05nip/xj5bmf9wkesfs16i/dane-scarlett/h35izsvhkesfs16m
