Player,Team,Position,Position ID,Link
Nick Pope,BUR,G,1,https://www.fantrax.com/player/044ei/xj5bmf9wkesfs16i/nick-pope/fbuwvgeokry05u1g
Bailey Peacock-Farrell,BUR,G,1,https://www.fantrax.com/player/056is/xj5bmf9wkesfs16i/bailey-peacock-farrell/h35izsvhkesfs16m
Will Norris,BUR,G,1,https://www.fantrax.com/player/04qqx/xj5bmf9wkesfs16i/will-norris/h35izsvhkesfs16m
Matthew Lowton,BUR,D,2,https://www.fantrax.com/player/02on3/xj5bmf9wkesfs16i/matthew-lowton/fbuwvgeokry05u1g
Phil Bardsley,BUR,D,2,https://www.fantrax.com/player/02m5c/xj5bmf9wkesfs16i/phil-bardsley/fxtjq595jyzvbd3p
James Tarkowski,BUR,D,2,https://www.fantrax.com/player/0427d/xj5bmf9wkesfs16i/james-tarkowski/fbuwvgeokry05u1g
Ben Mee,BUR,D,2,https://www.fantrax.com/player/03dx7/xj5bmf9wkesfs16i/ben-mee/fbuwvgeokry05u1g
Kevin Long,BUR,D,2,https://www.fantrax.com/player/03dxa/xj5bmf9wkesfs16i/kevin-long/fxtjq595jyzvbd3p
Jimmy Dunne,BUR,D,2,https://www.fantrax.com/player/05747/xj5bmf9wkesfs16i/jimmy-dunne/h35izsvhkesfs16m
Charlie Taylor,BUR,D,2,https://www.fantrax.com/player/04fyc/xj5bmf9wkesfs16i/charlie-taylor/fxtjq595jyzvbd3p
Erik Pieters,BUR,D,2,https://www.fantrax.com/player/032ab/xj5bmf9wkesfs16i/erik-pieters/fbuwvgeokry05u1g
Johann Gudmundsson,BUR,M,4,https://www.fantrax.com/player/044ej/xj5bmf9wkesfs16i/johann-gudmundsson/fbuwvgeokry05u1g
Dale Stephens,BUR,M,4,https://www.fantrax.com/player/04e1h/xj5bmf9wkesfs16i/dale-stephens/h35izsvhkesfs16m
Ashley Westwood,BUR,M,4,https://www.fantrax.com/player/02w6w/xj5bmf9wkesfs16i/ashley-westwood/fbuwvgeokry05u1g
Jack Cork,BUR,M,4,https://www.fantrax.com/player/02opl/xj5bmf9wkesfs16i/jack-cork/fbuwvgeokry05u1g
Josh Brownhill,BUR,M,4,https://www.fantrax.com/player/05gcx/xj5bmf9wkesfs16i/josh-brownhill/fxtjq595jyzvbd3p
Josh Benson,BUR,M,4,https://www.fantrax.com/player/04ymr/xj5bmf9wkesfs16i/josh-benson/h35izsvhkesfs16m
Dwight McNeil,BUR,M,4,https://www.fantrax.com/player/04p0d/xj5bmf9wkesfs16i/dwight-mcneil/fbuwvgeokry05u1g
Robbie Brady,BUR,M,4,https://www.fantrax.com/player/0328o/xj5bmf9wkesfs16i/robbie-brady/fxtjq595jyzvbd3p
Lewis Richardson,BUR,M,4,https://www.fantrax.com/player/058vg/xj5bmf9wkesfs16i/lewis-richardson/h35izsvhkesfs16m
Chris Wood,BUR,F,6,https://www.fantrax.com/player/02m5b/xj5bmf9wkesfs16i/chris-wood/fxtjq595jyzvbd3p
Ashley Barnes,BUR,F,6,https://www.fantrax.com/player/03dxr/xj5bmf9wkesfs16i/ashley-barnes/fbuwvgeokry05u1g
Jay Rodriguez,BUR,F,6,https://www.fantrax.com/player/02oq3/xj5bmf9wkesfs16i/jay-rodriguez/fbuwvgeokry05u1g
Matej Vydra,BUR,F,6,https://www.fantrax.com/player/03632/xj5bmf9wkesfs16i/matej-vydra/fxtjq595jyzvbd3p
Joel Mumbongo,BUR,F,6,https://www.fantrax.com/player/05m6a/xj5bmf9wkesfs16i/joel-mumbongo/h35izsvhkesfs16m
