Player,Team,Position,Position ID,Link
Vicente Guaita,CRY,G,1,https://www.fantrax.com/player/04rhc/9yjz1a6kkry05u1b/vicente-guaita/fbuwvgeokry05u1g
Jack Butland,CRY,G,1,https://www.fantrax.com/player/032aa/9yjz1a6kkry05u1b/jack-butland/fbuwvgeokry05u1g
Joel Ward,CRY,D,2,https://www.fantrax.com/player/0329y/9yjz1a6kkry05u1b/joel-ward/fbuwvgeokry05u1g
Nathaniel Clyne,CRY,D,2,https://www.fantrax.com/player/02t1k/9yjz1a6kkry05u1b/nathaniel-clyne/fbuwvgeokry05u1g
Addji Keaninkin Marc-Israel Guehi,CRY,D,2,https://www.fantrax.com/player/050jq/9yjz1a6kkry05u1b/addji-keaninkin-marc-israel-guehi/fbuwvgeokry05u1g
Joachim Andersen,CRY,D,2,https://www.fantrax.com/player/05os8/9yjz1a6kkry05u1b/joachim-andersen/fbuwvgeokry05u1g
James Tomkins,CRY,D,2,https://www.fantrax.com/player/02rn6/9yjz1a6kkry05u1b/james-tomkins/fbuwvgeokry05u1g
Tyrick Mitchell,CRY,D,2,https://www.fantrax.com/player/05akv/9yjz1a6kkry05u1b/tyrick-mitchell/fbuwvgeokry05u1g
Nathan Ferguson,CRY,D,2,https://www.fantrax.com/player/04mf8/9yjz1a6kkry05u1b/nathan-ferguson/fbuwvgeokry05u1g
Cheikhou Kouyate,CRY,"D,M",3,https://www.fantrax.com/player/03eki/9yjz1a6kkry05u1b/cheikhou-kouyate/fbuwvgeokry05u1g
Luka Milivojevic,CRY,M,4,https://www.fantrax.com/player/04ami/9yjz1a6kkry05u1b/luka-milivojevic/fbuwvgeokry05u1g
Conor Gallagher,CRY,M,4,https://www.fantrax.com/player/051k8/9yjz1a6kkry05u1b/conor-gallagher/fbuwvgeokry05u1g
Jairo Riedewald,CRY,M,4,https://www.fantrax.com/player/04gyz/9yjz1a6kkry05u1b/jairo-riedewald/fbuwvgeokry05u1g
James McArthur,CRY,M,4,https://www.fantrax.com/player/02lla/9yjz1a6kkry05u1b/james-mcarthur/fbuwvgeokry05u1g
Will Hughes,CRY,M,4,https://www.fantrax.com/player/04f6o/9yjz1a6kkry05u1b/will-hughes/fbuwvgeokry05u1g
Jesurun Rak-Sakyi,CRY,M,4,https://www.fantrax.com/player/05rjn/9yjz1a6kkry05u1b/jesurun-rak-sakyi/fbuwvgeokry05u1g
Michael Olise,CRY,M,4,https://www.fantrax.com/player/05u94/9yjz1a6kkry05u1b/michael-olise/fbuwvgeokry05u1g
Eberechi Eze,CRY,M,4,https://www.fantrax.com/player/05nt6/9yjz1a6kkry05u1b/eberechi-eze/fbuwvgeokry05u1g
Jeffrey Schlupp,CRY,M,4,https://www.fantrax.com/player/03dyl/9yjz1a6kkry05u1b/jeffrey-schlupp/fbuwvgeokry05u1g
Jordan Ayew,CRY,F,6,https://www.fantrax.com/player/03sgc/9yjz1a6kkry05u1b/jordan-ayew/fbuwvgeokry05u1g
Wilfried Zaha,CRY,F,6,https://www.fantrax.com/player/0327v/9yjz1a6kkry05u1b/wilfried-zaha/fbuwvgeokry05u1g
Odsonne Edouard,CRY,F,6,https://www.fantrax.com/player/05w9q/9yjz1a6kkry05u1b/odsonne-edouard/fbuwvgeokry05u1g
Christian Benteke,CRY,F,6,https://www.fantrax.com/player/02w6v/9yjz1a6kkry05u1b/christian-benteke/fbuwvgeokry05u1g
Jean-Philippe Mateta,CRY,F,6,https://www.fantrax.com/player/05r8o/9yjz1a6kkry05u1b/jean-philippe-mateta/fbuwvgeokry05u1g
