Player,Team,Position,Position ID,Link
Ederson,MCI,G,1,https://www.fantrax.com/player/04fk5/mw6f2ppvjyzvbd3c/ederson-santana-de-moraes/fxtjq595jyzvbd3p
Claudio Bravo,MCI,G,1,https://www.fantrax.com/player/0477f/mw6f2ppvjyzvbd3c/claudio-bravo/fxtjq595jyzvbd3p
Kyle Walker,MCI,D,2,https://www.fantrax.com/player/02lp9/mw6f2ppvjyzvbd3c/kyle-walker/fxtjq595jyzvbd3p
Joao Cancelo,MCI,D,2,https://www.fantrax.com/player/0570n/mw6f2ppvjyzvbd3c/joao-pedro-cavaco-cancelo/fxtjq595jyzvbd3p
John Stones,MCI,D,2,https://www.fantrax.com/player/02yl5/mw6f2ppvjyzvbd3c/john-stones/fxtjq595jyzvbd3p
Eric Garcia,MCI,D,2,https://www.fantrax.com/player/04spn/mw6f2ppvjyzvbd3c/eric-garcia/fxtjq595jyzvbd3p
Aymeric Laporte,MCI,D,2,https://www.fantrax.com/player/04mqu/mw6f2ppvjyzvbd3c/aymeric-laporte/fxtjq595jyzvbd3p
Nicolas Otamendi,MCI,D,2,https://www.fantrax.com/player/03ull/mw6f2ppvjyzvbd3c/nicolas-otamendi/fxtjq595jyzvbd3p
Benjamin Mendy,MCI,D,2,https://www.fantrax.com/player/04gyl/mw6f2ppvjyzvbd3c/benjamin-mendy/fxtjq595jyzvbd3p
Angelino,MCI,D,2,https://www.fantrax.com/player/03m2u/mw6f2ppvjyzvbd3c/jose-angel-esmoris-tasende/fxtjq595jyzvbd3p
Fernandinho,MCI,"D,M",3,https://www.fantrax.com/player/03278/mw6f2ppvjyzvbd3c/fernando-luiz-rosa/fxtjq595jyzvbd3p
Oleksandr Zinchenko,MCI,"D,M",3,https://www.fantrax.com/player/043c1/mw6f2ppvjyzvbd3c/oleksandr-zinchenko/fxtjq595jyzvbd3p
Rodri,MCI,M,4,https://www.fantrax.com/player/0524k/mw6f2ppvjyzvbd3c/rodrigo-hernandez-cascante/fxtjq595jyzvbd3p
Ilkay Gundogan,MCI,M,4,https://www.fantrax.com/player/0435t/mw6f2ppvjyzvbd3c/ilkay-gundogan/fxtjq595jyzvbd3p
Kevin De Bruyne,MCI,M,4,https://www.fantrax.com/player/02oox/mw6f2ppvjyzvbd3c/kevin-de-bruyne/fxtjq595jyzvbd3p
David Silva,MCI,M,4,https://www.fantrax.com/player/02lvo/mw6f2ppvjyzvbd3c/david-silva/fxtjq595jyzvbd3p
Tommy Doyle,MCI,M,4,https://www.fantrax.com/player/052k8/mw6f2ppvjyzvbd3c/tommy-doyle/fxtjq595jyzvbd3p
Bernardo Silva,MCI,"M,F",5,https://www.fantrax.com/player/04fk6/mw6f2ppvjyzvbd3c/bernardo-mota-veiga-de-carvalho-e-silva/fxtjq595jyzvbd3p
Phil Foden,MCI,"M,F",5,https://www.fantrax.com/player/04abb/mw6f2ppvjyzvbd3c/phil-foden/fxtjq595jyzvbd3p
Riyad Mahrez,MCI,"M,F",5,https://www.fantrax.com/player/03dyp/mw6f2ppvjyzvbd3c/riyad-mahrez/fxtjq595jyzvbd3p
Raheem Sterling,MCI,"M,F",5,https://www.fantrax.com/player/02lkp/mw6f2ppvjyzvbd3c/raheem-sterling/fxtjq595jyzvbd3p
Sergio Aguero,MCI,F,6,https://www.fantrax.com/player/02lun/mw6f2ppvjyzvbd3c/sergio-aguero/fxtjq595jyzvbd3p
Gabriel Jesus,MCI,F,6,https://www.fantrax.com/player/045c8/mw6f2ppvjyzvbd3c/gabriel-fernando-de-jesus/mw6f2ppvjyzvbd3c
Leroy Sane,MCI,F,6,https://www.fantrax.com/player/04574/mw6f2ppvjyzvbd3c/leroy-sane/mw6f2ppvjyzvbd3c
