Player,Team,Position,Position ID,Link
Hugo Lloris,TOT,G,1,https://www.fantrax.com/player/02w72/mw6f2ppvjyzvbd3c/hugo-lloris/fxtjq595jyzvbd3p
Paulo Gazzaniga,TOT,G,1,https://www.fantrax.com/player/02t1m/mw6f2ppvjyzvbd3c/paulo-gazzaniga/fxtjq595jyzvbd3p
Serge Aurier,TOT,D,2,https://www.fantrax.com/player/04kj7/mw6f2ppvjyzvbd3c/serge-aurier/fxtjq595jyzvbd3p
Japhet Tanganga,TOT,D,2,https://www.fantrax.com/player/04tsd/mw6f2ppvjyzvbd3c/japhet-tanganga/fxtjq595jyzvbd3p
Toby Alderweireld,TOT,D,2,https://www.fantrax.com/player/03juz/mw6f2ppvjyzvbd3c/toby-alderweireld/fxtjq595jyzvbd3p
Jan Vertonghen,TOT,D,2,https://www.fantrax.com/player/02oqi/mw6f2ppvjyzvbd3c/jan-vertonghen/fxtjq595jyzvbd3p
Davinson Sanchez,TOT,D,2,https://www.fantrax.com/player/04jyc/mw6f2ppvjyzvbd3c/davinson-sanchez/fxtjq595jyzvbd3p
Juan Foyth,TOT,D,2,https://www.fantrax.com/player/04kj4/mw6f2ppvjyzvbd3c/juan-foyth/fxtjq595jyzvbd3p
Ben Davies,TOT,D,2,https://www.fantrax.com/player/02oo1/mw6f2ppvjyzvbd3c/ben-davies/fxtjq595jyzvbd3p
Eric Dier,TOT,"D,M",3,https://www.fantrax.com/player/02lpn/mw6f2ppvjyzvbd3c/eric-dier/fxtjq595jyzvbd3p
Moussa Sissoko,TOT,M,4,https://www.fantrax.com/player/02ygz/mw6f2ppvjyzvbd3c/moussa-sissoko/fxtjq595jyzvbd3p
Harry Winks,TOT,M,4,https://www.fantrax.com/player/03bwz/mw6f2ppvjyzvbd3c/harry-winks/fxtjq595jyzvbd3p
Oliver Skipp,TOT,M,4,https://www.fantrax.com/player/04t95/mw6f2ppvjyzvbd3c/oliver-skipp/fxtjq595jyzvbd3p
Gedson Fernandes,TOT,M,4,https://www.fantrax.com/player/05g4f/mw6f2ppvjyzvbd3c/gedson-carvalho-fernandes/fxtjq595jyzvbd3p
Victor Wanyama,TOT,M,4,https://www.fantrax.com/player/032ai/mw6f2ppvjyzvbd3c/victor-wanyama/fxtjq595jyzvbd3p
Tanguy Ndombele,TOT,M,4,https://www.fantrax.com/player/05247/mw6f2ppvjyzvbd3c/tanguy-ndombele/fxtjq595jyzvbd3p
Georges-Kevin Nkoudou,TOT,M,4,https://www.fantrax.com/player/047o4/mw6f2ppvjyzvbd3c/georges-kevin-nkoudou/fxtjq595jyzvbd3p
Giovani Lo Celso,TOT,M,4,https://www.fantrax.com/player/0574a/mw6f2ppvjyzvbd3c/giovani-lo-celso/fxtjq595jyzvbd3p
Christian Eriksen,TOT,M,4,https://www.fantrax.com/player/037wp/mw6f2ppvjyzvbd3c/christian-eriksen/fbuwvgeokry05u1g
Erik Lamela,TOT,M,4,https://www.fantrax.com/player/037sc/mw6f2ppvjyzvbd3c/erik-lamela/fxtjq595jyzvbd3p
Dele Alli,TOT,"M,F",5,https://www.fantrax.com/player/03mml/mw6f2ppvjyzvbd3c/dele-alli/fxtjq595jyzvbd3p
Kouassi Ryan Sessegnon,TOT,"M,F",5,https://www.fantrax.com/player/04qfm/mw6f2ppvjyzvbd3c/kouassi-ryan-sessegnon/fxtjq595jyzvbd3p
Lucas Moura,TOT,"M,F",5,https://www.fantrax.com/player/04mqz/mw6f2ppvjyzvbd3c/lucas-rodrigues-moura-da-silva/fxtjq595jyzvbd3p
Son Heung-Min,TOT,"M,F",5,https://www.fantrax.com/player/03v9d/mw6f2ppvjyzvbd3c/heung-min-son/fxtjq595jyzvbd3p
Harry Kane,TOT,F,6,https://www.fantrax.com/player/02lol/mw6f2ppvjyzvbd3c/harry-kane/fxtjq595jyzvbd3p
Steven Bergwijn,TOT,F,6,https://www.fantrax.com/player/05gcn/mw6f2ppvjyzvbd3c/steven-bergwijn/fxtjq595jyzvbd3p
Troy Parrott,TOT,F,6,https://www.fantrax.com/player/054p4/mw6f2ppvjyzvbd3c/troy-parrott/fxtjq595jyzvbd3p
