Player,Team,Position,Position ID,Link
Mat Ryan,BHA,G,1,https://www.fantrax.com/player/04fjy/mw6f2ppvjyzvbd3c/mat-ryan/fxtjq595jyzvbd3p
Tariq Lamptey,BHA,D,2,https://www.fantrax.com/player/05a6d/mw6f2ppvjyzvbd3c/tariq-lamptey/fxtjq595jyzvbd3p
Ezequiel Schelotto,BHA,D,2,https://www.fantrax.com/player/04kjb/mw6f2ppvjyzvbd3c/ezequiel-schelotto/fxtjq595jyzvbd3p
Shane Duffy,BHA,D,2,https://www.fantrax.com/player/02lpr/mw6f2ppvjyzvbd3c/shane-duffy/fxtjq595jyzvbd3p
Adam Webster,BHA,D,2,https://www.fantrax.com/player/056ir/mw6f2ppvjyzvbd3c/adam-webster/fxtjq595jyzvbd3p
Lewis Dunk,BHA,D,2,https://www.fantrax.com/player/04e1c/mw6f2ppvjyzvbd3c/lewis-dunk/fxtjq595jyzvbd3p
Dan Burn,BHA,D,2,https://www.fantrax.com/player/02lsa/mw6f2ppvjyzvbd3c/dan-burn/fxtjq595jyzvbd3p
Bernardo,BHA,D,2,https://www.fantrax.com/player/04ru2/mw6f2ppvjyzvbd3c/bernardo-fernandes-da-silva-junior/fxtjq595jyzvbd3p
Gaetan Bong,BHA,D,2,https://www.fantrax.com/player/04e1a/mw6f2ppvjyzvbd3c/gaetan-bong/fxtjq595jyzvbd3p
Martin Montoya,BHA,"D,M",3,https://www.fantrax.com/player/04u6j/mw6f2ppvjyzvbd3c/martin-montoya/fxtjq595jyzvbd3p
Dale Stephens,BHA,M,4,https://www.fantrax.com/player/04e1h/mw6f2ppvjyzvbd3c/dale-stephens/fxtjq595jyzvbd3p
Davy Propper,BHA,M,4,https://www.fantrax.com/player/04idk/mw6f2ppvjyzvbd3c/davy-propper/fxtjq595jyzvbd3p
Alexis Mac Allister,BHA,M,4,https://www.fantrax.com/player/0522h/mw6f2ppvjyzvbd3c/alexis-mac-allister/fxtjq595jyzvbd3p
Yves Bissouma,BHA,"M,F",5,https://www.fantrax.com/player/04sft/mw6f2ppvjyzvbd3c/yves-bissouma/fxtjq595jyzvbd3p
Steven Alzate,BHA,"M,F",5,https://www.fantrax.com/player/058vf/mw6f2ppvjyzvbd3c/steven-alzate/fxtjq595jyzvbd3p
Solly March,BHA,"M,F",5,https://www.fantrax.com/player/04e1k/mw6f2ppvjyzvbd3c/solly-march/fxtjq595jyzvbd3p
Pascal Gross,BHA,"M,F",5,https://www.fantrax.com/player/04fk1/mw6f2ppvjyzvbd3c/pascal-gross/fxtjq595jyzvbd3p
Aaron Mooy,BHA,"M,F",5,https://www.fantrax.com/player/043c0/mw6f2ppvjyzvbd3c/aaron-mooy/fxtjq595jyzvbd3p
Leandro Trossard,BHA,"M,F",5,https://www.fantrax.com/player/0520r/mw6f2ppvjyzvbd3c/leandro-trossard/fxtjq595jyzvbd3p
Jurgen Locadia,BHA,F,6,https://www.fantrax.com/player/04mmw/mw6f2ppvjyzvbd3c/jurgen-locadia/5ofuvkayjk867gvl
Florin Andone,BHA,F,6,https://www.fantrax.com/player/04qez/mw6f2ppvjyzvbd3c/florin-andone/5ofuvkayjk867gvl
Neal Maupay,BHA,F,6,https://www.fantrax.com/player/056mf/mw6f2ppvjyzvbd3c/neal-maupay/fxtjq595jyzvbd3p
Glenn Murray,BHA,F,6,https://www.fantrax.com/player/0329s/mw6f2ppvjyzvbd3c/glenn-murray/fxtjq595jyzvbd3p
Aaron Connolly,BHA,F,6,https://www.fantrax.com/player/04k4j/mw6f2ppvjyzvbd3c/aaron-connolly/fxtjq595jyzvbd3p
Alireza Jahanbakhsh,BHA,F,6,https://www.fantrax.com/player/04t92/mw6f2ppvjyzvbd3c/alireza-jahanbakhsh/fxtjq595jyzvbd3p
