Player,Team,Position,Position ID,Link
Alisson,LIV,G,1,https://www.fantrax.com/player/04sjt/mw6f2ppvjyzvbd3c/alisson-ramses-becker/fxtjq595jyzvbd3p
Adrian,LIV,G,1,https://www.fantrax.com/player/03274/mw6f2ppvjyzvbd3c/adrian-san-miguel-del-castillo/fxtjq595jyzvbd3p
Trent Alexander-Arnold,LIV,D,2,https://www.fantrax.com/player/03srg/mw6f2ppvjyzvbd3c/trent-alexander-arnold/fxtjq595jyzvbd3p
Neco Williams,LIV,D,2,https://www.fantrax.com/player/05a6e/mw6f2ppvjyzvbd3c/neco-williams/fxtjq595jyzvbd3p
Joseph Gomez,LIV,D,2,https://www.fantrax.com/player/03r93/mw6f2ppvjyzvbd3c/joseph-gomez/fxtjq595jyzvbd3p
Joel Matip,LIV,D,2,https://www.fantrax.com/player/0435s/mw6f2ppvjyzvbd3c/joel-matip/fxtjq595jyzvbd3p
Virgil van Dijk,LIV,D,2,https://www.fantrax.com/player/03vlj/mw6f2ppvjyzvbd3c/virgil-van-dijk/fxtjq595jyzvbd3p
Dejan Lovren,LIV,D,2,https://www.fantrax.com/player/032ah/mw6f2ppvjyzvbd3c/dejan-lovren/fxtjq595jyzvbd3p
Andrew Robertson,LIV,D,2,https://www.fantrax.com/player/03gu5/mw6f2ppvjyzvbd3c/andrew-robertson/fxtjq595jyzvbd3p
Jordan Henderson,LIV,M,4,https://www.fantrax.com/player/02lk5/mw6f2ppvjyzvbd3c/jordan-henderson/fxtjq595jyzvbd3p
Fabinho,LIV,M,4,https://www.fantrax.com/player/04rhd/mw6f2ppvjyzvbd3c/fabio-henrique-tavares/fxtjq595jyzvbd3p
Georginio Wijnaldum,LIV,M,4,https://www.fantrax.com/player/03rxi/mw6f2ppvjyzvbd3c/georginio-wijnaldum/fxtjq595jyzvbd3p
Naby Keita,LIV,M,4,https://www.fantrax.com/player/04rhe/mw6f2ppvjyzvbd3c/naby-keita/fxtjq595jyzvbd3p
James Milner,LIV,M,4,https://www.fantrax.com/player/02lv9/mw6f2ppvjyzvbd3c/james-milner/fxtjq595jyzvbd3p
Adam Lallana,LIV,M,4,https://www.fantrax.com/player/02opy/mw6f2ppvjyzvbd3c/adam-lallana/fxtjq595jyzvbd3p
Curtis Jones,LIV,M,4,https://www.fantrax.com/player/04o82/mw6f2ppvjyzvbd3c/curtis-jones/fxtjq595jyzvbd3p
Harvey Elliott,LIV,M,4,https://www.fantrax.com/player/04xjr/mw6f2ppvjyzvbd3c/harvey-elliott/fxtjq595jyzvbd3p
Alex Oxlade-Chamberlain,LIV,"M,F",5,https://www.fantrax.com/player/02lz9/mw6f2ppvjyzvbd3c/alex-oxlade-chamberlain/fxtjq595jyzvbd3p
Xherdan Shaqiri,LIV,"M,F",5,https://www.fantrax.com/player/03tj9/mw6f2ppvjyzvbd3c/xherdan-shaqiri/fxtjq595jyzvbd3p
Roberto Firmino,LIV,"M,F",5,https://www.fantrax.com/player/03rxz/mw6f2ppvjyzvbd3c/roberto-firmino-barbosa-de-oliveira/fxtjq595jyzvbd3p
Sadio Mane,LIV,"M,F",5,https://www.fantrax.com/player/03jv0/mw6f2ppvjyzvbd3c/sadio-mane/fxtjq595jyzvbd3p
Mohamed Salah,LIV,F,6,https://www.fantrax.com/player/03aqp/mw6f2ppvjyzvbd3c/mohamed-salah-ghaly/fxtjq595jyzvbd3p
Divock Origi,LIV,F,6,https://www.fantrax.com/player/03pie/mw6f2ppvjyzvbd3c/divock-origi/fxtjq595jyzvbd3p
Takumi Minamino,LIV,F,6,https://www.fantrax.com/player/05g2n/mw6f2ppvjyzvbd3c/takumi-minamino/fxtjq595jyzvbd3p
