Player,Team,Position,Position ID,Link
Kepa Arrizabalaga,CHE,G,1,https://www.fantrax.com/player/04u40/mw6f2ppvjyzvbd3c/kepa-arrizabalaga/fxtjq595jyzvbd3p
Willy Caballero,CHE,G,1,https://www.fantrax.com/player/03et4/mw6f2ppvjyzvbd3c/willy-caballero/fxtjq595jyzvbd3p
Cesar Azpilicueta,CHE,D,2,https://www.fantrax.com/player/02vlk/mw6f2ppvjyzvbd3c/cesar-azpilicueta/fxtjq595jyzvbd3p
Reece James,CHE,D,2,https://www.fantrax.com/player/051k7/mw6f2ppvjyzvbd3c/reece-james/fxtjq595jyzvbd3p
Antonio Rudiger,CHE,D,2,https://www.fantrax.com/player/04g1w/mw6f2ppvjyzvbd3c/antonio-rudiger/fxtjq595jyzvbd3p
Andreas Christensen,CHE,D,2,https://www.fantrax.com/player/030v5/mw6f2ppvjyzvbd3c/andreas-christensen/fxtjq595jyzvbd3p
Kurt Zouma,CHE,D,2,https://www.fantrax.com/player/03arh/mw6f2ppvjyzvbd3c/kurt-zouma/fxtjq595jyzvbd3p
Fikayo Tomori,CHE,D,2,https://www.fantrax.com/player/0410i/mw6f2ppvjyzvbd3c/fikayo-tomori/fxtjq595jyzvbd3p
Emerson,CHE,D,2,https://www.fantrax.com/player/04mqv/mw6f2ppvjyzvbd3c/emerson-palmieri-dos-santos/fxtjq595jyzvbd3p
Marcos Alonso,CHE,"D,M",3,https://www.fantrax.com/player/02m66/mw6f2ppvjyzvbd3c/marcos-alonso/fxtjq595jyzvbd3p
Jorginho,CHE,M,4,https://www.fantrax.com/player/04s8k/mw6f2ppvjyzvbd3c/jorge-luiz-frello-filho/fxtjq595jyzvbd3p
Mateo Kovacic,CHE,M,4,https://www.fantrax.com/player/04u41/mw6f2ppvjyzvbd3c/mateo-kovacic/fxtjq595jyzvbd3p
Ngolo Kante,CHE,M,4,https://www.fantrax.com/player/03srm/mw6f2ppvjyzvbd3c/ngolo-kante/fxtjq595jyzvbd3p
Billy Gilmour,CHE,M,4,https://www.fantrax.com/player/052cc/mw6f2ppvjyzvbd3c/billy-gilmour/fxtjq595jyzvbd3p
Ruben Loftus-Cheek,CHE,M,4,https://www.fantrax.com/player/03m5c/mw6f2ppvjyzvbd3c/ruben-loftus-cheek/fxtjq595jyzvbd3p
Ross Barkley,CHE,M,4,https://www.fantrax.com/player/02lpf/mw6f2ppvjyzvbd3c/ross-barkley/fxtjq595jyzvbd3p
Mason Mount,CHE,"M,F",5,https://www.fantrax.com/player/052cd/mw6f2ppvjyzvbd3c/mason-mount/fxtjq595jyzvbd3p
Christian Pulisic,CHE,"M,F",5,https://www.fantrax.com/player/04yim/mw6f2ppvjyzvbd3c/christian-pulisic/fxtjq595jyzvbd3p
Willian,CHE,"M,F",5,https://www.fantrax.com/player/037mo/mw6f2ppvjyzvbd3c/willian-borges-da-silva/fxtjq595jyzvbd3p
Pedro,CHE,F,6,https://www.fantrax.com/player/03uln/mw6f2ppvjyzvbd3c/pedro-rodriguez-ledesma/fxtjq595jyzvbd3p
Callum Hudson-Odoi,CHE,F,6,https://www.fantrax.com/player/04mi4/mw6f2ppvjyzvbd3c/callum-hudson-odoi/fxtjq595jyzvbd3p
Tammy Abraham,CHE,F,6,https://www.fantrax.com/player/0410j/mw6f2ppvjyzvbd3c/tammy-abraham/fxtjq595jyzvbd3p
Olivier Giroud,CHE,F,6,https://www.fantrax.com/player/02ope/mw6f2ppvjyzvbd3c/olivier-giroud/fxtjq595jyzvbd3p
Michy Batshuayi,CHE,F,6,https://www.fantrax.com/player/043bx/mw6f2ppvjyzvbd3c/michy-batshuayi/fxtjq595jyzvbd3p
Faustino Anjorin,CHE,F,6,https://www.fantrax.com/player/059j0/mw6f2ppvjyzvbd3c/faustino-anjorin/fxtjq595jyzvbd3p
Armando Broja,CHE,F,6,https://www.fantrax.com/player/05gvx/mw6f2ppvjyzvbd3c/armando-broja/fxtjq595jyzvbd3p
