Player,Team,Position,Position ID,Link
Tom Heaton,AVL,G,1,https://www.fantrax.com/player/03dwz/mw6f2ppvjyzvbd3c/tom-heaton/fxtjq595jyzvbd3p
Pepe Reina,AVL,G,1,https://www.fantrax.com/player/03eka/mw6f2ppvjyzvbd3c/jose-reina/fxtjq595jyzvbd3p
Jed Steer,AVL,G,1,https://www.fantrax.com/player/02m3y/mw6f2ppvjyzvbd3c/jed-steer/fxtjq595jyzvbd3p
Orjan Nyland,AVL,G,1,https://www.fantrax.com/player/051jw/mw6f2ppvjyzvbd3c/orjan-nyland/fxtjq595jyzvbd3p
Ahmed El Mohamady,AVL,D,2,https://www.fantrax.com/player/02m5m/mw6f2ppvjyzvbd3c/ahmed-eissa-el-mohamady-abdel-fattah/fxtjq595jyzvbd3p
Bjorn Engels,AVL,D,2,https://www.fantrax.com/player/052i4/mw6f2ppvjyzvbd3c/bjorn-engels/fxtjq595jyzvbd3p
Ezri Konsa Ngoyo,AVL,D,2,https://www.fantrax.com/player/052ca/mw6f2ppvjyzvbd3c/ezri-konsa-ngoyo/fxtjq595jyzvbd3p
Tyrone Mings,AVL,D,2,https://www.fantrax.com/player/03rec/mw6f2ppvjyzvbd3c/tyrone-mings/fxtjq595jyzvbd3p
Kortney Hause,AVL,D,2,https://www.fantrax.com/player/04qr4/mw6f2ppvjyzvbd3c/kortney-hause/fxtjq595jyzvbd3p
Neil Taylor,AVL,D,2,https://www.fantrax.com/player/02m2y/mw6f2ppvjyzvbd3c/neil-taylor/fxtjq595jyzvbd3p
Frederic Guilbert,AVL,"D,M",3,https://www.fantrax.com/player/05229/mw6f2ppvjyzvbd3c/frederic-guilbert/fxtjq595jyzvbd3p
Matt Targett,AVL,"D,M",3,https://www.fantrax.com/player/0372y/mw6f2ppvjyzvbd3c/matt-targett/fxtjq595jyzvbd3p
Marvelous Nakamba,AVL,M,4,https://www.fantrax.com/player/055se/mw6f2ppvjyzvbd3c/marvelous-nakamba/fxtjq595jyzvbd3p
Douglas Luiz,AVL,M,4,https://www.fantrax.com/player/04spp/mw6f2ppvjyzvbd3c/douglas-luiz-soares-de-paulo/fxtjq595jyzvbd3p
Conor Hourihane,AVL,M,4,https://www.fantrax.com/player/051k1/mw6f2ppvjyzvbd3c/conor-hourihane/fxtjq595jyzvbd3p
Henri Lansbury,AVL,M,4,https://www.fantrax.com/player/02lyy/mw6f2ppvjyzvbd3c/henri-lansbury/fxtjq595jyzvbd3p
Danny Drinkwater,AVL,M,4,https://www.fantrax.com/player/03dye/mw6f2ppvjyzvbd3c/daniel-drinkwater/fxtjq595jyzvbd3p
John McGinn,AVL,M,4,https://www.fantrax.com/player/051k0/mw6f2ppvjyzvbd3c/john-mcginn/fxtjq595jyzvbd3p
Jota,AVL,M,4,https://www.fantrax.com/player/051wj/mw6f2ppvjyzvbd3c/jose-ignacio-peleteiro-ramallo/fxtjq595jyzvbd3p
Jack Grealish,AVL,"M,F",5,https://www.fantrax.com/player/02lm7/mw6f2ppvjyzvbd3c/jack-grealish/fxtjq595jyzvbd3p
Trezeguet,AVL,"M,F",5,https://www.fantrax.com/player/0554u/mw6f2ppvjyzvbd3c/mahmoud-ahmed-ibrahim-hassan/fxtjq595jyzvbd3p
Anwar El Ghazi,AVL,"M,F",5,https://www.fantrax.com/player/0522t/mw6f2ppvjyzvbd3c/anwar-el-ghazi/fxtjq595jyzvbd3p
Keinan Davis,AVL,"M,F",5,https://www.fantrax.com/player/03yuo/mw6f2ppvjyzvbd3c/keinan-davis/fxtjq595jyzvbd3p
Jonathan Kodjia,AVL,F,6,https://www.fantrax.com/player/051k4/mw6f2ppvjyzvbd3c/jonathan-kodjia/fxtjq595jyzvbd3p
Wesley,AVL,F,6,https://www.fantrax.com/player/051wl/mw6f2ppvjyzvbd3c/wesley-moraes-ferreira-da-silva/fxtjq595jyzvbd3p
Borja Baston,AVL,F,6,https://www.fantrax.com/player/046ai/mw6f2ppvjyzvbd3c/borja-gonzalez-tomas/fxtjq595jyzvbd3p
Mbwana Samatta,AVL,F,6,https://www.fantrax.com/player/05gbm/mw6f2ppvjyzvbd3c/mbwana-samatta/fxtjq595jyzvbd3p
Indiana Vassilev,AVL,F,6,https://www.fantrax.com/player/05g33/mw6f2ppvjyzvbd3c/indiana-vassilev/fxtjq595jyzvbd3p
