Player,Team,Position,Position ID,Link
David de Gea,MUN,G,1,https://www.fantrax.com/player/02ln1/mw6f2ppvjyzvbd3c/david-de-gea/fxtjq595jyzvbd3p
Aaron Wan-Bissaka,MUN,D,2,https://www.fantrax.com/player/04adp/mw6f2ppvjyzvbd3c/aaron-wan-bissaka/fxtjq595jyzvbd3p
Diogo Dalot,MUN,D,2,https://www.fantrax.com/player/04qfz/mw6f2ppvjyzvbd3c/jose-diogo-dalot-teixeira/fxtjq595jyzvbd3p
Timothy Fosu-Mensah,MUN,D,2,https://www.fantrax.com/player/03yxt/mw6f2ppvjyzvbd3c/timothy-fosu-mensah/fxtjq595jyzvbd3p
Victor Lindelof,MUN,D,2,https://www.fantrax.com/player/04fk8/mw6f2ppvjyzvbd3c/victor-lindelof/fxtjq595jyzvbd3p
Harry Maguire,MUN,D,2,https://www.fantrax.com/player/03gu4/mw6f2ppvjyzvbd3c/harry-maguire/fxtjq595jyzvbd3p
Phil Jones,MUN,D,2,https://www.fantrax.com/player/02lnd/mw6f2ppvjyzvbd3c/phil-jones/fxtjq595jyzvbd3p
Eric Bailly,MUN,D,2,https://www.fantrax.com/player/0435u/mw6f2ppvjyzvbd3c/eric-bailly/fxtjq595jyzvbd3p
Axel Tuanzebe,MUN,D,2,https://www.fantrax.com/player/03xrs/mw6f2ppvjyzvbd3c/axel-tuanzebe/fxtjq595jyzvbd3p
Marcos Rojo,MUN,D,2,https://www.fantrax.com/player/03jd6/mw6f2ppvjyzvbd3c/marcos-rojo/fxtjq595jyzvbd3p
Luke Shaw,MUN,D,2,https://www.fantrax.com/player/02oq6/mw6f2ppvjyzvbd3c/luke-shaw/fxtjq595jyzvbd3p
Ashley Young,MUN,D,2,https://www.fantrax.com/player/02lny/mw6f2ppvjyzvbd3c/ashley-young/fbuwvgeokry05u1g
Brandon Williams,MUN,D,2,https://www.fantrax.com/player/059j3/mw6f2ppvjyzvbd3c/brandon-williams/fxtjq595jyzvbd3p
Nemanja Matic,MUN,M,4,https://www.fantrax.com/player/03aoj/mw6f2ppvjyzvbd3c/nemanja-matic/fxtjq595jyzvbd3p
Scott McTominay,MUN,M,4,https://www.fantrax.com/player/04civ/mw6f2ppvjyzvbd3c/scott-mctominay/fxtjq595jyzvbd3p
Fred,MUN,M,4,https://www.fantrax.com/player/04qqv/mw6f2ppvjyzvbd3c/frederico-rodrigues-de-paula-santos/fxtjq595jyzvbd3p
Paul Pogba,MUN,M,4,https://www.fantrax.com/player/02lnq/mw6f2ppvjyzvbd3c/paul-pogba/fxtjq595jyzvbd3p
Andreas Pereira,MUN,M,4,https://www.fantrax.com/player/03jly/mw6f2ppvjyzvbd3c/andreas-hugo-hoelgebaum-pereira/fxtjq595jyzvbd3p
Angel Gomes,MUN,M,4,https://www.fantrax.com/player/04d9r/mw6f2ppvjyzvbd3c/angel-gomes/fxtjq595jyzvbd3p
James Garner,MUN,M,4,https://www.fantrax.com/player/04spw/mw6f2ppvjyzvbd3c/james-garner/fxtjq595jyzvbd3p
Tahith Chong,MUN,M,4,https://www.fantrax.com/player/04spx/mw6f2ppvjyzvbd3c/tahith-chong/fxtjq595jyzvbd3p
Juan Mata,MUN,M,4,https://www.fantrax.com/player/02m7z/mw6f2ppvjyzvbd3c/juan-mata/fxtjq595jyzvbd3p
Bruno Fernandes,MUN,M,4,https://www.fantrax.com/player/05gcr/mw6f2ppvjyzvbd3c/bruno-miguel-borges-fernandes/fxtjq595jyzvbd3p
Daniel James,MUN,M,4,https://www.fantrax.com/player/03yr0/mw6f2ppvjyzvbd3c/daniel-james/fxtjq595jyzvbd3p
Jesse Lingard,MUN,"M,F",5,https://www.fantrax.com/player/02lni/mw6f2ppvjyzvbd3c/jesse-lingard/fxtjq595jyzvbd3p
Mason Greenwood,MUN,"M,F",5,https://www.fantrax.com/player/04spy/mw6f2ppvjyzvbd3c/mason-greenwood/fxtjq595jyzvbd3p
Marcus Rashford,MUN,"M,F",5,https://www.fantrax.com/player/03ybi/mw6f2ppvjyzvbd3c/marcus-rashford/fxtjq595jyzvbd3p
Anthony Martial,MUN,F,6,https://www.fantrax.com/player/03vlm/mw6f2ppvjyzvbd3c/anthony-martial/fxtjq595jyzvbd3p
Odion Ighalo,MUN,F,6,https://www.fantrax.com/player/03ra3/mw6f2ppvjyzvbd3c/odion-ighalo/fxtjq595jyzvbd3p
