Player,Team,Position,Position ID,Link
Tim Krul,NOR,G,1,https://www.fantrax.com/player/02lu3/mw6f2ppvjyzvbd3c/tim-krul/fxtjq595jyzvbd3p
Ralf Fahrmann,NOR,G,1,https://www.fantrax.com/player/0527i/mw6f2ppvjyzvbd3c/ralf-fahrmann/fxtjq595jyzvbd3p
Michael McGovern,NOR,G,1,https://www.fantrax.com/player/051ka/mw6f2ppvjyzvbd3c/michael-mcgovern/fxtjq595jyzvbd3p
Max Aarons,NOR,D,2,https://www.fantrax.com/player/051kg/mw6f2ppvjyzvbd3c/max-aarons/fxtjq595jyzvbd3p
Sam Byram,NOR,D,2,https://www.fantrax.com/player/03ysd/mw6f2ppvjyzvbd3c/sam-byram/fxtjq595jyzvbd3p
Jordan Thomas,NOR,D,2,https://www.fantrax.com/player/05li7/mw6f2ppvjyzvbd3c/jordan-thomas/fxtjq595jyzvbd3p
Christoph Zimmerman,NOR,D,2,https://www.fantrax.com/player/051kc/mw6f2ppvjyzvbd3c/christoph-zimmermann/fxtjq595jyzvbd3p
Timm Klose,NOR,D,2,https://www.fantrax.com/player/03ys6/mw6f2ppvjyzvbd3c/timm-klose/fxtjq595jyzvbd3p
Grant Hanley,NOR,D,2,https://www.fantrax.com/player/02m08/mw6f2ppvjyzvbd3c/grant-hanley/fxtjq595jyzvbd3p
Jamal Lewis,NOR,D,2,https://www.fantrax.com/player/051kd/mw6f2ppvjyzvbd3c/jamal-lewis/fxtjq595jyzvbd3p
Akin Famewo,NOR,D,2,https://www.fantrax.com/player/059tu/mw6f2ppvjyzvbd3c/akin-famewo/fxtjq595jyzvbd3p
Ben Godfrey,NOR,"D,M",3,https://www.fantrax.com/player/051ki/mw6f2ppvjyzvbd3c/ben-godfrey/fxtjq595jyzvbd3p
Ibrahim Amadou,NOR,"D,M",3,https://www.fantrax.com/player/056ze/mw6f2ppvjyzvbd3c/ibrahim-amadou/fxtjq595jyzvbd3p
Alexander Tettey,NOR,M,4,https://www.fantrax.com/player/02vls/mw6f2ppvjyzvbd3c/alexander-tettey/fxtjq595jyzvbd3p
Kenny McLean,NOR,M,4,https://www.fantrax.com/player/051ko/mw6f2ppvjyzvbd3c/kenny-mclean/fxtjq595jyzvbd3p
Tom Trybull,NOR,M,4,https://www.fantrax.com/player/051kn/mw6f2ppvjyzvbd3c/tom-trybull/fxtjq595jyzvbd3p
Ondrej Duda,NOR,M,4,https://www.fantrax.com/player/05g45/mw6f2ppvjyzvbd3c/ondrej-duda/fxtjq595jyzvbd3p
Marco Stiepermann,NOR,M,4,https://www.fantrax.com/player/051km/mw6f2ppvjyzvbd3c/marco-stiepermann/fxtjq595jyzvbd3p
Patrick Roberts,NOR,M,4,https://www.fantrax.com/player/03brm/mw6f2ppvjyzvbd3c/patrick-roberts/fxtjq595jyzvbd3p
Josh Martin,NOR,M,4,https://www.fantrax.com/player/05gce/mw6f2ppvjyzvbd3c/josh-martin/fxtjq595jyzvbd3p
Mario Vrancic,NOR,M,4,https://www.fantrax.com/player/051kj/mw6f2ppvjyzvbd3c/mario-vrancic/fxtjq595jyzvbd3p
Lukas Rupp,NOR,M,4,https://www.fantrax.com/player/05g49/mw6f2ppvjyzvbd3c/lukas-rupp/fxtjq595jyzvbd3p
Onel Hernandez,NOR,M,4,https://www.fantrax.com/player/051kp/mw6f2ppvjyzvbd3c/onel-hernandez/fxtjq595jyzvbd3p
Emiliano Buendia,NOR,M,4,https://www.fantrax.com/player/051kl/mw6f2ppvjyzvbd3c/emiliano-buendia/fxtjq595jyzvbd3p
Todd Cantwell,NOR,M,4,https://www.fantrax.com/player/051kq/mw6f2ppvjyzvbd3c/todd-cantwell/fxtjq595jyzvbd3p
Moritz Leitner,NOR,M,4,https://www.fantrax.com/player/051kk/mw6f2ppvjyzvbd3c/moritz-leitner/fxtjq595jyzvbd3p
Teemu Pukki,NOR,F,6,https://www.fantrax.com/player/051ks/mw6f2ppvjyzvbd3c/teemu-pukki/fxtjq595jyzvbd3p
Josip Drmic,NOR,F,6,https://www.fantrax.com/player/0522k/mw6f2ppvjyzvbd3c/josip-drmic/fxtjq595jyzvbd3p
Adam Idah,NOR,F,6,https://www.fantrax.com/player/056zd/mw6f2ppvjyzvbd3c/adam-idah/fxtjq595jyzvbd3p
Dennis Srbeny,NOR,F,6,https://www.fantrax.com/player/051kt/mw6f2ppvjyzvbd3c/dennis-srbeny/fxtjq595jyzvbd3p
