,player,position,position_id,date,team,opp,score,fpts,min,goals
4,Daniel Bachmann,G,1,Dec 4,WAT,MCI,L 1-3,16.5,90,0
5,Daniel Bachmann,G,1,Dec 1,WAT,CHE,L 1-2,7.5,90,0
6,Daniel Bachmann,G,1,Nov 28,WAT,@LEI,L 2-4,8.0,90,0
7,Daniel Bachmann,G,1,Sep 11,WAT,WOL,L 0-2,9.0,90,0
8,Daniel Bachmann,G,1,Aug 29,WAT,@TOT,L 0-1,14.0,90,0
9,Daniel Bachmann,G,1,Aug 21,WAT,@BHA,L 0-2,4.5,90,0
10,Daniel Bachmann,G,1,Aug 14,WAT,AVL,W 3-2,2.5,90,0
0,Jeremy Ngakia,D,2,Apr 23,WAT,@MCI,L 1-5,4.25,90,0
1,Jeremy Ngakia,D,2,Feb 26,WAT,@MUN,T 0-0,13.35,62,0
2,Jeremy Ngakia,D,2,Feb 8,WAT,@WHU,L 0-1,2.35,11,0
3,Jeremy Ngakia,D,2,Jan 15,WAT,@NEW,T 1-1,9.2,65,0
4,Jeremy Ngakia,D,2,Dec 10,WAT,@BRF,L 1-2,9.3,90,0
5,Jeremy Ngakia,D,2,Dec 4,WAT,MCI,L 1-3,1.25,18,0
6,Jeremy Ngakia,D,2,Dec 1,WAT,CHE,L 1-2,1.25,4,0
7,Jeremy Ngakia,D,2,Oct 30,WAT,SOU,L 0-1,7.1,81,0
8,Jeremy Ngakia,D,2,Oct 23,WAT,@EVE,W 5-2,4.7,75,0
9,Jeremy Ngakia,D,2,Oct 16,WAT,LIV,L 0-5,7.95,33,0
10,Jeremy Ngakia,D,2,Sep 25,WAT,NEW,T 1-1,3.5,22,0
11,Jeremy Ngakia,D,2,Sep 18,WAT,@NOR,W 3-1,3.1,30,0
12,Jeremy Ngakia,D,2,Sep 11,WAT,WOL,L 0-2,8.35,90,0
13,Jeremy Ngakia,D,2,Aug 29,WAT,@TOT,L 0-1,3.45,38,0
0,Nicolas Nkoulou,D,2,Nov 20,WAT,MUN,W 4-1,4.75,63,0
1,Nicolas Nkoulou,D,2,Nov 7,WAT,@ARS,L 0-1,8.3,90,0
2,Nicolas Nkoulou,D,2,Oct 23,WAT,@EVE,W 5-2,1.25,13,0
0,Francisco Femenia Far,D,2,Apr 30,WAT,BUR,L 1-2,6.2,90,0
1,Francisco Femenia Far,D,2,Apr 16,WAT,BRF,L 1-2,9.2,86,0
2,Francisco Femenia Far,D,2,Apr 9,WAT,LEE,L 0-3,8.25,90,0
3,Francisco Femenia Far,D,2,Apr 2,WAT,@LIV,L 0-2,5.9,90,0
4,Francisco Femenia Far,D,2,Mar 13,WAT,@SOU,W 2-1,7.75,88,0
5,Francisco Femenia Far,D,2,Mar 10,WAT,@WOL,L 0-4,1.35,29,0
6,Francisco Femenia Far,D,2,Mar 6,WAT,ARS,L 2-3,15.5,90,0
7,Francisco Femenia Far,D,2,Feb 23,WAT,CRY,L 1-4,11.85,90,0
8,Francisco Femenia Far,D,2,Feb 19,WAT,@AVL,W 1-0,11.65,90,0
9,Francisco Femenia Far,D,2,Feb 12,WAT,BHA,L 0-2,8.55,90,0
10,Francisco Femenia Far,D,2,Feb 8,WAT,@WHU,L 0-1,7.05,77,0
11,Francisco Femenia Far,D,2,Feb 5,WAT,@BUR,T 0-0,18.75,90,0
12,Francisco Femenia Far,D,2,Jan 21,WAT,NOR,L 0-3,9.25,88,0
13,Francisco Femenia Far,D,2,Jan 15,WAT,@NEW,T 1-1,9.75,23,0
14,Francisco Femenia Far,D,2,Dec 28,WAT,WHU,L 1-4,2.6,39,0
15,Francisco Femenia Far,D,2,Dec 10,WAT,@BRF,L 1-2,8.75,90,0
16,Francisco Femenia Far,D,2,Dec 4,WAT,MCI,L 1-3,10.8,90,0
17,Francisco Femenia Far,D,2,Dec 1,WAT,CHE,L 1-2,12.2,90,0
18,Francisco Femenia Far,D,2,Nov 28,WAT,@LEI,L 2-4,6.95,90,0
19,Francisco Femenia Far,D,2,Nov 20,WAT,MUN,W 4-1,15.95,90,0
20,Francisco Femenia Far,D,2,Nov 7,WAT,@ARS,L 0-1,9.1,90,0
21,Francisco Femenia Far,D,2,Oct 16,WAT,LIV,L 0-5,0.95,55,0
22,Francisco Femenia Far,D,2,Oct 2,WAT,@LEE,L 0-1,7.05,90,0
23,Francisco Femenia Far,D,2,Sep 25,WAT,NEW,T 1-1,4.2,66,0
24,Francisco Femenia Far,D,2,Sep 18,WAT,@NOR,W 3-1,13.0,58,0
0,Craig Cathcart,D,2,Apr 23,WAT,@MCI,L 1-5,1.85,21,0
1,Craig Cathcart,D,2,Apr 16,WAT,BRF,L 1-2,1.25,2,0
2,Craig Cathcart,D,2,Mar 13,WAT,@SOU,W 2-1,0.85,1,0
3,Craig Cathcart,D,2,Mar 10,WAT,@WOL,L 0-4,3.05,90,0
4,Craig Cathcart,D,2,Mar 6,WAT,ARS,L 2-3,7.9,90,0
5,Craig Cathcart,D,2,Feb 26,WAT,@MUN,T 0-0,16.05,90,0
6,Craig Cathcart,D,2,Feb 23,WAT,CRY,L 1-4,7.2,90,0
7,Craig Cathcart,D,2,Feb 19,WAT,@AVL,W 1-0,14.9,90,0
8,Craig Cathcart,D,2,Feb 12,WAT,BHA,L 0-2,7.95,90,0
9,Craig Cathcart,D,2,Feb 8,WAT,@WHU,L 0-1,6.3,90,0
10,Craig Cathcart,D,2,Feb 5,WAT,@BUR,T 0-0,15.75,90,0
11,Craig Cathcart,D,2,Jan 15,WAT,@NEW,T 1-1,8.7,90,0
12,Craig Cathcart,D,2,Jan 1,WAT,TOT,L 0-1,5.9,90,0
13,Craig Cathcart,D,2,Dec 28,WAT,WHU,L 1-4,6.65,90,0
14,Craig Cathcart,D,2,Dec 10,WAT,@BRF,L 1-2,6.6,90,0
15,Craig Cathcart,D,2,Dec 4,WAT,MCI,L 1-3,6.95,90,0
16,Craig Cathcart,D,2,Dec 1,WAT,CHE,L 1-2,6.85,90,0
17,Craig Cathcart,D,2,Nov 28,WAT,@LEI,L 2-4,9.7,90,0
18,Craig Cathcart,D,2,Nov 20,WAT,MUN,W 4-1,7.25,90,0
19,Craig Cathcart,D,2,Nov 7,WAT,@ARS,L 0-1,5.25,88,0
20,Craig Cathcart,D,2,Oct 30,WAT,SOU,L 0-1,10.55,90,0
21,Craig Cathcart,D,2,Oct 23,WAT,@EVE,W 5-2,12.4,90,0
22,Craig Cathcart,D,2,Oct 16,WAT,LIV,L 0-5,5.05,90,0
23,Craig Cathcart,D,2,Sep 25,WAT,NEW,T 1-1,3.8,90,0
24,Craig Cathcart,D,2,Sep 18,WAT,@NOR,W 3-1,6.5,90,0
25,Craig Cathcart,D,2,Aug 29,WAT,@TOT,L 0-1,6.85,50,0
26,Craig Cathcart,D,2,Aug 21,WAT,@BHA,L 0-2,3.8,64,0
27,Craig Cathcart,D,2,Aug 14,WAT,AVL,W 3-2,5.7,90,0
0,William Troost-Ekong,D,2,Jan 1,WAT,TOT,L 0-1,5.75,90,0
1,William Troost-Ekong,D,2,Dec 10,WAT,@BRF,L 1-2,10.35,90,0
2,William Troost-Ekong,D,2,Dec 4,WAT,MCI,L 1-3,5.25,90,0
3,William Troost-Ekong,D,2,Dec 1,WAT,CHE,L 1-2,3.1,90,0
4,William Troost-Ekong,D,2,Nov 28,WAT,@LEI,L 2-4,5.9,90,0
5,William Troost-Ekong,D,2,Nov 20,WAT,MUN,W 4-1,1.5,25,0
6,William Troost-Ekong,D,2,Oct 30,WAT,SOU,L 0-1,6.6,90,0
7,William Troost-Ekong,D,2,Oct 23,WAT,@EVE,W 5-2,3.45,90,0
8,William Troost-Ekong,D,2,Oct 16,WAT,LIV,L 0-5,6.05,90,0
9,William Troost-Ekong,D,2,Oct 2,WAT,@LEE,L 0-1,8.95,90,0
10,William Troost-Ekong,D,2,Sep 25,WAT,NEW,T 1-1,7.3,90,0
11,William Troost-Ekong,D,2,Sep 18,WAT,@NOR,W 3-1,7.2,90,0
12,William Troost-Ekong,D,2,Sep 11,WAT,WOL,L 0-2,4.8,90,0
13,William Troost-Ekong,D,2,Aug 29,WAT,@TOT,L 0-1,3.75,90,0
14,William Troost-Ekong,D,2,Aug 21,WAT,@BHA,L 0-2,8.65,90,0
15,William Troost-Ekong,D,2,Aug 14,WAT,AVL,W 3-2,3.65,90,0
0,Christian Kabasele,D,2,Apr 30,WAT,BUR,L 1-2,8.5,90,0
1,Christian Kabasele,D,2,Apr 23,WAT,@MCI,L 1-5,5.1,90,0
2,Christian Kabasele,D,2,Apr 16,WAT,BRF,L 1-2,10.2,90,0
3,Christian Kabasele,D,2,Apr 9,WAT,LEE,L 0-3,10.15,90,0
4,Christian Kabasele,D,2,Apr 2,WAT,@LIV,L 0-2,5.85,90,0
5,Christian Kabasele,D,2,Mar 13,WAT,@SOU,W 2-1,6.15,90,0
6,Christian Kabasele,D,2,Mar 10,WAT,@WOL,L 0-4,4.95,59,0
7,Christian Kabasele,D,2,Feb 26,WAT,@MUN,T 0-0,3.7,26,0
8,Christian Kabasele,D,2,Feb 19,WAT,@AVL,W 1-0,0.5,1,0
9,Christian Kabasele,D,2,Jan 21,WAT,NOR,L 0-3,8.05,90,0
10,Christian Kabasele,D,2,Oct 2,WAT,@LEE,L 0-1,1.35,21,0
11,Christian Kabasele,D,2,Aug 21,WAT,@BHA,L 0-2,7.1,90,0
12,Christian Kabasele,D,2,Aug 14,WAT,AVL,W 3-2,7.05,90,0
0,Francisco Sierralta,D,2,Jan 1,WAT,TOT,L 0-1,8.8,90,0
1,Francisco Sierralta,D,2,Dec 28,WAT,WHU,L 1-4,10.8,90,0
2,Francisco Sierralta,D,2,Oct 2,WAT,@LEE,L 0-1,8.1,67,0
3,Francisco Sierralta,D,2,Sep 11,WAT,WOL,L 0-2,1.05,90,0
4,Francisco Sierralta,D,2,Aug 29,WAT,@TOT,L 0-1,4.65,90,0
0,Samir,D,2,Apr 30,WAT,BUR,L 1-2,7.45,90,0
1,Samir,D,2,Apr 23,WAT,@MCI,L 1-5,3.4,67,0
2,Samir,D,2,Apr 16,WAT,BRF,L 1-2,12.5,90,0
3,Samir,D,2,Apr 9,WAT,LEE,L 0-3,8.9,90,0
4,Samir,D,2,Apr 2,WAT,@LIV,L 0-2,8.2,90,0
5,Samir,D,2,Mar 13,WAT,@SOU,W 2-1,12.0,90,0
6,Samir,D,2,Mar 10,WAT,@WOL,L 0-4,4.95,90,0
7,Samir,D,2,Mar 6,WAT,ARS,L 2-3,3.2,90,0
8,Samir,D,2,Feb 26,WAT,@MUN,T 0-0,16.9,90,0
9,Samir,D,2,Feb 23,WAT,CRY,L 1-4,4.0,90,0
10,Samir,D,2,Feb 19,WAT,@AVL,W 1-0,15.85,88,0
11,Samir,D,2,Feb 12,WAT,BHA,L 0-2,10.05,90,0
12,Samir,D,2,Feb 8,WAT,@WHU,L 0-1,8.45,90,0
13,Samir,D,2,Feb 5,WAT,@BUR,T 0-0,18.2,90,0
14,Samir,D,2,Jan 21,WAT,NOR,L 0-3,11.2,90,0
15,Samir,D,2,Jan 15,WAT,@NEW,T 1-1,11.25,90,0
0,Adam Masina,D,2,Jan 1,WAT,TOT,L 0-1,7.15,90,0
1,Adam Masina,D,2,Dec 28,WAT,WHU,L 1-4,6.0,90,0
2,Adam Masina,D,2,Dec 1,WAT,CHE,L 1-2,2.0,11,0
3,Adam Masina,D,2,Nov 28,WAT,@LEI,L 2-4,15.55,90,0
4,Adam Masina,D,2,Nov 20,WAT,MUN,W 4-1,10.7,90,0
5,Adam Masina,D,2,Oct 30,WAT,SOU,L 0-1,11.7,90,0
6,Adam Masina,D,2,Oct 23,WAT,@EVE,W 5-2,7.05,90,0
7,Adam Masina,D,2,Oct 16,WAT,LIV,L 0-5,3.8,45,0
8,Adam Masina,D,2,Aug 29,WAT,@TOT,L 0-1,9.3,90,0
9,Adam Masina,D,2,Aug 21,WAT,@BHA,L 0-2,9.05,90,0
10,Adam Masina,D,2,Aug 14,WAT,AVL,W 3-2,8.75,90,0
0,Danny Rose,D,2,Dec 4,WAT,MCI,L 1-3,1.5,70,0
1,Danny Rose,D,2,Dec 1,WAT,CHE,L 1-2,5.85,77,0
2,Danny Rose,D,2,Nov 7,WAT,@ARS,L 0-1,8.6,90,0
3,Danny Rose,D,2,Oct 16,WAT,LIV,L 0-5,9.35,90,0
4,Danny Rose,D,2,Oct 2,WAT,@LEE,L 0-1,9.15,90,0
5,Danny Rose,D,2,Sep 25,WAT,NEW,T 1-1,12.5,90,0
6,Danny Rose,D,2,Sep 18,WAT,@NOR,W 3-1,11.75,90,0
7,Danny Rose,D,2,Sep 11,WAT,WOL,L 0-2,7.2,90,0
0,Hassane Kamara,D,2,Apr 30,WAT,BUR,L 1-2,7.9,90,0
1,Hassane Kamara,D,2,Apr 23,WAT,@MCI,L 1-5,20.3,90,1
2,Hassane Kamara,D,2,Apr 16,WAT,BRF,L 1-2,9.55,90,0
3,Hassane Kamara,D,2,Apr 9,WAT,LEE,L 0-3,13.95,90,0
4,Hassane Kamara,D,2,Apr 2,WAT,@LIV,L 0-2,14.15,90,0
5,Hassane Kamara,D,2,Mar 13,WAT,@SOU,W 2-1,11.3,90,0
6,Hassane Kamara,D,2,Mar 10,WAT,@WOL,L 0-4,11.35,90,0
7,Hassane Kamara,D,2,Mar 6,WAT,ARS,L 2-3,18.45,90,0
8,Hassane Kamara,D,2,Feb 26,WAT,@MUN,T 0-0,19.6,90,0
9,Hassane Kamara,D,2,Feb 23,WAT,CRY,L 1-4,12.8,90,0
10,Hassane Kamara,D,2,Feb 19,WAT,@AVL,W 1-0,15.9,90,0
11,Hassane Kamara,D,2,Feb 12,WAT,BHA,L 0-2,4.1,90,0
12,Hassane Kamara,D,2,Feb 8,WAT,@WHU,L 0-1,18.4,90,0
13,Hassane Kamara,D,2,Feb 5,WAT,@BUR,T 0-0,26.35,90,0
14,Hassane Kamara,D,2,Jan 21,WAT,NOR,L 0-3,6.25,83,0
15,Hassane Kamara,D,2,Jan 15,WAT,@NEW,T 1-1,16.45,90,0
0,Peter Etebo,M,4,Mar 10,WAT,@WOL,L 0-4,1.25,16,0
1,Peter Etebo,M,4,Sep 25,WAT,NEW,T 1-1,2.5,14,0
2,Peter Etebo,M,4,Sep 18,WAT,@NOR,W 3-1,1.25,7,0
3,Peter Etebo,M,4,Sep 11,WAT,WOL,L 0-2,6.6,76,0
4,Peter Etebo,M,4,Aug 29,WAT,@TOT,L 0-1,9.7,90,0
5,Peter Etebo,M,4,Aug 21,WAT,@BHA,L 0-2,6.0,90,0
6,Peter Etebo,M,4,Aug 14,WAT,AVL,W 3-2,13.35,90,0
0,Moussa Sissoko,M,4,Apr 30,WAT,BUR,L 1-2,10.1,90,0
1,Moussa Sissoko,M,4,Apr 23,WAT,@MCI,L 1-5,10.95,90,0
2,Moussa Sissoko,M,4,Apr 16,WAT,BRF,L 1-2,15.25,90,0
3,Moussa Sissoko,M,4,Apr 9,WAT,LEE,L 0-3,7.75,90,0
4,Moussa Sissoko,M,4,Apr 2,WAT,@LIV,L 0-2,8.0,90,0
5,Moussa Sissoko,M,4,Mar 13,WAT,@SOU,W 2-1,10.8,90,0
6,Moussa Sissoko,M,4,Mar 10,WAT,@WOL,L 0-4,7.75,90,0
7,Moussa Sissoko,M,4,Mar 6,WAT,ARS,L 2-3,18.75,90,1
8,Moussa Sissoko,M,4,Feb 26,WAT,@MUN,T 0-0,15.0,90,0
9,Moussa Sissoko,M,4,Feb 23,WAT,CRY,L 1-4,16.5,90,1
10,Moussa Sissoko,M,4,Feb 19,WAT,@AVL,W 1-0,9.85,90,0
11,Moussa Sissoko,M,4,Feb 12,WAT,BHA,L 0-2,9.45,90,0
12,Moussa Sissoko,M,4,Feb 8,WAT,@WHU,L 0-1,10.35,90,0
13,Moussa Sissoko,M,4,Feb 5,WAT,@BUR,T 0-0,10.35,90,0
14,Moussa Sissoko,M,4,Jan 21,WAT,NOR,L 0-3,9.25,90,0
15,Moussa Sissoko,M,4,Jan 15,WAT,@NEW,T 1-1,5.8,90,0
16,Moussa Sissoko,M,4,Jan 1,WAT,TOT,L 0-1,8.9,90,0
17,Moussa Sissoko,M,4,Dec 28,WAT,WHU,L 1-4,10.8,90,0
18,Moussa Sissoko,M,4,Dec 10,WAT,@BRF,L 1-2,10.45,90,0
19,Moussa Sissoko,M,4,Dec 4,WAT,MCI,L 1-3,6.75,90,0
20,Moussa Sissoko,M,4,Dec 1,WAT,CHE,L 1-2,20.95,90,0
21,Moussa Sissoko,M,4,Nov 28,WAT,@LEI,L 2-4,7.75,90,0
22,Moussa Sissoko,M,4,Nov 20,WAT,MUN,W 4-1,7.6,90,0
23,Moussa Sissoko,M,4,Nov 7,WAT,@ARS,L 0-1,6.5,90,0
24,Moussa Sissoko,M,4,Oct 30,WAT,SOU,L 0-1,16.95,90,0
25,Moussa Sissoko,M,4,Oct 23,WAT,@EVE,W 5-2,10.0,90,0
26,Moussa Sissoko,M,4,Oct 16,WAT,LIV,L 0-5,16.3,90,0
27,Moussa Sissoko,M,4,Oct 2,WAT,@LEE,L 0-1,7.3,90,0
28,Moussa Sissoko,M,4,Sep 25,WAT,NEW,T 1-1,13.35,90,0
29,Moussa Sissoko,M,4,Sep 18,WAT,@NOR,W 3-1,6.75,90,0
30,Moussa Sissoko,M,4,Sep 11,WAT,WOL,L 0-2,10.25,90,0
31,Moussa Sissoko,M,4,Aug 29,WAT,@TOT,L 0-1,2.7,70,0
0,Tom Cleverley,M,4,Apr 23,WAT,@MCI,L 1-5,6.0,90,0
1,Tom Cleverley,M,4,Apr 16,WAT,BRF,L 1-2,1.75,5,0
2,Tom Cleverley,M,4,Apr 2,WAT,@LIV,L 0-2,0.75,11,0
3,Tom Cleverley,M,4,Mar 10,WAT,@WOL,L 0-4,4.95,72,0
4,Tom Cleverley,M,4,Mar 6,WAT,ARS,L 2-3,5.95,88,0
5,Tom Cleverley,M,4,Feb 26,WAT,@MUN,T 0-0,11.25,79,0
6,Tom Cleverley,M,4,Feb 23,WAT,CRY,L 1-4,5.25,72,0
7,Tom Cleverley,M,4,Feb 19,WAT,@AVL,W 1-0,9.9,90,0
8,Tom Cleverley,M,4,Feb 12,WAT,BHA,L 0-2,6.35,69,0
9,Tom Cleverley,M,4,Feb 8,WAT,@WHU,L 0-1,7.5,76,0
10,Tom Cleverley,M,4,Feb 5,WAT,@BUR,T 0-0,1.25,19,0
11,Tom Cleverley,M,4,Jan 21,WAT,NOR,L 0-3,6.25,58,0
12,Tom Cleverley,M,4,Jan 15,WAT,@NEW,T 1-1,1.0,12,0
13,Tom Cleverley,M,4,Jan 1,WAT,TOT,L 0-1,0.5,1,0
14,Tom Cleverley,M,4,Dec 10,WAT,@BRF,L 1-2,11.35,57,0
15,Tom Cleverley,M,4,Dec 4,WAT,MCI,L 1-3,4.2,45,0
16,Tom Cleverley,M,4,Dec 1,WAT,CHE,L 1-2,7.35,84,0
17,Tom Cleverley,M,4,Nov 28,WAT,@LEI,L 2-4,11.75,45,0
18,Tom Cleverley,M,4,Nov 20,WAT,MUN,W 4-1,9.0,90,0
19,Tom Cleverley,M,4,Oct 30,WAT,SOU,L 0-1,5.75,45,0
20,Tom Cleverley,M,4,Oct 16,WAT,LIV,L 0-5,4.25,45,0
21,Tom Cleverley,M,4,Sep 25,WAT,NEW,T 1-1,0.75,44,0
22,Tom Cleverley,M,4,Sep 18,WAT,@NOR,W 3-1,9.0,81,0
23,Tom Cleverley,M,4,Aug 29,WAT,@TOT,L 0-1,2.2,18,0
24,Tom Cleverley,M,4,Aug 21,WAT,@BHA,L 0-2,8.1,90,0
25,Tom Cleverley,M,4,Aug 14,WAT,AVL,W 3-2,13.75,78,0
0,Imran Louza,M,4,Apr 30,WAT,BUR,L 1-2,13.1,90,0
1,Imran Louza,M,4,Apr 23,WAT,@MCI,L 1-5,8.35,74,0
2,Imran Louza,M,4,Apr 16,WAT,BRF,L 1-2,8.25,90,0
3,Imran Louza,M,4,Apr 9,WAT,LEE,L 0-3,12.85,90,0
4,Imran Louza,M,4,Apr 2,WAT,@LIV,L 0-2,13.65,77,0
5,Imran Louza,M,4,Mar 13,WAT,@SOU,W 2-1,13.2,90,0
6,Imran Louza,M,4,Mar 10,WAT,@WOL,L 0-4,7.5,90,0
7,Imran Louza,M,4,Mar 6,WAT,ARS,L 2-3,9.0,63,0
8,Imran Louza,M,4,Feb 26,WAT,@MUN,T 0-0,16.7,90,0
9,Imran Louza,M,4,Feb 23,WAT,CRY,L 1-4,6.75,90,0
10,Imran Louza,M,4,Feb 19,WAT,@AVL,W 1-0,15.7,90,0
11,Imran Louza,M,4,Feb 12,WAT,BHA,L 0-2,5.7,45,0
12,Imran Louza,M,4,Feb 8,WAT,@WHU,L 0-1,1.25,12,0
13,Imran Louza,M,4,Jan 1,WAT,TOT,L 0-1,13.15,88,0
14,Imran Louza,M,4,Dec 28,WAT,WHU,L 1-4,9.0,49,0
15,Imran Louza,M,4,Dec 4,WAT,MCI,L 1-3,2.75,45,0
16,Imran Louza,M,4,Dec 1,WAT,CHE,L 1-2,8.25,72,0
17,Imran Louza,M,4,Nov 28,WAT,@LEI,L 2-4,4.75,45,0
18,Imran Louza,M,4,Nov 20,WAT,MUN,W 4-1,10.75,76,0
19,Imran Louza,M,4,Aug 21,WAT,@BHA,L 0-2,4.85,44,0
0,Ozan Tufan,M,4,Dec 28,WAT,WHU,L 1-4,4.6,61,0
1,Ozan Tufan,M,4,Dec 10,WAT,@BRF,L 1-2,0.5,1,0
2,Ozan Tufan,M,4,Nov 28,WAT,@LEI,L 2-4,1.5,45,0
3,Ozan Tufan,M,4,Nov 7,WAT,@ARS,L 0-1,7.25,61,0
4,Ozan Tufan,M,4,Oct 23,WAT,@EVE,W 5-2,4.7,63,0
5,Ozan Tufan,M,4,Oct 2,WAT,@LEE,L 0-1,3.0,58,0
6,Ozan Tufan,M,4,Sep 25,WAT,NEW,T 1-1,6.5,44,0
0,Juraj Kucka,M,4,Apr 30,WAT,BUR,L 1-2,11.65,90,0
1,Juraj Kucka,M,4,Apr 16,WAT,BRF,L 1-2,10.6,83,0
2,Juraj Kucka,M,4,Apr 9,WAT,LEE,L 0-3,11.0,71,0
3,Juraj Kucka,M,4,Apr 2,WAT,@LIV,L 0-2,9.0,90,0
4,Juraj Kucka,M,4,Mar 13,WAT,@SOU,W 2-1,22.7,90,0
5,Juraj Kucka,M,4,Feb 26,WAT,@MUN,T 0-0,2.5,9,0
6,Juraj Kucka,M,4,Feb 12,WAT,BHA,L 0-2,10.0,45,0
7,Juraj Kucka,M,4,Feb 8,WAT,@WHU,L 0-1,6.6,90,0
8,Juraj Kucka,M,4,Feb 5,WAT,@BUR,T 0-0,16.45,90,0
9,Juraj Kucka,M,4,Jan 21,WAT,NOR,L 0-3,-3.25,1,0
10,Juraj Kucka,M,4,Jan 15,WAT,@NEW,T 1-1,8.2,76,0
11,Juraj Kucka,M,4,Jan 1,WAT,TOT,L 0-1,14.05,90,0
12,Juraj Kucka,M,4,Dec 28,WAT,WHU,L 1-4,16.7,90,0
13,Juraj Kucka,M,4,Dec 10,WAT,@BRF,L 1-2,10.35,90,0
14,Juraj Kucka,M,4,Dec 4,WAT,MCI,L 1-3,2.95,45,0
15,Juraj Kucka,M,4,Dec 1,WAT,CHE,L 1-2,3.75,16,0
16,Juraj Kucka,M,4,Nov 7,WAT,@ARS,L 0-1,6.45,88,0
17,Juraj Kucka,M,4,Oct 30,WAT,SOU,L 0-1,6.0,90,0
18,Juraj Kucka,M,4,Oct 23,WAT,@EVE,W 5-2,19.45,90,1
19,Juraj Kucka,M,4,Oct 16,WAT,LIV,L 0-5,9.75,90,0
20,Juraj Kucka,M,4,Oct 2,WAT,@LEE,L 0-1,9.3,90,0
21,Juraj Kucka,M,4,Sep 25,WAT,NEW,T 1-1,7.5,63,0
22,Juraj Kucka,M,4,Sep 18,WAT,@NOR,W 3-1,11.1,90,0
23,Juraj Kucka,M,4,Sep 11,WAT,WOL,L 0-2,8.35,90,0
24,Juraj Kucka,M,4,Aug 29,WAT,@TOT,L 0-1,5.8,90,0
25,Juraj Kucka,M,4,Aug 14,WAT,AVL,W 3-2,9.7,68,0
0,Edo Kayembe,M,4,Apr 23,WAT,@MCI,L 1-5,2.1,14,0
1,Edo Kayembe,M,4,Apr 9,WAT,LEE,L 0-3,4.0,17,0
2,Edo Kayembe,M,4,Mar 6,WAT,ARS,L 2-3,3.1,25,0
3,Edo Kayembe,M,4,Feb 23,WAT,CRY,L 1-4,1.25,16,0
4,Edo Kayembe,M,4,Feb 12,WAT,BHA,L 0-2,2.5,45,0
5,Edo Kayembe,M,4,Feb 8,WAT,@WHU,L 0-1,8.95,76,0
6,Edo Kayembe,M,4,Feb 5,WAT,@BUR,T 0-0,9.6,69,0
7,Edo Kayembe,M,4,Jan 21,WAT,NOR,L 0-3,13.25,90,0
8,Edo Kayembe,M,4,Jan 15,WAT,@NEW,T 1-1,11.75,90,0
0,Dan Gosling,M,4,Aug 14,WAT,AVL,W 3-2,1.85,20,0
0,Ken Sema,M,4,Mar 13,WAT,@SOU,W 2-1,0.25,1,0
1,Ken Sema,M,4,Feb 26,WAT,@MUN,T 0-0,4.7,26,0
2,Ken Sema,M,4,Feb 19,WAT,@AVL,W 1-0,1.5,3,0
3,Ken Sema,M,4,Feb 5,WAT,@BUR,T 0-0,7.7,90,0
4,Ken Sema,M,4,Jan 21,WAT,NOR,L 0-3,4.5,5,0
