,player,position,position_id,date,team,opp,score,fpts,min,goals
29,Ethan Pinnock,D,2,Aug 28,BRF,@AVL,T 1-1,8.5,90,0
30,Ethan Pinnock,D,2,Aug 21,BRF,@CRY,T 0-0,14.55,90,0
31,Ethan Pinnock,D,2,Aug 13,BRF,ARS,W 2-0,24.9,90,0
0,Dominic Thompson,D,2,Dec 29,BRF,MCI,L 0-1,7.45,81,0
1,Dominic Thompson,D,2,Dec 26,BRF,@BHA,L 0-2,2.85,65,0
0,Mads Rasmussen,"D,M",3,Apr 23,BRF,TOT,T 0-0,16.45,90,0
1,Mads Rasmussen,"D,M",3,Apr 10,BRF,WHU,W 2-0,1.0,6,0
2,Mads Rasmussen,"D,M",3,Apr 2,BRF,@CHE,W 4-1,4.4,90,0
3,Mads Rasmussen,"D,M",3,Mar 20,BRF,@LEI,L 1-2,1.0,23,0
4,Mads Rasmussen,"D,M",3,Mar 5,BRF,@NOR,W 3-1,0.6,14,0
5,Mads Rasmussen,"D,M",3,Feb 9,BRF,@MCI,L 0-2,6.85,90,0
6,Mads Rasmussen,"D,M",3,Jan 22,BRF,WOL,L 1-2,1.25,31,0
7,Mads Rasmussen,"D,M",3,Jan 19,BRF,MUN,L 1-3,6.3,90,0
8,Mads Rasmussen,"D,M",3,Jan 16,BRF,@LIV,L 0-3,9.25,90,0
9,Mads Rasmussen,"D,M",3,Jan 11,BRF,@SOU,L 1-4,8.95,90,0
10,Mads Rasmussen,"D,M",3,Jan 2,BRF,AVL,W 2-1,23.2,90,1
11,Mads Rasmussen,"D,M",3,Dec 29,BRF,MCI,L 0-1,6.1,90,0
12,Mads Rasmussen,"D,M",3,Dec 10,BRF,WAT,W 2-1,8.1,90,0
13,Mads Rasmussen,"D,M",3,Dec 5,BRF,@LEE,T 2-2,11.75,90,0
14,Mads Rasmussen,"D,M",3,Nov 28,BRF,EVE,W 1-0,2.0,12,0
15,Mads Rasmussen,"D,M",3,Nov 20,BRF,@NEW,T 3-3,4.75,79,0
16,Mads Rasmussen,"D,M",3,Oct 30,BRF,@BUR,L 1-3,3.75,12,0
17,Mads Rasmussen,"D,M",3,Sep 18,BRF,@WOL,W 2-0,2.35,14,0
18,Mads Rasmussen,"D,M",3,Sep 11,BRF,BHA,L 0-1,3.6,28,0
0,Rico Henry,"D,M",3,Apr 23,BRF,TOT,T 0-0,15.5,90,0
1,Rico Henry,"D,M",3,Apr 16,BRF,@WAT,W 2-1,9.2,90,0
2,Rico Henry,"D,M",3,Apr 10,BRF,WHU,W 2-0,17.2,90,0
3,Rico Henry,"D,M",3,Apr 2,BRF,@CHE,W 4-1,7.6,87,0
4,Rico Henry,"D,M",3,Mar 20,BRF,@LEI,L 1-2,4.95,73,0
5,Rico Henry,"D,M",3,Mar 12,BRF,BUR,W 2-0,16.7,90,0
6,Rico Henry,"D,M",3,Mar 5,BRF,@NOR,W 3-1,9.95,90,0
7,Rico Henry,"D,M",3,Feb 26,BRF,NEW,L 0-2,5.35,90,0
8,Rico Henry,"D,M",3,Feb 19,BRF,@ARS,L 1-2,6.25,90,0
9,Rico Henry,"D,M",3,Feb 12,BRF,CRY,T 0-0,15.95,90,0
10,Rico Henry,"D,M",3,Feb 9,BRF,@MCI,L 0-2,6.5,90,0
11,Rico Henry,"D,M",3,Jan 22,BRF,WOL,L 1-2,3.25,25,0
12,Rico Henry,"D,M",3,Jan 19,BRF,MUN,L 1-3,1.75,25,0
13,Rico Henry,"D,M",3,Jan 16,BRF,@LIV,L 0-3,7.9,48,0
14,Rico Henry,"D,M",3,Dec 10,BRF,WAT,W 2-1,6.5,76,0
15,Rico Henry,"D,M",3,Dec 5,BRF,@LEE,T 2-2,7.65,90,0
16,Rico Henry,"D,M",3,Dec 2,BRF,@TOT,L 0-2,5.7,90,0
17,Rico Henry,"D,M",3,Nov 28,BRF,EVE,W 1-0,14.0,76,0
18,Rico Henry,"D,M",3,Nov 20,BRF,@NEW,T 3-3,14.8,90,1
19,Rico Henry,"D,M",3,Nov 6,BRF,NOR,L 1-2,15.45,68,1
20,Rico Henry,"D,M",3,Oct 30,BRF,@BUR,L 1-3,6.35,90,0
21,Rico Henry,"D,M",3,Oct 24,BRF,LEI,L 1-2,5.7,90,0
22,Rico Henry,"D,M",3,Oct 16,BRF,CHE,L 0-1,9.45,90,0
23,Rico Henry,"D,M",3,Oct 3,BRF,@WHU,W 2-1,10.1,90,0
24,Rico Henry,"D,M",3,Sep 25,BRF,LIV,T 3-3,9.35,90,0
25,Rico Henry,"D,M",3,Sep 18,BRF,@WOL,W 2-0,9.1,74,0
26,Rico Henry,"D,M",3,Sep 11,BRF,BHA,L 0-1,6.6,90,0
27,Rico Henry,"D,M",3,Aug 28,BRF,@AVL,T 1-1,7.55,90,0
28,Rico Henry,"D,M",3,Aug 21,BRF,@CRY,T 0-0,21.35,90,0
29,Rico Henry,"D,M",3,Aug 13,BRF,ARS,W 2-0,16.1,90,0
0,Finley Stevens,"D,M",3,Jan 11,BRF,@SOU,L 1-4,3.25,13,0
0,Frank Onyeka,M,4,Mar 12,BRF,BUR,W 2-0,0.5,1,0
1,Frank Onyeka,M,4,Mar 5,BRF,@NOR,W 3-1,3.1,30,0
2,Frank Onyeka,M,4,Feb 9,BRF,@MCI,L 0-2,6.4,69,0
3,Frank Onyeka,M,4,Jan 2,BRF,AVL,W 2-1,6.1,79,0
4,Frank Onyeka,M,4,Dec 29,BRF,MCI,L 0-1,8.5,74,0
5,Frank Onyeka,M,4,Dec 26,BRF,@BHA,L 0-2,5.1,45,0
6,Frank Onyeka,M,4,Dec 10,BRF,WAT,W 2-1,-0.5,12,0
7,Frank Onyeka,M,4,Dec 5,BRF,@LEE,T 2-2,1.6,20,0
8,Frank Onyeka,M,4,Dec 2,BRF,@TOT,L 0-2,6.6,55,0
9,Frank Onyeka,M,4,Nov 28,BRF,EVE,W 1-0,12.0,90,0
10,Frank Onyeka,M,4,Nov 20,BRF,@NEW,T 3-3,5.0,30,0
11,Frank Onyeka,M,4,Oct 30,BRF,@BUR,L 1-3,7.0,57,0
12,Frank Onyeka,M,4,Oct 24,BRF,LEI,L 1-2,12.0,75,0
13,Frank Onyeka,M,4,Oct 16,BRF,CHE,L 0-1,4.5,66,0
14,Frank Onyeka,M,4,Oct 3,BRF,@WHU,W 2-1,9.1,80,0
15,Frank Onyeka,M,4,Sep 25,BRF,LIV,T 3-3,4.1,67,0
16,Frank Onyeka,M,4,Sep 18,BRF,@WOL,W 2-0,1.35,21,0
17,Frank Onyeka,M,4,Sep 11,BRF,BHA,L 0-1,3.5,14,0
18,Frank Onyeka,M,4,Aug 21,BRF,@CRY,T 0-0,9.75,69,0
19,Frank Onyeka,M,4,Aug 13,BRF,ARS,W 2-0,10.35,79,0
0,Mads Bidstrup,M,4,Dec 29,BRF,MCI,L 0-1,1.0,14,0
1,Mads Bidstrup,M,4,Oct 3,BRF,@WHU,W 2-1,1.25,8,0
2,Mads Bidstrup,M,4,Aug 21,BRF,@CRY,T 0-0,1.0,2,0
3,Mads Bidstrup,M,4,Aug 13,BRF,ARS,W 2-0,2.7,9,0
0,Shandon Baptiste,M,4,Mar 20,BRF,@LEI,L 1-2,6.5,33,0
1,Shandon Baptiste,M,4,Feb 19,BRF,@ARS,L 1-2,3.6,21,0
2,Shandon Baptiste,M,4,Feb 12,BRF,CRY,T 0-0,1.0,3,0
3,Shandon Baptiste,M,4,Jan 22,BRF,WOL,L 1-2,7.25,51,0
4,Shandon Baptiste,M,4,Jan 19,BRF,MUN,L 1-3,4.0,25,0
5,Shandon Baptiste,M,4,Jan 16,BRF,@LIV,L 0-3,7.1,67,0
6,Shandon Baptiste,M,4,Jan 11,BRF,@SOU,L 1-4,7.75,55,0
7,Shandon Baptiste,M,4,Jan 2,BRF,AVL,W 2-1,3.5,28,0
8,Shandon Baptiste,M,4,Dec 29,BRF,MCI,L 0-1,6.25,90,0
9,Shandon Baptiste,M,4,Dec 26,BRF,@BHA,L 0-2,12.6,90,0
10,Shandon Baptiste,M,4,Dec 10,BRF,WAT,W 2-1,8.75,90,0
11,Shandon Baptiste,M,4,Dec 5,BRF,@LEE,T 2-2,14.5,68,1
12,Shandon Baptiste,M,4,Dec 2,BRF,@TOT,L 0-2,1.5,33,0
13,Shandon Baptiste,M,4,Nov 28,BRF,EVE,W 1-0,6.0,19,0
14,Shandon Baptiste,M,4,Nov 20,BRF,@NEW,T 3-3,1.6,1,0
15,Shandon Baptiste,M,4,Oct 3,BRF,@WHU,W 2-1,1.75,28,0
16,Shandon Baptiste,M,4,Sep 25,BRF,LIV,T 3-3,2.55,21,0
17,Shandon Baptiste,M,4,Sep 18,BRF,@WOL,W 2-0,2.6,63,0
18,Shandon Baptiste,M,4,Sep 11,BRF,BHA,L 0-1,4.6,74,0
19,Shandon Baptiste,M,4,Aug 28,BRF,@AVL,T 1-1,0.5,1,0
0,Christian Norgaard,M,4,Apr 16,BRF,@WAT,W 2-1,20.8,90,1
1,Christian Norgaard,M,4,Apr 10,BRF,WHU,W 2-0,8.3,90,0
2,Christian Norgaard,M,4,Apr 2,BRF,@CHE,W 4-1,9.1,90,0
3,Christian Norgaard,M,4,Mar 20,BRF,@LEI,L 1-2,8.0,90,0
4,Christian Norgaard,M,4,Mar 12,BRF,BUR,W 2-0,15.95,80,0
5,Christian Norgaard,M,4,Mar 5,BRF,@NOR,W 3-1,5.95,58,0
6,Christian Norgaard,M,4,Feb 26,BRF,NEW,L 0-2,10.05,90,0
7,Christian Norgaard,M,4,Feb 19,BRF,@ARS,L 1-2,17.7,90,1
8,Christian Norgaard,M,4,Feb 12,BRF,CRY,T 0-0,17.0,90,0
9,Christian Norgaard,M,4,Feb 9,BRF,@MCI,L 0-2,12.25,90,0
10,Christian Norgaard,M,4,Jan 22,BRF,WOL,L 1-2,9.1,90,0
11,Christian Norgaard,M,4,Jan 19,BRF,MUN,L 1-3,19.5,90,0
12,Christian Norgaard,M,4,Jan 16,BRF,@LIV,L 0-3,11.95,90,0
13,Christian Norgaard,M,4,Jan 11,BRF,@SOU,L 1-4,7.35,90,0
14,Christian Norgaard,M,4,Jan 2,BRF,AVL,W 2-1,14.7,90,0
15,Christian Norgaard,M,4,Dec 26,BRF,@BHA,L 0-2,11.95,90,0
16,Christian Norgaard,M,4,Dec 10,BRF,WAT,W 2-1,15.0,90,0
17,Christian Norgaard,M,4,Dec 5,BRF,@LEE,T 2-2,12.0,90,0
18,Christian Norgaard,M,4,Dec 2,BRF,@TOT,L 0-2,14.05,90,0
19,Christian Norgaard,M,4,Nov 28,BRF,EVE,W 1-0,14.2,69,0
20,Christian Norgaard,M,4,Nov 20,BRF,@NEW,T 3-3,9.75,90,0
21,Christian Norgaard,M,4,Nov 6,BRF,NOR,L 1-2,9.1,90,0
22,Christian Norgaard,M,4,Oct 30,BRF,@BUR,L 1-3,17.2,90,0
23,Christian Norgaard,M,4,Oct 24,BRF,LEI,L 1-2,16.95,90,0
24,Christian Norgaard,M,4,Oct 16,BRF,CHE,L 0-1,12.5,90,0
25,Christian Norgaard,M,4,Oct 3,BRF,@WHU,W 2-1,7.15,90,0
26,Christian Norgaard,M,4,Sep 25,BRF,LIV,T 3-3,3.75,77,0
27,Christian Norgaard,M,4,Sep 18,BRF,@WOL,W 2-0,11.3,90,0
28,Christian Norgaard,M,4,Sep 11,BRF,BHA,L 0-1,7.85,90,0
29,Christian Norgaard,M,4,Aug 28,BRF,@AVL,T 1-1,7.25,90,0
30,Christian Norgaard,M,4,Aug 21,BRF,@CRY,T 0-0,7.0,90,0
31,Christian Norgaard,M,4,Aug 13,BRF,ARS,W 2-0,19.0,90,1
0,Vitaly Janelt,M,4,Apr 23,BRF,TOT,T 0-0,10.7,90,0
1,Vitaly Janelt,M,4,Apr 16,BRF,@WAT,W 2-1,4.85,73,0
2,Vitaly Janelt,M,4,Apr 10,BRF,WHU,W 2-0,6.6,68,0
3,Vitaly Janelt,M,4,Apr 2,BRF,@CHE,W 4-1,26.85,81,2
4,Vitaly Janelt,M,4,Mar 20,BRF,@LEI,L 1-2,5.0,55,0
5,Vitaly Janelt,M,4,Mar 12,BRF,BUR,W 2-0,9.75,90,0
6,Vitaly Janelt,M,4,Mar 5,BRF,@NOR,W 3-1,7.35,90,0
7,Vitaly Janelt,M,4,Feb 26,BRF,NEW,L 0-2,5.95,90,0
8,Vitaly Janelt,M,4,Feb 19,BRF,@ARS,L 1-2,3.5,45,0
9,Vitaly Janelt,M,4,Feb 12,BRF,CRY,T 0-0,5.75,60,0
10,Vitaly Janelt,M,4,Jan 22,BRF,WOL,L 1-2,6.0,90,0
11,Vitaly Janelt,M,4,Jan 19,BRF,MUN,L 1-3,6.3,63,0
12,Vitaly Janelt,M,4,Jan 16,BRF,@LIV,L 0-3,12.5,90,0
13,Vitaly Janelt,M,4,Jan 11,BRF,@SOU,L 1-4,18.0,90,1
14,Vitaly Janelt,M,4,Jan 2,BRF,AVL,W 2-1,3.5,9,0
15,Vitaly Janelt,M,4,Dec 10,BRF,WAT,W 2-1,15.25,90,0
16,Vitaly Janelt,M,4,Dec 5,BRF,@LEE,T 2-2,9.1,88,0
17,Vitaly Janelt,M,4,Dec 2,BRF,@TOT,L 0-2,7.75,69,0
18,Vitaly Janelt,M,4,Nov 28,BRF,EVE,W 1-0,11.7,90,0
19,Vitaly Janelt,M,4,Nov 20,BRF,@NEW,T 3-3,6.6,88,0
20,Vitaly Janelt,M,4,Nov 6,BRF,NOR,L 1-2,2.1,45,0
21,Vitaly Janelt,M,4,Oct 30,BRF,@BUR,L 1-3,2.5,21,0
22,Vitaly Janelt,M,4,Sep 25,BRF,LIV,T 3-3,20.2,90,1
23,Vitaly Janelt,M,4,Sep 18,BRF,@WOL,W 2-0,11.7,90,0
24,Vitaly Janelt,M,4,Sep 11,BRF,BHA,L 0-1,11.75,67,0
25,Vitaly Janelt,M,4,Aug 28,BRF,@AVL,T 1-1,7.7,88,0
26,Vitaly Janelt,M,4,Aug 21,BRF,@CRY,T 0-0,11.75,86,0
27,Vitaly Janelt,M,4,Aug 13,BRF,ARS,W 2-0,7.85,90,0
0,Mathias Jensen,M,4,Apr 23,BRF,TOT,T 0-0,9.85,77,0
1,Mathias Jensen,M,4,Apr 16,BRF,@WAT,W 2-1,2.5,15,0
2,Mathias Jensen,M,4,Apr 10,BRF,WHU,W 2-0,2.25,20,0
3,Mathias Jensen,M,4,Apr 2,BRF,@CHE,W 4-1,1.0,7,0
4,Mathias Jensen,M,4,Mar 20,BRF,@LEI,L 1-2,12.75,90,0
5,Mathias Jensen,M,4,Mar 12,BRF,BUR,W 2-0,1.75,8,0
6,Mathias Jensen,M,4,Feb 26,BRF,NEW,L 0-2,3.25,51,0
7,Mathias Jensen,M,4,Feb 19,BRF,@ARS,L 1-2,3.6,43,0
8,Mathias Jensen,M,4,Feb 12,BRF,CRY,T 0-0,16.0,90,0
9,Mathias Jensen,M,4,Feb 9,BRF,@MCI,L 0-2,6.35,90,0
10,Mathias Jensen,M,4,Jan 22,BRF,WOL,L 1-2,6.0,26,0
11,Mathias Jensen,M,4,Jan 19,BRF,MUN,L 1-3,14.1,66,0
12,Mathias Jensen,M,4,Jan 16,BRF,@LIV,L 0-3,2.0,14,0
13,Mathias Jensen,M,4,Jan 11,BRF,@SOU,L 1-4,3.5,21,0
14,Mathias Jensen,M,4,Jan 2,BRF,AVL,W 2-1,7.25,60,0
15,Mathias Jensen,M,4,Dec 29,BRF,MCI,L 0-1,7.75,90,0
16,Mathias Jensen,M,4,Dec 26,BRF,@BHA,L 0-2,4.5,45,0
17,Mathias Jensen,M,4,Dec 10,BRF,WAT,W 2-1,8.75,68,0
