,player,position,position_id,date,team,opp,score,fpts,min,goals
25,Dwight McNeil,M,4,Oct 23,BUR,@SOU,T 2-2,12.85,90,0
26,Dwight McNeil,M,4,Oct 16,BUR,@MCI,L 0-2,13.0,90,0
27,Dwight McNeil,M,4,Oct 2,BUR,NOR,T 0-0,14.0,90,0
28,Dwight McNeil,M,4,Sep 25,BUR,@LEI,T 2-2,8.65,86,0
29,Dwight McNeil,M,4,Sep 18,BUR,ARS,L 0-1,12.5,90,0
30,Dwight McNeil,M,4,Sep 13,BUR,@EVE,L 1-3,19.5,90,0
31,Dwight McNeil,M,4,Aug 29,BUR,LEE,T 1-1,17.85,90,0
32,Dwight McNeil,M,4,Aug 21,BUR,@LIV,L 0-2,17.5,90,0
33,Dwight McNeil,M,4,Aug 14,BUR,BHA,L 1-2,10.6,78,0
0,Wout Weghorst,F,6,Apr 30,BUR,@WAT,W 2-1,4.6,59,0
1,Wout Weghorst,F,6,Apr 24,BUR,WOL,W 1-0,14.85,90,0
2,Wout Weghorst,F,6,Apr 21,BUR,SOU,W 2-0,6.95,77,0
3,Wout Weghorst,F,6,Apr 17,BUR,@WHU,T 1-1,16.35,90,1
4,Wout Weghorst,F,6,Apr 10,BUR,@NOR,L 0-2,4.75,55,0
5,Wout Weghorst,F,6,Apr 6,BUR,EVE,W 3-2,3.75,79,0
6,Wout Weghorst,F,6,Apr 2,BUR,MCI,L 0-2,2.5,80,0
7,Wout Weghorst,F,6,Mar 12,BUR,@BRF,L 0-2,5.25,66,0
8,Wout Weghorst,F,6,Mar 5,BUR,CHE,L 0-4,6.5,77,0
9,Wout Weghorst,F,6,Mar 1,BUR,LEI,L 0-2,3.35,90,0
10,Wout Weghorst,F,6,Feb 26,BUR,@CRY,T 1-1,8.25,90,0
11,Wout Weghorst,F,6,Feb 23,BUR,TOT,W 1-0,6.5,88,0
12,Wout Weghorst,F,6,Feb 19,BUR,@BHA,W 3-0,22.6,86,1
13,Wout Weghorst,F,6,Feb 13,BUR,LIV,L 0-1,10.35,74,0
14,Wout Weghorst,F,6,Feb 8,BUR,MUN,T 1-1,17.0,90,0
15,Wout Weghorst,F,6,Feb 5,BUR,WAT,T 0-0,6.65,90,0
0,Ashley Barnes,F,6,Apr 30,BUR,@WAT,W 2-1,3.0,29,0
1,Ashley Barnes,F,6,Apr 24,BUR,WOL,W 1-0,-1.25,25,0
2,Ashley Barnes,F,6,Apr 10,BUR,@NOR,L 0-2,1.0,5,0
3,Ashley Barnes,F,6,Apr 2,BUR,MCI,L 0-2,1.25,8,0
4,Ashley Barnes,F,6,Mar 5,BUR,CHE,L 0-4,-1.75,11,0
5,Ashley Barnes,F,6,Mar 1,BUR,LEI,L 0-2,0.5,1,0
6,Ashley Barnes,F,6,Feb 26,BUR,@CRY,T 1-1,0.85,1,0
7,Ashley Barnes,F,6,Feb 23,BUR,TOT,W 1-0,0.75,1,0
8,Ashley Barnes,F,6,Feb 19,BUR,@BHA,W 3-0,0.5,2,0
9,Ashley Barnes,F,6,Feb 13,BUR,LIV,L 0-1,0.5,14,0
10,Ashley Barnes,F,6,Feb 8,BUR,MUN,T 1-1,1.0,1,0
11,Ashley Barnes,F,6,Oct 16,BUR,@MCI,L 0-2,3.6,33,0
12,Ashley Barnes,F,6,Oct 2,BUR,NOR,T 0-0,1.25,9,0
13,Ashley Barnes,F,6,Sep 25,BUR,@LEI,T 2-2,3.0,14,0
14,Ashley Barnes,F,6,Sep 18,BUR,ARS,L 0-1,0.5,56,0
15,Ashley Barnes,F,6,Sep 13,BUR,@EVE,L 1-3,5.0,75,0
16,Ashley Barnes,F,6,Aug 29,BUR,LEE,T 1-1,3.0,78,0
17,Ashley Barnes,F,6,Aug 21,BUR,@LIV,L 0-2,12.1,90,0
18,Ashley Barnes,F,6,Aug 14,BUR,BHA,L 1-2,3.25,19,0
0,Matej Vydra,F,6,Apr 30,BUR,@WAT,W 2-1,13.45,88,0
1,Matej Vydra,F,6,Apr 24,BUR,WOL,W 1-0,15.75,70,1
2,Matej Vydra,F,6,Apr 21,BUR,SOU,W 2-0,1.0,11,0
3,Matej Vydra,F,6,Apr 17,BUR,@WHU,T 1-1,1.0,10,0
4,Matej Vydra,F,6,Apr 10,BUR,@NOR,L 0-2,0.25,33,0
5,Matej Vydra,F,6,Apr 6,BUR,EVE,W 3-2,8.25,9,0
6,Matej Vydra,F,6,Jan 23,BUR,@ARS,T 0-0,7.5,90,0
7,Matej Vydra,F,6,Jan 2,BUR,@LEE,L 1-3,0.75,5,0
8,Matej Vydra,F,6,Dec 30,BUR,@MUN,L 1-3,1.25,15,0
9,Matej Vydra,F,6,Dec 12,BUR,WHU,T 0-0,3.55,29,0
10,Matej Vydra,F,6,Dec 4,BUR,@NEW,L 0-1,3.75,57,0
11,Matej Vydra,F,6,Dec 1,BUR,@WOL,T 0-0,1.75,17,0
12,Matej Vydra,F,6,Nov 20,BUR,CRY,T 3-3,3.0,5,0
13,Matej Vydra,F,6,Nov 6,BUR,@CHE,T 1-1,11.75,19,1
14,Matej Vydra,F,6,Oct 30,BUR,BRF,W 3-1,2.0,21,0
15,Matej Vydra,F,6,Oct 23,BUR,@SOU,T 2-2,0.5,1,0
16,Matej Vydra,F,6,Oct 2,BUR,NOR,T 0-0,4.5,33,0
17,Matej Vydra,F,6,Sep 25,BUR,@LEI,T 2-2,14.45,74,0
18,Matej Vydra,F,6,Sep 18,BUR,ARS,L 0-1,1.6,32,0
19,Matej Vydra,F,6,Sep 13,BUR,@EVE,L 1-3,1.0,13,0
20,Matej Vydra,F,6,Aug 29,BUR,LEE,T 1-1,1.6,10,0
21,Matej Vydra,F,6,Aug 14,BUR,BHA,L 1-2,1.25,4,0
0,Jay Rodriguez,F,6,Apr 24,BUR,WOL,W 1-0,3.85,63,0
1,Jay Rodriguez,F,6,Apr 21,BUR,SOU,W 2-0,12.0,90,0
2,Jay Rodriguez,F,6,Apr 17,BUR,@WHU,T 1-1,11.85,90,0
3,Jay Rodriguez,F,6,Apr 10,BUR,@NOR,L 0-2,7.6,83,0
4,Jay Rodriguez,F,6,Apr 6,BUR,EVE,W 3-2,17.6,90,1
5,Jay Rodriguez,F,6,Apr 2,BUR,MCI,L 0-2,3.5,18,0
6,Jay Rodriguez,F,6,Mar 12,BUR,@BRF,L 0-2,1.0,22,0
7,Jay Rodriguez,F,6,Mar 5,BUR,CHE,L 0-4,3.0,62,0
8,Jay Rodriguez,F,6,Mar 1,BUR,LEI,L 0-2,1.5,18,0
9,Jay Rodriguez,F,6,Feb 26,BUR,@CRY,T 1-1,4.0,87,0
10,Jay Rodriguez,F,6,Feb 23,BUR,TOT,W 1-0,11.35,90,0
11,Jay Rodriguez,F,6,Feb 19,BUR,@BHA,W 3-0,10.35,34,0
12,Jay Rodriguez,F,6,Feb 13,BUR,LIV,L 0-1,7.6,61,0
13,Jay Rodriguez,F,6,Feb 8,BUR,MUN,T 1-1,13.85,87,1
14,Jay Rodriguez,F,6,Feb 5,BUR,WAT,T 0-0,2.25,23,0
15,Jay Rodriguez,F,6,Jan 23,BUR,@ARS,T 0-0,5.55,82,0
16,Jay Rodriguez,F,6,Jan 2,BUR,@LEE,L 1-3,2.0,9,0
17,Jay Rodriguez,F,6,Dec 12,BUR,WHU,T 0-0,5.75,90,0
18,Jay Rodriguez,F,6,Dec 4,BUR,@NEW,L 0-1,1.5,9,0
19,Jay Rodriguez,F,6,Dec 1,BUR,@WOL,T 0-0,2.0,30,0
20,Jay Rodriguez,F,6,Nov 20,BUR,CRY,T 3-3,1.35,10,0
21,Jay Rodriguez,F,6,Nov 6,BUR,@CHE,T 1-1,8.25,28,0
22,Jay Rodriguez,F,6,Oct 23,BUR,@SOU,T 2-2,1.0,19,0
23,Jay Rodriguez,F,6,Oct 16,BUR,@MCI,L 0-2,1.0,7,0
24,Jay Rodriguez,F,6,Oct 2,BUR,NOR,T 0-0,4.75,55,0
25,Jay Rodriguez,F,6,Sep 18,BUR,ARS,L 0-1,1.25,7,0
26,Jay Rodriguez,F,6,Sep 13,BUR,@EVE,L 1-3,1.5,3,0
27,Jay Rodriguez,F,6,Aug 21,BUR,@LIV,L 0-2,3.25,14,0
28,Jay Rodriguez,F,6,Aug 14,BUR,BHA,L 1-2,9.0,69,0
