,player,position,position_id,date,team,opp,score,fpts,min,starts
0,Kasper Schmeichel,G,1,May 22,LEI,SOU,W 4-1,4.5,90,1
1,Kasper Schmeichel,G,1,May 19,LEI,@CHE,T 1-1,12.5,90,1
2,Kasper Schmeichel,G,1,May 11,LEI,NOR,W 3-0,20.0,90,1
3,Kasper Schmeichel,G,1,May 8,LEI,EVE,L 1-2,5.5,90,1
4,Kasper Schmeichel,G,1,May 1,LEI,@TOT,L 1-3,8.0,90,1
5,Kasper Schmeichel,G,1,Apr 23,LEI,AVL,T 0-0,16.5,90,1
6,Kasper Schmeichel,G,1,Apr 20,LEI,@EVE,T 1-1,4.0,90,1
7,Kasper Schmeichel,G,1,Apr 17,LEI,@NEW,L 1-2,11.0,90,1
8,Kasper Schmeichel,G,1,Apr 10,LEI,CRY,W 2-1,12.0,90,1
9,Kasper Schmeichel,G,1,Apr 2,LEI,@MUN,T 1-1,9.0,90,1
10,Kasper Schmeichel,G,1,Mar 20,LEI,BRF,W 2-1,10.5,90,1
11,Kasper Schmeichel,G,1,Mar 13,LEI,@ARS,L 0-2,10.0,90,1
12,Kasper Schmeichel,G,1,Mar 5,LEI,LEE,W 1-0,21.5,90,1
13,Kasper Schmeichel,G,1,Mar 1,LEI,@BUR,W 2-0,15.0,90,1
14,Kasper Schmeichel,G,1,Feb 20,LEI,@WOL,L 1-2,4.0,90,1
15,Kasper Schmeichel,G,1,Feb 13,LEI,WHU,T 2-2,4.0,90,1
16,Kasper Schmeichel,G,1,Feb 10,LEI,@LIV,L 0-2,17.5,90,1
17,Kasper Schmeichel,G,1,Jan 23,LEI,BHA,T 1-1,8.0,90,1
18,Kasper Schmeichel,G,1,Jan 19,LEI,TOT,L 2-3,12.5,90,1
19,Kasper Schmeichel,G,1,Dec 28,LEI,LIV,W 1-0,24.0,90,1
20,Kasper Schmeichel,G,1,Dec 26,LEI,@MCI,L 3-6,4.0,90,1
21,Kasper Schmeichel,G,1,Dec 12,LEI,NEW,W 4-0,19.0,90,1
22,Kasper Schmeichel,G,1,Dec 5,LEI,@AVL,L 1-2,7.5,90,1
23,Kasper Schmeichel,G,1,Dec 1,LEI,@SOU,T 2-2,10.5,90,1
24,Kasper Schmeichel,G,1,Nov 28,LEI,WAT,W 4-2,9.5,90,1
25,Kasper Schmeichel,G,1,Nov 20,LEI,CHE,L 0-3,7.0,90,1
26,Kasper Schmeichel,G,1,Nov 7,LEI,@LEE,T 1-1,10.5,90,1
27,Kasper Schmeichel,G,1,Oct 30,LEI,ARS,L 0-2,8.5,90,1
28,Kasper Schmeichel,G,1,Oct 24,LEI,@BRF,W 2-1,9.0,90,1
29,Kasper Schmeichel,G,1,Oct 16,LEI,MUN,W 4-2,8.5,90,1
30,Kasper Schmeichel,G,1,Oct 3,LEI,@CRY,T 2-2,5.5,90,1
31,Kasper Schmeichel,G,1,Sep 25,LEI,BUR,T 2-2,6.5,90,1
32,Kasper Schmeichel,G,1,Sep 19,LEI,@BHA,L 1-2,7.0,90,1
33,Kasper Schmeichel,G,1,Sep 11,LEI,MCI,L 0-1,13.5,90,1
34,Kasper Schmeichel,G,1,Aug 28,LEI,@NOR,W 2-1,9.0,90,1
35,Kasper Schmeichel,G,1,Aug 23,LEI,@WHU,L 1-4,6.5,90,1
36,Kasper Schmeichel,G,1,Aug 14,LEI,WOL,W 1-0,17.0,90,1
0,Danny Ward,G,1,May 15,LEI,@WAT,W 5-1,9.5,90,1
0,Ricardo Pereira,D,2,May 22,LEI,SOU,W 4-1,8.45,19,0
1,Ricardo Pereira,D,2,Apr 20,LEI,@EVE,T 1-1,6.1,90,1
2,Ricardo Pereira,D,2,Mar 13,LEI,@ARS,L 0-2,3.6,60,1
3,Ricardo Pereira,D,2,Mar 1,LEI,@BUR,W 2-0,6.95,45,1
4,Ricardo Pereira,D,2,Feb 20,LEI,@WOL,L 1-2,11.15,90,1
5,Ricardo Pereira,D,2,Feb 13,LEI,WHU,T 2-2,17.45,90,1
6,Ricardo Pereira,D,2,Nov 7,LEI,@LEE,T 1-1,12.65,90,1
7,Ricardo Pereira,D,2,Oct 24,LEI,@BRF,W 2-1,11.65,90,1
8,Ricardo Pereira,D,2,Oct 16,LEI,MUN,W 4-2,8.55,90,1
9,Ricardo Pereira,D,2,Sep 25,LEI,BUR,T 2-2,4.1,44,1
10,Ricardo Pereira,D,2,Sep 19,LEI,@BHA,L 1-2,13.2,90,1
11,Ricardo Pereira,D,2,Aug 28,LEI,@NOR,W 2-1,8.5,10,1
12,Ricardo Pereira,D,2,Aug 23,LEI,@WHU,L 1-4,4.45,90,1
13,Ricardo Pereira,D,2,Aug 14,LEI,WOL,W 1-0,23.6,90,1
0,James Justin,D,2,May 22,LEI,SOU,W 4-1,5.2,90,1
1,James Justin,D,2,May 15,LEI,@WAT,W 5-1,8.55,90,1
2,James Justin,D,2,May 11,LEI,NOR,W 3-0,21.0,90,1
3,James Justin,D,2,Apr 23,LEI,AVL,T 0-0,16.6,90,1
4,James Justin,D,2,Apr 17,LEI,@NEW,L 1-2,10.15,90,1
5,James Justin,D,2,Apr 10,LEI,CRY,W 2-1,8.1,90,1
6,James Justin,D,2,Apr 2,LEI,@MUN,T 1-1,8.55,90,1
7,James Justin,D,2,Mar 20,LEI,BRF,W 2-1,12.15,90,1
8,James Justin,D,2,Mar 13,LEI,@ARS,L 0-2,1.35,28,0
9,James Justin,D,2,Feb 13,LEI,WHU,T 2-2,3.0,30,1
10,James Justin,D,2,Feb 10,LEI,@LIV,L 0-2,8.15,90,1
11,James Justin,D,2,Jan 23,LEI,BHA,T 1-1,8.7,90,1
12,James Justin,D,2,Jan 19,LEI,TOT,L 2-3,2.45,36,0
0,Daniel Amartey,D,2,May 22,LEI,SOU,W 4-1,2.5,7,0
