,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,5,9/15/19,A,Everton,(7.),Boavista ,Boavista (4.),1:1,CF,,,80',,,90',,,,Yannick Bolasie
1,6,9/23/19,H,Everton,(5.),Famalicão ,Famalicão (1.),1:2,CF,,,,,,90',,,,Yannick Bolasie
2,7,9/30/19,A,Everton,(7.),Desportivo Aves ,Desportivo Aves (18.),0:1,LW,,1,,,,90',,,,Yannick Bolasie
3,8,10/27/19,H,Everton,(6.),Vit. Guimarães ,Vit. Guimarães (4.),3:1,RW,,,,,,90',,,,Yannick Bolasie
4,9,10/31/19,A,Everton,(4.),Paços Ferreira ,Paços Ferreira (17.),1:2,,,,,,,25',,,,Yannick Bolasie
5,10,11/3/19,A,Everton,(4.),Tondela ,Tondela (7.),1:0,RW,,,,,,79',,,,Yannick Bolasie
6,11,11/10/19,H,Everton,(4.),Belenenses SAD ,Belenenses SAD (12.),2:0,CF,,,,,,90',,,,Yannick Bolasie
7,12,12/1/19,A,Everton,(4.),Gil Vicente ,Gil Vicente (11.),3:1,RW,,,,,,22',,,,Yannick Bolasie
8,13,12/8/19,H,Everton,(4.),Moreirense ,Moreirense (11.),1:0,RW,,,,,,90',,,,Yannick Bolasie
9,14,12/16/19,A,Everton,(4.),Santa Clara ,Santa Clara (13.),0:4,RW,1,1,,,,90',,,,Yannick Bolasie
10,15,1/5/20,H,Everton,(3.),FC Porto ,FC Porto (2.),1:2,RW,,,,,,86',,,,Yannick Bolasie
11,16,1/11/20,A,Everton,(4.),Vitória Setúbal ,Vitória Setúbal (8.),1:3,RW,,,,,,77',,,,Yannick Bolasie
12,17,1/17/20,H,Everton,(4.),Benfica ,Benfica (1.),0:2,LW,,,,,,79',,,,Yannick Bolasie
13,18,1/27/20,H,Everton,(4.),Marítimo ,Marítimo (11.),1:0,Red card suspension,Red card suspension,Red card suspension,Red card suspension,Red card suspension,Red card suspension,Red card suspension,Red card suspension,,,Yannick Bolasie
14,19,2/2/20,A,Everton,(3.),Braga ,Braga (5.),1:0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Yannick Bolasie
15,20,2/9/20,H,Everton,(5.),Portimonense ,Portimonense (17.),2:1,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Yannick Bolasie
16,21,2/15/20,A,Everton,(3.),Rio Ave FC ,Rio Ave FC (6.),1:1,RM,,1,,,,90',,,,Yannick Bolasie
17,22,2/23/20,H,Everton,(4.),Boavista ,Boavista (8.),2:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Yannick Bolasie
18,23,3/3/20,A,Everton,(4.),Famalicão ,Famalicão (6.),3:1,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Yannick Bolasie
19,24,3/8/20,H,Everton,(4.),Desportivo Aves ,Desportivo Aves (18.),2:0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Yannick Bolasie
