,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,1,8/18/19,A,Norwich,(7.),E. Frankfurt ,E. Frankfurt (11.),1:0,AM,,,,,,64',,,,Lukas Rupp
1,2,8/24/19,H,Norwich,(14.),Werder Bremen ,Werder Bremen (15.),3:2,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Lukas Rupp
2,3,8/31/19,A,Norwich,(9.),Bay. Leverkusen ,Bay. Leverkusen (5.),0:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Lukas Rupp
3,4,9/15/19,H,Norwich,(9.),SC Freiburg ,SC Freiburg (6.),0:3,CM,,,,,,45',,,,Lukas Rupp
4,5,9/23/19,A,Norwich,(13.),VfL Wolfsburg ,VfL Wolfsburg (5.),1:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Lukas Rupp
5,6,9/28/19,H,Norwich,(11.),Bor. M'gladbach ,Bor. M'gladbach (6.),0:3,CM,,,,,,11',,,,Lukas Rupp
6,7,10/5/19,A,Norwich,(12.),Bayern Munich ,Bayern Munich (1.),1:2,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Lukas Rupp
7,8,10/20/19,H,Norwich,(12.),FC Schalke 04 ,FC Schalke 04 (6.),2:0,CM,,,,,,28',,,,Lukas Rupp
8,9,10/26/19,A,Norwich,(11.),Hertha BSC ,Hertha BSC (10.),2:3,CM,,,,,,72',,,,Lukas Rupp
9,10,11/1/19,H,Norwich,(10.),SC Paderborn ,SC Paderborn (18.),3:0,CM,,,,,,76',,,,Lukas Rupp
10,11,11/8/19,A,Norwich,(9.),1. FC Köln ,1. FC Köln (17.),1:2,CM,,,,,,45',,,,Lukas Rupp
11,12,11/24/19,H,Norwich,(5.),1.FSV Mainz 05 ,1.FSV Mainz 05 (16.),1:5,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Lukas Rupp
12,13,11/30/19,H,Norwich,(8.),F. Düsseldorf ,F. Düsseldorf (16.),1:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Lukas Rupp
13,14,12/7/19,A,Norwich,(8.),RB Leipzig ,RB Leipzig (2.),3:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Lukas Rupp
14,15,12/13/19,H,Norwich,(8.),FC Augsburg ,FC Augsburg (12.),2:4,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Lukas Rupp
15,16,12/17/19,A,Norwich,(9.),Union Berlin ,Union Berlin (10.),0:2,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Lukas Rupp
16,17,12/20/19,H,Norwich,(9.),Bor. Dortmund ,Bor. Dortmund (4.),2:1,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Lukas Rupp
