,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,1,8/3/19,H,Sheffield Utd.,(5.),West Brom ,West Brom (2.),1:2,LB,,,,,,90',,,,Jack Robinson
1,2,8/10/19,A,Sheffield Utd.,(16.),Leeds ,Leeds (1.),1:1,LB,,,90',,,90',,,,Jack Robinson
2,3,8/17/19,H,Sheffield Utd.,(20.),Birmingham ,Birmingham (8.),3:0,LB,,,,,,90',,,,Jack Robinson
3,4,8/21/19,A,Sheffield Utd.,(9.),Charlton ,Charlton (2.),1:1,LB,,,,,,90',,,,Jack Robinson
4,5,8/24/19,A,Sheffield Utd.,(13.),Fulham ,Fulham (3.),1:2,LB,,1,,,,90',,,,Jack Robinson
5,6,8/31/19,H,Sheffield Utd.,(9.),Preston NE ,Preston NE (6.),1:1,LB,,,,,,90',,,,Jack Robinson
6,7,9/14/19,A,Sheffield Utd.,(10.),Swansea ,Swansea (1.),0:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Jack Robinson
7,8,9/21/19,H,Sheffield Utd.,(9.),Barnsley FC ,Barnsley FC (22.),1:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Jack Robinson
8,9,9/27/19,A,Sheffield Utd.,(6.),Stoke City ,Stoke City (23.),2:3,LB,,,,,,90',,,,Jack Robinson
9,10,10/1/19,A,Sheffield Utd.,(3.),Blackburn ,Blackburn (11.),1:1,LB,,,,,,90',,,,Jack Robinson
10,11,10/5/19,H,Sheffield Utd.,(4.),Brentford ,Brentford (15.),1:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Jack Robinson
11,12,10/20/19,A,Sheffield Utd.,(2.),Wigan ,Wigan (19.),1:0,LB,,,,,,72',,,,Jack Robinson
12,13,10/23/19,H,Sheffield Utd.,(4.),Hull City ,Hull City (19.),1:2,LB,,,40',,,80',,,,Jack Robinson
13,15,11/2/19,A,Sheffield Utd.,(8.),Luton ,Luton (19.),1:2,CB,,,,,,7',,,,Jack Robinson
14,16,11/9/19,H,Sheffield Utd.,(5.),Derby ,Derby (15.),1:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Jack Robinson
15,17,11/23/19,A,Sheffield Utd.,(4.),Bristol City ,Bristol City (6.),0:0,LB,,,,,,90',,,,Jack Robinson
16,18,11/27/19,A,Sheffield Utd.,(4.),QPR ,QPR (12.),0:4,LB,,,,,,90',,,,Jack Robinson
17,19,11/30/19,H,Sheffield Utd.,(3.),Cardiff ,Cardiff (11.),0:1,LB,,,,,,80',,,,Jack Robinson
18,20,12/7/19,A,Sheffield Utd.,(4.),Millwall ,Millwall (13.),2:2,LB,,,,,,90',,,,Jack Robinson
19,21,12/10/19,H,Sheffield Utd.,(5.),Middlesbrough ,Middlesbrough (19.),1:1,LB,,,90',,,90',,,,Jack Robinson
20,22,12/14/19,H,Sheffield Utd.,(4.),Sheff Wed ,Sheff Wed (8.),0:4,LB,,,,,,90',,,,Jack Robinson
21,23,12/21/19,A,Sheffield Utd.,(7.),Huddersfield ,Huddersfield (19.),2:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Jack Robinson
22,24,12/26/19,A,Sheffield Utd.,(8.),Hull City ,Hull City (11.),0:2,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Jack Robinson
23,25,12/29/19,H,Sheffield Utd.,(7.),Wigan ,Wigan (24.),1:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Jack Robinson
24,26,1/1/20,H,Sheffield Utd.,(4.),Blackburn ,Blackburn (13.),3:2,LB,,,,,,63',,,,Jack Robinson
25,27,1/11/20,A,Sheffield Utd.,(3.),Reading ,Reading (13.),1:1,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Jack Robinson
26,28,1/19/20,H,Sheffield Utd.,(5.),Luton ,Luton (24.),3:1,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Jack Robinson
