,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,1,8/12/19,A,Wolves U23,,Brighton U23,Brighton U23,2:0,RB,,,,,,90',,,,Oskar Buur
1,2,8/18/19,H,Wolves U23,,Everton U23,Everton U23,0:0,RB,,,,,,90',,,,Oskar Buur
2,3,8/23/19,A,Wolves U23,,Blackburn U23,Blackburn U23,1:2,RM,,,,,,78',,,,Oskar Buur
3,4,8/30/19,H,Wolves U23,,Leicester U23,Leicester U23,0:2,RM,,,,,,90',,,,Oskar Buur
4,5,9/14/19,A,Wolves U23,,Man City U23,Man City U23,1:2,RM,,1,,,,90',,,,Oskar Buur
5,6,9/20/19,H,Wolves U23,,Arsenal U23,Arsenal U23,2:2,RB,,,,,,90',,,,Oskar Buur
6,7,9/27/19,H,Wolves U23,,Southampton U23,Southampton U23,1:2,RB,,,,,,85',,,,Oskar Buur
7,8,10/20/19,A,Wolves U23,,Liverpool U23,Liverpool U23,4:3,RM,,,,,,90',,,,Oskar Buur
8,9,10/26/19,H,Wolves U23,,Tottenham U23,Tottenham U23,1:2,RM,,,,,,76',,,,Oskar Buur
9,10,11/1/19,A,Wolves U23,,Derby U23,Derby U23,2:2,RB,,,,,,70',,,,Oskar Buur
10,11,11/23/19,H,Wolves U23,,Chelsea U23,Chelsea U23,1:1,RM,,,,,,45',,,,Oskar Buur
11,12,12/9/19,H,Wolves U23,,Brighton U23,Brighton U23,1:1,With the pros,With the pros,With the pros,With the pros,With the pros,With the pros,With the pros,With the pros,,,Oskar Buur
12,13,12/16/19,A,Wolves U23,,Everton U23,Everton U23,3:2,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Oskar Buur
13,14,1/3/20,A,Wolves U23,,Leicester U23,Leicester U23,5:1,With the pros,With the pros,With the pros,With the pros,With the pros,With the pros,With the pros,With the pros,,,Oskar Buur
14,15,1/10/20,H,Wolves U23,,Blackburn U23,Blackburn U23,0:1,With the pros,With the pros,With the pros,With the pros,With the pros,With the pros,With the pros,With the pros,,,Oskar Buur
15,16,2/3/20,A,Wolves U23,,Southampton U23,Southampton U23,1:0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Oskar Buur
16,17,2/17/20,H,Wolves U23,,Liverpool U23,Liverpool U23,1:2,With the pros,With the pros,With the pros,With the pros,With the pros,With the pros,With the pros,With the pros,,,Oskar Buur
17,18,3/2/20,A,Wolves U23,,Tottenham U23,Tottenham U23,3:2,RB,,,73',,,90',,,,Oskar Buur
