,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,3,8/23/19,H,West Ham,,Reading U23,Reading U23,3:0,CB,,,,,,90',,,,Gonçalo Cardoso
1,4,8/30/19,A,West Ham,,Man Utd U23,Man Utd U23,2:2,CB,,,,,,90',,,,Gonçalo Cardoso
2,5,9/16/19,H,West Ham,,West Brom U23,West Brom U23,2:0,CB,,,,,,90',,,,Gonçalo Cardoso
3,6,9/20/19,A,West Ham,,Boro U23,Boro U23,3:4,CB,,1,,,,90',,,,Gonçalo Cardoso
4,7,9/29/19,H,West Ham,,Sunderland U23,Sunderland U23,4:2,CB,,,,,,90',,,,Gonçalo Cardoso
5,8,10/21/19,A,West Ham,,Stoke U23,Stoke U23,0:4,CB,,,,,,90',,,,Gonçalo Cardoso
6,9,10/25/19,A,West Ham,,Norwich U23,Norwich U23,1:4,CB,,,,,,90',,,,Gonçalo Cardoso
7,10,11/3/19,A,West Ham,,Swansea U23,Swansea U23,2:4,CB,,1,,,,90',,,,Gonçalo Cardoso
8,11,11/22/19,H,West Ham,,Aston Villa U23,Aston Villa U23,4:0,CB,,,,,,90',,,,Gonçalo Cardoso
9,12,12/6/19,A,West Ham,,Fulham U23,Fulham U23,3:3,CB,,,,,,90',,,,Gonçalo Cardoso
10,13,12/16/19,H,West Ham,,Newcastle U23,Newcastle U23,4:0,CB,,,82',,,90',,,,Gonçalo Cardoso
11,14,1/6/20,H,West Ham,,Man Utd U23,Man Utd U23,2:0,CB,,,,,,76',,,,Gonçalo Cardoso
12,15,1/13/20,A,West Ham,,Reading U23,Reading U23,3:3,CB,1,,,,,90',,,,Gonçalo Cardoso
13,16,2/2/20,A,West Ham,,Sunderland U23,Sunderland U23,2:4,LB,,,87',,,90',,,,Gonçalo Cardoso
14,17,2/17/20,H,West Ham,,Stoke U23,Stoke U23,2:2,LB,,,,,,90',,,,Gonçalo Cardoso
15,18,3/2/20,H,West Ham,,Norwich U23,Norwich U23,4:0,CB,,,,,,90',,,,Gonçalo Cardoso
