,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,4,9/1/19,A,Southampton,(1.),Rangers ,Rangers (2.),0:2,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Mohamed Elyounoussi
1,5,9/14/19,A,Southampton,(1.),Hamilton Acad. ,Hamilton Acad. (7.),0:1,LW,,1,,,,67',,,,Mohamed Elyounoussi
2,6,9/22/19,H,Southampton,(1.),Kilmarnock FC ,Kilmarnock FC (6.),3:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Mohamed Elyounoussi
3,7,9/28/19,A,Southampton,(1.),Hibernian FC ,Hibernian FC (11.),1:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Mohamed Elyounoussi
4,8,10/6/19,A,Southampton,(1.),Livingston FC ,Livingston FC (6.),2:0,LW,,,,,,90',,,,Mohamed Elyounoussi
5,9,10/19/19,H,Southampton,(2.),Ross County ,Ross County (5.),6:0,LW,2,,,,,90',,,,Mohamed Elyounoussi
6,10,10/27/19,A,Southampton,(1.),Aberdeen FC ,Aberdeen FC (4.),0:4,LW,1,1,,,,81',,,,Mohamed Elyounoussi
7,11,10/30/19,H,Southampton,(1.),St. Mirren ,St. Mirren (10.),2:0,LW,1,,,,,90',,,,Mohamed Elyounoussi
8,13,11/10/19,H,Southampton,(1.),Motherwell FC ,Motherwell FC (3.),2:0,LW,,,,,,86',,,,Mohamed Elyounoussi
9,14,11/23/19,H,Southampton,(1.),Livingston FC ,Livingston FC (8.),4:0,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,,,Mohamed Elyounoussi
10,15,12/1/19,A,Southampton,(1.),Ross County ,Ross County (7.),1:4,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,,,Mohamed Elyounoussi
11,16,12/4/19,H,Southampton,(1.),Hamilton Acad. ,Hamilton Acad. (9.),2:1,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,,,Mohamed Elyounoussi
12,18,12/15/19,H,Southampton,(1.),Hibernian FC ,Hibernian FC (6.),2:0,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,,,Mohamed Elyounoussi
13,12,12/18/19,A,Southampton,(1.),Heart of Midl. ,Heart of Midl. (11.),0:2,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,,,Mohamed Elyounoussi
14,19,12/21/19,H,Southampton,(1.),Aberdeen FC ,Aberdeen FC (3.),2:1,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,,,Mohamed Elyounoussi
15,20,12/26/19,A,Southampton,(1.),St. Mirren ,St. Mirren (9.),1:2,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,,,Mohamed Elyounoussi
16,21,12/29/19,H,Southampton,(1.),Rangers ,Rangers (2.),1:2,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,Foot Injury,,,Mohamed Elyounoussi
17,22,1/22/20,A,Southampton,(1.),Kilmarnock FC ,Kilmarnock FC (7.),1:3,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Mohamed Elyounoussi
18,23,1/25/20,H,Southampton,(1.),Ross County ,Ross County (8.),3:0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Mohamed Elyounoussi
19,17,1/29/20,A,Southampton,(1.),St. Johnstone ,St. Johnstone (11.),0:3,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Mohamed Elyounoussi
20,24,2/2/20,A,Southampton,(1.),Hamilton Acad. ,Hamilton Acad. (11.),1:4,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Mohamed Elyounoussi
21,25,2/5/20,A,Southampton,(1.),Motherwell FC ,Motherwell FC (3.),0:4,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Mohamed Elyounoussi
22,26,2/12/20,H,Southampton,(1.),Heart of Midl. ,Heart of Midl. (12.),5:0,,,,,,,18',,,,Mohamed Elyounoussi
23,27,2/16/20,A,Southampton,(1.),Aberdeen FC ,Aberdeen FC (3.),1:2,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Mohamed Elyounoussi
24,28,2/23/20,H,Southampton,(1.),Kilmarnock FC ,Kilmarnock FC (7.),3:1,,,,,,,16',,,,Mohamed Elyounoussi
25,29,3/4/20,A,Southampton,(1.),Livingston FC ,Livingston FC (5.),2:2,CF,,,,,,69',,,,Mohamed Elyounoussi
26,30,3/7/20,H,Southampton,(1.),St. Mirren ,St. Mirren (9.),5:0,,,,,,,14',,,,Mohamed Elyounoussi
