,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,1,8/25/19,A,Aston Villa,(7.),Udinese Calcio ,Udinese Calcio (14.),1:0,Stomach complaints,Stomach complaints,Stomach complaints,Stomach complaints,Stomach complaints,Stomach complaints,Stomach complaints,Stomach complaints,,,Pepe Reina
1,2,8/31/19,H,Aston Villa,(17.),Brescia ,Brescia (6.),1:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Pepe Reina
2,3,9/15/19,A,Aston Villa,(13.),Hellas Verona ,Hellas Verona (7.),0:1,Stomach complaints,Stomach complaints,Stomach complaints,Stomach complaints,Stomach complaints,Stomach complaints,Stomach complaints,Stomach complaints,,,Pepe Reina
3,4,9/21/19,H,Aston Villa,(7.),Inter ,Inter (1.),0:2,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Pepe Reina
4,5,9/26/19,A,Aston Villa,(12.),Torino ,Torino (10.),2:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Pepe Reina
5,6,9/29/19,H,Aston Villa,(13.),Fiorentina ,Fiorentina (15.),1:3,Red card suspension,Red card suspension,Red card suspension,Red card suspension,Red card suspension,Red card suspension,Red card suspension,Red card suspension,,,Pepe Reina
6,7,10/5/19,A,Aston Villa,(16.),Genoa ,Genoa (18.),1:2,GK,,,,,,90',,,,Pepe Reina
7,8,10/20/19,H,Aston Villa,(14.),Lecce ,Lecce (18.),2:2,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Pepe Reina
8,9,10/27/19,A,Aston Villa,(12.),AS Roma ,AS Roma (6.),2:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Pepe Reina
9,10,10/31/19,H,Aston Villa,(13.),SPAL ,SPAL (19.),1:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Pepe Reina
10,11,11/3/19,H,Aston Villa,(10.),Lazio ,Lazio (5.),1:2,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Pepe Reina
11,12,11/10/19,A,Aston Villa,(12.),Juventus ,Juventus (1.),1:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Pepe Reina
12,13,11/23/19,H,Aston Villa,(14.),SSC Napoli ,SSC Napoli (7.),1:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Pepe Reina
13,14,12/1/19,A,Aston Villa,(13.),Parma ,Parma (8.),0:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Pepe Reina
14,15,12/8/19,A,Aston Villa,(12.),Bologna ,Bologna (13.),2:3,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Pepe Reina
15,16,12/15/19,H,Aston Villa,(10.),Sassuolo ,Sassuolo (11.),0:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Pepe Reina
16,17,12/22/19,A,Aston Villa,(10.),Atalanta ,Atalanta (6.),5:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Pepe Reina
17,18,1/6/20,H,Aston Villa,(11.),Sampdoria ,Sampdoria (17.),0:0,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Pepe Reina
18,19,1/11/20,A,Aston Villa,(12.),Cagliari Calcio ,Cagliari Calcio (6.),0:2,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Pepe Reina
