,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,1,7/26/19,H,Aston Villa,(7.),KV Kortrijk ,KV Kortrijk (11.),2:1,CF,,,,,,90',,,,Mbwana Samatta
1,2,8/3/19,A,Aston Villa,(5.),KV Mechelen ,KV Mechelen (4.),3:1,CF,1,,,,,90',,,,Mbwana Samatta
2,3,8/10/19,H,Aston Villa,(8.),Zulte Waregem ,Zulte Waregem (14.),0:2,CF,,,,,,90',,,,Mbwana Samatta
3,4,8/17/19,A,Aston Villa,(10.),Waasl.-Beveren ,Waasl.-Beveren (14.),0:4,CF,3,,,,,90',,,,Mbwana Samatta
4,5,8/23/19,H,Aston Villa,(8.),RSC Anderlecht ,RSC Anderlecht (13.),1:0,CF,1,,,,,90',,,,Mbwana Samatta
5,6,9/1/19,A,Aston Villa,(6.),Club Brugge ,Club Brugge (3.),1:1,CF,,,85',,,90',,,,Mbwana Samatta
6,7,9/13/19,A,Aston Villa,(7.),RSC Charleroi ,RSC Charleroi (10.),2:1,Knee Problems,Knee Problems,Knee Problems,Knee Problems,Knee Problems,Knee Problems,Knee Problems,Knee Problems,,,Mbwana Samatta
7,8,9/21/19,H,Aston Villa,(9.),KV Oostende ,KV Oostende (10.),3:1,CF,,,,,,90',,,,Mbwana Samatta
8,9,9/28/19,A,Aston Villa,(7.),Sint-Truiden ,Sint-Truiden (10.),3:3,CF,,,,,,90',,,,Mbwana Samatta
9,10,10/6/19,H,Aston Villa,(6.),Mouscron ,Mouscron (5.),2:1,CF,,,,,,90',,,,Mbwana Samatta
10,11,10/19/19,A,Aston Villa,(5.),Standard Liège ,Standard Liège (2.),1:0,CF,,,,,,90',,,,Mbwana Samatta
11,12,10/26/19,H,Aston Villa,(6.),Cercle Brugge ,Cercle Brugge (16.),1:0,SS,,,,,,80',,,,Mbwana Samatta
12,13,10/30/19,H,Aston Villa,(6.),Royal Antwerp ,Royal Antwerp (3.),2:2,CF,1,,,,,90',,,,Mbwana Samatta
13,14,11/2/19,A,Aston Villa,(7.),KAS Eupen ,KAS Eupen (13.),2:0,,,,,,,32',,,,Mbwana Samatta
14,15,11/10/19,H,Aston Villa,(8.),KAA Gent ,KAA Gent (3.),0:2,CF,,,,,,90',,,,Mbwana Samatta
15,16,11/23/19,A,Aston Villa,(8.),Mouscron ,Mouscron (9.),2:2,CF,,,,,,72',,,,Mbwana Samatta
16,17,11/30/19,H,Aston Villa,(8.),Sint-Truiden ,Sint-Truiden (11.),1:2,CF,1,,,,,90',,,,Mbwana Samatta
17,18,12/7/19,A,Aston Villa,(8.),Cercle Brugge ,Cercle Brugge (16.),1:2,CF,,,,,,90',,,,Mbwana Samatta
18,19,12/14/19,H,Aston Villa,(8.),Waasl.-Beveren ,Waasl.-Beveren (15.),4:1,,,,,,,13',,,,Mbwana Samatta
19,20,12/22/19,A,Aston Villa,(7.),RSC Anderlecht ,RSC Anderlecht (10.),2:0,CF,,,,,,27',,,,Mbwana Samatta
20,21,12/26/19,H,Aston Villa,(8.),KAS Eupen ,KAS Eupen (13.),2:1,AM,,,,,,85',,,,Mbwana Samatta
21,22,1/19/20,A,Aston Villa,(8.),Zulte Waregem ,Zulte Waregem (7.),0:3,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Mbwana Samatta
