,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,1,8/10/19,H,Spurs,(2.),Paços Ferreira ,Paços Ferreira (16.),5:0,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,,,Gedson Fernandes
1,2,8/17/19,A,Spurs,(1.),Belenenses SAD ,Belenenses SAD (11.),0:2,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,,,Gedson Fernandes
2,3,8/24/19,H,Spurs,(1.),FC Porto ,FC Porto (11.),0:2,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,,,Gedson Fernandes
3,4,9/1/19,A,Spurs,(4.),Braga ,Braga (8.),0:4,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,,,Gedson Fernandes
4,5,9/14/19,H,Spurs,(3.),Gil Vicente ,Gil Vicente (10.),2:0,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,Metatarsal Fracture,,,Gedson Fernandes
5,6,9/21/19,A,Spurs,(3.),Moreirense ,Moreirense (9.),1:2,AM,,,,,,24',,,,Gedson Fernandes
6,7,9/28/19,H,Spurs,(3.),Vitória Setúbal ,Vitória Setúbal (11.),1:0,SS,,,,,,90',,,,Gedson Fernandes
7,8,10/27/19,A,Spurs,(3.),Tondela ,Tondela (9.),0:1,LM,,,,,,1',,,,Gedson Fernandes
8,9,10/30/19,H,Spurs,(2.),Portimonense ,Portimonense (16.),4:0,RM,,,,,,90',,,,Gedson Fernandes
9,10,11/2/19,H,Spurs,(1.),Rio Ave FC ,Rio Ave FC (9.),2:0,RM,,,,,,9',,,,Gedson Fernandes
10,11,11/9/19,A,Spurs,(1.),Santa Clara ,Santa Clara (8.),1:2,LM,,,,,,1',,,,Gedson Fernandes
11,12,11/30/19,H,Spurs,(1.),Marítimo ,Marítimo (14.),4:0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Gedson Fernandes
12,13,12/6/19,A,Spurs,(1.),Boavista ,Boavista (5.),1:4,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Gedson Fernandes
13,14,12/14/19,H,Spurs,(1.),Famalicão ,Famalicão (3.),4:0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Gedson Fernandes
14,15,1/4/20,A,Spurs,(1.),Vit. Guimarães ,Vit. Guimarães (5.),0:1,RM,,,,,,1',,,,Gedson Fernandes
15,16,1/10/20,H,Spurs,(1.),Desportivo Aves ,Desportivo Aves (18.),2:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Gedson Fernandes
