,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,3,8/17/19,H,Norwich,(12.),Rochdale ,Rochdale (5.),0:0,,,,,,,33',,,,Louis Thompson
1,4,8/20/19,A,Norwich,(12.),Accrington ,Accrington (19.),2:3,,,,,,,31',,,,Louis Thompson
2,5,8/24/19,H,Norwich,(8.),Burton Albion ,Burton Albion (9.),0:0,,,,,,,18',,,,Louis Thompson
3,6,8/31/19,A,Norwich,(9.),Ipswich ,Ipswich (1.),3:0,,,,,,,26',,,,Louis Thompson
4,8,9/14/19,A,Norwich,(11.),AFC Wimbledon ,AFC Wimbledon (21.),1:1,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Louis Thompson
5,9,9/17/19,H,Norwich,(12.),Southend United ,Southend United (22.),4:3,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Louis Thompson
6,10,9/21/19,A,Norwich,(7.),Rotherham ,Rotherham (15.),0:0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Louis Thompson
7,11,9/28/19,H,Norwich,(7.),Fleetwood ,Fleetwood (4.),0:3,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Louis Thompson
8,12,10/5/19,A,Norwich,(10.),Tranmere Rovers ,Tranmere Rovers (20.),0:1,,,,,,,6',,,,Louis Thompson
9,14,10/18/19,A,Norwich,(12.),Lincoln City ,Lincoln City (15.),0:0,,,,,,,4',,,,Louis Thompson
10,15,10/22/19,H,Norwich,(10.),Gillingham FC ,Gillingham FC (17.),1:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Louis Thompson
11,16,10/26/19,H,Norwich,(14.),Sunderland ,Sunderland (6.),1:0,,,,,,,21',,,,Louis Thompson
12,17,11/2/19,A,Norwich,(8.),Wycombe ,Wycombe (2.),1:0,,,,,,,4',,,,Louis Thompson
13,7,11/5/19,H,Norwich,(13.),Peterborough ,Peterborough (7.),1:0,,,,77',,,25',,,,Louis Thompson
14,19,11/23/19,H,Norwich,(14.),Bristol Rovers ,Bristol Rovers (8.),3:4,CM,,,20',,,57',,,,Louis Thompson
15,20,12/7/19,A,Norwich,(14.),Oxford United ,Oxford United (6.),0:0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Louis Thompson
16,21,12/14/19,H,Norwich,(14.),Coventry ,Coventry (8.),2:1,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Louis Thompson
17,22,12/21/19,A,Norwich,(13.),Blackpool ,Blackpool (5.),0:1,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Louis Thompson
18,23,12/26/19,H,Norwich,(12.),Rotherham ,Rotherham (9.),1:2,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Louis Thompson
19,24,12/29/19,A,Norwich,(13.),Bolton ,Bolton (23.),1:1,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Louis Thompson
20,,,,Norwich,,,,,,,,,,,,,,,Louis Thompson
21,28,1/18/20,H,Norwich,(19.),Sunderland ,Sunderland (10.),0:1,,,,,,,26',,,,Louis Thompson
22,30,1/28/20,H,Norwich,(21.),Rochdale ,Rochdale (18.),2:1,LM,,,50',,,68',,,,Louis Thompson
23,31,2/1/20,H,Norwich,(20.),Wycombe ,Wycombe (2.),2:0,LM,,,,,,80',,,,Louis Thompson
24,32,2/8/20,A,Norwich,(19.),Shrewsbury ,Shrewsbury (16.),1:1,CM,,,,,,65',,,,Louis Thompson
25,33,2/11/20,A,Norwich,(19.),Lincoln City ,Lincoln City (15.),1:1,,,,,,,24',,,,Louis Thompson
26,35,2/22/20,H,Norwich,(18.),Bolton ,Bolton (23.),1:0,RM,,,,,,76',,,,Louis Thompson
27,29,2/25/20,A,Norwich,(20.),Portsmouth ,Portsmouth (8.),3:1,RM,,,,,,78',,,,Louis Thompson
28,36,2/29/20,A,Norwich,(18.),Rotherham ,Rotherham (1.),1:1,RM,,,,,,67',,,,Louis Thompson
29,37,3/7/20,H,Norwich,,Doncaster ,Doncaster (10.),0:1,RM,,,,,,75',,,,Louis Thompson
