,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
0,1,8/10/19,H,West Ham,(16.),Man City ,Man City (2.),0:5,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Andriy Yarmolenko
1,2,8/17/19,A,West Ham,(20.),Brighton ,Brighton (5.),1:1,RW,,,,,,13',,,,Andriy Yarmolenko
2,3,8/24/19,A,West Ham,(16.),Watford ,Watford (20.),1:3,RW,,,,,,55',,,,Andriy Yarmolenko
3,4,8/31/19,H,West Ham,(14.),Norwich ,Norwich (17.),2:0,RW,1,,,,,71',,,,Andriy Yarmolenko
4,5,9/16/19,A,West Ham,(7.),Aston Villa ,Aston Villa (18.),0:0,RW,,,,,,62',,,,Andriy Yarmolenko
5,6,9/22/19,H,West Ham,(8.),Man Utd ,Man Utd (4.),2:0,RW,1,,,,,89',,,,Andriy Yarmolenko
6,7,9/28/19,A,West Ham,(5.),Bournemouth ,Bournemouth (6.),2:2,RW,1,,,,,90',,,,Andriy Yarmolenko
7,8,10/5/19,H,West Ham,(5.),Crystal Palace ,Crystal Palace (9.),1:2,RW,,,44',,,78',,,,Andriy Yarmolenko
8,9,10/19/19,A,West Ham,(8.),Everton ,Everton (18.),2:0,RW,,,,,,45',,,,Andriy Yarmolenko
9,10,10/26/19,H,West Ham,(11.),Sheffield Utd. ,Sheffield Utd. (9.),1:1,RW,,1,,,,90',,,,Andriy Yarmolenko
10,11,11/2/19,H,West Ham,(10.),Newcastle ,Newcastle (17.),2:3,RW,,,,,,45',,,,Andriy Yarmolenko
11,12,11/9/19,A,West Ham,(13.),Burnley ,Burnley (14.),3:0,,,,,,,70',,,,Andriy Yarmolenko
12,13,11/23/19,H,West Ham,(16.),Spurs ,Spurs (14.),2:3,RW,,,,,,56',,,,Andriy Yarmolenko
13,14,11/30/19,A,West Ham,(17.),Chelsea ,Chelsea (4.),0:1,CF,,,88',,,19',,,,Andriy Yarmolenko
14,15,12/4/19,A,West Ham,(13.),Wolves ,Wolves (6.),2:0,RW,,,,,,28',,,,Andriy Yarmolenko
15,16,12/9/19,H,West Ham,(15.),Arsenal ,Arsenal (10.),1:3,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Andriy Yarmolenko
16,17,12/14/19,A,West Ham,(16.),Southampton ,Southampton (18.),0:1,RW,,,,,,17',,,,Andriy Yarmolenko
17,19,12/26/19,A,West Ham,(16.),Crystal Palace ,Crystal Palace (12.),2:1,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,,,Andriy Yarmolenko
18,20,12/28/19,H,West Ham,(17.),Leicester ,Leicester (2.),1:2,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,,,Andriy Yarmolenko
19,21,1/1/20,H,West Ham,(17.),Bournemouth ,Bournemouth (16.),4:0,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,,,Andriy Yarmolenko
20,22,1/10/20,A,West Ham,(16.),Sheffield Utd. ,Sheffield Utd. (8.),1:0,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,,,Andriy Yarmolenko
21,23,1/18/20,H,West Ham,(16.),Everton ,Everton (11.),1:1,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,Tear in the abductor muscle,,,Andriy Yarmolenko
