,player,position,position_id,date,team,opp,score,fpts,min,starts
0,Kasper Schmeichel,G,1,May 23,LEI,TOT,L 2-4,5.0,90,1
1,Kasper Schmeichel,G,1,May 18,LEI,@CHE,L 1-2,8.5,90,1
2,Kasper Schmeichel,G,1,May 11,LEI,@MUN,W 2-1,3.0,90,1
3,Kasper Schmeichel,G,1,May 7,LEI,NEW,L 2-4,6.0,90,1
4,Kasper Schmeichel,G,1,Apr 30,LEI,@SOU,T 1-1,6.0,90,1
5,Kasper Schmeichel,G,1,Apr 26,LEI,CRY,W 2-1,5.0,90,1
6,Kasper Schmeichel,G,1,Apr 22,LEI,WBA,W 3-0,14.5,90,1
7,Kasper Schmeichel,G,1,Apr 11,LEI,@WHU,L 2-3,5.0,90,1
8,Kasper Schmeichel,G,1,Apr 3,LEI,MCI,L 0-2,5.5,90,1
9,Kasper Schmeichel,G,1,Mar 14,LEI,SHU,W 5-0,12.0,90,1
10,Kasper Schmeichel,G,1,Mar 6,LEI,@BHA,W 2-1,5.5,90,1
11,Kasper Schmeichel,G,1,Mar 3,LEI,@BUR,T 1-1,14.0,90,1
12,Kasper Schmeichel,G,1,Feb 28,LEI,ARS,L 1-3,6.5,90,1
13,Kasper Schmeichel,G,1,Feb 21,LEI,@AVL,W 2-1,5.5,90,1
14,Kasper Schmeichel,G,1,Feb 13,LEI,LIV,W 3-1,7.5,90,1
15,Kasper Schmeichel,G,1,Feb 7,LEI,@WOL,T 0-0,13.5,90,1
16,Kasper Schmeichel,G,1,Feb 3,LEI,@FUL,W 2-0,14.5,90,1
17,Kasper Schmeichel,G,1,Jan 31,LEI,LEE,L 1-3,6.5,90,1
18,Kasper Schmeichel,G,1,Jan 27,LEI,@EVE,T 1-1,5.0,90,1
19,Kasper Schmeichel,G,1,Jan 19,LEI,CHE,W 2-0,21.0,90,1
20,Kasper Schmeichel,G,1,Jan 16,LEI,SOU,W 2-0,17.0,90,1
21,Kasper Schmeichel,G,1,Jan 3,LEI,@NEW,W 2-1,5.0,90,1
22,Kasper Schmeichel,G,1,Dec 28,LEI,@CRY,T 1-1,3.0,90,1
23,Kasper Schmeichel,G,1,Dec 26,LEI,MUN,T 2-2,5.5,90,1
24,Kasper Schmeichel,G,1,Dec 20,LEI,@TOT,W 2-0,16.5,90,1
25,Kasper Schmeichel,G,1,Dec 16,LEI,EVE,L 0-2,8.5,90,1
26,Kasper Schmeichel,G,1,Dec 13,LEI,BHA,W 3-0,18.0,90,1
27,Kasper Schmeichel,G,1,Dec 6,LEI,@SHU,W 2-1,3.0,90,1
28,Kasper Schmeichel,G,1,Nov 30,LEI,FUL,L 1-2,7.0,90,1
29,Kasper Schmeichel,G,1,Nov 22,LEI,@LIV,L 0-3,16.0,90,1
30,Kasper Schmeichel,G,1,Nov 8,LEI,WOL,W 1-0,15.0,90,1
31,Kasper Schmeichel,G,1,Nov 2,LEI,@LEE,W 4-1,7.5,90,1
32,Kasper Schmeichel,G,1,Oct 25,LEI,@ARS,W 1-0,18.0,90,1
33,Kasper Schmeichel,G,1,Oct 18,LEI,AVL,L 0-1,7.5,90,1
34,Kasper Schmeichel,G,1,Oct 4,LEI,WHU,L 0-3,6.5,90,1
35,Kasper Schmeichel,G,1,Sep 27,LEI,@MCI,W 5-2,7.5,90,1
36,Kasper Schmeichel,G,1,Sep 20,LEI,BUR,W 4-2,9.0,90,1
37,Kasper Schmeichel,G,1,Sep 13,LEI,@WBA,W 3-0,13.5,90,1
0,Ricardo Pereira,D,2,May 23,LEI,TOT,L 2-4,1.5,27,0
1,Ricardo Pereira,D,2,May 18,LEI,@CHE,L 1-2,1.5,22,0
2,Ricardo Pereira,D,2,May 7,LEI,NEW,L 2-4,7.5,68,1
3,Ricardo Pereira,D,2,Apr 11,LEI,@WHU,L 2-3,13.7,90,1
4,Ricardo Pereira,D,2,Apr 3,LEI,MCI,L 0-2,4.25,18,0
5,Ricardo Pereira,D,2,Mar 14,LEI,SHU,W 5-0,1.25,44,1
6,Ricardo Pereira,D,2,Mar 6,LEI,@BHA,W 2-1,16.1,90,1
7,Ricardo Pereira,D,2,Mar 3,LEI,@BUR,T 1-1,5.7,90,1
8,Ricardo Pereira,D,2,Feb 28,LEI,ARS,L 1-3,7.75,90,1
9,Ricardo Pereira,D,2,Feb 21,LEI,@AVL,W 2-1,10.25,75,1
10,Ricardo Pereira,D,2,Feb 13,LEI,LIV,W 3-1,11.55,90,1
11,Ricardo Pereira,D,2,Feb 7,LEI,@WOL,T 0-0,14.3,90,1
12,Ricardo Pereira,D,2,Feb 3,LEI,@FUL,W 2-0,21.45,90,1
13,Ricardo Pereira,D,2,Jan 31,LEI,LEE,L 1-3,6.85,53,0
14,Ricardo Pereira,D,2,Jan 19,LEI,CHE,W 2-0,2.0,13,0
0,James Justin,D,2,Feb 7,LEI,@WOL,T 0-0,17.6,90,1
1,James Justin,D,2,Feb 3,LEI,@FUL,W 2-0,29.65,90,1
2,James Justin,D,2,Jan 31,LEI,LEE,L 1-3,14.95,90,1
3,James Justin,D,2,Jan 27,LEI,@EVE,T 1-1,7.85,90,1
4,James Justin,D,2,Jan 19,LEI,CHE,W 2-0,13.75,90,1
5,James Justin,D,2,Jan 16,LEI,SOU,W 2-0,18.55,90,1
6,James Justin,D,2,Jan 3,LEI,@NEW,W 2-1,7.2,90,1
7,James Justin,D,2,Dec 28,LEI,@CRY,T 1-1,15.3,90,1
8,James Justin,D,2,Dec 26,LEI,MUN,T 2-2,8.2,90,1
9,James Justin,D,2,Dec 20,LEI,@TOT,W 2-0,18.25,90,1
10,James Justin,D,2,Dec 16,LEI,EVE,L 0-2,8.25,90,1
11,James Justin,D,2,Dec 13,LEI,BHA,W 3-0,26.8,90,1
12,James Justin,D,2,Dec 6,LEI,@SHU,W 2-1,8.45,90,1
13,James Justin,D,2,Nov 30,LEI,FUL,L 1-2,7.95,90,1
14,James Justin,D,2,Nov 22,LEI,@LIV,L 0-3,6.5,90,1
15,James Justin,D,2,Nov 8,LEI,WOL,W 1-0,15.75,90,1
16,James Justin,D,2,Nov 2,LEI,@LEE,W 4-1,7.45,90,1
17,James Justin,D,2,Oct 25,LEI,@ARS,W 1-0,12.6,90,1
18,James Justin,D,2,Oct 18,LEI,AVL,L 0-1,10.05,90,1
19,James Justin,D,2,Oct 4,LEI,WHU,L 0-3,5.5,90,1
20,James Justin,D,2,Sep 27,LEI,@MCI,W 5-2,8.65,90,1
21,James Justin,D,2,Sep 20,LEI,BUR,W 4-2,15.85,90,1
22,James Justin,D,2,Sep 13,LEI,@WBA,W 3-0,20.55,90,1
0,Daniel Amartey,D,2,Apr 11,LEI,@WHU,L 2-3,1.25,44,1
1,Daniel Amartey,D,2,Apr 3,LEI,MCI,L 0-2,6.85,90,1
2,Daniel Amartey,D,2,Mar 6,LEI,@BHA,W 2-1,18.45,90,1
3,Daniel Amartey,D,2,Mar 3,LEI,@BUR,T 1-1,5.15,90,1
4,Daniel Amartey,D,2,Feb 28,LEI,ARS,L 1-3,3.45,20,0
5,Daniel Amartey,D,2,Feb 21,LEI,@AVL,W 2-1,2.25,13,0
6,Daniel Amartey,D,2,Feb 13,LEI,LIV,W 3-1,8.65,90,1
7,Daniel Amartey,D,2,Feb 3,LEI,@FUL,W 2-0,1.7,13,0
8,Daniel Amartey,D,2,Dec 28,LEI,@CRY,T 1-1,10.85,90,1
9,Daniel Amartey,D,2,Dec 20,LEI,@TOT,W 2-0,3.35,30,0
10,Daniel Amartey,D,2,Oct 4,LEI,WHU,L 0-3,7.6,55,1
11,Daniel Amartey,D,2,Sep 27,LEI,@MCI,W 5-2,3.6,90,1
0,Wesley Fofana,D,2,May 23,LEI,TOT,L 2-4,3.0,20,1
1,Wesley Fofana,D,2,May 18,LEI,@CHE,L 1-2,10.45,90,1
2,Wesley Fofana,D,2,May 11,LEI,@MUN,W 2-1,8.45,90,1
3,Wesley Fofana,D,2,May 7,LEI,NEW,L 2-4,15.55,90,1
4,Wesley Fofana,D,2,Apr 30,LEI,@SOU,T 1-1,5.1,44,1
5,Wesley Fofana,D,2,Apr 26,LEI,CRY,W 2-1,6.95,90,1
6,Wesley Fofana,D,2,Apr 22,LEI,WBA,W 3-0,15.7,60,1
7,Wesley Fofana,D,2,Apr 11,LEI,@WHU,L 2-3,13.35,90,1
8,Wesley Fofana,D,2,Apr 3,LEI,MCI,L 0-2,12.1,90,1
9,Wesley Fofana,D,2,Mar 14,LEI,SHU,W 5-0,19.65,90,1
10,Wesley Fofana,D,2,Mar 6,LEI,@BHA,W 2-1,11.7,90,1
11,Wesley Fofana,D,2,Mar 3,LEI,@BUR,T 1-1,1.2,23,0
12,Wesley Fofana,D,2,Jan 31,LEI,LEE,L 1-3,7.45,79,1
13,Wesley Fofana,D,2,Jan 27,LEI,@EVE,T 1-1,9.4,90,1
14,Wesley Fofana,D,2,Jan 19,LEI,CHE,W 2-0,14.7,90,1
15,Wesley Fofana,D,2,Jan 16,LEI,SOU,W 2-0,5.4,52,1
16,Wesley Fofana,D,2,Jan 3,LEI,@NEW,W 2-1,12.35,90,1
17,Wesley Fofana,D,2,Dec 26,LEI,MUN,T 2-2,7.35,90,1
18,Wesley Fofana,D,2,Dec 20,LEI,@TOT,W 2-0,20.0,90,1
19,Wesley Fofana,D,2,Dec 16,LEI,EVE,L 0-2,15.7,90,1
20,Wesley Fofana,D,2,Dec 13,LEI,BHA,W 3-0,19.45,90,1
21,Wesley Fofana,D,2,Dec 6,LEI,@SHU,W 2-1,12.05,90,1
22,Wesley Fofana,D,2,Nov 30,LEI,FUL,L 1-2,7.0,90,1
23,Wesley Fofana,D,2,Nov 22,LEI,@LIV,L 0-3,11.6,90,1
24,Wesley Fofana,D,2,Nov 8,LEI,WOL,W 1-0,16.05,90,1
25,Wesley Fofana,D,2,Nov 2,LEI,@LEE,W 4-1,9.85,90,1
26,Wesley Fofana,D,2,Oct 25,LEI,@ARS,W 1-0,16.0,90,1
27,Wesley Fofana,D,2,Oct 18,LEI,AVL,L 0-1,11.65,90,1
0,Jonny Evans,D,2,Apr 30,LEI,@SOU,T 1-1,19.35,90,1
1,Jonny Evans,D,2,Apr 26,LEI,CRY,W 2-1,16.45,90,1
2,Jonny Evans,D,2,Apr 22,LEI,WBA,W 3-0,26.6,90,1
3,Jonny Evans,D,2,Apr 11,LEI,@WHU,L 2-3,8.7,90,1
4,Jonny Evans,D,2,Apr 3,LEI,MCI,L 0-2,6.25,90,1
5,Jonny Evans,D,2,Mar 14,LEI,SHU,W 5-0,17.2,90,1
6,Jonny Evans,D,2,Feb 28,LEI,ARS,L 1-3,3.2,68,1
7,Jonny Evans,D,2,Feb 21,LEI,@AVL,W 2-1,5.9,90,1
8,Jonny Evans,D,2,Feb 13,LEI,LIV,W 3-1,8.7,90,1
9,Jonny Evans,D,2,Feb 7,LEI,@WOL,T 0-0,12.95,90,1
10,Jonny Evans,D,2,Feb 3,LEI,@FUL,W 2-0,19.45,90,1
11,Jonny Evans,D,2,Jan 31,LEI,LEE,L 1-3,12.0,90,1
12,Jonny Evans,D,2,Jan 27,LEI,@EVE,T 1-1,6.8,76,1
13,Jonny Evans,D,2,Jan 19,LEI,CHE,W 2-0,19.9,90,1
14,Jonny Evans,D,2,Jan 16,LEI,SOU,W 2-0,15.55,90,1
15,Jonny Evans,D,2,Jan 3,LEI,@NEW,W 2-1,8.9,90,1
16,Jonny Evans,D,2,Dec 28,LEI,@CRY,T 1-1,20.2,90,1
17,Jonny Evans,D,2,Dec 26,LEI,MUN,T 2-2,8.55,90,1
18,Jonny Evans,D,2,Dec 20,LEI,@TOT,W 2-0,14.3,90,1
19,Jonny Evans,D,2,Dec 13,LEI,BHA,W 3-0,12.8,90,1
20,Jonny Evans,D,2,Dec 6,LEI,@SHU,W 2-1,10.15,90,1
21,Jonny Evans,D,2,Nov 30,LEI,FUL,L 1-2,9.2,90,1
22,Jonny Evans,D,2,Nov 22,LEI,@LIV,L 0-3,0.65,90,1
23,Jonny Evans,D,2,Nov 8,LEI,WOL,W 1-0,11.5,90,1
24,Jonny Evans,D,2,Oct 25,LEI,@ARS,W 1-0,12.45,90,1
