"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"Keinan Davis","AVL","M,F","275","FA","AVL 1<br/>@EVE 1 F","1.25","1.25","-"
"Adam Idah","NOR","F","276","FA","NOR 0<br/>@CHE 1 F","1.25","1.25","-"
"Joao Pedro","WAT","F","277","FA","WAT 1<br/>@WHU 3 F","1.25","1.25","-"
"Matthew Longstaff","NEW","M","278","FA","TOT 3<br/>@NEW 1 F","1.25","1.25","-"
"Ainsley Maitland-Niles","ARS","D,M","279","MAX","LIV 1<br/>@ARS 2 F","1.25","1.25","-"
"Xherdan Shaqiri","LIV","M,F","280","FA","LIV 1<br/>@ARS 2 F","1.25","1.25","-"
"Charlie Taylor","BUR","D","281","Damo","WOL 1<br/>@BUR 1 F","1.2","1.2","-"
"Sead Kolasinac","ARS","D,M","282","FA","LIV 1<br/>@ARS 2 F","1.1","1.1","-"
"Jonny","WOL","D,M","283","ColmOF","WOL 1<br/>@BUR 1 F","1","1","-"
"Andre Gray","WAT","F","284","FA","WAT 1<br/>@WHU 3 F","1","1","-"
"Teemu Pukki","NOR","F","285","FA","NOR 0<br/>@CHE 1 F","1","1","-"
"Emiliano Buendia","NOR","M","286","ColmL","NOR 0<br/>@CHE 1 F","0.75","0.75","-"
"Pascal Gross","BHA","M,F","287","FA","BHA 1<br/>@SOU 1 F","0.75","0.75","-"
"Riyad Mahrez","MCI","M,F","288","ColmOF","BOU 1<br/>@MCI 2 F","0.75","0.75","-"
"Fabian Balbuena","WHU","D","289","FA","WAT 1<br/>@WHU 3 F","0.5","0.5","-"
"Moise Kean","EVE","F","290","FA","AVL 1<br/>@EVE 1 F","0.5","0.5","-"
"Josh Martin","NOR","M","291","FA","NOR 0<br/>@CHE 1 F","0.5","0.5","-"
"Jan Vertonghen","TOT","D","292","FA","TOT 3<br/>@NEW 1 F","0.5","0.5","-"
"Harry Wilson","BOU","M","293","FA","BOU 1<br/>@MCI 2 F","0.5","0.5","-"
"Dani Ceballos","ARS","M","294","ColmOF","LIV 1<br/>@ARS 2 F","0.25","0.25","-"
"Rolando Aarons","NEW","M","295","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Dennis Adeniran","EVE","M","296","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Daniel Adshead","NOR","M","297","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Sergio Aguero","MCI","F","298","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Albian Ajeti","WHU","F","299","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Nathan Ake","BOU","D","300","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Marc Albrighton","LEI","M","301","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Thomas Allan","NEW","F","302","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Dele Alli","TOT","M,F","303","ColmL","TOT 3<br/>@NEW 1 F","0","0","-"
"Steven Alzate","BHA","M,F","304","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Daniel Amartey","LEI","D,M","305","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Joseph Anang","WHU","G","306","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Faustino Anjorin","CHE","M","307","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Cameron Archer","AVL","F","308","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Christian Atsu","NEW","M","309","ColmL","TOT 3<br/>@NEW 1 F","0","0","-"
"Brandon Austin","TOT","G","310","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Daniel Bachmann","WAT","G","311","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Eric Bailly","MUN","D","312","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Leighton Baines","EVE","D","313","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Tiemoue Bakayoko","CHE","M","314","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Folarin Balogun","ARS","F","315","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Tudor Baluta","BHA","D","316","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Beni Baningime","EVE","M","317","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Ricardo Pereira","LEI","D","318","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Ashley Barnes","BUR","F","319","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Mason Barrett","WAT","D","320","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Lewis Bate","CHE","M","321","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Michy Batshuayi","CHE","F","322","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Jack Bearne","LIV","M","323","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Hector Bellerin","ARS","D","324","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Josh Benson","BUR","M","325","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Christian Benteke","CRY","F","326","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Adrian Bernabe","MCI","M","327","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Di'Shon Bernard","MUN","D","328","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Ryan Bertrand","SOU","D,M","329","ColmOF","BHA 1<br/>@SOU 1 F","0","0","-"
"Tolaji Bola","ARS","D","330","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Yannick Bolasie","EVE","F","331","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Artur Boruc","BOU","G","332","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Sofiane Boufal","SOU","M","333","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Morgan Boyes","LIV","D","334","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Claudio Bravo","MCI","G","335","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Armando Broja","CHE","F","336","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Kean Bryan","SHU","D","337","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Robbie Burton","ARS","M","338","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"David Button","BHA","G","339","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Oskar Buur","WOL","D","340","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Sam Byram","NOR","D","341","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Willy Caballero","CHE","G","342","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Gary Cahill","CRY","D","343","MKFC","MUN 2<br/>@CRY 0 F","0","0","-"
"Jake Cain","LIV","M","344","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Leonardo Campana","WOL","F","345","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Chem Campbell","WOL","F","346","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Etienne Capoue","WAT","M","347","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Andy Carroll","NEW","F","348","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Scott Carson","MCI","G","349","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Gedson Fernandes","TOT","M","350","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Lewis Cass","NEW","D","351","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Joel Pereira","MUN","G","352","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Craig Cathcart","WAT","D","353","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Joao Cancelo","MCI","D","354","mcavinur","BOU 1<br/>@MCI 2 F","0","0","-"
"Bruno Jordao","WOL","M","355","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Calum Chambers","ARS","D,M","356","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Ben Chilwell","LEI","D","357","Eoghanoc","SHU 0<br/>@LEI 2 F","0","0","-"
"Tahith Chong","MUN","M","358","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Andreas Christensen","CHE","D","359","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Dennis Cirkin","TOT","D","360","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Ciaran Clark","NEW","D","361","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Leon Clarke","SHU","F","362","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Leighton Clarkson","LIV","M","363","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Thomas Clayton","LIV","D","364","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Alex Cochrane","BHA","D","365","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Aaron Connolly","BHA","F","366","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Jack Cork","BUR","M","367","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Bernardo Rosa","WHU","M","368","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Xande Silva","WHU","F","369","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Conor Coventry","WHU","M","370","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Jamie Cumming","CHE","G","371","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Luke Cundle","WOL","M","372","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Sam Dalby","WAT","F","373","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Diogo Dalot","MUN","D","374","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Charlie Daniels","BOU","D","375","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Arnaut Danjuma Groeneveld","BOU","M,F","376","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Kevin Danso","SOU","D","377","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Karl Darlow","NEW","G","378","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Kevin De Bruyne","MCI","M","379","Eoghanoc","BOU 1<br/>@MCI 2 F","0","0","-"
"Tom Dele-Bashiru","WAT","M","380","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Fabian Delph","EVE","D,M","381","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"William Dennis","BOU","G","382","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Gerard Deulofeu","WAT","M,F","383","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Kiernan Dewsbury-Hall","LEI","M","384","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Fousseni Diabate","LEI","F","385","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Eric Dier","TOT","D,M","386","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Alpha Richard Dionkou","MCI","D","387","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Elijah Dixon-Bonner","LIV","M","388","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Moussa Djenepo","SOU","M","389","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Tommy Doyle","MCI","M","390","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Daniel Drinkwater","BUR/CHE/AVL","M","391","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Anthony Driscoll-Glennon","BUR","D","392","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Shane Duffy","BHA","D","393","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Paul Dummett","NEW","D","394","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Jimmy Dunne","BUR","D","395","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Jake Eastwood","SHU","G","396","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Harvey Elliott","LIV","M","397","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Bjorn Engels","AVL","D","398","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Malachi Fagan-Walcott","TOT","D","399","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Ralf Fahrmann","NOR","G","400","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Akin Famewo","NOR","D","401","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Bernardo","BHA","D","402","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Will Ferry","SOU","M","403","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Fraser Forster","SOU","G","404","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Dimitri Foulquier","WAT","D","405","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Juan Foyth","TOT","D","406","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Simon Francis","BOU","D","407","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Ryan Fredericks","WHU","D","408","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Kieron Freeman","SHU","D","409","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Luke Freeman","SHU","M","410","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Christian Fuchs","LEI","D","411","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Ethan Galbraith","MUN","M","412","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Tony Gallacher","LIV","D","413","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"James Garner","MUN","M","414","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Paulo Gazzaniga","TOT","G","415","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Jean-Philippe Gbamin","EVE","M","416","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Brooklyn Genesini","BOU","D","417","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Morgan Gibbs-White","WOL","M","418","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Ben Gibson","BUR","D","419","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Billy Gilmour","CHE","M","420","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Mace Goodridge","BUR","M","421","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"John-Kymani Gordon","CRY","M,F","422","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Lee Grant","MUN","G","423","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Marko Grujic","LIV","M","424","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Matteo Guendouzi","ARS","M","425","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Frederic Guilbert","AVL","D,M","426","Eoghanoc","AVL 1<br/>@EVE 1 F","0","0","-"
"Angus Gunn","SOU","G","427","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Peter Gwargis","BHA","M","428","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Grant Hanley","NOR","D","429","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Joseph Hardy","LIV","F","430","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Taylor Harwood-Bellis","MCI","D","431","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Kortney Hause","AVL","D","432","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Isaac Hayden","NEW","M","433","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Kaine Hayden","AVL","M","434","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Tom Heaton","AVL","G","435","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Philip Heise","NOR","D","436","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Jordan Henderson","LIV","M","437","Eoghanoc","LIV 1<br/>@ARS 2 F","0","0","-"
"Stephen Henderson","CRY","G","438","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Wayne Hennessey","CRY","G","439","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Jake Hesketh","SOU","M","440","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Thomas Hill","LIV","F","441","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"George Hirst","LEI","F","442","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Wesley Hoedt","SOU","D","443","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Andreas Pereira","MUN","M","444","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Ki-Jana Hoever","LIV","D","445","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Jose Holebas","WAT","D","446","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Nathan Holland","WHU","M","447","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Joseph Hungbo","WAT","M","448","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Odion Ighalo","WAT/MUN","F","449","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Kelechi Iheanacho","LEI","F","450","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Jose Izquierdo","BHA","M,F","451","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Phil Jagielka","SHU","D","452","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Alireza Jahanbakhsh","BHA","F","453","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Eldin Jakupovic","LEI","G","454","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Daniel James","MUN","M","455","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Matty James","LEI","M","456","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Andi Janjeva","WAT","D","457","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Alexandre Jankewitz","SOU","M","458","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Daryl Janmaat","WAT","D","459","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Vitezslav Jaros","LIV","G","460","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Teddy Jenks","BHA","M","461","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Lukas Jensen","BUR","G","462","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Tyreece John-Jules","ARS","F","463","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Darnell Johnson","LEI","D","464","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Alfie Jones","SOU","D","465","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Curtis Jones","LIV","M","466","RBF","LIV 1<br/>@ARS 2 F","0","0","-"
"Phil Jones","MUN","D","467","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Corey Jordan","BOU","D","468","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Lovre Kalinic","AVL","G","469","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"N'Golo Kante","CHE","M","470","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Beram Kayal","BHA","M","471","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Caoimhin Kelleher","LIV","G","472","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Martin Kelly","CRY","D","473","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Gavin Kilkenny","BOU","M","474","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Maximilian Kilman","WOL","D","475","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Nya Kirby","CRY","M","476","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Ali Koiki","BUR","D","477","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Billy Koumetio","LIV","D","478","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Cheikhou Kouyate","CRY","M","479","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Matej Kovar","MUN","G","480","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Ethan Laird","MUN","D","481","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Adam Lallana","LIV","M","482","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Henri Lansbury","AVL","M","483","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Manuel Lanzini","WHU","M","484","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Aymeric Laporte","MCI","D","485","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Yasser Larouci","LIV","D","486","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Jamaal Lascelles","NEW","D","487","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Moritz Leitner","NOR","M","488","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Florian Lejeune","NEW","D","489","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Bernd Leno","ARS","G","490","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Dylan Levitt","MUN","M","491","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Adam Lewis","LIV","M","492","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Alfie Lewis","WHU","M","493","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Harry Lewis","SOU","G","494","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Andy Lonergan","LIV","G","495","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Shane Long","SOU","F","496","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Ryan Longman","BHA","M","497","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Luis Longstaff","LIV","M","498","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Sean Longstaff","NEW","M","499","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Dejan Lovren","LIV","D","500","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Matthew Lowton","BUR","D","501","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Ian Maatsen","CHE","D","502","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Matt Macey","ARS","G","503","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"James Maddison","LEI","M","504","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Jacob Maddox","SOU","M","505","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Archie Mair","NOR","G","506","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Javier Manquillo","NEW","D","507","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Pablo Mari","ARS","D","508","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"David Martin","WHU","G","509","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Gabriel Martinelli","ARS","M,F","510","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Arthur Masuaku","WHU","D","511","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Juan Mata","MUN","M","512","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Joel Matip","LIV","D","513","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Michael McGovern","NOR","G","514","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Giovanni McGregor","CRY","M","515","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Sam McQueen","SOU","D","516","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Zech Medley","ARS","D","517","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Ben Mee","BUR","D","518","Eoghanoc","WOL 1<br/>@BUR 1 F","0","0","-"
"D'Mani Mellor","MUN","F","519","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Nampalys Mendy","LEI","M","520","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Teden Mengi","MUN","D","521","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Chris Mepham","BOU","D","522","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Max Meyer","CRY","M","523","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Liam Millar","LIV","F","524","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"James Milner","LIV","M","525","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Yerry Mina","EVE","D","526","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Simon Moore","SHU","G","527","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Wesley","AVL","F","528","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Mason Mount","CHE","M,F","529","RBF","NOR 0<br/>@CHE 1 F","0","0","-"
"Joel Mumbongo","BUR","F","530","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Arijanet Muric","MCI","G","531","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Shkodran Mustafi","ARS","D","532","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Yoshinori Muto","NEW","F","533","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Daniel N'Lundulu","SOU","F","534","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Marvelous Nakamba","AVL","M","535","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Tanguy Ndombele","TOT","M","536","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Joao Virginia","EVE","G","537","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Eddie Nketiah","ARS","F","538","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"James Norris","LIV","D","539","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Will Norris","WOL","G","540","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Kenedy","CHE","M","541","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Orjan Nyland","AVL","G","542","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Warren O'Hora","BHA","D","543","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Aiden O'Neill","BUR","M","544","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Owen Otasowie","WOL","M","545","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Mesut Ozil","ARS","M","546","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Cole Palmer","MCI","M","547","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Emerson","CHE","D","548","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Sokratis","ARS","D","549","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Adam Parkes","WAT","G","550","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Troy Parrott","TOT","F","551","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Bailey Peacock-Farrell","BUR","G","552","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Jota","AVL","M","553","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Adalberto Penaranda","WAT","F","554","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Felipe Anderson","WHU","M","555","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Roberto Pereyra","WAT","M","556","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Adrien Silva","LEI","M","557","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Taylor Perry","WOL","M","558","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Nathaniel Phillips","LIV","D","559","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Brandon Pierrick","CRY","M,F","560","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Dennis Praet","LEI","M","561","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Arnau Puigmal Martinez","MUN","M","562","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Ignacio Pussetto","WAT","M","563","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Domingos Quina","WAT","M","564","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Kayne Ramsay","SOU","D","565","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Jacob Ramsey","AVL","M","566","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Darren Randolph","WHU","G","567","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Lewis Richards","WOL","D","568","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Taylor Richards","BHA","M,F","569","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Lewis Richardson","BUR","M","570","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Haydon Roberts","BHA","D","571","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Jack Robinson","QPR/SHU","D","572","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Fred","MUN","M","573","RBF","MUN 2<br/>@CRY 0 F","0","0","-"
"Pedro","CHE","F","574","FA","NOR 0<br/>@CHE 1 F","0","0","-"
