"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"Gedson Fernandes","TOT","M","276","FA","LEI 0<br/>@TOT 3 F","0.5","0.5","-"
"Henri Lansbury","AVL","M","277","FA","ARS 0<br/>@AVL 1 F","0.5","0.5","-"
"Glenn Murray","BHA","F","278","FA","NEW 0<br/>@BHA 0 F","0.5","0.5","-"
"Oliver Skipp","TOT","M","279","FA","LEI 0<br/>@TOT 3 F","0.5","0.5","-"
"Mario Vrancic","NOR","M","280","FA","BUR 2<br/>@NOR 0 F","0.5","0.5","-"
"Andriy Yarmolenko","WHU","M,F","281","FA","WHU 1<br/>@MUN 1 F","0.5","0.5","-"
"Richairo Zivkovic","SHU","F","282","FA","EVE 1<br/>@SHU 0 F","0.5","0.5","-"
"Billy Sharp","SHU","F","283","FA","EVE 1<br/>@SHU 0 F","0.25","0.25","-"
"Dominic Solanke","BOU","F","284","FA","SOU 2<br/>@BOU 0 F","0.25","0.25","-"
"Lucas Torreira","ARS","M","285","FA","ARS 0<br/>@AVL 1 F","0.1","0.1","-"
"Rolando Aarons","NEW","M","286","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Dennis Adeniran","EVE","M","287","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"Daniel Adshead","NOR","M","288","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Sergio Aguero","MCI","F","289","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Albian Ajeti","WHU","F","290","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Nathan Ake","BOU","D","291","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Marc Albrighton","LEI","M","292","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Thomas Allan","NEW","F","293","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Dele Alli","TOT","M,F","294","ColmL","LEI 0<br/>@TOT 3 F","0","0","-"
"Steven Alzate","BHA","M,F","295","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Daniel Amartey","LEI","D,M","296","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Joseph Anang","WHU","G","297","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Bernard","EVE","M,F","298","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"Faustino Anjorin","CHE","M","299","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Cameron Archer","AVL","F","300","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Christian Atsu","NEW","M","301","ColmL","NEW 0<br/>@BHA 0 F","0","0","-"
"Brandon Austin","TOT","G","302","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Daniel Bachmann","WAT","G","303","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Eric Bailly","MUN","D","304","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Leighton Baines","EVE","D","305","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"Tiemoue Bakayoko","CHE","M","306","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Fabian Balbuena","WHU","D","307","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Folarin Balogun","ARS","F","308","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Tudor Baluta","BHA","D","309","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Beni Baningime","EVE","M","310","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"Ricardo Pereira","LEI","D","311","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Ross Barkley","CHE","M","312","Damo","CHE 3<br/>@LIV 5 F","0","0","-"
"Ashley Barnes","BUR","F","313","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Mason Barrett","WAT","D","314","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Lewis Bate","CHE","M","315","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Michy Batshuayi","CHE","F","316","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Jack Bearne","LIV","M","317","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Jan Bednarek","SOU","D","318","RBF","SOU 2<br/>@BOU 0 F","0","0","-"
"Hector Bellerin","ARS","D","319","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Josh Benson","BUR","M","320","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Christian Benteke","CRY","F","321","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Adrian Bernabe","MCI","M","322","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Di'Shon Bernard","MUN","D","323","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Tolaji Bola","ARS","D","324","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Yannick Bolasie","EVE","F","325","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"Artur Boruc","BOU","G","326","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Sofiane Boufal","SOU","M","327","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Morgan Boyes","LIV","D","328","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Claudio Bravo","MCI","G","329","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Armando Broja","CHE","F","330","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Kean Bryan","SHU","D","331","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"Robbie Burton","ARS","M","332","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"David Button","BHA","G","333","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Oskar Buur","WOL","D","334","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Sam Byram","NOR","D","335","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Willy Caballero","CHE","G","336","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Gary Cahill","CRY","D","337","MKFC","CRY 0<br/>@WOL 2 F","0","0","-"
"Jake Cain","LIV","M","338","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Leonardo Campana","WOL","F","339","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Chem Campbell","WOL","F","340","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Etienne Capoue","WAT","M","341","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Scott Carson","MCI","G","342","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Lewis Cass","NEW","D","343","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Joel Pereira","MUN","G","344","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Craig Cathcart","WAT","D","345","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Bruno Jordao","WOL","M","346","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Calum Chambers","ARS","D,M","347","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Ben Chilwell","LEI","D","348","Eoghanoc","LEI 0<br/>@TOT 3 F","0","0","-"
"Tahith Chong","MUN","M","349","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Hamza Choudhury","LEI","M","350","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Andreas Christensen","CHE","D","351","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Dennis Cirkin","TOT","D","352","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Ciaran Clark","NEW","D","353","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Leon Clarke","SHU","F","354","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"Leighton Clarkson","LIV","M","355","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Thomas Clayton","LIV","D","356","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Alex Cochrane","BHA","D","357","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Aaron Connolly","BHA","F","358","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Lewis Cook","BOU","M","359","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Jack Cork","BUR","M","360","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Bernardo Rosa","WHU","M","361","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Xande Silva","WHU","F","362","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Conor Coventry","WHU","M","363","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Jamie Cumming","CHE","G","364","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Luke Cundle","WOL","M","365","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Sam Dalby","WAT","F","366","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Diogo Dalot","MUN","D","367","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Charlie Daniels","BOU","D","368","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Arnaut Danjuma Groeneveld","BOU","M,F","369","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Kevin Danso","SOU","D","370","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Karl Darlow","NEW","G","371","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Tom Dele-Bashiru","WAT","M","372","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Fabian Delph","EVE","D,M","373","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"William Dennis","BOU","G","374","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Gerard Deulofeu","WAT","M,F","375","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Kiernan Dewsbury-Hall","LEI","M","376","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Fousseni Diabate","LEI","F","377","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Eric Dier","TOT","D,M","378","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Alpha Richard Dionkou","MCI","D","379","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Elijah Dixon-Bonner","LIV","M","380","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Moussa Djenepo","SOU","M","381","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Tommy Doyle","MCI","M","382","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Daniel Drinkwater","BUR/CHE/AVL","M","383","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Anthony Driscoll-Glennon","BUR","D","384","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Paul Dummett","NEW","D","385","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Jimmy Dunne","BUR","D","386","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Jake Eastwood","SHU","G","387","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"Anwar El Ghazi","AVL","M,F","388","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Harvey Elliott","LIV","M","389","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Bjorn Engels","AVL","D","390","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Malachi Fagan-Walcott","TOT","D","391","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Ralf Fahrmann","NOR","G","392","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Akin Famewo","NOR","D","393","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Bernardo","BHA","D","394","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Will Ferry","SOU","M","395","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Fraser Forster","SOU","G","396","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Dimitri Foulquier","WAT","D","397","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Juan Foyth","TOT","D","398","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Simon Francis","BOU","D","399","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Ryan Fredericks","WHU","D","400","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Kieron Freeman","SHU","D","401","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"Luke Freeman","SHU","M","402","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"Christian Fuchs","LEI","D","403","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Ethan Galbraith","MUN","M","404","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Tony Gallacher","LIV","D","405","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"James Garner","MUN","M","406","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Paulo Gazzaniga","TOT","G","407","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Jean-Philippe Gbamin","EVE","M","408","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"Brooklyn Genesini","BOU","D","409","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Morgan Gibbs-White","WOL","M","410","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Ben Gibson","BUR","D","411","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Billy Gilmour","CHE","M","412","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Mace Goodridge","BUR","M","413","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"John-Kymani Gordon","CRY","M,F","414","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Lee Grant","MUN","G","415","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Andre Gray","WAT","F","416","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Marko Grujic","LIV","M","417","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Matteo Guendouzi","ARS","M","418","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Ilkay Gundogan","MCI","M","419","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Angus Gunn","SOU","G","420","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Peter Gwargis","BHA","M","421","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Grant Hanley","NOR","D","422","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Joseph Hardy","LIV","F","423","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Taylor Harwood-Bellis","MCI","D","424","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Kortney Hause","AVL","D","425","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Isaac Hayden","NEW","M","426","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Kaine Hayden","AVL","M","427","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Tom Heaton","AVL","G","428","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Philip Heise","NOR","D","429","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Jordan Henderson","LIV","M","430","Eoghanoc","CHE 3<br/>@LIV 5 F","0","0","-"
"Stephen Henderson","CRY","G","431","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Wayne Hennessey","CRY","G","432","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Jake Hesketh","SOU","M","433","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Thomas Hill","LIV","F","434","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Wesley Hoedt","SOU","D","435","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Andreas Pereira","MUN","M","436","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Ki-Jana Hoever","LIV","D","437","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Jose Holebas","WAT","D","438","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Mason Holgate","EVE","D","439","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"Nathan Holland","WHU","M","440","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Joseph Hungbo","WAT","M","441","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Alex Iwobi","EVE","M,F","442","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"Jose Izquierdo","BHA","M,F","443","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Phil Jagielka","SHU","D","444","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"Alireza Jahanbakhsh","BHA","F","445","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Eldin Jakupovic","LEI","G","446","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Daniel James","MUN","M","447","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Matty James","LEI","M","448","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Andi Janjeva","WAT","D","449","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Alexandre Jankewitz","SOU","M","450","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Daryl Janmaat","WAT","D","451","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Vitezslav Jaros","LIV","G","452","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Teddy Jenks","BHA","M","453","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Lukas Jensen","BUR","G","454","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Tyreece John-Jules","ARS","F","455","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Darnell Johnson","LEI","D","456","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Alfie Jones","SOU","D","457","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Phil Jones","MUN","D","458","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Corey Jordan","BOU","D","459","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Joao Pedro","WAT","F","460","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Lovre Kalinic","AVL","G","461","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"N'Golo Kante","CHE","M","462","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Beram Kayal","BHA","M","463","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Moise Kean","EVE","F","464","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"Caoimhin Kelleher","LIV","G","465","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Martin Kelly","CRY","D","466","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Gavin Kilkenny","BOU","M","467","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Maximilian Kilman","WOL","D","468","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Nya Kirby","CRY","M","469","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Ali Koiki","BUR","D","470","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Billy Koumetio","LIV","D","471","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Matej Kovar","MUN","G","472","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Ethan Laird","MUN","D","473","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Adam Lallana","LIV","M","474","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Manuel Lanzini","WHU","M","475","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Yasser Larouci","LIV","D","476","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Jamaal Lascelles","NEW","D","477","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Moritz Leitner","NOR","M","478","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Florian Lejeune","NEW","D","479","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Bernd Leno","ARS","G","480","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Dylan Levitt","MUN","M","481","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Adam Lewis","LIV","M","482","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Alfie Lewis","WHU","M","483","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Harry Lewis","SOU","G","484","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Jesse Lingard","MUN","M,F","485","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Ruben Loftus-Cheek","CHE","M","486","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Andy Lonergan","LIV","G","487","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Ryan Longman","BHA","M","488","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Luis Longstaff","LIV","M","489","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Matthew Longstaff","NEW","M","490","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Sean Longstaff","NEW","M","491","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Dejan Lovren","LIV","D","492","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Matthew Lowton","BUR","D","493","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Fernandinho","MCI","D,M","494","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Ian Maatsen","CHE","D","495","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Matt Macey","ARS","G","496","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"James Maddison","LEI","M","497","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Jacob Maddox","SOU","M","498","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Archie Mair","NOR","G","499","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Ainsley Maitland-Niles","ARS","D,M","500","MAX","ARS 0<br/>@AVL 1 F","0","0","-"
"Pablo Mari","ARS","D","501","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"David Martin","WHU","G","502","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Josh Martin","NOR","M","503","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Gabriel Martinelli","ARS","M,F","504","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Juan Mata","MUN","M","505","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Joel Matip","LIV","D","506","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Michael McGovern","NOR","G","507","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Giovanni McGregor","CRY","M","508","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Sam McQueen","SOU","D","509","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Scott McTominay","MUN","M","510","Eoghanoc","WHU 1<br/>@MUN 1 F","0","0","-"
"Zech Medley","ARS","D","511","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Ben Mee","BUR","D","512","Eoghanoc","BUR 2<br/>@NOR 0 F","0","0","-"
"D'Mani Mellor","MUN","F","513","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Benjamin Mendy","MCI","D","514","ColmOF","MCI 4<br/>@WAT 0 F","0","0","-"
"Teden Mengi","MUN","D","515","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Chris Mepham","BOU","D","516","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Max Meyer","CRY","M","517","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Luka Milivojevic","CRY","M","518","RBF","CRY 0<br/>@WOL 2 F","0","0","-"
"Liam Millar","LIV","F","519","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Yerry Mina","EVE","D","520","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"Martin Montoya","BHA","D,M","521","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Simon Moore","SHU","G","522","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"Wesley","AVL","F","523","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Lys Mousset","SHU","F","524","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"Joel Mumbongo","BUR","F","525","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Arijanet Muric","MCI","G","526","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Shkodran Mustafi","ARS","D","527","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Yoshinori Muto","NEW","F","528","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Daniel N'Lundulu","SOU","F","529","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Tanguy Ndombele","TOT","M","530","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Reiss Nelson","ARS","F","531","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Joao Virginia","EVE","G","532","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"James Norris","LIV","D","533","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Will Norris","WOL","G","534","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Kenedy","CHE","M","535","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Orjan Nyland","AVL","G","536","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Warren O'Hora","BHA","D","537","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Aiden O'Neill","BUR","M","538","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Nicolas Otamendi","MCI","D","539","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Owen Otasowie","WOL","M","540","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Mesut Ozil","ARS","M","541","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Cole Palmer","MCI","M","542","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Sokratis","ARS","D","543","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Adam Parkes","WAT","G","544","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Troy Parrott","TOT","F","545","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Bailey Peacock-Farrell","BUR","G","546","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Jota","AVL","M","547","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Adalberto Penaranda","WAT","F","548","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Felipe Anderson","WHU","M","549","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Adrien Silva","LEI","M","550","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Taylor Perry","WOL","M","551","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Nathaniel Phillips","LIV","D","552","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Brandon Pierrick","CRY","M,F","553","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Arnau Puigmal Martinez","MUN","M","554","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Teemu Pukki","NOR","F","555","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Ignacio Pussetto","WAT","M","556","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Domingos Quina","WAT","M","557","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Kayne Ramsay","SOU","D","558","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Jacob Ramsey","AVL","M","559","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Darren Randolph","WHU","G","560","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Lewis Richards","WOL","D","561","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Taylor Richards","BHA","M,F","562","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Lewis Richardson","BUR","M","563","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Haydon Roberts","BHA","D","564","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Jack Robinson","QPR/SHU","D","565","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"Fred","MUN","M","566","RBF","WHU 1<br/>@MUN 1 F","0","0","-"
"Pedro","CHE","F","567","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Jack Rodwell","SUN/SHU","M","568","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"Marcos Rojo","MUN","D","569","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Sergio Romero","MUN","G","570","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"John Ruddy","WOL","G","571","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Romain Saiss","WOL","D,M","572","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"William Saliba","ARS","D","573","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Austin Samuels","WOL","F","574","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Adrian","LIV","G","575","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Max Sanders","BHA","M","576","FA","NEW 0<br/>@BHA 0 F","0","0","-"
