Player,Team,Position,Rk,Status,Opponent,FPts,FP/G,% Owned,+/-
Ismaila Sarr,WAT,F,253,FA,ARS 2<br/>@WAT 2 F,2,2,26%,-7.6%
Jay Rodriguez,BUR,F,254,FA,BUR 1<br/>@BHA 1 F,2,2,4%,-3%
Morgan Gibbs-White,WOL,M,255,FA,CHE 5<br/>@WOL 2 F,2,2,1%,1.4%
Federico Fernandez,NEW,D,256,FA,NEW 1<br/>@LIV 3 F,2,2,1%,0.8%
Leander Dendoncker,WOL,M,257,FA,CHE 5<br/>@WOL 2 F,1.85,1.85,19%,11.9%
Ahmed El Mohamady,AVL,D,258,FA,WHU 0<br/>@AVL 0 F,1.85,1.85,5%,-7.9%
Divock Origi,LIV,F,259,FA,NEW 1<br/>@LIV 3 F,1.75,1.75,65%,5.3%
Josip Drmic,NOR,F,260,FA,MCI 2<br/>@NOR 3 F,1.75,1.75,1%,-5.6%
Daryl Janmaat,WAT,D,261,FA,ARS 2<br/>@WAT 2 F,1.6,1.6,2%,-5%
Bernard,EVE,"M,F",262,MKFC,EVE 1<br/>@BOU 3 F,1.5,1.5,62%,15.4%
Callum Robinson,SHU,F,263,FA,SOU 1<br/>@SHU 0 F,1.5,1.5,9%,-17.4%
Moise Kean,EVE,F,264,Damo,EVE 1<br/>@BOU 3 F,1.25,1.25,85%,-15.1%
Lys Mousset,SHU,F,265,FA,SOU 1<br/>@SHU 0 F,1.25,1.25,1%,0.9%
James Milner,LIV,M,266,mcavinur,NEW 1<br/>@LIV 3 F,1,1,58%,-15%
Xherdan Shaqiri,LIV,"M,F",267,FA,NEW 1<br/>@LIV 3 F,1,1,13%,0.1%
Victor Camarasa,CRY,M,268,FA,CRY 0<br/>@TOT 4 F,1,1,7%,0.3%
Keinan Davis,AVL,"M,F",269,FA,WHU 0<br/>@AVL 0 F,1,1,1%,0.5%
Stuart Armstrong,SOU,"M,F",270,FA,SOU 1<br/>@SHU 0 F,0.75,0.75,3%,3.4%
Pablo Zabaleta,WHU,D,271,FA,WHU 0<br/>@AVL 0 F,0.6,0.6,1%,1.1%
Lucas Moura,TOT,"M,F",272,ZKL,CRY 0<br/>@TOT 4 F,0.5,0.5,98%,-2.2%
Fabian Balbuena,WHU,D,273,FA,WHU 0<br/>@AVL 0 F,0.5,0.5,6%,6%
Chris Mepham,BOU,D,274,FA,EVE 1<br/>@BOU 3 F,0.5,0.5,5%,-8.4%
Shane Long,SOU,F,275,FA,SOU 1<br/>@SHU 0 F,0.5,0.5,3%,2.5%
Axel Tuanzebe,MUN,D,276,FA,LEI 0<br/>@MUN 1 F,0.5,0.5,1%,1.2%
Gaetan Bong,BHA,D,277,FA,BUR 1<br/>@BHA 1 F,0.5,0.5,1%,0.7%
Billy Sharp,SHU,F,278,FA,SOU 1<br/>@SHU 0 F,0.25,0.25,9%,2.5%
Paul Pogba,MUN,M,279,ColmL,LEI 0<br/>@MUN 1 F,0,0,100%,-0.1%
Anthony Martial,MUN,F,280,Seanmacd,LEI 0<br/>@MUN 1 F,0,0,100%,-0.1%
Alexandre Lacazette,ARS,F,281,ColmL,ARS 2<br/>@WAT 2 F,0,0,99%,-0.7%
Christian Pulisic,CHE,M,282,Eoghanoc,CHE 5<br/>@WOL 2 F,0,0,99%,-0.9%
Dele Alli,TOT,M,283,ColmL,CRY 0<br/>@TOT 4 F,0,0,99%,-1.2%
Willy Boly,WOL,D,284,Eoghanoc,CHE 5<br/>@WOL 2 F,0,0,98%,-2%
Alisson,LIV,G,285,Damo,NEW 1<br/>@LIV 3 F,0,0,96%,-3.8%
Nathan Redmond,SOU,"M,F",286,Eoghanoc,SOU 1<br/>@SHU 0 F,0,0,92%,-1.2%
Pedro,CHE,F,287,ZKL,CHE 5<br/>@WOL 2 F,0,0,91%,-2.3%
Luke Shaw,MUN,D,288,ColmL,LEI 0<br/>@MUN 1 F,0,0,88%,-5.5%
Emerson,CHE,D,289,ColmOF,CHE 5<br/>@WOL 2 F,0,0,88%,-5.6%
Johann Gudmundsson,BUR,M,290,MKFC,BUR 1<br/>@BHA 1 F,0,0,84%,-15.5%
Benjamin Mendy,MCI,D,291,MKFC,MCI 2<br/>@NOR 3 F,0,0,81%,-12%
NGolo Kante,CHE,M,292,FA,CHE 5<br/>@WOL 2 F,0,0,80%,-6.6%
Joao Cancelo,MCI,D,293,FA,MCI 2<br/>@NOR 3 F,0,0,71%,11%
Troy Deeney,WAT,F,294,Eoghanoc,ARS 2<br/>@WAT 2 F,0,0,69%,-10.7%
Matt Ritchie,NEW,"D,M",295,ColmL,NEW 1<br/>@LIV 3 F,0,0,69%,-11.3%
Callum Hudson-Odoi,CHE,F,296,mcavinur,CHE 5<br/>@WOL 2 F,0,0,65%,-1.9%
Leandro Trossard,BHA,M,297,FA,BUR 1<br/>@BHA 1 F,0,0,62%,-18.1%
Kieran Tierney,ARS,D,298,FA,ARS 2<br/>@WAT 2 F,0,0,62%,-5.1%
Joseph Gomez,LIV,D,299,FA,NEW 1<br/>@LIV 3 F,0,0,59%,-7.6%
Aymeric Laporte,MCI,D,300,FA,MCI 2<br/>@NOR 3 F,0,0,58%,-8.2%
Kyle Walker-Peters (prior),TOT,D,301,FA,CRY 0<br/>@TOT 4 F,0,0,58%,4.6%
Davinson Sanchez,TOT,D,302,FA,CRY 0<br/>@TOT 4 F,0,0,53%,-20%
Giovani Lo Celso,TOT,M,303,FA,CRY 0<br/>@TOT 4 F,0,0,51%,-29.1%
James McArthur,CRY,M,304,FA,CRY 0<br/>@TOT 4 F,0,0,50%,-16.5%
Michail Antonio,WHU,M,305,FA,WHU 0<br/>@AVL 0 F,0,0,49%,22.7%
David Brooks,BOU,M,306,FA,EVE 1<br/>@BOU 3 F,0,0,43%,-17.1%
Leroy Sane,MCI,F,307,FA,MCI 2<br/>@NOR 3 F,0,0,43%,9.4%
Olivier Giroud,CHE,F,308,W (Thu),CHE 5<br/>@WOL 2 F,0,0,43%,-10.7%
Jesse Lingard,MUN,"M,F",309,FA,LEI 0<br/>@MUN 1 F,0,0,42%,2.3%
Hector Bellerin,ARS,D,310,FA,ARS 2<br/>@WAT 2 F,0,0,41%,20.6%
Fernandinho,MCI,M,311,FA,MCI 2<br/>@NOR 3 F,0,0,39%,-21.2%
Jordan Henderson,LIV,M,312,FA,NEW 1<br/>@LIV 3 F,0,0,38%,-15%
Naby Keita,LIV,M,313,FA,NEW 1<br/>@LIV 3 F,0,0,37%,-2.7%
Ryan Bennett (prior),WOL,D,314,FA,CHE 5<br/>@WOL 2 F,0,0,30%,-3.5%
Ryan Sessegnon,TOT,"M,F",315,mcavinur,CRY 0<br/>@TOT 4 F,0,0,30%,3%
Mason Greenwood,MUN,F,316,FA,LEI 0<br/>@MUN 1 F,0,0,23%,-10.1%
Nacho Monreal,ARS,D,317,ColmL,ARS 2<br/>@WAT 2 F,0,0,22%,0%
Andre Gomes,EVE,M,318,FA,EVE 1<br/>@BOU 3 F,0,0,22%,-11.4%
Ruben Loftus-Cheek,CHE,M,319,FA,CHE 5<br/>@WOL 2 F,0,0,22%,8.3%
Max Aarons,NOR,D,320,FA,MCI 2<br/>@NOR 3 F,0,0,21%,-12%
Matt Targett,AVL,"D,M",321,FA,WHU 0<br/>@AVL 0 F,0,0,19%,5.9%
Shkodran Mustafi,ARS,D,322,FA,ARS 2<br/>@WAT 2 F,0,0,18%,11.8%
Phil Foden,MCI,"M,F",323,FA,MCI 2<br/>@NOR 3 F,0,0,16%,-17.2%
Calum Chambers,ARS,"D,M",324,FA,ARS 2<br/>@WAT 2 F,0,0,16%,-10.6%
Robert Snodgrass,WHU,M,325,FA,WHU 0<br/>@AVL 0 F,0,0,16%,-31.1%
Ryan Bertrand,SOU,"D,M",326,FA,SOU 1<br/>@SHU 0 F,0,0,15%,-4.9%
Martin Montoya,BHA,D,327,FA,BUR 1<br/>@BHA 1 F,0,0,15%,1.2%
Allan Saint-Maximin,NEW,F,328,FA,NEW 1<br/>@LIV 3 F,0,0,13%,-6.8%
Sean Longstaff,NEW,M,329,FA,NEW 1<br/>@LIV 3 F,0,0,10%,-16.9%
Trezeguet,AVL,M,330,FA,WHU 0<br/>@AVL 0 F,0,0,9%,-4%
James Tomkins,CRY,D,331,FA,CRY 0<br/>@TOT 4 F,0,0,9%,-11.3%
Reece James,CHE,D,332,FA,CHE 5<br/>@WOL 2 F,0,0,8%,1.2%
Craig Cathcart,WAT,D,333,FA,ARS 2<br/>@WAT 2 F,0,0,7%,-32.6%
Marc Albrighton,LEI,M,334,FA,LEI 0<br/>@MUN 1 F,0,0,7%,0.5%
Yan Valery,SOU,"D,M",335,FA,SOU 1<br/>@SHU 0 F,0,0,7%,-6.4%
Charlie Taylor,BUR,D,336,FA,BUR 1<br/>@BHA 1 F,0,0,6%,-14.4%
Djibril Sidibe,EVE,D,337,FA,EVE 1<br/>@BOU 3 F,0,0,5%,-1.3%
Danny Welbeck,WAT,F,338,FA,ARS 2<br/>@WAT 2 F,0,0,5%,5.4%
Rob Holding,ARS,D,339,FA,ARS 2<br/>@WAT 2 F,0,0,5%,-1.5%
Dennis Praet,LEI,M,340,FA,LEI 0<br/>@MUN 1 F,0,0,5%,-1.7%
Martin Kelly,CRY,D,341,FA,CRY 0<br/>@TOT 4 F,0,0,5%,4.9%
Conor Hourihane,AVL,M,342,FA,WHU 0<br/>@AVL 0 F,0,0,4%,-2.3%
Juan Foyth,TOT,D,343,FA,CRY 0<br/>@TOT 4 F,0,0,4%,-9%
Wes Morgan,LEI,D,344,FA,LEI 0<br/>@MUN 1 F,0,0,4%,3.8%
Dejan Lovren,LIV,D,345,FA,NEW 1<br/>@LIV 3 F,0,0,4%,3.8%
Scott Dann,CRY,D,346,FA,CRY 0<br/>@TOT 4 F,0,0,4%,-3%
Adam Smith,BOU,D,347,FA,EVE 1<br/>@BOU 3 F,0,0,4%,3.6%
Max Meyer,CRY,M,348,FA,CRY 0<br/>@TOT 4 F,0,0,3%,3.2%
Joe Hart,BUR,G,349,FA,BUR 1<br/>@BHA 1 F,0,0,3%,3.1%
Angelino,MCI,D,350,FA,MCI 2<br/>@NOR 3 F,0,0,3%,-3.7%
Jonas Lossl,EVE,G,351,FA,EVE 1<br/>@BOU 3 F,0,0,3%,2.9%
Jack Wilshere,WHU,M,352,FA,WHU 0<br/>@AVL 0 F,0,0,3%,2.8%
Jean-Philippe Gbamin,EVE,M,353,FA,EVE 1<br/>@BOU 3 F,0,0,3%,2.7%
Luke Freeman,SHU,M,354,FA,SOU 1<br/>@SHU 0 F,0,0,3%,-4%
Tom Trybull,NOR,M,355,FA,MCI 2<br/>@NOR 3 F,0,0,3%,-4.1%
Diogo Dalot,MUN,D,356,FA,LEI 0<br/>@MUN 1 F,0,0,2%,-4.3%
Ravel Morrison,SHU,M,357,FA,SOU 1<br/>@SHU 0 F,0,0,2%,-4.3%
Claudio Bravo,MCI,G,358,FA,MCI 2<br/>@NOR 3 F,0,0,2%,2.2%
Aaron Cresswell,WHU,D,359,FA,WHU 0<br/>@AVL 0 F,0,0,2%,2.2%
Mario Vrancic,NOR,M,360,FA,MCI 2<br/>@NOR 3 F,0,0,2%,-4.5%
Moritz Leitner,NOR,M,361,FA,MCI 2<br/>@NOR 3 F,0,0,2%,2.1%
DeAndre Yedlin,NEW,D,362,FA,NEW 1<br/>@LIV 3 F,0,0,2%,2%
Daniel Drinkwater (prior),BUR,M,363,FA,BUR 1<br/>@BHA 1 F,0,0,2%,-4.8%
Alex McCarthy,SOU,G,364,FA,SOU 1<br/>@SHU 0 F,0,0,2%,1.8%
Eric Dier,TOT,M,365,FA,CRY 0<br/>@TOT 4 F,0,0,2%,1.8%
Sergio Romero,MUN,G,366,FA,LEI 0<br/>@MUN 1 F,0,0,2%,1.8%
Kelechi Iheanacho,LEI,F,367,FA,LEI 0<br/>@MUN 1 F,0,0,2%,1.7%
Christian Fuchs,LEI,D,368,FA,LEI 0<br/>@MUN 1 F,0,0,2%,1.6%
Wayne Hennessey,CRY,G,369,FA,CRY 0<br/>@TOT 4 F,0,0,2%,1.6%
Willy Caballero,CHE,G,370,FA,CHE 5<br/>@WOL 2 F,0,0,2%,1.6%
Andy Carroll,NEW,F,371,FA,NEW 1<br/>@LIV 3 F,0,0,2%,1.6%
Jonathan Kodjia,AVL,F,372,FA,WHU 0<br/>@AVL 0 F,0,0,2%,1.6%
Rhian Brewster,LIV,F,373,FA,NEW 1<br/>@LIV 3 F,0,0,2%,1.5%
Junior Stanislas,BOU,M,374,FA,EVE 1<br/>@BOU 3 F,0,0,2%,-5.1%
Paulo Gazzaniga,TOT,G,375,FA,CRY 0<br/>@TOT 4 F,0,0,1%,1.5%
Lloyd Kelly,BOU,D,376,FA,EVE 1<br/>@BOU 3 F,0,0,1%,-5.3%
Patrick Roberts,NOR,M,377,FA,MCI 2<br/>@NOR 3 F,0,0,1%,-5.3%
Ruben Vinagre,WOL,D,378,FA,CHE 5<br/>@WOL 2 F,0,0,1%,1.4%
Yves Bissouma,BHA,"M,F",379,FA,BUR 1<br/>@BHA 1 F,0,0,1%,1.4%
Arnaut Danjuma Groeneveld,BOU,F,380,FA,EVE 1<br/>@BOU 3 F,0,0,1%,1.4%
Robbie Brady,BUR,M,381,FA,BUR 1<br/>@BHA 1 F,0,0,1%,1.3%
Grant Hanley,NOR,D,382,FA,MCI 2<br/>@NOR 3 F,0,0,1%,1.3%
Kevin Danso,SOU,D,383,FA,SOU 1<br/>@SHU 0 F,0,0,1%,1.2%
Bernardo,BHA,D,384,FA,BUR 1<br/>@BHA 1 F,0,0,1%,1.2%
Adam Lallana,LIV,M,385,FA,NEW 1<br/>@LIV 3 F,0,0,1%,1.2%
Artur Boruc,BOU,G,386,FA,EVE 1<br/>@BOU 3 F,0,0,1%,1.1%
Charlie Daniels,BOU,D,387,FA,EVE 1<br/>@BOU 3 F,0,0,1%,1.1%
Angel Gomes,MUN,M,388,FA,LEI 0<br/>@MUN 1 F,0,0,1%,1.1%
Onel Hernandez,NOR,M,389,FA,MCI 2<br/>@NOR 3 F,0,0,1%,1.1%
Alireza Jahanbakhsh,BHA,F,390,FA,BUR 1<br/>@BHA 1 F,0,0,1%,1.1%
Cenk Tosun (prior),EVE,F,391,FA,EVE 1<br/>@BOU 3 F,0,0,1%,1.1%
Ralf Fahrmann,NOR,G,392,FA,MCI 2<br/>@NOR 3 F,0,0,1%,1.1%
John Ruddy,WOL,G,393,FA,CHE 5<br/>@WOL 2 F,0,0,1%,1.1%
Danny Ward,LEI,G,394,FA,LEI 0<br/>@MUN 1 F,0,0,1%,1.1%
Dan Gosling,BOU,M,395,FA,EVE 1<br/>@BOU 3 F,0,0,1%,1.1%
Phil Jones,MUN,D,396,FA,LEI 0<br/>@MUN 1 F,0,0,1%,1.1%
Jose Izquierdo,BHA,"M,F",397,FA,BUR 1<br/>@BHA 1 F,0,0,1%,1%
Adrian Mariappa,WAT,D,398,FA,ARS 2<br/>@WAT 2 F,0,0,1%,1%
Eric Bailly,MUN,D,399,FA,LEI 0<br/>@MUN 1 F,0,0,1%,0.9%
Nampalys Mendy,LEI,M,400,FA,LEI 0<br/>@MUN 1 F,0,0,1%,0.9%
Victor Wanyama,TOT,M,401,FA,CRY 0<br/>@TOT 4 F,0,0,1%,0.9%
Leighton Baines,EVE,D,402,FA,EVE 1<br/>@BOU 3 F,0,0,1%,0.9%
Ciaran Clark,NEW,D,403,FA,NEW 1<br/>@LIV 3 F,0,0,1%,0.9%
Ki Sung-yueng,NEW,M,404,FA,NEW 1<br/>@LIV 3 F,0,0,1%,0.9%
Albian Ajeti,WHU,F,405,FA,WHU 0<br/>@AVL 0 F,0,0,1%,0.8%
Simon Francis,BOU,D,406,FA,EVE 1<br/>@BOU 3 F,0,0,1%,0.8%
Roberto Jimenez,WHU,G,407,FA,WHU 0<br/>@AVL 0 F,0,0,1%,0.8%
Matt Macey,ARS,G,408,FA,ARS 2<br/>@WAT 2 F,0,0,1%,0.8%
Emiliano Martinez,ARS,G,409,FA,ARS 2<br/>@WAT 2 F,0,0,1%,0.8%
Isaac Success,WAT,F,410,FA,ARS 2<br/>@WAT 2 F,0,0,1%,0.8%
Mark Travers,BOU,G,411,FA,EVE 1<br/>@BOU 3 F,0,0,1%,0.8%
James Chester,AVL,D,412,FA,WHU 0<br/>@AVL 0 F,0,0,1%,0.8%
Jordon Ibe,BOU,M,413,FA,EVE 1<br/>@BOU 3 F,0,0,1%,0.8%
Florian Lejeune,NEW,D,414,FA,NEW 1<br/>@LIV 3 F,0,0,1%,0.8%
Gabriel Martinelli,ARS,M,415,FA,ARS 2<br/>@WAT 2 F,0,0,1%,0.8%
Oumar Niasse,EVE,F,416,FA,EVE 1<br/>@BOU 3 F,0,0,1%,0.8%
Jack Stephens,SOU,D,417,FA,SOU 1<br/>@SHU 0 F,0,0,1%,0.8%
Andrew Surman,BOU,M,418,FA,EVE 1<br/>@BOU 3 F,0,0,1%,0.8%
Phil Bardsley,BUR,D,419,FA,BUR 1<br/>@BHA 1 F,0,0,1%,0.7%
Marcos Rojo,MUN,D,420,FA,LEI 0<br/>@MUN 1 F,0,0,1%,0.7%
Jed Steer,AVL,G,421,FA,WHU 0<br/>@AVL 0 F,0,0,1%,0.7%
Maarten Stekelenburg,EVE,G,422,FA,EVE 1<br/>@BOU 3 F,0,0,1%,0.7%
David Button,BHA,G,423,FA,BUR 1<br/>@BHA 1 F,0,0,1%,0.7%
Tom Davies,EVE,M,424,FA,EVE 1<br/>@BOU 3 F,0,0,1%,0.6%
Ben Gibson,BUR,D,425,FA,BUR 1<br/>@BHA 1 F,0,0,1%,0.6%
Pedro Neto,WOL,F,426,FA,CHE 5<br/>@WOL 2 F,0,0,1%,0.6%
Kevin Long,BUR,D,427,FA,BUR 1<br/>@BHA 1 F,0,0,1%,0.6%
Winston Reid,WHU,D,428,FA,WHU 0<br/>@AVL 0 F,0,0,1%,0.6%
Carlos Sanchez,WHU,M,429,FA,WHU 0<br/>@AVL 0 F,0,0,1%,0.6%
Leon Balogun,BHA,D,430,FA,BUR 1<br/>@BHA 1 F,0,0,1%,0.6%
Nathaniel Chalobah,WAT,M,431,FA,ARS 2<br/>@WAT 2 F,0,0,1%,0.6%
Nathaniel Clyne,LIV,D,432,FA,NEW 1<br/>@LIV 3 F,0,0,1%,0.6%
Harvey Elliott,LIV,M,433,FA,NEW 1<br/>@LIV 3 F,0,0,1%,0.6%
Phil Jagielka,SHU,D,434,FA,SOU 1<br/>@SHU 0 F,0,0,1%,0.6%
Ezri Konsa Ngoyo,AVL,D,435,FA,WHU 0<br/>@AVL 0 F,0,0,1%,0.6%
Emile Smith Rowe,ARS,M,436,FA,ARS 2<br/>@WAT 2 F,0,0,1%,0.6%
Christoph Zimmermann,NOR,D,437,FA,MCI 2<br/>@NOR 3 F,0,0,1%,-6.1%
Daniel Amartey,LEI,"D,M",438,FA,LEI 0<br/>@MUN 1 F,0,0,1%,0.5%
Timothy Fosu-Mensah,MUN,D,439,FA,LEI 0<br/>@MUN 1 F,0,0,1%,0.5%
Dwight Gayle,NEW,F,440,FA,NEW 1<br/>@LIV 3 F,0,0,1%,0.5%
Connor Wickham,CRY,F,441,FA,CRY 0<br/>@TOT 4 F,0,0,1%,0.5%
Sepp van den Berg,LIV,D,442,FA,NEW 1<br/>@LIV 3 F,0,0,1%,0.5%
Karl Darlow,NEW,G,443,FA,NEW 1<br/>@LIV 3 F,0,0,0%,0.5%
Billy Gilmour,CHE,M,444,FA,CHE 5<br/>@WOL 2 F,0,0,0%,0.5%
Mason Holgate,EVE,D,445,FA,EVE 1<br/>@BOU 3 F,0,0,0%,0.5%
Michael McGovern,NOR,G,446,FA,MCI 2<br/>@NOR 3 F,0,0,0%,0.5%
Michael Obafemi,SOU,F,447,FA,SOU 1<br/>@SHU 0 F,0,0,0%,-6.2%
Oliver Skipp,TOT,M,448,FA,CRY 0<br/>@TOT 4 F,0,0,0%,0.5%
Daniel Grimshaw,MCI,G,449,FA,MCI 2<br/>@NOR 3 F,0,0,0%,0.4%
Eldin Jakupovic,LEI,G,450,FA,LEI 0<br/>@MUN 1 F,0,0,0%,0.4%
Matty James,LEI,M,451,FA,LEI 0<br/>@MUN 1 F,0,0,0%,0.4%
Adam Masina,WAT,D,452,FA,ARS 2<br/>@WAT 2 F,0,0,0%,0.4%
Konstantinos Mavropanos,ARS,D,453,FA,ARS 2<br/>@WAT 2 F,0,0,0%,0.4%
Simon Moore,SHU,G,454,FA,SOU 1<br/>@SHU 0 F,0,0,0%,0.4%
Jairo Riedewald,CRY,M,455,FA,CRY 0<br/>@TOT 4 F,0,0,0%,0.4%
Goncalo Cardoso,WHU,D,456,FA,WHU 0<br/>@AVL 0 F,0,0,0%,0.4%
Jason Steele,BHA,G,457,FA,BUR 1<br/>@BHA 1 F,0,0,0%,0.4%
Scott Carson,MCI,G,458,FA,MCI 2<br/>@NOR 3 F,0,0,0%,0.4%
Lee Grant,MUN,G,459,FA,LEI 0<br/>@MUN 1 F,0,0,0%,0.4%
Ki-Jana Hoever,LIV,D,460,FA,NEW 1<br/>@LIV 3 F,0,0,0%,0.4%
Lovre Kalinic,AVL,G,461,FA,WHU 0<br/>@AVL 0 F,0,0,0%,0.4%
Caoimhin Kelleher,LIV,G,462,FA,NEW 1<br/>@LIV 3 F,0,0,0%,0.4%
Timm Klose,NOR,D,463,FA,MCI 2<br/>@NOR 3 F,0,0,0%,0.4%
Ben Osborn,SHU,M,464,FA,SOU 1<br/>@SHU 0 F,0,0,0%,0.4%
Sebastian Prodl,WAT,D,465,FA,ARS 2<br/>@WAT 2 F,0,0,0%,0.4%
Domingos Quina,WAT,M,466,FA,ARS 2<br/>@WAT 2 F,0,0,0%,0.4%
Jack Simpson,BOU,D,467,FA,EVE 1<br/>@BOU 3 F,0,0,0%,0.4%
Heurelho Gomes,WAT,G,468,FA,ARS 2<br/>@WAT 2 F,0,0,0%,0.4%
Muhamed Besic,SHU,M,469,FA,SOU 1<br/>@SHU 0 F,0,0,0%,0.3%
Bruno Jordao,WOL,M,470,FA,CHE 5<br/>@WOL 2 F,0,0,0%,0.3%
Robert Elliot,NEW,G,471,FA,NEW 1<br/>@LIV 3 F,0,0,0%,0.3%
Dimitri Foulquier,WAT,D,472,FA,ARS 2<br/>@WAT 2 F,0,0,0%,0.3%
Kieron Freeman,SHU,D,473,FA,SOU 1<br/>@SHU 0 F,0,0,0%,0.3%
Kortney Hause,AVL,D,474,FA,WHU 0<br/>@AVL 0 F,0,0,0%,0.3%
James Justin,LEI,D,475,FA,LEI 0<br/>@MUN 1 F,0,0,0%,0.3%
Bailey Peacock-Farrell,BUR,G,476,FA,BUR 1<br/>@BHA 1 F,0,0,0%,0.3%
Callum Slattery,SOU,M,477,FA,SOU 1<br/>@SHU 0 F,0,0,0%,0.3%
William Smallbone,SOU,"M,F",478,FA,SOU 1<br/>@SHU 0 F,0,0,0%,0.3%
Andreas Sondergaard,WOL,G,479,FA,CHE 5<br/>@WOL 2 F,0,0,0%,0.2%
Cameron Archer,AVL,F,480,FA,WHU 0<br/>@AVL 0 F,0,0,0%,0.2%
Ben Johnson,WHU,M,481,FA,WHU 0<br/>@AVL 0 F,0,0,0%,0.2%
Curtis Jones,LIV,M,482,FA,NEW 1<br/>@LIV 3 F,0,0,0%,0.2%
Max Kilman,WOL,D,483,FA,CHE 5<br/>@WOL 2 F,0,0,0%,0.2%
Henri Lansbury,AVL,M,484,FA,WHU 0<br/>@AVL 0 F,0,0,0%,0.2%
Matthew Longstaff,NEW,M,485,FA,NEW 1<br/>@LIV 3 F,0,0,0%,0.2%
David Martin,WHU,G,486,FA,WHU 0<br/>@AVL 0 F,0,0,0%,0.2%
Cuco Martina,EVE,D,487,FA,EVE 1<br/>@BOU 3 F,0,0,0%,0.2%
Sam McQueen,SOU,D,488,FA,SOU 1<br/>@SHU 0 F,0,0,0%,0.2%
Marvin Zeegelaar,WAT,D,489,FA,ARS 2<br/>@WAT 2 F,0,0,0%,0.2%
Daniel Bachmann,WAT,G,490,FA,ARS 2<br/>@WAT 2 F,0,0,0%,0.2%
Filip Benkovic,LEI,D,491,FA,LEI 0<br/>@MUN 1 F,0,0,0%,0.2%
Conor Coventry,WHU,M,492,FA,WHU 0<br/>@AVL 0 F,0,0,0%,0.2%
Jamie Cumming,CHE,G,493,FA,CHE 5<br/>@WOL 2 F,0,0,0%,0.2%
Pontus Dahlberg,WAT,G,494,FA,ARS 2<br/>@WAT 2 F,0,0,0%,0.2%
James Garner,MUN,M,495,FA,LEI 0<br/>@MUN 1 F,0,0,0%,0.2%
Harry Lewis,SOU,G,496,FA,SOU 1<br/>@SHU 0 F,0,0,0%,0.2%
Orjan Nyland,AVL,G,497,FA,WHU 0<br/>@AVL 0 F,0,0,0%,0.2%
Bukayo Saka,ARS,F,498,FA,ARS 2<br/>@WAT 2 F,0,0,0%,-
Ezequiel Schelotto,BHA,D,499,FA,BUR 1<br/>@BHA 1 F,0,0,0%,0.2%
Michael Verrips,SHU,G,500,FA,SOU 1<br/>@SHU 0 F,0,0,0%,0.2%
Kean Bryan,SHU,D,501,FA,SOU 1<br/>@SHU 0 F,0,0,0%,0.1%
Tom Dele-Bashiru,WAT,M,502,FA,ARS 2<br/>@WAT 2 F,0,0,0%,0.1%
Adam Idah,NOR,F,503,FA,MCI 2<br/>@NOR 3 F,0,0,0%,0.1%
Andy Lonergan,LIV,G,504,FA,NEW 1<br/>@LIV 3 F,0,0,0%,0.1%
Kayne Ramsay,SOU,D,505,FA,SOU 1<br/>@SHU 0 F,0,0,0%,0.1%
Jacob Ramsey,AVL,M,506,FA,WHU 0<br/>@AVL 0 F,0,0,0%,0.1%
Richard Stearman,SHU,D,507,FA,SOU 1<br/>@SHU 0 F,0,0,0%,0.1%
Jake Vokins,SOU,D,508,FA,SOU 1<br/>@SHU 0 F,0,0,0%,0.1%
Steven Alzate,BHA,F,509,FA,BUR 1<br/>@BHA 1 F,0,0,0%,0.1%
Matt Butcher,BOU,M,510,FA,EVE 1<br/>@BOU 3 F,0,0,0%,0.1%
Pedro Chirivella,LIV,M,511,FA,NEW 1<br/>@LIV 3 F,0,0,0%,0.1%
Alex Cochrane,BHA,D,512,FA,BUR 1<br/>@BHA 1 F,0,0,0%,0.1%
Mihai-Alexandru Dobre,BOU,M,513,FA,EVE 1<br/>@BOU 3 F,0,0,0%,0.1%
Philip Heise,NOR,D,514,FA,MCI 2<br/>@NOR 3 F,0,0,0%,0.1%
Stephen Henderson,CRY,G,515,FA,CRY 0<br/>@TOT 4 F,0,0,0%,0.1%
Adam Legzdins,BUR,G,516,FA,BUR 1<br/>@BHA 1 F,0,0,0%,0.1%
Daniel N'Lundulu,SOU,F,517,FA,SOU 1<br/>@SHU 0 F,0,0,0%,0.1%
Lewis Richardson,BUR,M,518,FA,BUR 1<br/>@BHA 1 F,0,0,0%,0.1%
Dion Sanderson,WOL,D,519,FA,CHE 5<br/>@WOL 2 F,0,0,0%,0.1%
Sam Woods,CRY,D,520,FA,CRY 0<br/>@TOT 4 F,0,0,0%,0.1%
Tudor Baluta,BHA,D,521,FA,BUR 1<br/>@BHA 1 F,0,0,0%,0%
Andrew Crofts,BHA,M,522,FA,BUR 1<br/>@BHA 1 F,0,0,0%,0%
Jordan Davies,BHA,M,523,FA,BUR 1<br/>@BHA 1 F,0,0,0%,0%
Gavin Kilkenny,BOU,M,524,FA,EVE 1<br/>@BOU 3 F,0,0,0%,0%
Nya Kirby,CRY,M,525,FA,CRY 0<br/>@TOT 4 F,0,0,0%,0%
Taylor Perry,WOL,M,526,FA,CHE 5<br/>@WOL 2 F,0,0,0%,0%
Haydon Roberts,BHA,D,527,FA,BUR 1<br/>@BHA 1 F,0,0,0%,0%
