"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"Faustino Anjorin","CHE","M","278","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Cameron Archer","AVL","F","279","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Kepa Arrizabalaga","CHE","G","280","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Christian Atsu","NEW","M","281","ColmL","NEW 0<br/>@ARS 4 F","0","0","-"
"Brandon Austin","TOT","G","282","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Daniel Bachmann","WAT","G","283","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Leighton Baines","EVE","D","284","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"Tiemoue Bakayoko","CHE","M","285","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Fabian Balbuena","WHU","D","286","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"Folarin Balogun","ARS","F","287","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Tudor Baluta","BHA","D","288","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Beni Baningime","EVE","M","289","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"Ross Barkley","CHE","M","290","Damo","MUN 2<br/>@CHE 0 F","0","0","-"
"Ashley Barnes","BUR","F","291","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Mason Barrett","WAT","D","292","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Lewis Bate","CHE","M","293","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Jack Bearne","LIV","M","294","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Jan Bednarek","SOU","D","295","RBF","BUR 2<br/>@SOU 1 F","0","0","-"
"Ryan Bennett","WOL/LEI","D","296","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Josh Benson","BUR","M","297","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Adrian Bernabe","MCI","M","298","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"Di'Shon Bernard","MUN","D","299","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Yves Bissouma","BHA","M,F","300","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Tolaji Bola","ARS","D","301","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Yannick Bolasie","EVE","F","302","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"Artur Boruc","BOU","G","303","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Morgan Boyes","LIV","D","304","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Robbie Brady","BUR","M","305","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Jarrad Branthwaite","EVE","D","306","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"Claudio Bravo","MCI","G","307","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"Armando Broja","CHE","F","308","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"David Brooks","BOU","M","309","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Josh Brownhill","BUR","M","310","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Kean Bryan","SHU","D","311","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Robbie Burton","ARS","M","312","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"David Button","BHA","G","313","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Oskar Buur","WOL","D","314","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Jake Cain","LIV","M","315","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Leonardo Campana","WOL","F","316","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Chem Campbell","WOL","F","317","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Andy Carroll","NEW","F","318","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Scott Carson","MCI","G","319","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"Lewis Cass","NEW","D","320","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Joel Pereira","MUN","G","321","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Joao Cancelo","MCI","D","322","mcavinur","WHU 0<br/>@MCI 2 F","0","0","-"
"Bruno Jordao","WOL","M","323","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Nathaniel Chalobah","WAT","M","324","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Calum Chambers","ARS","D,M","325","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Tahith Chong","MUN","M","326","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Dennis Cirkin","TOT","D","327","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Leon Clarke","SHU","F","328","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Leighton Clarkson","LIV","M","329","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Thomas Clayton","LIV","D","330","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Tom Cleverley","WAT","M","331","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Alex Cochrane","BHA","D","332","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Aaron Connolly","BHA","F","333","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Lewis Cook","BOU","M","334","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Steve Cook","BOU","D","335","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Bernardo Rosa","WHU","M","336","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"Xande Silva","WHU","F","337","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"Conor Coventry","WHU","M","338","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"Jamie Cumming","CHE","G","339","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Luke Cundle","WOL","M","340","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Sam Dalby","WAT","F","341","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Charlie Daniels","BOU","D","342","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Arnaut Danjuma Groeneveld","BOU","M,F","343","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Kevin Danso","SOU","D","344","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Karl Darlow","NEW","G","345","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Keinan Davis","AVL","M,F","346","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Craig Dawson","WAT","D","347","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Tom Dele-Bashiru","WAT","M","348","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Fabian Delph","EVE","D,M","349","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"William Dennis","BOU","G","350","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Kiernan Dewsbury-Hall","LEI","M","351","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Fousseni Diabate","LEI","F","352","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Alpha Richard Dionkou","MCI","D","353","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"Elijah Dixon-Bonner","LIV","M","354","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Tommy Doyle","MCI","M","355","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"Anthony Driscoll-Glennon","BUR","D","356","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Paul Dummett","NEW","D","357","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Jimmy Dunne","BUR","D","358","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Jake Eastwood","SHU","G","359","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Ahmed El Mohamady","AVL","D","360","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Harvey Elliott","LIV","M","361","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Malachi Fagan-Walcott","TOT","D","362","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Ralf Fahrmann","NOR","G","363","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Akin Famewo","NOR","D","364","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Kiko Femenia","WAT","D","365","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Bernardo","BHA","D","366","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Will Ferry","SOU","M","367","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Pablo Fornals","WHU","M","368","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"Fraser Forster","SOU","G","369","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Timothy Fosu-Mensah","MUN","D","370","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Dimitri Foulquier","WAT","D","371","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Juan Foyth","TOT","D","372","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Kieron Freeman","SHU","D","373","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Luke Freeman","SHU","M","374","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Christian Fuchs","LEI","D","375","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Ethan Galbraith","MUN","M","376","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Tony Gallacher","LIV","D","377","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Eric Garcia","MCI","D","378","MAX","WHU 0<br/>@MCI 2 F","0","0","-"
"James Garner","MUN","M","379","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Dwight Gayle","NEW","F","380","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Paulo Gazzaniga","TOT","G","381","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Jean-Philippe Gbamin","EVE","M","382","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"Brooklyn Genesini","BOU","D","383","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Morgan Gibbs-White","WOL","M","384","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Ben Gibson","BUR","D","385","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Billy Gilmour","CHE","M","386","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Ben Godfrey","NOR","D,M","387","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Mace Goodridge","BUR","M","388","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Anthony Gordon","EVE","M,F","389","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"John-Kymani Gordon","CRY","M,F","390","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"Lee Grant","MUN","G","391","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Andre Gray","WAT","F","392","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Demarai Gray","LEI","M","393","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Mason Greenwood","MUN","M,F","394","ColmOF","MUN 2<br/>@CHE 0 F","0","0","-"
"Marko Grujic","LIV","M","395","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Johann Gudmundsson","BUR","M","396","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Matteo Guendouzi","ARS","M","397","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Angus Gunn","SOU","G","398","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Peter Gwargis","BHA","M","399","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Sebastien Haller","WHU","F","400","ColmL","WHU 0<br/>@MCI 2 F","0","0","-"
"Joseph Hardy","LIV","F","401","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Taylor Harwood-Bellis","MCI","D","402","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"Kaine Hayden","AVL","M","403","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Tom Heaton","AVL","G","404","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Philip Heise","NOR","D","405","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Stephen Henderson","CRY","G","406","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"Wayne Hennessey","CRY","G","407","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"Onel Hernandez","NOR","M","408","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Jake Hesketh","SOU","M","409","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Thomas Hill","LIV","F","410","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"George Hirst","LEI","F","411","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Wesley Hoedt","SOU","D","412","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Ki-Jana Hoever","LIV","D","413","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Rob Holding","ARS","D","414","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Jose Holebas","WAT","D","415","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Nathan Holland","WHU","M","416","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"Conor Hourihane","AVL","M","417","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Callum Hudson-Odoi","CHE","F","418","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Joseph Hungbo","WAT","M","419","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Adam Idah","NOR","F","420","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Kelechi Iheanacho","LEI","F","421","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Alex Iwobi","EVE","M,F","422","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"Jose Izquierdo","BHA","M,F","423","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Phil Jagielka","SHU","D","424","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Eldin Jakupovic","LEI","G","425","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Matty James","LEI","M","426","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Andi Janjeva","WAT","D","427","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Alexandre Jankewitz","SOU","M","428","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Daryl Janmaat","WAT","D","429","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Vitezslav Jaros","LIV","G","430","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Teddy Jenks","BHA","M","431","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Lukas Jensen","BUR","G","432","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Tyreece John-Jules","ARS","F","433","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Ben Johnson","WHU","D,M","434","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"Darnell Johnson","LEI","D","435","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Alfie Jones","SOU","D","436","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Curtis Jones","LIV","M","437","RBF","LIV 1<br/>@NOR 0 F","0","0","-"
"Phil Jones","MUN","D","438","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Corey Jordan","BOU","D","439","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Joao Pedro","WAT","F","440","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"James Justin","LEI","D","441","RBF","LEI 0<br/>@WOL 0 F","0","0","-"
"Lovre Kalinic","AVL","G","442","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Harry Kane","TOT","F","443","MKFC","TOT 3<br/>@AVL 2 F","0","0","-"
"Beram Kayal","BHA","M","444","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Moise Kean","EVE","F","445","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"Caoimhin Kelleher","LIV","G","446","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Lloyd Kelly","BOU","D","447","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Martin Kelly","CRY","D","448","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"Gavin Kilkenny","BOU","M","449","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Maximilian Kilman","WOL","D","450","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Nya Kirby","CRY","M","451","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"Timm Klose","NOR","D","452","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Ali Koiki","BUR","D","453","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Sead Kolasinac","ARS","D,M","454","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Billy Koumetio","LIV","D","455","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Matej Kovar","MUN","G","456","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Emil Krafth","NEW","D","457","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Ethan Laird","MUN","D","458","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Adam Lallana","LIV","M","459","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Erik Lamela","TOT","M","460","Eoghanoc","TOT 3<br/>@AVL 2 F","0","0","-"
"Tariq Lamptey","CHE/BHA","D","461","MAX","WAT 1<br/>@BHA 1 F","0","0","-"
"Henri Lansbury","AVL","M","462","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Manuel Lanzini","WHU","M","463","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"Yasser Larouci","LIV","D","464","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Moritz Leitner","NOR","M","465","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Florian Lejeune","NEW","D","466","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Jefferson Lerma","BOU","M","467","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Dylan Levitt","MUN","M","468","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Adam Lewis","LIV","M","469","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Alfie Lewis","WHU","M","470","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"Harry Lewis","SOU","G","471","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Victor Lindelof","MUN","D","472","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Jesse Lingard","MUN","M,F","473","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Ruben Loftus-Cheek","CHE","M","474","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Andy Lonergan","LIV","G","475","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Kevin Long","BUR","D","476","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Ryan Longman","BHA","M","477","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Luis Longstaff","LIV","M","478","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Matthew Longstaff","NEW","M","479","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Dejan Lovren","LIV","D","480","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Matthew Lowton","BUR","D","481","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Fernandinho","MCI","D,M","482","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"Ian Maatsen","CHE","D","483","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Alexis Mac Allister","BHA","M","484","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Matt Macey","ARS","G","485","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Jacob Maddox","SOU","M","486","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Riyad Mahrez","MCI","M,F","487","ColmOF","WHU 0<br/>@MCI 2 F","0","0","-"
"Archie Mair","NOR","G","488","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Ainsley Maitland-Niles","ARS","D,M","489","MAX","NEW 0<br/>@ARS 4 F","0","0","-"
"Javier Manquillo","NEW","D","490","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Pablo Mari","ARS","D","491","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"David Martin","WHU","G","492","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"Josh Martin","NOR","M","493","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Gabriel Martinelli","ARS","M,F","494","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Emiliano Martinez","ARS","G","495","mcavinur","NEW 0<br/>@ARS 4 F","0","0","-"
"Juan Mata","MUN","M","496","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Joel Matip","LIV","D","497","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"John McGinn","AVL","M","498","ColmL","TOT 3<br/>@AVL 2 F","0","0","-"
"David McGoldrick","SHU","F","499","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Michael McGovern","NOR","G","500","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Giovanni McGregor","CRY","M","501","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"Sam McQueen","SOU","D","502","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Scott McTominay","MUN","M","503","Eoghanoc","MUN 2<br/>@CHE 0 F","0","0","-"
"Zech Medley","ARS","D","504","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"D'Mani Mellor","MUN","F","505","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Nampalys Mendy","LEI","M","506","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Teden Mengi","MUN","D","507","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Chris Mepham","BOU","D","508","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Liam Millar","LIV","F","509","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Takumi Minamino","LIV","F","510","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Tyrone Mings","AVL","D","511","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Tyrick Mitchell","CRY","D","512","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"Martin Montoya","BHA","D,M","513","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Simon Moore","SHU","G","514","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Wesley","AVL","F","515","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Joel Mumbongo","BUR","F","516","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Arijanet Muric","MCI","G","517","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"Yoshinori Muto","NEW","F","518","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Daniel N'Lundulu","SOU","F","519","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Wilfred Ndidi","LEI","M","520","MAX","LEI 0<br/>@WOL 0 F","0","0","-"
"Tanguy Ndombele","TOT","M","521","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Reiss Nelson","ARS","F","522","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Joao Virginia","EVE","G","523","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"James Norris","LIV","D","524","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Will Norris","WOL","G","525","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Kenedy","CHE","M","526","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Orjan Nyland","AVL","G","527","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Warren O'Hora","BHA","D","528","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Aiden O'Neill","BUR","M","529","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Divock Origi","LIV","F","530","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Ben Osborn","SHU","M","531","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Owen Otasowie","WOL","M","532","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Cole Palmer","MCI","M","533","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"Emerson","CHE","D","534","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Sokratis","ARS","D","535","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Adam Parkes","WAT","G","536","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Troy Parrott","TOT","F","537","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Bailey Peacock-Farrell","BUR","G","538","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Jota","AVL","M","539","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Adalberto Penaranda","WAT","F","540","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Felipe Anderson","WHU","M","541","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"Adrien Silva","LEI","M","542","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Taylor Perry","WOL","M","543","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Nathaniel Phillips","LIV","D","544","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Brandon Pierrick","CRY","M,F","545","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"Erik Pieters","BUR","D","546","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Paul Pogba","MUN","M","547","ColmL","MUN 2<br/>@CHE 0 F","0","0","-"
"Arnau Puigmal Martinez","MUN","M","548","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Christian Pulisic","CHE","M,F","549","Eoghanoc","MUN 2<br/>@CHE 0 F","0","0","-"
"Domingos Quina","WAT","M","550","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Kayne Ramsay","SOU","D","551","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Jacob Ramsey","AVL","M","552","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Darren Randolph","WHU","G","553","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"Marcus Rashford","MUN","M,F","554","ColmL","MUN 2<br/>@CHE 0 F","0","0","-"
"Nathan Redmond","SOU","M,F","555","Eoghanoc","BUR 2<br/>@SOU 1 F","0","0","-"
"Lewis Richards","WOL","D","556","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Taylor Richards","BHA","M,F","557","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Lewis Richardson","BUR","M","558","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Jairo Riedewald","CRY","D,M","559","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"Haydon Roberts","BHA","D","560","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Jack Robinson","QPR/SHU","D","561","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Jack Rodwell","SUN/SHU","M","562","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Marcos Rojo","MUN","D","563","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Sergio Romero","MUN","G","564","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Oriol Romeu","SOU","M","565","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"John Ruddy","WOL","G","566","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Mamadou Sakho","CRY","D","567","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"William Saliba","ARS","D","568","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Austin Samuels","WOL","F","569","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Adrian","LIV","G","570","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Max Sanders","BHA","M","571","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Matija Sarkic","AVL","G","572","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Ismaila Sarr","WAT","M,F","573","MKFC","WAT 1<br/>@BHA 1 F","0","0","-"
"Christian Saydee","BOU","M","574","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Jeffrey Schlupp","CRY","D,M","575","ColmL","CRY 1<br/>@EVE 3 F","0","0","-"
"Ryan Sessegnon","TOT","M,F","576","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Meritan Shabani","WOL","M","577","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Xherdan Shaqiri","LIV","M,F","578","FA","LIV 1<br/>@NOR 0 F","0","0","-"
