"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Reece James","CHE","D","53","ColmOF","AVL 1<br/>@CHE 2 F","14.15","14.15","35%","-8%"
"Jetro Willems","NEW","D","54","MKFC","NEW 2<br/>@SHU 0 F","14.05","14.05","60%","+1.6%"
"Declan Rice","WHU","M","55","MKFC","WHU 0<br/>@WOL 2 F","14.05","14.05","50%","+2.8%"
"Ciaran Clark","NEW","D","56","W (Tue)","NEW 2<br/>@SHU 0 F","14","14","5%","-0.3%"
"Paul Dummett","NEW","D","57","W (Tue)","NEW 2<br/>@SHU 0 F","14","14","3%","-0.4%"
"Alexander Tettey","NOR","M","58","W (Tue)","NOR 1<br/>@SOU 2 F","13.85","13.85","2%","0%"
"Mason Mount","CHE","M,F","59","RSC","AVL 1<br/>@CHE 2 F","13.6","13.6","93%","+0.2%"
"Paulo Gazzaniga","TOT","G","60","W (Tue)","TOT 1<br/>@MUN 2 F","13.5","13.5","40%","+1.8%"
"Conor Coady","WOL","D","61","W (Tue)","WHU 0<br/>@WOL 2 F","13.45","13.45","16%","-0.4%"
"Fred","MUN","M","62","W (Tue)","TOT 1<br/>@MUN 2 F","13.2","13.2","48%","+1.9%"
"Granit Xhaka","ARS","M","63","W (Tue)","BHA 2<br/>@ARS 1 F","13.2","13.2","29%","-1.5%"
"Marvelous Nakamba","AVL","M","64","W (Tue)","AVL 1<br/>@CHE 2 F","13.05","13.05","6%","-2%"
"Kasper Schmeichel","LEI","G","65","MKFC","WAT 0<br/>@LEI 2 F","13","13","93%","+0.4%"
"Michael Keane","EVE","D","66","W (Tue)","EVE 2<br/>@LIV 5 F","12.85","12.85","67%","+4.3%"
"Riyad Mahrez","MCI","M,F","67","ColmOF","MCI 4<br/>@BUR 1 F","12.75","12.75","100%","0%"
"Mesut Ozil","ARS","M","68","W (Tue)","BHA 2<br/>@ARS 1 F","12.5","12.5","87%","+1.5%"
"Allan Saint-Maximin","NEW","M,F","69","ZKL","NEW 2<br/>@SHU 0 F","12.5","12.5","44%","-0.6%"
"Bernard","EVE","M,F","70","W (Tue)","EVE 2<br/>@LIV 5 F","12.5","12.5","39%","-3.8%"
"David Martin","WHU","G","71","W (Tue)","WHU 0<br/>@WOL 2 F","12.5","12.5","1%","-0.4%"
"James Tomkins","CRY","D","72","mcavinur","BOU 0<br/>@CRY 1 F","12.4","12.4","23%","-0.8%"
"Son Heung-Min","TOT","M,F","73","Eoghanoc","TOT 1<br/>@MUN 2 F","12.25","12.25","100%","-0.1%"
"Andy Carroll","NEW","F","74","W (Tue)","NEW 2<br/>@SHU 0 F","12.15","12.15","12%","+2.5%"
"Scott McTominay","MUN","M","75","Eoghanoc","TOT 1<br/>@MUN 2 F","12.1","12.1","79%","-5.9%"
"Jamie Vardy","LEI","F","76","ColmOF","WAT 0<br/>@LEI 2 F","11.75","11.75","100%","0%"
"Adam Smith","BOU","D","77","W (Tue)","BOU 0<br/>@CRY 1 F","11.65","11.65","5%","-0.2%"
"Nick Pope","BUR","G","78","W (Tue)","MCI 4<br/>@BUR 1 F","11.5","11.5","73%","+1.5%"
"Cheikhou Kouyate","CRY","M","79","W (Tue)","BOU 0<br/>@CRY 1 F","11.4","11.4","8%","+0.7%"
"Dan Burn","BHA","D","80","Eoghanoc","BHA 2<br/>@ARS 1 F","11.35","11.35","65%","+2.1%"
"Jack Grealish","AVL","M,F","81","mcavinur","AVL 1<br/>@CHE 2 F","11.25","11.25","99%","0%"
"Harvey Barnes","LEI","M","82","mcavinur","WAT 0<br/>@LEI 2 F","11.25","11.25","72%","-2.2%"
"Patrick Cutrone","WOL","F","83","W (Tue)","WHU 0<br/>@WOL 2 F","11.25","11.25","11%","0%"
"Cedric Soares (prior)","SOU","D","84","W (Tue)","NOR 1<br/>@SOU 2 F","11.25","11.25","7%","+3.9%"
"Kiko Femenia","WAT","D","85","W (Tue)","WAT 0<br/>@LEI 2 F","11.2","11.2","7%","+1.1%"
"Caglar Soyuncu","LEI","D","86","Damo","WAT 0<br/>@LEI 2 F","11.15","11.15","90%","-0.6%"
"George Baldock","SHU","D,M","87","ColmL","NEW 2<br/>@SHU 0 F","11.15","11.15","79%","-1.1%"
"Christian Pulisic","CHE","M","88","Eoghanoc","AVL 1<br/>@CHE 2 F","11","11","99%","-0.2%"
"David de Gea","MUN","G","89","W (Tue)","TOT 1<br/>@MUN 2 F","11","11","84%","-1.7%"
"Mat Ryan","BHA","G","90","mcavinur","BHA 2<br/>@ARS 1 F","11","11","62%","+2.8%"
"Pedro Neto","WOL","F","91","W (Tue)","WHU 0<br/>@WOL 2 F","11","11","2%","+1.6%"
"Ezri Konsa Ngoyo","AVL","D","92","W (Tue)","AVL 1<br/>@CHE 2 F","10.8","10.8","2%","+0.2%"
"Raul Jimenez","WOL","F","93","Eoghanoc","WHU 0<br/>@WOL 2 F","10.75","10.75","100%","0%"
"Philip Billing","BOU","M","94","ColmOF","BOU 0<br/>@CRY 1 F","10.75","10.75","44%","-0.4%"
"Jeff Hendrick","BUR","M","95","W (Tue)","MCI 4<br/>@BUR 1 F","10.75","10.75","3%","0%"
"Aaron Wan-Bissaka","MUN","D","96","MKFC","TOT 1<br/>@MUN 2 F","10.6","10.6","97%","-0.6%"
"Kevin De Bruyne","MCI","M","97","Eoghanoc","MCI 4<br/>@BUR 1 F","10.35","10.35","100%","0%"
"Moussa Sissoko","TOT","M","98","ZKL","TOT 1<br/>@MUN 2 F","10.35","10.35","41%","-6.8%"
"Gylfi Sigurdsson","EVE","M","99","ColmOF","EVE 2<br/>@LIV 5 F","10.25","10.25","98%","+0.6%"
"James Tarkowski","BUR","D","100","Eoghanoc","MCI 4<br/>@BUR 1 F","10.2","10.2","97%","-0.3%"
"Chris Mepham","BOU","D","101","W (Tue)","BOU 0<br/>@CRY 1 F","10.05","10.05","5%","+0.2%"
"Tim Krul","NOR","G","102","W (Tue)","NOR 1<br/>@SOU 2 F","10","10","21%","-2.2%"
"Robbie Brady","BUR","M","103","W (Tue)","MCI 4<br/>@BUR 1 F","10","10","2%","-1.3%"
"Diogo Jota","WOL","M,F","104","Damo","WHU 0<br/>@WOL 2 F","9.85","9.85","92%","-0.7%"
"Aaron Lennon","BUR","M","105","W (Tue)","MCI 4<br/>@BUR 1 F","9.85","9.85","1%","0%"
"Wilfried Zaha","CRY","M,F","106","ColmOF","BOU 0<br/>@CRY 1 F","9.75","9.75","99%","-0.1%"
"Cesar Azpilicueta","CHE","D","107","RSC","AVL 1<br/>@CHE 2 F","9.7","9.7","99%","-0.1%"
"James Justin","LEI","D","108","W (Tue)","WAT 0<br/>@LEI 2 F","9.7","9.7","3%","+3.1%"
"Dale Stephens","BHA","M","109","W (Tue)","BHA 2<br/>@ARS 1 F","9.65","9.65","12%","+0.2%"
"Etienne Capoue","WAT","M","110","W (Tue)","WAT 0<br/>@LEI 2 F","9.55","9.55","20%","+0.5%"
"Ashley Young","MUN","D","111","W (Tue)","TOT 1<br/>@MUN 2 F","9.5","9.5","20%","+4%"
"Ryan Fredericks","WHU","D","112","W (Tue)","WHU 0<br/>@WOL 2 F","9.5","9.5","14%","+1.8%"
"Yerry Mina","EVE","D","113","W (Tue)","EVE 2<br/>@LIV 5 F","9.45","9.45","53%","+0.6%"
"Lucas Torreira","ARS","M","114","W (Tue)","BHA 2<br/>@ARS 1 F","9.35","9.35","23%","+0.7%"
"Andreas Christensen","CHE","D","115","W (Tue)","AVL 1<br/>@CHE 2 F","9.35","9.35","7%","-0.3%"
"Jan Bednarek","SOU","D","116","RSC","NOR 1<br/>@SOU 2 F","9.3","9.3","11%","+1.8%"
"Ismaila Sarr","WAT","M,F","117","W (Tue)","WAT 0<br/>@LEI 2 F","9.25","9.25","41%","-0.2%"
"Isaac Hayden","NEW","M","118","W (Tue)","NEW 2<br/>@SHU 0 F","9.25","9.25","17%","+0.5%"
"Adam Masina","WAT","D","119","W (Tue)","WAT 0<br/>@LEI 2 F","9.25","9.25","0%","0%"
"Romain Saiss","WOL","D,M","120","W (Tue)","WHU 0<br/>@WOL 2 F","9.2","9.2","6%","0%"
"Harry Maguire","MUN","D","121","MKFC","TOT 1<br/>@MUN 2 F","9.15","9.15","99%","+0.3%"
"Enda Stevens","SHU","D,M","122","MKFC","NEW 2<br/>@SHU 0 F","9.15","9.15","87%","-1.5%"
"Miguel Almiron","NEW","M","123","W (Tue)","NEW 2<br/>@SHU 0 F","9.1","9.1","63%","+1.7%"
"Kenny McLean","NOR","M","124","W (Tue)","NOR 1<br/>@SOU 2 F","9.1","9.1","28%","-5.5%"
"Christoph Zimmermann","NOR","D","125","W (Tue)","NOR 1<br/>@SOU 2 F","9.1","9.1","1%","-0.2%"
"John Lundstram","SHU","D,M","126","ColmOF","NEW 2<br/>@SHU 0 F","9","9","85%","-3.1%"
"Nathan Redmond","SOU","M,F","127","Eoghanoc","NOR 1<br/>@SOU 2 F","9","9","79%","+5.2%"
"Mason Holgate","EVE","D","128","W (Tue)","EVE 2<br/>@LIV 5 F","8.9","8.9","10%","+3%"
"Alex Iwobi","EVE","M,F","129","W (Tue)","EVE 2<br/>@LIV 5 F","8.75","8.75","51%","-3.3%"
"Davinson Sanchez","TOT","D","130","W (Tue)","TOT 1<br/>@MUN 2 F","8.7","8.7","40%","-4.1%"
"Troy Deeney","WAT","F","131","W (Tue)","WAT 0<br/>@LEI 2 F","8.55","8.55","73%","+2.5%"
"Roberto Firmino","LIV","M,F","132","Eoghanoc","EVE 2<br/>@LIV 5 F","8.5","8.5","100%","0%"
"Daniel James","MUN","M","133","RSC","TOT 1<br/>@MUN 2 F","8.5","8.5","97%","+1%"
"Ben Foster","WAT","G","134","ZKL","WAT 0<br/>@LEI 2 F","8.5","8.5","46%","+6.4%"
"Jesse Lingard","MUN","M,F","135","W (Tue)","TOT 1<br/>@MUN 2 F","8.5","8.5","27%","-1.9%"
"John Fleck","SHU","M","136","mcavinur","NEW 2<br/>@SHU 0 F","8.35","8.35","76%","-2.4%"
"Jan Vertonghen","TOT","D","137","W (Tue)","TOT 1<br/>@MUN 2 F","8.3","8.3","81%","+2.1%"
"Max Aarons","NOR","D","138","W (Tue)","NOR 1<br/>@SOU 2 F","8.3","8.3","15%","+0.5%"
"Wilfred Ndidi","LEI","M","139","ZKL","WAT 0<br/>@LEI 2 F","8.2","8.2","98%","0%"
"Harry Wilson","BOU","M","140","Damo","BOU 0<br/>@CRY 1 F","8.1","8.1","57%","+4.9%"
"Will Hughes","WAT","M","141","W (Tue)","WAT 0<br/>@LEI 2 F","8.1","8.1","23%","+0.3%"
"Angelino","MCI","D","142","W (Tue)","MCI 4<br/>@BUR 1 F","8.05","8.05","14%","-4.3%"
"Fabian Balbuena","WHU","D","143","W (Tue)","WHU 0<br/>@WOL 2 F","7.95","7.95","12%","-1.7%"
"Douglas Luiz","AVL","M","144","W (Tue)","AVL 1<br/>@CHE 2 F","7.8","7.8","6%","-0.2%"
"Adrian Mariappa","WAT","D","145","W (Tue)","WAT 0<br/>@LEI 2 F","7.75","7.75","1%","0%"
"Lucas Digne","EVE","D","146","ZKL","EVE 2<br/>@LIV 5 F","7.7","7.7","100%","+0.1%"
"Steven Alzate","BHA","M,F","147","W (Tue)","BHA 2<br/>@ARS 1 F","7.7","7.7","2%","+0.2%"
"Dwight McNeil","BUR","M","148","ZKL","MCI 4<br/>@BUR 1 F","7.6","7.6","93%","-0.6%"
"Abdoulaye Doucoure","WAT","M","149","Damo","WAT 0<br/>@LEI 2 F","7.6","7.6","70%","+3.2%"
"Davy Propper","BHA","M","150","W (Tue)","BHA 2<br/>@ARS 1 F","7.6","7.6","40%","-0.1%"
"Virgil van Dijk","LIV","D","151","RSC","EVE 2<br/>@LIV 5 F","7.55","7.55","100%","0%"
"Mateo Kovacic","CHE","M","152","Eoghanoc","AVL 1<br/>@CHE 2 F","7.55","7.55","70%","+2.9%"
"Todd Cantwell","NOR","M","153","RSC","NOR 1<br/>@SOU 2 F","7.5","7.5","81%","-2%"
"Dean Henderson","SHU","G","154","Eoghanoc","NEW 2<br/>@SHU 0 F","7.5","7.5","64%","-8.5%"
"Adrian","LIV","G","155","FA","EVE 2<br/>@LIV 5 F","7.5","7.5","10%","-0.2%"
"John Egan","SHU","D","156","Damo","NEW 2<br/>@SHU 0 F","7.35","7.35","62%","-3%"
"Tom Trybull","NOR","M","157","W (Tue)","NOR 1<br/>@SOU 2 F","7.35","7.35","2%","-0.1%"
"Sokratis","ARS","D","158","W (Tue)","BHA 2<br/>@ARS 1 F","7.3","7.3","21%","-1%"
"Raheem Sterling","MCI","F","159","ColmL","MCI 4<br/>@BUR 1 F","7.25","7.25","100%","0%"
"Kurt Zouma","CHE","D","160","W (Tue)","AVL 1<br/>@CHE 2 F","7.2","7.2","64%","-0.6%"
"Jordan Ayew","CRY","F","161","RSC","BOU 0<br/>@CRY 1 F","7.2","7.2","58%","+8.5%"
"Jack Cork","BUR","M","162","W (Tue)","MCI 4<br/>@BUR 1 F","7.2","7.2","7%","+0.2%"
"Dominic Solanke","BOU","F","163","W (Tue)","BOU 0<br/>@CRY 1 F","7.2","7.2","3%","+0.7%"
"Craig Cathcart","WAT","D","164","W (Tue)","WAT 0<br/>@LEI 2 F","7.1","7.1","7%","+0.7%"
"Nicolas Pepe","ARS","M,F","165","RSC","BHA 2<br/>@ARS 1 F","7","7","94%","-0.3%"
"Ruben Neves","WOL","M","166","W (Tue)","WHU 0<br/>@WOL 2 F","7","7","71%","+1.9%"
"Oliver Norwood","SHU","M","167","FA","NEW 2<br/>@SHU 0 F","7","7","71%","+1%"
"Kepa Arrizabalaga","CHE","G","168","W (Tue)","AVL 1<br/>@CHE 2 F","7","7","60%","-2.2%"
"Mason Greenwood","MUN","F","169","mcavinur","TOT 1<br/>@MUN 2 F","7","7","36%","+4.5%"
"Alex McCarthy","SOU","G","170","W (Tue)","NOR 1<br/>@SOU 2 F","7","7","5%","+2%"
"Oliver McBurnie","SHU","F","171","FA","NEW 2<br/>@SHU 0 F","6.85","6.85","10%","-3.8%"
"Sebastien Haller","WHU","F","172","ColmL","WHU 0<br/>@WOL 2 F","6.75","6.75","96%","-0.4%"
"Lewis Dunk","BHA","D","173","RSC","BHA 2<br/>@ARS 1 F","6.7","6.7","72%","+1.6%"
"Ibrahim Amadou","NOR","D,M","174","W (Tue)","NOR 1<br/>@SOU 2 F","6.7","6.7","1%","-0.1%"
"Andrew Robertson","LIV","D","175","mcavinur","EVE 2<br/>@LIV 5 F","6.65","6.65","100%","+0.1%"
"Tyrone Mings","AVL","D","176","W (Tue)","AVL 1<br/>@CHE 2 F","6.65","6.65","30%","-0.6%"
"Lucas Moura","TOT","M,F","177","mcavinur","TOT 1<br/>@MUN 2 F","6.6","6.6","97%","-1.4%"
"Onel Hernandez","NOR","M","178","W (Tue)","NOR 1<br/>@SOU 2 F","6.6","6.6","14%","+2%"
"Pierre-Emerick Aubameyang","ARS","M,F","179","ColmOF","BHA 2<br/>@ARS 1 F","6.5","6.5","100%","0%"
"Sead Kolasinac","ARS","D,M","180","W (Tue)","BHA 2<br/>@ARS 1 F","6.35","6.35","27%","-0.9%"
"Toby Alderweireld","TOT","D","181","Damo","TOT 1<br/>@MUN 2 F","6.3","6.3","82%","-0.4%"
"Pablo Fornals","WHU","M","182","W (Tue)","WHU 0<br/>@WOL 2 F","6.25","6.25","40%","-0.2%"
"Matt Targett","AVL","D,M","183","MKFC","AVL 1<br/>@CHE 2 F","6.2","6.2","58%","+0.5%"
"Jack Stephens","SOU","D","184","W (Tue)","NOR 1<br/>@SOU 2 F","6.2","6.2","4%","+2.6%"
"Ben Godfrey","NOR","D,M","185","W (Tue)","NOR 1<br/>@SOU 2 F","6.1","6.1","4%","-0.2%"
"Ederson","MCI","G","186","ColmL","MCI 4<br/>@BUR 1 F","6","6","85%","-6.3%"
"Joseph Willock","ARS","M","187","W (Tue)","BHA 2<br/>@ARS 1 F","6","6","2%","-0.1%"
"Daniel Drinkwater (prior)","BUR","M","188","W (Tue)","MCI 4<br/>@BUR 1 F","6","6","1%","-0.1%"
"Chris Basham","SHU","D","189","RSC","NEW 2<br/>@SHU 0 F","5.95","5.95","68%","-2.1%"
"Wesley","AVL","F","190","W (Tue)","AVL 1<br/>@CHE 2 F","5.95","5.95","62%","-2.7%"
"Hector Bellerin","ARS","D","191","W (Tue)","BHA 2<br/>@ARS 1 F","5.95","5.95","35%","-0.8%"
"Jack OConnell","SHU","D","192","FA","NEW 2<br/>@SHU 0 F","5.8","5.8","80%","-1.3%"
"Nicolas Otamendi","MCI","D","193","W (Tue)","MCI 4<br/>@BUR 1 F","5.75","5.75","54%","-3%"
"Mark Noble","WHU","M","194","W (Tue)","WHU 0<br/>@WOL 2 F","5.75","5.75","13%","-0.3%"
"Adam Lallana","LIV","M","195","FA","EVE 2<br/>@LIV 5 F","5.75","5.75","13%","+10.7%"
"Victor Lindelof","MUN","D","196","W (Tue)","TOT 1<br/>@MUN 2 F","5.55","5.55","51%","-0.7%"
"Harry Kane","TOT","F","197","MKFC","TOT 1<br/>@MUN 2 F","5.5","5.5","100%","0%"
"Pascal Gross","BHA","M,F","198","W (Tue)","BHA 2<br/>@ARS 1 F","5.5","5.5","93%","+1.2%"
"Ben Mee","BUR","D","199","Damo","MCI 4<br/>@BUR 1 F","5.5","5.5","78%","+1.1%"
"Aaron Ramsdale","BOU","G","200","W (Tue)","BOU 0<br/>@CRY 1 F","5.5","5.5","42%","+2%"
"Aaron Connolly","BHA","F","201","W (Tue)","BHA 2<br/>@ARS 1 F","5.5","5.5","6%","-0.6%"
"Billy Sharp","SHU","F","202","FA","NEW 2<br/>@SHU 0 F","5.5","5.5","4%","0%"
"James Milner","LIV","M","203","FA","EVE 2<br/>@LIV 5 F","5.45","5.45","44%","+1.2%"
"Harry Winks","TOT","M","204","W (Tue)","TOT 1<br/>@MUN 2 F","5.45","5.45","9%","-1.2%"
"Sam Byram","NOR","D","205","W (Tue)","NOR 1<br/>@SOU 2 F","5.4","5.4","1%","+0.1%"
"Robert Snodgrass","WHU","M","206","W (Tue)","WHU 0<br/>@WOL 2 F","5.35","5.35","43%","-1.9%"
"Fernandinho","MCI","D,M","207","W (Tue)","MCI 4<br/>@BUR 1 F","5.3","5.3","43%","+1.3%"
"Aaron Cresswell","WHU","D","208","W (Tue)","WHU 0<br/>@WOL 2 F","5.25","5.25","15%","-1.9%"
"Phil Bardsley","BUR","D","209","W (Tue)","MCI 4<br/>@BUR 1 F","5.2","5.2","12%","-0.3%"
"Angelo Ogbonna","WHU","D","210","W (Tue)","WHU 0<br/>@WOL 2 F","5.15","5.15","23%","-1.4%"
"Kyle Walker","MCI","D","211","W (Tue)","MCI 4<br/>@BUR 1 F","5","5","90%","-0.7%"
"Tanguy Ndombele","TOT","M","212","Damo","TOT 1<br/>@MUN 2 F","4.75","4.75","78%","+4%"
"Luka Milivojevic","CRY","M","213","RSC","BOU 0<br/>@CRY 1 F","4.55","4.55","96%","+0.2%"
"Youri Tielemans","LEI","M","214","ColmOF","WAT 0<br/>@LEI 2 F","4.5","4.5","99%","-0.3%"
"Callum Wilson","BOU","F","215","W (Tue)","BOU 0<br/>@CRY 1 F","4.5","4.5","89%","-1.1%"
"Nathan Ake","BOU","D","216","W (Tue)","BOU 0<br/>@CRY 1 F","4.5","4.5","64%","-0.7%"
"Jefferson Lerma","BOU","M","217","W (Tue)","BOU 0<br/>@CRY 1 F","4.5","4.5","10%","-0.1%"
"Tom Davies","EVE","M","218","W (Tue)","EVE 2<br/>@LIV 5 F","4.5","4.5","3%","+0.1%"
"Patrick van Aanholt","CRY","D","219","W (Tue)","BOU 0<br/>@CRY 1 F","4.4","4.4","76%","-5.6%"
"Dominic Calvert-Lewin","EVE","F","220","W (Tue)","EVE 2<br/>@LIV 5 F","4.35","4.35","66%","+9.1%"
"Chris Wood","BUR","F","221","W (Tue)","MCI 4<br/>@BUR 1 F","4.25","4.25","65%","-2.7%"
"Kieran Tierney","ARS","D","222","W (Tue)","BHA 2<br/>@ARS 1 F","4.25","4.25","22%","-1.5%"
"Conor Hourihane","AVL","M","223","W (Tue)","AVL 1<br/>@CHE 2 F","4.2","4.2","20%","+7.5%"
"Moussa Djenepo","SOU","M","224","W (Tue)","NOR 1<br/>@SOU 2 F","4.1","4.1","19%","-1.5%"
"Djibril Sidibe","EVE","D","225","MKFC","EVE 2<br/>@LIV 5 F","4","4","67%","+8.6%"
"David Luiz","ARS","D","226","ColmL","BHA 2<br/>@ARS 1 F","3.85","3.85","53%","+0.6%"
"Arnaut Danjuma Groeneveld","BOU","F","227","W (Tue)","BOU 0<br/>@CRY 1 F","3.75","3.75","1%","0%"
"Nathan Holland","WHU","M","228","W (Tue)","WHU 0<br/>@WOL 2 F","3.75","3.75","0%","0%"
"Gerard Deulofeu","WAT","M,F","229","W (Tue)","WAT 0<br/>@LEI 2 F","3.5","3.5","94%","+1.5%"
"David McGoldrick","SHU","F","230","ZKL","NEW 2<br/>@SHU 0 F","3.5","3.5","37%","-5.7%"
"Christian Eriksen","TOT","M","231","W (Tue)","TOT 1<br/>@MUN 2 F","3.25","3.25","93%","+3.3%"
"Emiliano Buendia","NOR","M","232","ColmL","NOR 1<br/>@SOU 2 F","3.25","3.25","93%","+0.3%"
"Jordan Henderson","LIV","M","233","Eoghanoc","EVE 2<br/>@LIV 5 F","3.25","3.25","55%","+0.7%"
"Hamza Choudhury","LEI","M","234","W (Tue)","WAT 0<br/>@LEI 2 F","3.25","3.25","2%","+0.7%"
"Erik Pieters","BUR","D","235","W (Tue)","MCI 4<br/>@BUR 1 F","3.2","3.2","38%","-2.2%"
