"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"Tom Cleverley","WAT","M","276","FA","LEI 1<br/>@WAT 1 F","1.5","1.5","-"
"Alexis Mac Allister","BHA","M","277","FA","ARS 1<br/>@BHA 2 F","1.5","1.5","-"
"Gedson Fernandes","TOT","M","278","FA","MUN 1<br/>@TOT 1 F","1.25","1.25","-"
"Valentino Lazaro","NEW","M","279","FA","SHU 0<br/>@NEW 3 F","1.25","1.25","-"
"Fabian Schar","NEW","D","280","FA","SHU 0<br/>@NEW 3 F","1.25","1.25","-"
"Tammy Abraham","CHE","F","281","Damo","CHE 2<br/>@AVL 1 F","1.1","1.1","-"
"Jose Holebas","WAT","D","282","FA","LEI 1<br/>@WAT 1 F","1.1","1.1","-"
"Nabil Bentaleb","TOT/NEW","M","283","FA","SHU 0<br/>@NEW 3 F","1","1","-"
"Hamza Choudhury","LEI","M","284","FA","LEI 1<br/>@WAT 1 F","1","1","-"
"Kieron Freeman","SHU","D","285","FA","SHU 0<br/>@AVL 0 F","1","1","-"
"Adrian Mariappa","WAT","D","286","FA","LEI 1<br/>@WAT 1 F","1","1","-"
"Lys Mousset","SHU","F","287","FA","SHU 0<br/>@AVL 0 F","1","1","-"
"Jota","AVL","M","288","FA","SHU 0<br/>@AVL 0 F","1","1","-"
"William Smallbone","SOU","M,F","289","FA","SOU 3<br/>@NOR 0 F","1","1","-"
"Max Thompson","BUR","F","290","FA","BUR 0<br/>@MCI 5 F","1","1","-"
"Andros Townsend","CRY","M,F","291","FA","CRY 2<br/>@BOU 0 F","1","1","-"
"Granit Xhaka","ARS","M","292","FA","ARS 0<br/>@MCI 3 F","1","1","-"
"Kelechi Iheanacho","LEI","F","293","FA","LEI 1<br/>@WAT 1 F","0.75","0.75","-"
"Kyle Walker-Peters","TOT/SOU","D","294","FA","SOU 3<br/>@NOR 0 F","0.75","0.75","-"
"Georginio Wijnaldum","LIV","M","295","FA","LIV 0<br/>@EVE 0 F","0.75","0.75","-"
"Ainsley Maitland-Niles","ARS","D,M","296","MAX","ARS 0<br/>@MCI 3 F","0.6","0.6","-"
"Ruben Vinagre","WOL","D,M","297","FA","WOL 2<br/>@WHU 0 F","0.6","0.6","-"
"Eric Bailly","MUN","D","298","FA","MUN 1<br/>@TOT 1 F","0.5","0.5","-"
"Ryan Fredericks","WHU","D","299","FA","WOL 2<br/>@WHU 0 F","0.5","0.5","-"
"Morgan Gibbs-White","WOL","M","300","FA","WOL 2<br/>@WHU 0 F","0.5","0.5","-"
"Adam Idah","NOR","F","301","FA","SOU 3<br/>@NOR 0 F","0.5","0.5","-"
"Moise Kean","EVE","F","302","FA","LIV 0<br/>@EVE 0 F","0.5","0.5","-"
"Josh Martin","NOR","M","303","FA","SOU 3<br/>@NOR 0 F","0.5","0.5","-"
"DeAndre Yedlin","NEW","D","304","FA","SHU 0<br/>@NEW 3 F","0.5","0.5","-"
"Rolando Aarons","NEW","M","305","FA","SHU 0<br/>@NEW 3 F","0","0","-"
"Dennis Adeniran","EVE","M","306","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Daniel Adshead","NOR","M","307","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Albian Ajeti","WHU","F","308","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Toby Alderweireld","TOT","D","309","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Thomas Allan","NEW","F","310","FA","SHU 0<br/>@NEW 3 F","0","0","-"
"Dele Alli","TOT","M,F","311","ColmL","MUN 1<br/>@TOT 1 F","0","0","-"
"Cedric Soares","SOU/ARS","D","312","FA","ARS 0<br/>@MCI 3 F","0","0","-"
"Steven Alzate","BHA","M,F","313","FA","ARS 1<br/>@BHA 2 F","0","0","-"
"Daniel Amartey","LEI","D,M","314","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Joseph Anang","WHU","G","315","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Faustino Anjorin","CHE","M","316","FA","CHE 2<br/>@AVL 1 F","0","0","-"
"Cameron Archer","AVL","F","317","FA","SHU 0<br/>@AVL 0 F","0","0","-"
"Christian Atsu","NEW","M","318","ColmL","SHU 0<br/>@NEW 3 F","0","0","-"
"Brandon Austin","TOT","G","319","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Daniel Bachmann","WAT","G","320","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Leighton Baines","EVE","D","321","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Tiemoue Bakayoko","CHE","M","322","FA","CHE 2<br/>@AVL 1 F","0","0","-"
"Fabian Balbuena","WHU","D","323","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Folarin Balogun","ARS","F","324","FA","ARS 0<br/>@MCI 3 F","0","0","-"
"Tudor Baluta","BHA","D","325","FA","ARS 1<br/>@BHA 2 F","0","0","-"
"Beni Baningime","EVE","M","326","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Ricardo Pereira","LEI","D","327","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Phil Bardsley","BUR","D","328","MAX","BUR 0<br/>@MCI 5 F","0","0","-"
"Ashley Barnes","BUR","F","329","FA","BUR 0<br/>@MCI 5 F","0","0","-"
"Mason Barrett","WAT","D","330","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Lewis Bate","CHE","M","331","FA","CHE 2<br/>@AVL 1 F","0","0","-"
"Michy Batshuayi","CHE","F","332","FA","CHE 2<br/>@AVL 1 F","0","0","-"
"Jack Bearne","LIV","M","333","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Ryan Bennett","WOL/LEI","D","334","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Josh Benson","BUR","M","335","FA","BUR 0<br/>@MCI 5 F","0","0","-"
"Adrian Bernabe","MCI","M","336","FA","ARS 0<br/>@MCI 3 F","0","0","-"
"Di'Shon Bernard","MUN","D","337","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Philip Billing","BOU","M","338","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Tolaji Bola","ARS","D","339","FA","ARS 0<br/>@MCI 3 F","0","0","-"
"Yannick Bolasie","EVE","F","340","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Artur Boruc","BOU","G","341","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Morgan Boyes","LIV","D","342","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Robbie Brady","BUR","M","343","FA","BUR 0<br/>@MCI 5 F","0","0","-"
"Jarrad Branthwaite","EVE","D","344","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Claudio Bravo","MCI","G","345","FA","ARS 0<br/>@MCI 3 F","0","0","-"
"Armando Broja","CHE","F","346","FA","CHE 2<br/>@AVL 1 F","0","0","-"
"Kean Bryan","SHU","D","347","FA","SHU 0<br/>@AVL 0 F","0","0","-"
"Robbie Burton","ARS","M","348","FA","ARS 0<br/>@MCI 3 F","0","0","-"
"David Button","BHA","G","349","FA","ARS 1<br/>@BHA 2 F","0","0","-"
"Oskar Buur","WOL","D","350","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Sam Byram","NOR","D","351","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Willy Caballero","CHE","G","352","FA","CHE 2<br/>@AVL 1 F","0","0","-"
"Jake Cain","LIV","M","353","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Leonardo Campana","WOL","F","354","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Chem Campbell","WOL","F","355","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Scott Carson","MCI","G","356","FA","ARS 0<br/>@MCI 3 F","0","0","-"
"Lewis Cass","NEW","D","357","FA","SHU 0<br/>@NEW 3 F","0","0","-"
"Daniel Podence","WOL","M","358","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Joel Pereira","MUN","G","359","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Craig Cathcart","WAT","D","360","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Bruno Jordao","WOL","M","361","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Calum Chambers","ARS","D,M","362","FA","ARS 0<br/>@MCI 3 F","0","0","-"
"Tahith Chong","MUN","M","363","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Dennis Cirkin","TOT","D","364","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Ciaran Clark","NEW","D","365","FA","SHU 0<br/>@NEW 3 F","0","0","-"
"Leon Clarke","SHU","F","366","FA","SHU 0<br/>@AVL 0 F","0","0","-"
"Leighton Clarkson","LIV","M","367","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Thomas Clayton","LIV","D","368","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Alex Cochrane","BHA","D","369","FA","ARS 1<br/>@BHA 2 F","0","0","-"
"Bernardo Rosa","WHU","M","370","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Xande Silva","WHU","F","371","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Conor Coventry","WHU","M","372","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Jamie Cumming","CHE","G","373","FA","CHE 2<br/>@AVL 1 F","0","0","-"
"Luke Cundle","WOL","M","374","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Sam Dalby","WAT","F","375","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Diogo Dalot","MUN","D","376","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Charlie Daniels","BOU","D","377","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Kevin Danso","SOU","D","378","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Karl Darlow","NEW","G","379","FA","SHU 0<br/>@NEW 3 F","0","0","-"
"Tom Dele-Bashiru","WAT","M","380","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Fabian Delph","EVE","D,M","381","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"William Dennis","BOU","G","382","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Gerard Deulofeu","WAT","M,F","383","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Kiernan Dewsbury-Hall","LEI","M","384","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Fousseni Diabate","LEI","F","385","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Alpha Richard Dionkou","MCI","D","386","FA","ARS 0<br/>@MCI 3 F","0","0","-"
"Elijah Dixon-Bonner","LIV","M","387","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Moussa Djenepo","SOU","M","388","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Tommy Doyle","MCI","M","389","FA","ARS 0<br/>@MCI 3 F","0","0","-"
"Daniel Drinkwater","BUR/CHE/AVL","M","390","FA","SHU 0<br/>@AVL 0 F","0","0","-"
"Anthony Driscoll-Glennon","BUR","D","391","FA","BUR 0<br/>@MCI 5 F","0","0","-"
"Shane Duffy","BHA","D","392","FA","ARS 1<br/>@BHA 2 F","0","0","-"
"Paul Dummett","NEW","D","393","FA","SHU 0<br/>@NEW 3 F","0","0","-"
"Jimmy Dunne","BUR","D","394","FA","BUR 0<br/>@MCI 5 F","0","0","-"
"Jake Eastwood","SHU","G","395","FA","SHU 0<br/>@AVL 0 F","0","0","-"
"Harvey Elliott","LIV","M","396","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Bjorn Engels","AVL","D","397","FA","SHU 0<br/>@AVL 0 F","0","0","-"
"Malachi Fagan-Walcott","TOT","D","398","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Ralf Fahrmann","NOR","G","399","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Akin Famewo","NOR","D","400","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Bernardo","BHA","D","401","FA","ARS 1<br/>@BHA 2 F","0","0","-"
"Will Ferry","SOU","M","402","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Fraser Forster","SOU","G","403","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Timothy Fosu-Mensah","MUN","D","404","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Dimitri Foulquier","WAT","D","405","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Juan Foyth","TOT","D","406","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Simon Francis","BOU","D","407","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Jorginho","CHE","M","408","FA","CHE 2<br/>@AVL 1 F","0","0","-"
"Christian Fuchs","LEI","D","409","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Ethan Galbraith","MUN","M","410","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Tony Gallacher","LIV","D","411","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"James Garner","MUN","M","412","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Dwight Gayle","NEW","F","413","FA","SHU 0<br/>@NEW 3 F","0","0","-"
"Paulo Gazzaniga","TOT","G","414","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Jean-Philippe Gbamin","EVE","M","415","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Brooklyn Genesini","BOU","D","416","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Ben Gibson","BUR","D","417","FA","BUR 0<br/>@MCI 5 F","0","0","-"
"Billy Gilmour","CHE","M","418","FA","CHE 2<br/>@AVL 1 F","0","0","-"
"Mace Goodridge","BUR","M","419","FA","BUR 0<br/>@MCI 5 F","0","0","-"
"John-Kymani Gordon","CRY","M,F","420","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Dan Gosling","BOU","M","421","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Lee Grant","MUN","G","422","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Andre Gray","WAT","F","423","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Marko Grujic","LIV","M","424","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Johann Gudmundsson","BUR","M","425","FA","BUR 0<br/>@MCI 5 F","0","0","-"
"Frederic Guilbert","AVL","D,M","426","Eoghanoc","SHU 0<br/>@AVL 0 F","0","0","-"
"Angus Gunn","SOU","G","427","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Peter Gwargis","BHA","M","428","FA","ARS 1<br/>@BHA 2 F","0","0","-"
"Sebastien Haller","WHU","F","429","ColmL","WOL 2<br/>@WHU 0 F","0","0","-"
"Grant Hanley","NOR","D","430","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Joseph Hardy","LIV","F","431","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Taylor Harwood-Bellis","MCI","D","432","FA","ARS 0<br/>@MCI 3 F","0","0","-"
"Kaine Hayden","AVL","M","433","FA","SHU 0<br/>@AVL 0 F","0","0","-"
"Tom Heaton","AVL","G","434","FA","SHU 0<br/>@AVL 0 F","0","0","-"
"Philip Heise","NOR","D","435","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Stephen Henderson","CRY","G","436","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Wayne Hennessey","CRY","G","437","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Jake Hesketh","SOU","M","438","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Thomas Hill","LIV","F","439","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"George Hirst","LEI","F","440","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Wesley Hoedt","SOU","D","441","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Andreas Pereira","MUN","M","442","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Ki-Jana Hoever","LIV","D","443","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Nathan Holland","WHU","M","444","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Callum Hudson-Odoi","CHE","F","445","FA","CHE 2<br/>@AVL 1 F","0","0","-"
"Joseph Hungbo","WAT","M","446","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Jose Izquierdo","BHA","M,F","447","FA","ARS 1<br/>@BHA 2 F","0","0","-"
"Phil Jagielka","SHU","D","448","FA","SHU 0<br/>@AVL 0 F","0","0","-"
"Alireza Jahanbakhsh","BHA","F","449","FA","ARS 1<br/>@BHA 2 F","0","0","-"
"Eldin Jakupovic","LEI","G","450","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Matty James","LEI","M","451","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Andi Janjeva","WAT","D","452","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Alexandre Jankewitz","SOU","M","453","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Daryl Janmaat","WAT","D","454","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Vitezslav Jaros","LIV","G","455","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Teddy Jenks","BHA","M","456","FA","ARS 1<br/>@BHA 2 F","0","0","-"
"Lukas Jensen","BUR","G","457","FA","BUR 0<br/>@MCI 5 F","0","0","-"
"Tyreece John-Jules","ARS","F","458","FA","ARS 0<br/>@MCI 3 F","0","0","-"
"Ben Johnson","WHU","D,M","459","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Darnell Johnson","LEI","D","460","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Alfie Jones","SOU","D","461","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Curtis Jones","LIV","M","462","RBF","LIV 0<br/>@EVE 0 F","0","0","-"
"Phil Jones","MUN","D","463","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Corey Jordan","BOU","D","464","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Joao Pedro","WAT","F","465","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Lovre Kalinic","AVL","G","466","FA","SHU 0<br/>@AVL 0 F","0","0","-"
"Beram Kayal","BHA","M","467","FA","ARS 1<br/>@BHA 2 F","0","0","-"
"Caoimhin Kelleher","LIV","G","468","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Lloyd Kelly","BOU","D","469","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Martin Kelly","CRY","D","470","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Gavin Kilkenny","BOU","M","471","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Maximilian Kilman","WOL","D","472","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Nya Kirby","CRY","M","473","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Ali Koiki","BUR","D","474","FA","BUR 0<br/>@MCI 5 F","0","0","-"
"Billy Koumetio","LIV","D","475","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Matej Kovar","MUN","G","476","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Emil Krafth","NEW","D","477","FA","SHU 0<br/>@NEW 3 F","0","0","-"
"Ethan Laird","MUN","D","478","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Adam Lallana","LIV","M","479","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Tariq Lamptey","CHE/BHA","D","480","MAX","ARS 1<br/>@BHA 2 F","0","0","-"
"Henri Lansbury","AVL","M","481","FA","SHU 0<br/>@AVL 0 F","0","0","-"
"Yasser Larouci","LIV","D","482","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Moritz Leitner","NOR","M","483","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Florian Lejeune","NEW","D","484","FA","SHU 0<br/>@NEW 3 F","0","0","-"
"Dylan Levitt","MUN","M","485","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Adam Lewis","LIV","M","486","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Alfie Lewis","WHU","M","487","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Harry Lewis","SOU","G","488","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Jesse Lingard","MUN","M,F","489","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Andy Lonergan","LIV","G","490","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Kevin Long","BUR","D","491","FA","BUR 0<br/>@MCI 5 F","0","0","-"
"Shane Long","SOU","F","492","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Ryan Longman","BHA","M","493","FA","ARS 1<br/>@BHA 2 F","0","0","-"
"Luis Longstaff","LIV","M","494","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Matthew Longstaff","NEW","M","495","FA","SHU 0<br/>@NEW 3 F","0","0","-"
"Sean Longstaff","NEW","M","496","FA","SHU 0<br/>@NEW 3 F","0","0","-"
"Ian Maatsen","CHE","D","497","FA","CHE 2<br/>@AVL 1 F","0","0","-"
"Matt Macey","ARS","G","498","FA","ARS 0<br/>@MCI 3 F","0","0","-"
"Jacob Maddox","SOU","M","499","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Archie Mair","NOR","G","500","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"David Martin","WHU","G","501","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Gabriel Martinelli","ARS","M,F","502","FA","ARS 0<br/>@MCI 3 F","0","0","-"
"Arthur Masuaku","WHU","D","503","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Juan Mata","MUN","M","504","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Michael McGovern","NOR","G","505","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Giovanni McGregor","CRY","M","506","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Sam McQueen","SOU","D","507","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Zech Medley","ARS","D","508","FA","ARS 0<br/>@MCI 3 F","0","0","-"
"D'Mani Mellor","MUN","F","509","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Nampalys Mendy","LEI","M","510","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Teden Mengi","MUN","D","511","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Chris Mepham","BOU","D","512","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Max Meyer","CRY","M","513","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Liam Millar","LIV","F","514","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Yerry Mina","EVE","D","515","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Tyrick Mitchell","CRY","D","516","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Simon Moore","SHU","G","517","FA","SHU 0<br/>@AVL 0 F","0","0","-"
"Wesley","AVL","F","518","FA","SHU 0<br/>@AVL 0 F","0","0","-"
"Wes Morgan","LEI","D","519","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Joel Mumbongo","BUR","F","520","FA","BUR 0<br/>@MCI 5 F","0","0","-"
"Arijanet Muric","MCI","G","521","FA","ARS 0<br/>@MCI 3 F","0","0","-"
"Glenn Murray","BHA","F","522","FA","ARS 1<br/>@BHA 2 F","0","0","-"
"Yoshinori Muto","NEW","F","523","FA","SHU 0<br/>@NEW 3 F","0","0","-"
"Daniel N'Lundulu","SOU","F","524","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Tanguy Ndombele","TOT","M","525","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Joao Virginia","EVE","G","526","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"James Norris","LIV","D","527","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Will Norris","WOL","G","528","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Kenedy","CHE","M","529","FA","CHE 2<br/>@AVL 1 F","0","0","-"
"Jack O'Connell","SHU","D","530","MKFC","SHU 0<br/>@AVL 0 F","0","0","-"
"Warren O'Hora","BHA","D","531","FA","ARS 1<br/>@BHA 2 F","0","0","-"
"Aiden O'Neill","BUR","M","532","FA","BUR 0<br/>@MCI 5 F","0","0","-"
"Angelo Ogbonna","WHU","D","533","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Divock Origi","LIV","F","534","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Ben Osborn","SHU","M","535","FA","SHU 0<br/>@AVL 0 F","0","0","-"
"Owen Otasowie","WOL","M","536","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Mesut Ozil","ARS","M","537","FA","ARS 0<br/>@MCI 3 F","0","0","-"
"Cole Palmer","MCI","M","538","FA","ARS 0<br/>@MCI 3 F","0","0","-"
"Emerson","CHE","D","539","FA","CHE 2<br/>@AVL 1 F","0","0","-"
"Sokratis","ARS","D","540","FA","ARS 0<br/>@MCI 3 F","0","0","-"
"Adam Parkes","WAT","G","541","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Troy Parrott","TOT","F","542","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Bailey Peacock-Farrell","BUR","G","543","FA","BUR 0<br/>@MCI 5 F","0","0","-"
"Adalberto Penaranda","WAT","F","544","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Ayoze Perez","LEI","M,F","545","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Adrien Silva","LEI","M","546","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Taylor Perry","WOL","M","547","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Nathaniel Phillips","LIV","D","548","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Brandon Pierrick","CRY","M,F","549","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Dennis Praet","LEI","M","550","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Arnau Puigmal Martinez","MUN","M","551","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Ignacio Pussetto","WAT","M","552","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Domingos Quina","WAT","M","553","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Kayne Ramsay","SOU","D","554","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Jacob Ramsey","AVL","M","555","FA","SHU 0<br/>@AVL 0 F","0","0","-"
"Darren Randolph","WHU","G","556","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Pepe Reina","LIV/AVL","G","557","FA","SHU 0<br/>@AVL 0 F","0","0","-"
"Lewis Richards","WOL","D","558","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Taylor Richards","BHA","M,F","559","FA","ARS 1<br/>@BHA 2 F","0","0","-"
"Lewis Richardson","BUR","M","560","FA","BUR 0<br/>@MCI 5 F","0","0","-"
"Diego Rico","BOU","D","561","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Haydon Roberts","BHA","D","562","FA","ARS 1<br/>@BHA 2 F","0","0","-"
"Andrew Robertson","LIV","D","563","mcavinur","LIV 0<br/>@EVE 0 F","0","0","-"
"Lucas Moura","TOT","M,F","564","mcavinur","MUN 1<br/>@TOT 1 F","0","0","-"
"Pedro","CHE","F","565","FA","CHE 2<br/>@AVL 1 F","0","0","-"
"Jack Rodwell","SUN/SHU","M","566","FA","SHU 0<br/>@AVL 0 F","0","0","-"
"Marcos Rojo","MUN","D","567","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Sergio Romero","MUN","G","568","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Oriol Romeu","SOU","M","569","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"John Ruddy","WOL","G","570","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Lukas Rupp","NOR","M","571","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Mamadou Sakho","CRY","D","572","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Mohamed Salah","LIV","F","573","Damo","LIV 0<br/>@EVE 0 F","0","0","-"
"William Saliba","ARS","D","574","FA","ARS 0<br/>@MCI 3 F","0","0","-"
"Austin Samuels","WOL","F","575","FA","WOL 2<br/>@WHU 0 F","0","0","-"
