"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Trent Alexander-Arnold","LIV","D","23","ColmOF","LIV 2<br/>@AVL 1 F","19.55","19.55","100%","0%"
"Christian Pulisic","CHE","M","24","Eoghanoc","CHE 2<br/>@WAT 1 F","19.5","19.5","99%","-0.2%"
"Aaron Ramsdale","BOU","G","25","W (Tue)","MUN 0<br/>@BOU 1 F","19.5","19.5","42%","+2%"
"Jonjo Shelvey","NEW","M","26","MKFC","NEW 3<br/>@WHU 2 F","19.2","19.2","72%","+2.3%"
"Isaac Hayden","NEW","M","27","W (Tue)","NEW 3<br/>@WHU 2 F","18.8","18.8","17%","+0.5%"
"Ben Foster","WAT","G","28","ZKL","CHE 2<br/>@WAT 1 F","18.5","18.5","46%","+6.4%"
"Jorginho","CHE","M","29","MKFC","CHE 2<br/>@WAT 1 F","18.35","18.35","73%","-3.8%"
"Ciaran Clark","NEW","D","30","W (Tue)","NEW 3<br/>@WHU 2 F","18","18","5%","-0.3%"
"Lucas Digne","EVE","D","31","ZKL","TOT 1<br/>@EVE 1 F","17.7","17.7","100%","+0.1%"
"Fabian Balbuena","WHU","D","32","W (Tue)","NEW 3<br/>@WHU 2 F","17.55","17.55","12%","-1.7%"
"Andrew Robertson","LIV","D","33","mcavinur","LIV 2<br/>@AVL 1 F","17.15","17.15","100%","+0.1%"
"Kasper Schmeichel","LEI","G","34","MKFC","LEI 2<br/>@CRY 0 F","17","17","93%","+0.4%"
"Bernd Leno","ARS","G","35","ColmOF","WOL 1<br/>@ARS 1 F","17","17","87%","-0.5%"
"Federico Fernandez","NEW","D","36","ColmOF","NEW 3<br/>@WHU 2 F","16.85","16.85","30%","-2.1%"
"Felipe Anderson","WHU","M","37","ZKL","NEW 3<br/>@WHU 2 F","16.6","16.6","98%","+1.3%"
"Trezeguet","AVL","M,F","38","W (Tue)","LIV 2<br/>@AVL 1 F","16.55","16.55","26%","-8%"
"Jack OConnell","SHU","D","39","FA","BUR 0<br/>@SHU 3 F","16.5","16.5","80%","-1.3%"
"George Baldock","SHU","D,M","40","ColmL","BUR 0<br/>@SHU 3 F","16.5","16.5","79%","-1.1%"
"Alexandre Lacazette","ARS","F","41","ColmL","WOL 1<br/>@ARS 1 F","16.25","16.25","99%","-0.1%"
"Enda Stevens","SHU","D,M","42","MKFC","BUR 0<br/>@SHU 3 F","16.15","16.15","87%","-1.5%"
"Davy Propper","BHA","M","43","W (Tue)","NOR 0<br/>@BHA 2 F","16.1","16.1","40%","-0.1%"
"Dele Alli","TOT","M","44","ColmL","TOT 1<br/>@EVE 1 F","15.7","15.7","100%","+0.1%"
"Sebastien Haller","WHU","F","45","ColmL","NEW 3<br/>@WHU 2 F","15.7","15.7","96%","-0.4%"
"John Egan","SHU","D","46","Damo","BUR 0<br/>@SHU 3 F","15.6","15.6","62%","-3%"
"Bernardo Silva","MCI","M,F","47","mcavinur","SOU 1<br/>@MCI 2 F","15.5","15.5","100%","0%"
"Pierre-Emerick Aubameyang","ARS","M,F","48","ColmOF","WOL 1<br/>@ARS 1 F","15.5","15.5","100%","0%"
"Dean Henderson","SHU","G","49","Eoghanoc","BUR 0<br/>@SHU 3 F","15.5","15.5","64%","-8.5%"
"Fred","MUN","M","50","W (Tue)","MUN 0<br/>@BOU 1 F","15.45","15.45","48%","+1.9%"
"Ricardo Pereira","LEI","D","51","mcavinur","LEI 2<br/>@CRY 0 F","15.3","15.3","100%","+0.1%"
"Joelinton","NEW","F","52","W (Tue)","NEW 3<br/>@WHU 2 F","15.25","15.25","58%","+1.8%"
"Allan Saint-Maximin","NEW","M,F","53","ZKL","NEW 3<br/>@WHU 2 F","15.25","15.25","44%","-0.6%"
"Steve Cook","BOU","D","54","W (Tue)","MUN 0<br/>@BOU 1 F","15.25","15.25","40%","+1.8%"
"Nathan Ake","BOU","D","55","W (Tue)","MUN 0<br/>@BOU 1 F","14.95","14.95","64%","-0.7%"
"Shane Duffy","BHA","D","56","W (Tue)","NOR 0<br/>@BHA 2 F","14.9","14.9","49%","+1.5%"
"Jamie Vardy","LEI","F","57","ColmOF","LEI 2<br/>@CRY 0 F","14.85","14.85","100%","0%"
"Mateo Kovacic","CHE","M","58","Eoghanoc","CHE 2<br/>@WAT 1 F","14.85","14.85","70%","+2.9%"
"Emiliano Buendia","NOR","M","59","ColmL","NOR 0<br/>@BHA 2 F","14.7","14.7","93%","+0.3%"
"Stuart Armstrong","SOU","M,F","60","W (Tue)","SOU 1<br/>@MCI 2 F","14.7","14.7","3%","-0.1%"
"Dan Burn","BHA","D","61","Eoghanoc","NOR 0<br/>@BHA 2 F","14.5","14.5","65%","+2.1%"
"Steven Alzate","BHA","M,F","62","W (Tue)","NOR 0<br/>@BHA 2 F","14.5","14.5","2%","+0.2%"
"Angelino","MCI","D","63","W (Tue)","SOU 1<br/>@MCI 2 F","14.4","14.4","14%","-4.3%"
"Frederic Guilbert","AVL","D","64","W (Tue)","LIV 2<br/>@AVL 1 F","14.3","14.3","41%","-2.9%"
"Wilfried Zaha","CRY","M,F","65","ColmOF","LEI 2<br/>@CRY 0 F","14","14","99%","-0.1%"
"Roberto Jimenez","WHU","G","66","W (Tue)","NEW 3<br/>@WHU 2 F","14","14","2%","-0.1%"
"Sergio Aguero","MCI","F","67","ZKL","SOU 1<br/>@MCI 2 F","13.25","13.25","100%","-0.1%"
"David de Gea","MUN","G","68","W (Tue)","MUN 0<br/>@BOU 1 F","13.25","13.25","84%","-1.7%"
"Jonny","WOL","D,M","69","ColmOF","WOL 1<br/>@ARS 1 F","13.25","13.25","84%","-0.5%"
"Jordan Henderson","LIV","M","70","Eoghanoc","LIV 2<br/>@AVL 1 F","13.2","13.2","55%","+0.7%"
"Kevin De Bruyne","MCI","M","71","Eoghanoc","SOU 1<br/>@MCI 2 F","13","13","100%","0%"
"Ben Chilwell","LEI","D","72","Eoghanoc","LEI 2<br/>@CRY 0 F","12.9","12.9","100%","-0.1%"
"Jonny Evans","LEI","D","73","mcavinur","LEI 2<br/>@CRY 0 F","12.85","12.85","87%","+0.8%"
"Manuel Lanzini","WHU","M","74","W (Tue)","NEW 3<br/>@WHU 2 F","12.5","12.5","73%","+7.5%"
"Adam Lallana","LIV","M","75","FA","LIV 2<br/>@AVL 1 F","12.35","12.35","13%","+10.7%"
"Kurt Zouma","CHE","D","76","W (Tue)","CHE 2<br/>@WAT 1 F","12.2","12.2","64%","-0.6%"
"Wilfred Ndidi","LEI","M","77","ZKL","LEI 2<br/>@CRY 0 F","12.05","12.05","98%","0%"
"Willian","CHE","M,F","78","ZKL","CHE 2<br/>@WAT 1 F","12","12","99%","0%"
"Marvelous Nakamba","AVL","M","79","W (Tue)","LIV 2<br/>@AVL 1 F","11.85","11.85","6%","-2%"
"Chris Basham","SHU","D","80","RSC","BUR 0<br/>@SHU 3 F","11.8","11.8","68%","-2.1%"
"Diogo Jota","WOL","M,F","81","Damo","WOL 1<br/>@ARS 1 F","11.75","11.75","92%","-0.7%"
"Fabian Delph","EVE","D,M","82","W (Tue)","TOT 1<br/>@EVE 1 F","11.5","11.5","12%","-0.7%"
"Ben Godfrey","NOR","D,M","83","W (Tue)","NOR 0<br/>@BHA 2 F","11.35","11.35","4%","-0.2%"
"Mat Ryan","BHA","G","84","mcavinur","NOR 0<br/>@BHA 2 F","11.25","11.25","62%","+2.8%"
"Alex Iwobi","EVE","M,F","85","W (Tue)","TOT 1<br/>@EVE 1 F","11.25","11.25","51%","-3.3%"
"Miguel Almiron","NEW","M","86","W (Tue)","NEW 3<br/>@WHU 2 F","11.1","11.1","63%","+1.7%"
"Daniel James","MUN","M","87","RSC","MUN 0<br/>@BOU 1 F","11","11","97%","+1%"
"Tom Heaton","AVL","G","88","W (Tue)","LIV 2<br/>@AVL 1 F","11","11","25%","+2.4%"
"Ilkay Gundogan","MCI","M","89","W (Tue)","SOU 1<br/>@MCI 2 F","10.85","10.85","73%","-4.3%"
"Oliver Norwood","SHU","M","90","FA","BUR 0<br/>@SHU 3 F","10.85","10.85","71%","+1%"
"Anwar El Ghazi","AVL","M,F","91","MKFC","LIV 2<br/>@AVL 1 F","10.75","10.75","76%","-2.7%"
"Martin Dubravka","NEW","G","92","RSC","NEW 3<br/>@WHU 2 F","10.75","10.75","61%","+2.5%"
"Cenk Tosun (prior)","EVE","F","93","W (Tue)","TOT 1<br/>@EVE 1 F","10.75","10.75","2%","-0.1%"
"Nathan Redmond","SOU","M,F","94","Eoghanoc","SOU 1<br/>@MCI 2 F","10.5","10.5","79%","+5.2%"
"Dani Ceballos","ARS","M","95","W (Tue)","WOL 1<br/>@ARS 1 F","10.5","10.5","48%","-2%"
"Pierre-Emile Hojbjerg","SOU","M","96","MKFC","SOU 1<br/>@MCI 2 F","10.4","10.4","70%","+4.1%"
"Jannik Vestergaard","SOU","D","97","W (Tue)","SOU 1<br/>@MCI 2 F","10.4","10.4","21%","-0.5%"
"Abdoulaye Doucoure","WAT","M","98","Damo","CHE 2<br/>@WAT 1 F","10.35","10.35","70%","+3.2%"
"Harry Maguire","MUN","D","99","MKFC","MUN 0<br/>@BOU 1 F","10.1","10.1","99%","+0.3%"
"Matteo Guendouzi","ARS","M","100","W (Tue)","WOL 1<br/>@ARS 1 F","10.05","10.05","40%","-0.1%"
"Dale Stephens","BHA","M","101","W (Tue)","NOR 0<br/>@BHA 2 F","10","10","12%","+0.2%"
"John Stones","MCI","D","102","W (Tue)","SOU 1<br/>@MCI 2 F","9.95","9.95","49%","-1.2%"
"Matt Targett","AVL","D,M","103","MKFC","LIV 2<br/>@AVL 1 F","9.85","9.85","58%","+0.5%"
"Leander Dendoncker","WOL","D,M","104","W (Tue)","WOL 1<br/>@ARS 1 F","9.85","9.85","14%","+0.5%"
"Youri Tielemans","LEI","M","105","ColmOF","LEI 2<br/>@CRY 0 F","9.75","9.75","99%","-0.3%"
"Philip Billing","BOU","M","106","ColmOF","MUN 0<br/>@BOU 1 F","9.75","9.75","44%","-0.4%"
"David McGoldrick","SHU","F","107","ZKL","BUR 0<br/>@SHU 3 F","9.6","9.6","37%","-5.7%"
"Raheem Sterling","MCI","F","108","ColmL","SOU 1<br/>@MCI 2 F","9.5","9.5","100%","0%"
"Luka Milivojevic","CRY","M","109","RSC","LEI 2<br/>@CRY 0 F","9.35","9.35","96%","+0.2%"
"Ryan Fraser","BOU","M","110","W (Tue)","MUN 0<br/>@BOU 1 F","9.25","9.25","88%","-2%"
"Patrick van Aanholt","CRY","D","111","W (Tue)","LEI 2<br/>@CRY 0 F","9.2","9.2","76%","-5.6%"
"Romain Saiss","WOL","D,M","112","W (Tue)","WOL 1<br/>@ARS 1 F","9.2","9.2","6%","0%"
"Rui Patricio","WOL","G","113","Damo","WOL 1<br/>@ARS 1 F","9","9","58%","-1.5%"
"Tim Krul","NOR","G","114","W (Tue)","NOR 0<br/>@BHA 2 F","9","9","21%","-2.2%"
"Demarai Gray","LEI","M","115","W (Tue)","LEI 2<br/>@CRY 0 F","9","9","13%","+5.9%"
"Tom Davies","EVE","M","116","W (Tue)","TOT 1<br/>@EVE 1 F","9","9","3%","+0.1%"
"Adam Masina","WAT","D","117","W (Tue)","CHE 2<br/>@WAT 1 F","8.9","8.9","0%","0%"
"Adama Traore","WOL","F","118","MKFC","WOL 1<br/>@ARS 1 F","8.85","8.85","88%","+1.3%"
"Georginio Wijnaldum","LIV","M","119","FA","LIV 2<br/>@AVL 1 F","8.75","8.75","65%","+1.4%"
"Vicente Guaita","CRY","G","120","mcavinur","LEI 2<br/>@CRY 0 F","8.75","8.75","64%","-1.1%"
"Alex McCarthy","SOU","G","121","W (Tue)","SOU 1<br/>@MCI 2 F","8.75","8.75","5%","+2%"
"Jefferson Lerma","BOU","M","122","W (Tue)","MUN 0<br/>@BOU 1 F","8.45","8.45","10%","-0.1%"
"Matt Doherty","WOL","D,M","123","Damo","WOL 1<br/>@ARS 1 F","8.4","8.4","97%","0%"
"Toby Alderweireld","TOT","D","124","Damo","TOT 1<br/>@EVE 1 F","8.35","8.35","82%","-0.4%"
"Jack Stephens","SOU","D","125","W (Tue)","SOU 1<br/>@MCI 2 F","8.2","8.2","4%","+2.6%"
"Ayoze Perez","LEI","M,F","126","W (Tue)","LEI 2<br/>@CRY 0 F","8.1","8.1","87%","+2%"
"Ashley Westwood","BUR","M","127","W (Tue)","BUR 0<br/>@SHU 3 F","8.1","8.1","42%","-0.1%"
"Alexander Tettey","NOR","M","128","W (Tue)","NOR 0<br/>@BHA 2 F","8.1","8.1","2%","0%"
"Sokratis","ARS","D","129","W (Tue)","WOL 1<br/>@ARS 1 F","8.05","8.05","21%","-1%"
"Mesut Ozil","ARS","M","130","W (Tue)","WOL 1<br/>@ARS 1 F","8","8","87%","+1.5%"
"Nick Pope","BUR","G","131","W (Tue)","BUR 0<br/>@SHU 3 F","8","8","73%","+1.5%"
"Davinson Sanchez","TOT","D","132","W (Tue)","TOT 1<br/>@EVE 1 F","8","8","40%","-4.1%"
"Paulo Gazzaniga","TOT","G","133","W (Tue)","TOT 1<br/>@EVE 1 F","8","8","40%","+1.8%"
"Moussa Sissoko","TOT","M","134","ZKL","TOT 1<br/>@EVE 1 F","7.95","7.95","41%","-6.8%"
"Jan Bednarek","SOU","D","135","RSC","SOU 1<br/>@MCI 2 F","7.95","7.95","11%","+1.8%"
"Jeffrey Schlupp","CRY","D,M","136","ColmL","LEI 2<br/>@CRY 0 F","7.9","7.9","33%","-0.9%"
"Scott McTominay","MUN","M","137","Eoghanoc","MUN 0<br/>@BOU 1 F","7.85","7.85","79%","-5.9%"
"Oriol Romeu","SOU","M","138","W (Tue)","SOU 1<br/>@MCI 2 F","7.85","7.85","5%","-0.2%"
"Emerson","CHE","D","139","W (Tue)","CHE 2<br/>@WAT 1 F","7.8","7.8","66%","-3.2%"
"Fikayo Tomori","CHE","D","140","W (Tue)","CHE 2<br/>@WAT 1 F","7.8","7.8","53%","-0.9%"
"Danny Ings","SOU","F","141","Damo","SOU 1<br/>@MCI 2 F","7.75","7.75","97%","+0.4%"
"Mason Mount","CHE","M,F","142","RSC","CHE 2<br/>@WAT 1 F","7.75","7.75","93%","+0.2%"
"Pascal Gross","BHA","M,F","143","W (Tue)","NOR 0<br/>@BHA 2 F","7.75","7.75","93%","+1.2%"
"Ben Mee","BUR","D","144","Damo","BUR 0<br/>@SHU 3 F","7.75","7.75","78%","+1.1%"
"Joel Ward","CRY","D","145","W (Tue)","LEI 2<br/>@CRY 0 F","7.65","7.65","16%","-0.6%"
"Richarlison","EVE","M,F","146","ColmL","TOT 1<br/>@EVE 1 F","7.6","7.6","100%","-0.1%"
"Aaron Wan-Bissaka","MUN","D","147","MKFC","MUN 0<br/>@BOU 1 F","7.6","7.6","97%","-0.6%"
"Roberto Firmino","LIV","M,F","148","Eoghanoc","LIV 2<br/>@AVL 1 F","7.5","7.5","100%","0%"
"Marcus Rashford","MUN","M,F","149","ColmL","MUN 0<br/>@BOU 1 F","7.5","7.5","100%","0%"
"Onel Hernandez","NOR","M","150","W (Tue)","NOR 0<br/>@BHA 2 F","7.5","7.5","14%","+2%"
"Kenny McLean","NOR","M","151","W (Tue)","NOR 0<br/>@BHA 2 F","7.45","7.45","28%","-5.5%"
"Jamal Lewis","NOR","D","152","W (Tue)","NOR 0<br/>@BHA 2 F","7.4","7.4","2%","-0.1%"
"Ruben Neves","WOL","M","153","W (Tue)","WOL 1<br/>@ARS 1 F","7.35","7.35","71%","+1.9%"
"Cesar Azpilicueta","CHE","D","154","RSC","CHE 2<br/>@WAT 1 F","7.3","7.3","99%","-0.1%"
"Neal Maupay","BHA","F","155","W (Tue)","NOR 0<br/>@BHA 2 F","7.25","7.25","62%","+1.5%"
"Kieran Tierney","ARS","D","156","W (Tue)","WOL 1<br/>@ARS 1 F","7.1","7.1","22%","-1.5%"
"Mason Holgate","EVE","D","157","W (Tue)","TOT 1<br/>@EVE 1 F","7.05","7.05","10%","+3%"
"Kepa Arrizabalaga","CHE","G","158","W (Tue)","CHE 2<br/>@WAT 1 F","7","7","60%","-2.2%"
"Calum Chambers","ARS","D,M","159","W (Tue)","WOL 1<br/>@ARS 1 F","7","7","25%","+1.6%"
"Tom Trybull","NOR","M","160","W (Tue)","NOR 0<br/>@BHA 2 F","6.95","6.95","2%","-0.1%"
"Nathaniel Chalobah","WAT","M","161","W (Tue)","CHE 2<br/>@WAT 1 F","6.95","6.95","1%","-0.1%"
"Dejan Lovren","LIV","D","162","FA","LIV 2<br/>@AVL 1 F","6.85","6.85","18%","-3.1%"
"Djibril Sidibe","EVE","D","163","MKFC","TOT 1<br/>@EVE 1 F","6.8","6.8","67%","+8.6%"
"Tanguy Ndombele","TOT","M","164","Damo","TOT 1<br/>@EVE 1 F","6.75","6.75","78%","+4%"
"Roberto Pereyra","WAT","M","165","W (Tue)","CHE 2<br/>@WAT 1 F","6.75","6.75","29%","-0.6%"
"Declan Rice","WHU","M","166","MKFC","NEW 3<br/>@WHU 2 F","6.7","6.7","50%","+2.8%"
"Fernandinho","MCI","D,M","167","W (Tue)","SOU 1<br/>@MCI 2 F","6.6","6.6","43%","+1.3%"
"Andreas Pereira","MUN","M","168","W (Tue)","MUN 0<br/>@BOU 1 F","6.5","6.5","26%","+2.9%"
"Marco Stiepermann","NOR","M","169","W (Tue)","NOR 0<br/>@BHA 2 F","6.5","6.5","2%","0%"
"Callum Wilson","BOU","F","170","W (Tue)","MUN 0<br/>@BOU 1 F","6.45","6.45","89%","-1.1%"
"Harry Wilson","BOU","M","171","Damo","MUN 0<br/>@BOU 1 F","6.35","6.35","57%","+4.9%"
"David Silva","MCI","M","172","ZKL","SOU 1<br/>@MCI 2 F","6.25","6.25","100%","+0.2%"
"Harvey Barnes","LEI","M","173","mcavinur","LEI 2<br/>@CRY 0 F","6.25","6.25","72%","-2.2%"
"Ashley Young","MUN","D","174","W (Tue)","MUN 0<br/>@BOU 1 F","6.15","6.15","20%","+4%"
"Bjorn Engels","AVL","D","175","W (Tue)","LIV 2<br/>@AVL 1 F","6","6","4%","-0.8%"
"Douglas Luiz","AVL","M","176","W (Tue)","LIV 2<br/>@AVL 1 F","5.95","5.95","6%","-0.2%"
"Lucas Moura","TOT","M,F","177","mcavinur","TOT 1<br/>@EVE 1 F","5.9","5.9","97%","-1.4%"
"Ben Davies","TOT","D","178","W (Tue)","TOT 1<br/>@EVE 1 F","5.9","5.9","15%","-0.4%"
"Anthony Martial","MUN","F","179","RSC","MUN 0<br/>@BOU 1 F","5.75","5.75","100%","+0.2%"
"Teemu Pukki","NOR","F","180","ColmOF","NOR 0<br/>@BHA 2 F","5.75","5.75","98%","-0.2%"
"Andre Gomes","EVE","M","181","W (Tue)","TOT 1<br/>@EVE 1 F","5.75","5.75","11%","0%"
"Charlie Taylor","BUR","D","182","ZKL","BUR 0<br/>@SHU 3 F","5.7","5.7","14%","+5.1%"
"Yerry Mina","EVE","D","183","W (Tue)","TOT 1<br/>@EVE 1 F","5.6","5.6","53%","+0.6%"
"Alisson","LIV","G","184","Damo","LIV 2<br/>@AVL 1 F","5.5","5.5","96%","+1%"
"Cheikhou Kouyate","CRY","M","185","W (Tue)","LEI 2<br/>@CRY 0 F","5.5","5.5","8%","+0.7%"
"Lucas Torreira","ARS","M","186","W (Tue)","WOL 1<br/>@ARS 1 F","5.45","5.45","23%","+0.7%"
"Billy Sharp","SHU","F","187","FA","BUR 0<br/>@SHU 3 F","5.35","5.35","4%","0%"
"Virgil van Dijk","LIV","D","188","RSC","LIV 2<br/>@AVL 1 F","5.3","5.3","100%","0%"
"Jordan Pickford","EVE","G","189","W (Tue)","TOT 1<br/>@EVE 1 F","5.25","5.25","69%","+3.1%"
"Conor Coady","WOL","D","190","W (Tue)","WOL 1<br/>@ARS 1 F","5.25","5.25","16%","-0.4%"
"Jamaal Lascelles","NEW","D","191","W (Tue)","NEW 3<br/>@WHU 2 F","5.15","5.15","15%","-0.4%"
"Jack Cork","BUR","M","192","W (Tue)","BUR 0<br/>@SHU 3 F","5.15","5.15","7%","+0.2%"
"David Luiz","ARS","D","193","ColmL","WOL 1<br/>@ARS 1 F","5.1","5.1","53%","+0.6%"
"Tyrone Mings","AVL","D","194","W (Tue)","LIV 2<br/>@AVL 1 F","5.05","5.05","30%","-0.6%"
"Mohamed Salah","LIV","F","195","Damo","LIV 2<br/>@AVL 1 F","5","5","100%","0%"
"Gabriel Jesus","MCI","F","196","mcavinur","SOU 1<br/>@MCI 2 F","5","5","99%","-0.7%"
"Ederson","MCI","G","197","ColmL","SOU 1<br/>@MCI 2 F","5","5","85%","-6.3%"
"Aaron Connolly","BHA","F","198","W (Tue)","NOR 0<br/>@BHA 2 F","5","5","6%","-0.6%"
"Craig Dawson","WAT","D","199","W (Tue)","CHE 2<br/>@WAT 1 F","5","5","2%","-0.1%"
"Christian Benteke","CRY","F","200","W (Tue)","LEI 2<br/>@CRY 0 F","4.85","4.85","18%","-4.8%"
"Jordan Ayew","CRY","F","201","RSC","LEI 2<br/>@CRY 0 F","4.75","4.75","58%","+8.5%"
"Yan Valery","SOU","D,M","202","W (Tue)","SOU 1<br/>@MCI 2 F","4.75","4.75","3%","0%"
"Jeff Hendrick","BUR","M","203","W (Tue)","BUR 0<br/>@SHU 3 F","4.6","4.6","3%","0%"
"Jesse Lingard","MUN","M,F","204","W (Tue)","MUN 0<br/>@BOU 1 F","4.5","4.5","27%","-1.9%"
"Theo Walcott","EVE","M,F","205","W (Tue)","TOT 1<br/>@EVE 1 F","4.5","4.5","14%","+1.2%"
"Daryl Janmaat","WAT","D","206","W (Tue)","CHE 2<br/>@WAT 1 F","4.4","4.4","3%","-0.1%"
"James McArthur","CRY","M","207","W (Tue)","LEI 2<br/>@CRY 0 F","4.35","4.35","72%","-0.8%"
"Ruben Vinagre","WOL","D","208","W (Tue)","WOL 1<br/>@ARS 1 F","4.3","4.3","2%","+0.7%"
"Gary Cahill","CRY","D","209","W (Tue)","LEI 2<br/>@CRY 0 F","4.3","4.3","4%","-0.2%"
"Son Heung-Min","TOT","M,F","210","Eoghanoc","TOT 1<br/>@EVE 1 F","4.25","4.25","100%","-0.1%"
"James Tomkins","CRY","D","211","mcavinur","LEI 2<br/>@CRY 0 F","4.25","4.25","23%","-0.8%"
"DeAndre Yedlin","NEW","D","212","W (Tue)","NEW 3<br/>@WHU 2 F","4.1","4.1","3%","+0.7%"
"Pablo Zabaleta","WHU","D","213","W (Tue)","NEW 3<br/>@WHU 2 F","4.05","4.05","1%","-0.2%"
"Kevin Danso","SOU","D","214","W (Tue)","SOU 1<br/>@MCI 2 F","4.05","4.05","1%","0%"
"Moussa Djenepo","SOU","M","215","W (Tue)","SOU 1<br/>@MCI 2 F","4","4","19%","-1.5%"
"Matthew Lowton","BUR","D","216","W (Tue)","BUR 0<br/>@SHU 3 F","4","4","17%","-0.7%"
"Max Aarons","NOR","D","217","W (Tue)","NOR 0<br/>@BHA 2 F","4","4","15%","+0.5%"
"Andre Gray","WAT","F","218","W (Tue)","CHE 2<br/>@WAT 1 F","4","4","8%","-0.5%"
"Christian Atsu","NEW","M","219","ColmL","NEW 3<br/>@WHU 2 F","4","4","8%","-0.4%"
"Christian Kabasele","WAT","D","220","W (Tue)","CHE 2<br/>@WAT 1 F","3.65","3.65","31%","+10.6%"
"Victor Lindelof","MUN","D","221","W (Tue)","MUN 0<br/>@BOU 1 F","3.55","3.55","51%","-0.7%"
"Wesley","AVL","F","222","W (Tue)","LIV 2<br/>@AVL 1 F","3.5","3.5","62%","-2.7%"
"Divock Origi","LIV","F","223","FA","LIV 2<br/>@AVL 1 F","3.5","3.5","36%","+0.4%"
"Kiko Femenia","WAT","D","224","W (Tue)","CHE 2<br/>@WAT 1 F","3.4","3.4","7%","+1.1%"
"Jay Rodriguez","BUR","F","225","W (Tue)","BUR 0<br/>@SHU 3 F","3.25","3.25","4%","-1.1%"
"James Tarkowski","BUR","D","226","Eoghanoc","BUR 0<br/>@SHU 3 F","3.1","3.1","97%","-0.3%"
"Robbie Brady","BUR","M","227","W (Tue)","BUR 0<br/>@SHU 3 F","3.1","3.1","2%","-1.3%"
"Alex Oxlade-Chamberlain","LIV","M","228","FA","LIV 2<br/>@AVL 1 F","3","3","41%","-3.7%"
"Albian Ajeti","WHU","F","229","W (Tue)","NEW 3<br/>@WHU 2 F","3","3","0%","0%"
"Ahmed El Mohamady","AVL","D","230","W (Tue)","LIV 2<br/>@AVL 1 F","2.85","2.85","6%","-0.2%"
"Adrian Mariappa","WAT","D","231","W (Tue)","CHE 2<br/>@WAT 1 F","2.85","2.85","1%","0%"
"Ashley Barnes","BUR","F","232","RSC","BUR 0<br/>@SHU 3 F","2.75","2.75","77%","-1.3%"
"Adam Webster","BHA","D","233","mcavinur","NOR 0<br/>@BHA 2 F","2.75","2.75","18%","+3.4%"
"Dennis Praet","LEI","M","234","W (Tue)","LEI 2<br/>@CRY 0 F","2.75","2.75","5%","-1.6%"
"Aaron Cresswell","WHU","D","235","W (Tue)","NEW 3<br/>@WHU 2 F","2.7","2.7","15%","-1.9%"
