"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Kevin Danso","SOU","D","244","FA","BOU 3<br/>@SOU 1 F","2.2","2.2","1%","+0.8%"
"Pablo Zabaleta","WHU","D","245","FA","MUN 0<br/>@WHU 2 F","2.1","2.1","1%","+1.1%"
"Theo Walcott","EVE","M,F","246","FA","SHU 2<br/>@EVE 0 F","2","2","15%","+15%"
"Ismaila Sarr","WAT","F","247","FA","WAT 0<br/>@MCI 8 F","2","2","11%","+2.5%"
"Jay Rodriguez","BUR","F","248","FA","NOR 0<br/>@BUR 2 F","2","2","4%","-4.7%"
"Andy Carroll","NEW","F","249","FA","BHA 0<br/>@NEW 0 F","1.85","1.85","3%","-5.7%"
"Ruben Neves","WOL","M","250","FA","WOL 1<br/>@CRY 1 F","1.75","1.75","72%","-11.2%"
"Cenk Tosun (prior)","EVE","F","251","FA","SHU 2<br/>@EVE 0 F","1.75","1.75","1%","+1.1%"
"Benjamin Mendy","MCI","D","252","MKFC","WAT 0<br/>@MCI 8 F","1.7","1.7","88%","-3.2%"
"Granit Xhaka","ARS","M","253","FA","AVL 2<br/>@ARS 3 F","1.6","1.6","38%","-19.9%"
"Ryan Fraser","BOU","M","254","FA","BOU 3<br/>@SOU 1 F","1.5","1.5","93%","-7%"
"Eric Garcia","MCI","D","255","FA","WAT 0<br/>@MCI 8 F","1.4","1.4","1%","+0.6%"
"Lucas Moura","TOT","M,F","256","W (Thu)","TOT 1<br/>@LEI 2 F","1.25","1.25","91%","-0.9%"
"Jack Wilshere","WHU","M","257","FA","MUN 0<br/>@WHU 2 F","1.25","1.25","2%","+2%"
"Ben Osborn","SHU","M","258","FA","SHU 2<br/>@EVE 0 F","1.25","1.25","0%","+0.4%"
"Alexander Tettey","NOR","M","259","FA","NOR 0<br/>@BUR 2 F","1.25","1.25","0%","+0.4%"
"Henri Lansbury","AVL","M","260","FA","AVL 2<br/>@ARS 3 F","1.25","1.25","0%","+0.2%"
"Emerson","CHE","D","261","FA","LIV 2<br/>@CHE 1 F","1.2","1.2","73%","-2.2%"
"Jesse Lingard","MUN","M,F","262","FA","MUN 0<br/>@WHU 2 F","1","1","29%","-4%"
"Patrick Cutrone","WOL","F","263","FA","WOL 1<br/>@CRY 1 F","1","1","20%","-4.9%"
"Stuart Armstrong","SOU","M,F","264","FA","BOU 3<br/>@SOU 1 F","1","1","3%","+3.1%"
"Patrick Roberts","NOR","M","265","FA","NOR 0<br/>@BUR 2 F","1","1","1%","+1.1%"
"Angel Gomes","MUN","M","266","FA","MUN 0<br/>@WHU 2 F","1","1","1%","+0.9%"
"Gaetan Bong","BHA","D","267","FA","BHA 0<br/>@NEW 0 F","1","1","1%","+0.8%"
"Yerry Mina","EVE","D","268","FA","SHU 2<br/>@EVE 0 F","0.9","0.9","58%","-8.2%"
"Michy Batshuayi","CHE","F","269","FA","LIV 2<br/>@CHE 1 F","0.75","0.75","13%","+5%"
"Demarai Gray","LEI","M","270","FA","TOT 1<br/>@LEI 2 F","0.75","0.75","7%","+7.1%"
"Robbie Brady","BUR","M","271","FA","NOR 0<br/>@BUR 2 F","0.75","0.75","4%","+3.7%"
"Joseph Gomez","LIV","D","272","FA","LIV 2<br/>@CHE 1 F","0.6","0.6","38%","+4.3%"
"Christian Eriksen","TOT","M","273","Eoghanoc","TOT 1<br/>@LEI 2 F","0.5","0.5","100%","-0.5%"
"Robert Snodgrass","WHU","M","274","FA","MUN 0<br/>@WHU 2 F","0.5","0.5","11%","-5.3%"
"Josip Drmic","NOR","F","275","FA","NOR 0<br/>@BUR 2 F","0.5","0.5","1%","+0.9%"
"Andrew Surman","BOU","M","276","FA","BOU 3<br/>@SOU 1 F","0.5","0.5","1%","+0.8%"
"Raheem Sterling","MCI","F","277","ColmL","WAT 0<br/>@MCI 8 F","0","0","100%","0%"
"Paul Pogba","MUN","M","278","ColmL","MUN 0<br/>@WHU 2 F","0","0","100%","-0.3%"
"Alexandre Lacazette","ARS","F","279","ColmL","AVL 2<br/>@ARS 3 F","0","0","99%","-0.6%"
"Alisson","LIV","G","280","Damo","LIV 2<br/>@CHE 1 F","0","0","99%","-1.1%"
"Anthony Martial","MUN","F","281","Seanmacd","MUN 0<br/>@WHU 2 F","0","0","99%","-1.4%"
"Gabriel Jesus","MCI","F","282","mcavinur","WAT 0<br/>@MCI 8 F","0","0","98%","-2.2%"
"Manuel Lanzini","WHU","M","283","Damo","MUN 0<br/>@WHU 2 F","0","0","97%","-3.2%"
"Dele Alli","TOT","M","284","ColmL","TOT 1<br/>@LEI 2 F","0","0","95%","+3.6%"
"Christian Pulisic","CHE","M","285","W (Thu)","LIV 2<br/>@CHE 1 F","0","0","89%","-10.8%"
"Callum Hudson-Odoi","CHE","F","286","mcavinur","LIV 2<br/>@CHE 1 F","0","0","89%","-2.7%"
"Oleksandr Zinchenko","MCI","D,M","287","ColmOF","WAT 0<br/>@MCI 8 F","0","0","84%","-15.6%"
"Luke Shaw","MUN","D","288","FA","MUN 0<br/>@WHU 2 F","0","0","78%","-14.1%"
"Pedro","CHE","F","289","FA","LIV 2<br/>@CHE 1 F","0","0","76%","-7%"
"Shane Duffy","BHA","D","290","FA","BHA 0<br/>@NEW 0 F","0","0","76%","+0.7%"
"Kieran Tierney","ARS","D","291","Seanmacd","AVL 2<br/>@ARS 3 F","0","0","74%","-9.3%"
"Ilkay Gundogan","MCI","M","292","FA","WAT 0<br/>@MCI 8 F","0","0","73%","-10.4%"
"Ross Barkley","CHE","M","293","mcavinur","LIV 2<br/>@CHE 1 F","0","0","72%","-11.2%"
"Johann Gudmundsson","BUR","M","294","MKFC","NOR 0<br/>@BUR 2 F","0","0","72%","-28%"
"Andros Townsend","CRY","M,F","295","FA","WOL 1<br/>@CRY 1 F","0","0","70%","-21.5%"
"Troy Deeney","WAT","F","296","FA","WAT 0<br/>@MCI 8 F","0","0","67%","-16.5%"
"Matt Ritchie","NEW","D,M","297","ColmL","BHA 0<br/>@NEW 0 F","0","0","65%","-18.8%"
"John Stones","MCI","D","298","FA","WAT 0<br/>@MCI 8 F","0","0","63%","-12.1%"
"Hector Bellerin","ARS","D","299","mcavinur","AVL 2<br/>@ARS 3 F","0","0","60%","-15.5%"
"Hugo Lloris","TOT","G","300","Eoghanoc","TOT 1<br/>@LEI 2 F","0","0","59%","+0.8%"
"Leandro Trossard","BHA","M","301","FA","BHA 0<br/>@NEW 0 F","0","0","57%","-35.1%"
"Solly March","BHA","M,F","302","FA","BHA 0<br/>@NEW 0 F","0","0","56%","-19.2%"
"Mesut Ozil","ARS","M","303","FA","AVL 2<br/>@ARS 3 F","0","0","54%","+12.6%"
"Matt Targett","AVL","D,M","304","MKFC","AVL 2<br/>@ARS 3 F","0","0","48%","+14.4%"
"Aymeric Laporte","MCI","D","305","FA","WAT 0<br/>@MCI 8 F","0","0","47%","-19.3%"
"David Brooks","BOU","M","306","FA","BOU 3<br/>@SOU 1 F","0","0","46%","-12.4%"
"Divock Origi","LIV","F","307","FA","LIV 2<br/>@CHE 1 F","0","0","46%","+3.8%"
"Leroy Sane","MCI","F","308","FA","WAT 0<br/>@MCI 8 F","0","0","44%","+18.8%"
"Giovani Lo Celso","TOT","M","309","FA","TOT 1<br/>@LEI 2 F","0","0","42%","-16.4%"
"Antonio Rudiger","CHE","D","310","FA","LIV 2<br/>@CHE 1 F","0","0","42%","-33.4%"
"Alex Oxlade-Chamberlain","LIV","M","311","FA","LIV 2<br/>@CHE 1 F","0","0","41%","+7.6%"
"Arthur Masuaku","WHU","D","312","FA","MUN 0<br/>@WHU 2 F","0","0","38%","+21.5%"
"Naby Keita","LIV","M","313","FA","LIV 2<br/>@CHE 1 F","0","0","36%","+11.5%"
"Davinson Sanchez","TOT","D","314","FA","TOT 1<br/>@LEI 2 F","0","0","35%","-14.5%"
"Dominic Calvert-Lewin","EVE","F","315","FA","SHU 2<br/>@EVE 0 F","0","0","35%","-14.8%"
"Michail Antonio","WHU","M","316","FA","MUN 0<br/>@WHU 2 F","0","0","35%","+26.3%"
"Kyle Walker-Peters (prior)","TOT","D","317","FA","TOT 1<br/>@LEI 2 F","0","0","28%","+11.8%"
"Glenn Murray","BHA","F","318","FA","BHA 0<br/>@NEW 0 F","0","0","27%","-23.4%"
"Olivier Giroud","CHE","F","319","FA","LIV 2<br/>@CHE 1 F","0","0","27%","+9.8%"
"Ryan Sessegnon","TOT","M,F","320","W (Thu)","TOT 1<br/>@LEI 2 F","0","0","24%","-0.8%"
"Ruben Loftus-Cheek","CHE","M","321","FA","LIV 2<br/>@CHE 1 F","0","0","24%","-9.5%"
"Ben Davies","TOT","D","322","FA","TOT 1<br/>@LEI 2 F","0","0","21%","+4.8%"
"Moussa Djenepo","SOU","M","323","FA","BOU 3<br/>@SOU 1 F","0","0","21%","-37.3%"
"Ryan Bennett (prior)","WOL","D","324","FA","WOL 1<br/>@CRY 1 F","0","0","20%","+19.7%"
"Mason Greenwood","MUN","F","325","FA","MUN 0<br/>@WHU 2 F","0","0","18%","+1.1%"
"Andre Gomes","EVE","M","326","FA","SHU 2<br/>@EVE 0 F","0","0","17%","+8.7%"
"Shkodran Mustafi","ARS","D","327","FA","AVL 2<br/>@ARS 3 F","0","0","16%","+16.3%"
"Max Aarons","NOR","D","328","FA","NOR 0<br/>@BUR 2 F","0","0","15%","-9.7%"
"Sean Longstaff","NEW","M","329","FA","BHA 0<br/>@NEW 0 F","0","0","15%","-2.1%"
"Matthew Longstaff","NEW","M","330","FA","BHA 0<br/>@NEW 0 F","0","0","14%","-19.5%"
"Djibril Sidibe","EVE","D","331","FA","SHU 2<br/>@EVE 0 F","0","0","13%","+4.4%"
"Phil Foden","MCI","M,F","332","FA","WAT 0<br/>@MCI 8 F","0","0","13%","-20.7%"
"Reece James","CHE","D","333","FA","LIV 2<br/>@CHE 1 F","0","0","12%","-4.5%"
"Danny Welbeck","WAT","F","334","FA","WAT 0<br/>@MCI 8 F","0","0","12%","-21.3%"
"Nacho Monreal","ARS","D","335","ColmL","AVL 2<br/>@ARS 3 F","0","0","11%","-0.3%"
"Xherdan Shaqiri","LIV","M,F","336","FA","LIV 2<br/>@CHE 1 F","0","0","10%","+10.3%"
"Roberto Jimenez","WHU","G","337","FA","MUN 0<br/>@WHU 2 F","0","0","9%","-32.2%"
"Dejan Lovren","LIV","D","338","FA","LIV 2<br/>@CHE 1 F","0","0","9%","-7.3%"
"Rob Holding","ARS","D","339","FA","AVL 2<br/>@ARS 3 F","0","0","7%","+6.9%"
"James Tomkins","CRY","D","340","FA","WOL 1<br/>@CRY 1 F","0","0","7%","-9.8%"
"Gabriel Martinelli","ARS","M","341","FA","AVL 2<br/>@ARS 3 F","0","0","6%","-18.6%"
"Marc Albrighton","LEI","M","342","FA","TOT 1<br/>@LEI 2 F","0","0","6%","+6.3%"
"Martin Kelly","CRY","D","343","FA","WOL 1<br/>@CRY 1 F","0","0","6%","+6.3%"
"Craig Cathcart","WAT","D","344","FA","WAT 0<br/>@MCI 8 F","0","0","6%","-18.9%"
"Billy Sharp","SHU","F","345","FA","SHU 2<br/>@EVE 0 F","0","0","6%","+5.7%"
"Douglas Luiz","AVL","M","346","FA","AVL 2<br/>@ARS 3 F","0","0","6%","-2.6%"
"Yan Valery","SOU","D,M","347","FA","BOU 3<br/>@SOU 1 F","0","0","5%","+5.3%"
"Fabian Balbuena","WHU","D","348","FA","MUN 0<br/>@WHU 2 F","0","0","5%","+4.8%"
"Jota","AVL","M","349","FA","AVL 2<br/>@ARS 3 F","0","0","5%","-3.6%"
"Juan Foyth","TOT","D","350","FA","TOT 1<br/>@LEI 2 F","0","0","5%","-3.7%"
"Charlie Taylor","BUR","D","351","FA","NOR 0<br/>@BUR 2 F","0","0","4%","-3.9%"
"David McGoldrick","SHU","F","352","FA","SHU 2<br/>@EVE 0 F","0","0","4%","-4%"
"Victor Camarasa","CRY","M","353","FA","WOL 1<br/>@CRY 1 F","0","0","4%","+4.2%"
"Sergio Romero","MUN","G","354","FA","MUN 0<br/>@WHU 2 F","0","0","4%","+4.2%"
"Axel Tuanzebe","MUN","D","355","FA","MUN 0<br/>@WHU 2 F","0","0","4%","+3.8%"
"Chris Mepham","BOU","D","356","FA","BOU 3<br/>@SOU 1 F","0","0","3%","-4.9%"
"Wes Morgan","LEI","D","357","FA","TOT 1<br/>@LEI 2 F","0","0","3%","+3.3%"
"Reiss Nelson","ARS","F","358","FA","AVL 2<br/>@ARS 3 F","0","0","3%","+3.2%"
"Wayne Hennessey","CRY","G","359","FA","WOL 1<br/>@CRY 1 F","0","0","3%","+3%"
"Adam Smith","BOU","D","360","FA","BOU 3<br/>@SOU 1 F","0","0","3%","+3%"
"Joe Hart","BUR","G","361","FA","NOR 0<br/>@BUR 2 F","0","0","3%","+2.9%"
"Diogo Dalot","MUN","D","362","FA","MUN 0<br/>@WHU 2 F","0","0","3%","-5.5%"
"Scott Dann","CRY","D","363","FA","WOL 1<br/>@CRY 1 F","0","0","3%","+2.7%"
"Jonas Lossl","EVE","G","364","FA","SHU 2<br/>@EVE 0 F","0","0","3%","+2.6%"
"Shane Long","SOU","F","365","FA","BOU 3<br/>@SOU 1 F","0","0","2%","+2.5%"
"Max Meyer","CRY","M","366","FA","WOL 1<br/>@CRY 1 F","0","0","2%","+2.3%"
"Christian Kabasele","WAT","D","367","FA","WAT 0<br/>@MCI 8 F","0","0","2%","+2.3%"
"DeAndre Yedlin","NEW","D","368","FA","BHA 0<br/>@NEW 0 F","0","0","2%","+2.3%"
"Jean-Philippe Gbamin","EVE","M","369","FA","SHU 2<br/>@EVE 0 F","0","0","2%","+2.2%"
"Claudio Bravo","MCI","G","370","FA","WAT 0<br/>@MCI 8 F","0","0","2%","+2.2%"
"Tom Trybull","NOR","M","371","FA","NOR 0<br/>@BUR 2 F","0","0","2%","-6.4%"
"Eric Dier","TOT","M","372","FA","TOT 1<br/>@LEI 2 F","0","0","2%","+1.9%"
"Maya Yoshida","SOU","D","373","FA","BOU 3<br/>@SOU 1 F","0","0","2%","-6.5%"
"Daryl Janmaat","WAT","D","374","FA","WAT 0<br/>@MCI 8 F","0","0","2%","-6.6%"
"Mario Vrancic","NOR","M","375","FA","NOR 0<br/>@BUR 2 F","0","0","2%","+1.7%"
"Rhian Brewster","LIV","F","376","FA","LIV 2<br/>@CHE 1 F","0","0","2%","+1.6%"
"Luke Freeman","SHU","M","377","FA","SHU 2<br/>@EVE 0 F","0","0","2%","+1.6%"
"Ravel Morrison","SHU","M","378","FA","SHU 2<br/>@EVE 0 F","0","0","2%","+1.5%"
"Daniel Drinkwater (prior)","BUR","M","379","FA","NOR 0<br/>@BUR 2 F","0","0","1%","-6.9%"
"Alex McCarthy","SOU","G","380","FA","BOU 3<br/>@SOU 1 F","0","0","1%","+1.5%"
"Willy Caballero","CHE","G","381","FA","LIV 2<br/>@CHE 1 F","0","0","1%","+1.4%"
"Junior Stanislas","BOU","M","382","FA","BOU 3<br/>@SOU 1 F","0","0","1%","-6.9%"
"Jesus Vallejo","WOL","D","383","FA","WOL 1<br/>@CRY 1 F","0","0","1%","+1.4%"
"Arnaut Danjuma Groeneveld","BOU","F","384","FA","BOU 3<br/>@SOU 1 F","0","0","1%","-7%"
"Onel Hernandez","NOR","M","385","FA","NOR 0<br/>@BUR 2 F","0","0","1%","+1.3%"
"Ruben Vinagre","WOL","D","386","FA","WOL 1<br/>@CRY 1 F","0","0","1%","+1.3%"
"Kelechi Iheanacho","LEI","F","387","FA","TOT 1<br/>@LEI 2 F","0","0","1%","+1.3%"
"Artur Boruc","BOU","G","388","FA","BOU 3<br/>@SOU 1 F","0","0","1%","+1.2%"
"Bernardo","BHA","D","389","FA","BHA 0<br/>@NEW 0 F","0","0","1%","+1.2%"
"Phil Jones","MUN","D","390","FA","MUN 0<br/>@WHU 2 F","0","0","1%","+1.2%"
"Lloyd Kelly","BOU","D","391","FA","BOU 3<br/>@SOU 1 F","0","0","1%","+1.2%"
"Danny Ward","LEI","G","392","FA","TOT 1<br/>@LEI 2 F","0","0","1%","+1.2%"
"Simon Francis","BOU","D","393","FA","BOU 3<br/>@SOU 1 F","0","0","1%","+1.2%"
"Morgan Gibbs-White","WOL","M","394","FA","WOL 1<br/>@CRY 1 F","0","0","1%","+1.2%"
"Jose Izquierdo","BHA","M,F","395","FA","BHA 0<br/>@NEW 0 F","0","0","1%","+1.2%"
"Matt Macey","ARS","G","396","FA","AVL 2<br/>@ARS 3 F","0","0","1%","+1.1%"
"John Ruddy","WOL","G","397","FA","WOL 1<br/>@CRY 1 F","0","0","1%","+1.1%"
"Ralf Fahrmann","NOR","G","398","FA","NOR 0<br/>@BUR 2 F","0","0","1%","+1.1%"
"Emil Krafth","NEW","D","399","FA","BHA 0<br/>@NEW 0 F","0","0","1%","+1.1%"
"Michael McGovern","NOR","G","400","FA","NOR 0<br/>@BUR 2 F","0","0","1%","+1.1%"
"Eric Bailly","MUN","D","401","FA","MUN 0<br/>@WHU 2 F","0","0","1%","+1%"
"Ciaran Clark","NEW","D","402","FA","BHA 0<br/>@NEW 0 F","0","0","1%","+1%"
"Tom Davies","EVE","M","403","FA","SHU 2<br/>@EVE 0 F","0","0","1%","+1%"
"Christian Fuchs","LEI","D","404","FA","TOT 1<br/>@LEI 2 F","0","0","1%","+1%"
"Jonathan Kodjia","AVL","F","405","FA","AVL 2<br/>@ARS 3 F","0","0","1%","+1%"
"Grant Hanley","NOR","D","406","FA","NOR 0<br/>@BUR 2 F","0","0","1%","+1%"
"Emiliano Martinez","ARS","G","407","FA","AVL 2<br/>@ARS 3 F","0","0","1%","+1%"
"Marcos Rojo","MUN","D","408","FA","MUN 0<br/>@WHU 2 F","0","0","1%","+1%"
"Nathaniel Chalobah","WAT","M","409","FA","WAT 0<br/>@MCI 8 F","0","0","1%","+0.9%"
"Charlie Daniels","BOU","D","410","FA","BOU 3<br/>@SOU 1 F","0","0","1%","+0.9%"
"Dwight Gayle","NEW","F","411","FA","BHA 0<br/>@NEW 0 F","0","0","1%","+0.9%"
"Dan Gosling","BOU","M","412","FA","BOU 3<br/>@SOU 1 F","0","0","1%","+0.9%"
"Alireza Jahanbakhsh","BHA","F","413","FA","BHA 0<br/>@NEW 0 F","0","0","1%","+0.9%"
"Oumar Niasse","EVE","F","414","FA","SHU 2<br/>@EVE 0 F","0","0","1%","+0.9%"
"Nathaniel Clyne","LIV","D","415","FA","LIV 2<br/>@CHE 1 F","0","0","1%","+0.9%"
"Nampalys Mendy","LEI","M","416","FA","TOT 1<br/>@LEI 2 F","0","0","1%","+0.9%"
"Isaac Success","WAT","F","417","FA","WAT 0<br/>@MCI 8 F","0","0","1%","+0.9%"
"Leighton Baines","EVE","D","418","FA","SHU 2<br/>@EVE 0 F","0","0","1%","+0.8%"
"David Button","BHA","G","419","FA","BHA 0<br/>@NEW 0 F","0","0","1%","+0.8%"
"Jordon Ibe","BOU","M","420","FA","BOU 3<br/>@SOU 1 F","0","0","1%","+0.8%"
"Florian Lejeune","NEW","D","421","FA","BHA 0<br/>@NEW 0 F","0","0","1%","+0.8%"
"Maarten Stekelenburg","EVE","G","422","FA","SHU 2<br/>@EVE 0 F","0","0","1%","+0.8%"
"Federico Fernandez","NEW","D","423","FA","BHA 0<br/>@NEW 0 F","0","0","1%","+0.8%"
"Timothy Fosu-Mensah","MUN","D","424","FA","MUN 0<br/>@WHU 2 F","0","0","1%","+0.8%"
"Jack Stephens","SOU","D","425","FA","BOU 3<br/>@SOU 1 F","0","0","1%","+0.8%"
"Folarin Balogun","ARS","F","426","FA","AVL 2<br/>@ARS 3 F","0","0","1%","+0.7%"
"Phil Bardsley","BUR","D","427","FA","NOR 0<br/>@BUR 2 F","0","0","1%","+0.7%"
"Tahith Chong","MUN","M","428","FA","MUN 0<br/>@WHU 2 F","0","0","1%","+0.7%"
"Karl Darlow","NEW","G","429","FA","BHA 0<br/>@NEW 0 F","0","0","1%","+0.7%"
"Mark Travers","BOU","G","430","FA","BOU 3<br/>@SOU 1 F","0","0","1%","+0.7%"
"Matej Vydra","BUR","F","431","FA","NOR 0<br/>@BUR 2 F","0","0","1%","+0.7%"
"Leon Balogun","BHA","D","432","FA","BHA 0<br/>@NEW 0 F","0","0","1%","+0.6%"
"James Chester","AVL","D","433","FA","AVL 2<br/>@ARS 3 F","0","0","1%","+0.6%"
"Ben Gibson","BUR","D","434","FA","NOR 0<br/>@BUR 2 F","0","0","1%","+0.6%"
"Ezri Konsa Ngoyo","AVL","D","435","FA","AVL 2<br/>@ARS 3 F","0","0","1%","+0.6%"
"Kevin Long","BUR","D","436","FA","NOR 0<br/>@BUR 2 F","0","0","1%","+0.6%"
"Carlos Sanchez","WHU","M","437","FA","MUN 0<br/>@WHU 2 F","0","0","1%","+0.6%"
"Sepp van den Berg","LIV","D","438","FA","LIV 2<br/>@CHE 1 F","0","0","1%","+0.6%"
"Daniel Amartey","LEI","D,M","439","FA","TOT 1<br/>@LEI 2 F","0","0","1%","+0.6%"
"Harvey Elliott","LIV","M","440","FA","LIV 2<br/>@CHE 1 F","0","0","1%","+0.6%"
"Emile Smith Rowe","ARS","M","441","FA","AVL 2<br/>@ARS 3 F","0","0","1%","+0.6%"
"Jason Steele","BHA","G","442","FA","BHA 0<br/>@NEW 0 F","0","0","1%","+0.6%"
"Jed Steer","AVL","G","443","FA","AVL 2<br/>@ARS 3 F","0","0","1%","+0.6%"
"Christoph Zimmermann","NOR","D","444","FA","NOR 0<br/>@BUR 2 F","0","0","1%","+0.6%"
"Albian Ajeti","WHU","F","445","FA","MUN 0<br/>@WHU 2 F","0","0","1%","+0.5%"
"Robert Elliot","NEW","G","446","FA","BHA 0<br/>@NEW 0 F","0","0","1%","+0.5%"
"Billy Gilmour","CHE","M","447","FA","LIV 2<br/>@CHE 1 F","0","0","1%","+0.5%"
"Lee Grant","MUN","G","448","FA","MUN 0<br/>@WHU 2 F","0","0","1%","+0.5%"
"Daniel Grimshaw","MCI","G","449","FA","WAT 0<br/>@MCI 8 F","0","0","1%","+0.5%"
"Matty James","LEI","M","450","FA","TOT 1<br/>@LEI 2 F","0","0","1%","+0.5%"
"Konstantinos Mavropanos","ARS","D","451","FA","AVL 2<br/>@ARS 3 F","0","0","1%","+0.5%"
"Simon Moore","SHU","G","452","FA","SHU 2<br/>@EVE 0 F","0","0","1%","+0.5%"
"Yoshinori Muto","NEW","F","453","FA","BHA 0<br/>@NEW 0 F","0","0","1%","+0.5%"
"Michael Obafemi","SOU","F","454","FA","BOU 3<br/>@SOU 1 F","0","0","1%","+0.5%"
"Sebastian Prodl","WAT","D","455","FA","WAT 0<br/>@MCI 8 F","0","0","1%","+0.5%"
"Winston Reid","WHU","D","456","FA","MUN 0<br/>@WHU 2 F","0","0","1%","+0.5%"
"Goncalo Cardoso","WHU","D","457","FA","MUN 0<br/>@WHU 2 F","0","0","1%","+0.5%"
"Connor Wickham","CRY","F","458","FA","WOL 1<br/>@CRY 1 F","0","0","1%","+0.5%"
"Eldin Jakupovic","LEI","G","459","FA","TOT 1<br/>@LEI 2 F","0","0","0%","+0.5%"
"Kieron Freeman","SHU","D","460","FA","SHU 2<br/>@EVE 0 F","0","0","0%","+0.5%"
"Adam Masina","WAT","D","461","FA","WAT 0<br/>@MCI 8 F","0","0","0%","+0.5%"
"Muhamed Besic","SHU","M","462","FA","SHU 2<br/>@EVE 0 F","0","0","0%","+0.4%"
"Scott Carson","MCI","G","463","FA","WAT 0<br/>@MCI 8 F","0","0","0%","+0.4%"
"Keinan Davis","AVL","M,F","464","FA","AVL 2<br/>@ARS 3 F","0","0","0%","+0.4%"
"Ki-Jana Hoever","LIV","D","465","FA","LIV 2<br/>@CHE 1 F","0","0","0%","+0.4%"
"Mason Holgate","EVE","D","466","FA","SHU 2<br/>@EVE 0 F","0","0","0%","+0.4%"
"Domingos Quina","WAT","M","467","FA","WAT 0<br/>@MCI 8 F","0","0","0%","+0.4%"
"Jairo Riedewald","CRY","M","468","FA","WOL 1<br/>@CRY 1 F","0","0","0%","+0.4%"
"Jack Simpson","BOU","D","469","FA","BOU 3<br/>@SOU 1 F","0","0","0%","+0.4%"
"Oliver Skipp","TOT","M","470","FA","TOT 1<br/>@LEI 2 F","0","0","0%","+0.4%"
"Michael Verrips","SHU","G","471","FA","SHU 2<br/>@EVE 0 F","0","0","0%","+0.4%"
"Heurelho Gomes","WAT","G","472","FA","WAT 0<br/>@MCI 8 F","0","0","0%","+0.4%"
"Bruno Jordao","WOL","M","473","FA","WOL 1<br/>@CRY 1 F","0","0","0%","+0.4%"
"James Justin","LEI","D","474","FA","TOT 1<br/>@LEI 2 F","0","0","0%","+0.4%"
"Caoimhin Kelleher","LIV","G","475","FA","LIV 2<br/>@CHE 1 F","0","0","0%","+0.4%"
"Timm Klose","NOR","D","476","FA","NOR 0<br/>@BUR 2 F","0","0","0%","+0.4%"
"Sam McQueen","SOU","D","477","FA","BOU 3<br/>@SOU 1 F","0","0","0%","+0.4%"
"Bailey Peacock-Farrell","BUR","G","478","FA","NOR 0<br/>@BUR 2 F","0","0","0%","+0.4%"
"Callum Slattery","SOU","M","479","FA","BOU 3<br/>@SOU 1 F","0","0","0%","+0.4%"
"Dennis Srbeny","NOR","F","480","FA","NOR 0<br/>@BUR 2 F","0","0","0%","+0.4%"
"Cameron Archer","AVL","F","481","FA","AVL 2<br/>@ARS 3 F","0","0","0%","+0.3%"
"Kortney Hause","AVL","D","482","FA","AVL 2<br/>@ARS 3 F","0","0","0%","+0.3%"
"Adam Idah","NOR","F","483","FA","NOR 0<br/>@BUR 2 F","0","0","0%","+0.3%"
"Cuco Martina","EVE","D","484","FA","SHU 2<br/>@EVE 0 F","0","0","0%","+0.3%"
"William Smallbone","SOU","M,F","485","FA","BOU 3<br/>@SOU 1 F","0","0","0%","+0.3%"
"Andreas Sondergaard","WOL","G","486","FA","WOL 1<br/>@CRY 1 F","0","0","0%","+0.3%"
"Marvin Zeegelaar","WAT","D","487","FA","WAT 0<br/>@MCI 8 F","0","0","0%","+0.3%"
"Filip Benkovic","LEI","D","488","FA","TOT 1<br/>@LEI 2 F","0","0","0%","+0.2%"
"Kean Bryan","SHU","D","489","FA","SHU 2<br/>@EVE 0 F","0","0","0%","+0.2%"
"Jamie Cumming","CHE","G","490","FA","LIV 2<br/>@CHE 1 F","0","0","0%","+0.2%"
"James Garner","MUN","M","491","FA","MUN 0<br/>@WHU 2 F","0","0","0%","+0.2%"
"Stephen Henderson","CRY","G","492","FA","WOL 1<br/>@CRY 1 F","0","0","0%","+0.2%"
"Ben Johnson","WHU","M","493","FA","MUN 0<br/>@WHU 2 F","0","0","0%","+0.2%"
"Curtis Jones","LIV","M","494","FA","LIV 2<br/>@CHE 1 F","0","0","0%","+0.2%"
"Max Kilman","WOL","D","495","FA","WOL 1<br/>@CRY 1 F","0","0","0%","+0.2%"
"David Martin","WHU","G","496","FA","MUN 0<br/>@WHU 2 F","0","0","0%","+0.2%"
"Ezequiel Schelotto","BHA","D","497","FA","BHA 0<br/>@NEW 0 F","0","0","0%","+0.2%"
"Alfie Whiteman","TOT","G","498","FA","TOT 1<br/>@LEI 2 F","0","0","0%","+0.2%"
"Brandon Williams","MUN","D","499","FA","MUN 0<br/>@WHU 2 F","0","0","0%","+0.2%"
"Tolaji Bola","ARS","D","500","FA","AVL 2<br/>@ARS 3 F","0","0","0%","+0.2%"
"Robbie Burton","ARS","M","501","FA","AVL 2<br/>@ARS 3 F","0","0","0%","+0.2%"
"Leon Clarke","SHU","F","502","FA","SHU 2<br/>@EVE 0 F","0","0","0%","+0.2%"
"Pontus Dahlberg","WAT","G","503","FA","WAT 0<br/>@MCI 8 F","0","0","0%","+0.2%"
