"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"Ahmed El Mohamady","AVL","D","276","FA","WOL 1<br/>@AVL 0 F","1.1","1.1","-"
"Yerry Mina","EVE","D","277","FA","LEI 1<br/>@EVE 2 F","1.1","1.1","-"
"Dele Alli","TOT","M,F","278","ColmL","TOT 1<br/>@SHU 3 F","1","1","-"
"Trezeguet","AVL","M,F","279","FA","WOL 1<br/>@AVL 0 F","1","1","-"
"Odion Ighalo","WAT/MUN","F","280","FA","MUN 3<br/>@BHA 0 F","1","1","-"
"Ruben Loftus-Cheek","CHE","M","281","FA","CHE 2<br/>@WHU 3 F","1","1","-"
"James McCarthy","CRY","M","282","FA","BUR 1<br/>@CRY 0 F","1","1","-"
"Takumi Minamino","LIV","F","283","FA","LIV 0<br/>@MCI 4 F","1","1","-"
"Nicolas Pepe","ARS","M,F","284","mcavinur","NOR 0<br/>@ARS 4 F","1","1","-"
"Matt Targett","AVL","D,M","285","FA","WOL 1<br/>@AVL 0 F","1","1","-"
"Jan Vertonghen","TOT","D","286","FA","TOT 1<br/>@SHU 3 F","1","1","-"
"Mario Vrancic","NOR","M","287","FA","NOR 0<br/>@ARS 4 F","1","1","-"
"Bernardo Silva","MCI","M,F","288","mcavinur","LIV 0<br/>@MCI 4 F","0.75","0.75","-"
"Jack Wilshere","WHU","M","289","FA","CHE 2<br/>@WHU 3 F","0.75","0.75","-"
"Fabian Balbuena","WHU","D","290","FA","CHE 2<br/>@WHU 3 F","0.5","0.5","-"
"Kieron Freeman","SHU","D","291","FA","TOT 1<br/>@SHU 3 F","0.5","0.5","-"
"Rolando Aarons","NEW","M","292","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Dennis Adeniran","EVE","M","293","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Daniel Adshead","NOR","M","294","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Sergio Aguero","MCI","F","295","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Albian Ajeti","WHU","F","296","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Toby Alderweireld","TOT","D","297","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Thomas Allan","NEW","F","298","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Steven Alzate","BHA","M,F","299","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Daniel Amartey","LEI","D,M","300","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Joseph Anang","WHU","G","301","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Faustino Anjorin","CHE","M","302","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Cameron Archer","AVL","F","303","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Christian Atsu","NEW","M","304","ColmL","NEW 4<br/>@BOU 1 F","0","0","-"
"Brandon Austin","TOT","G","305","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Daniel Bachmann","WAT","G","306","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Eric Bailly","MUN","D","307","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Leighton Baines","EVE","D","308","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Tiemoue Bakayoko","CHE","M","309","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Folarin Balogun","ARS","F","310","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Tudor Baluta","BHA","D","311","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Beni Baningime","EVE","M","312","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Ricardo Pereira","LEI","D","313","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Ashley Barnes","BUR","F","314","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Mason Barrett","WAT","D","315","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Lewis Bate","CHE","M","316","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Michy Batshuayi","CHE","F","317","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Jack Bearne","LIV","M","318","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Ryan Bennett","WOL/LEI","D","319","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Josh Benson","BUR","M","320","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Christian Benteke","CRY","F","321","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Adrian Bernabe","MCI","M","322","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Di'Shon Bernard","MUN","D","323","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Tolaji Bola","ARS","D","324","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Yannick Bolasie","EVE","F","325","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Artur Boruc","BOU","G","326","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Sofiane Boufal","SOU","M","327","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Morgan Boyes","LIV","D","328","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Robbie Brady","BUR","M","329","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Jarrad Branthwaite","EVE","D","330","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Claudio Bravo","MCI","G","331","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Armando Broja","CHE","F","332","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Kean Bryan","SHU","D","333","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Robbie Burton","ARS","M","334","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"David Button","BHA","G","335","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Oskar Buur","WOL","D","336","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Sam Byram","NOR","D","337","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Willy Caballero","CHE","G","338","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Jake Cain","LIV","M","339","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Leonardo Campana","WOL","F","340","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Chem Campbell","WOL","F","341","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Scott Carson","MCI","G","342","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Gedson Fernandes","TOT","M","343","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Lewis Cass","NEW","D","344","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Daniel Podence","WOL","M","345","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Joel Pereira","MUN","G","346","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Bruno Jordao","WOL","M","347","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Nathaniel Chalobah","WAT","M","348","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Calum Chambers","ARS","D,M","349","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Tahith Chong","MUN","M","350","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Hamza Choudhury","LEI","M","351","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Dennis Cirkin","TOT","D","352","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Ciaran Clark","NEW","D","353","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Leon Clarke","SHU","F","354","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Leighton Clarkson","LIV","M","355","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Thomas Clayton","LIV","D","356","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Tom Cleverley","WAT","M","357","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Alex Cochrane","BHA","D","358","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Bernardo Rosa","WHU","M","359","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Xande Silva","WHU","F","360","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Conor Coventry","WHU","M","361","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Jamie Cumming","CHE","G","362","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Luke Cundle","WOL","M","363","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Sam Dalby","WAT","F","364","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Diogo Dalot","MUN","D","365","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Charlie Daniels","BOU","D","366","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Kevin Danso","SOU","D","367","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Karl Darlow","NEW","G","368","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Tom Dele-Bashiru","WAT","M","369","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Fabian Delph","EVE","D,M","370","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"William Dennis","BOU","G","371","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Gerard Deulofeu","WAT","M,F","372","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Kiernan Dewsbury-Hall","LEI","M","373","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Fousseni Diabate","LEI","F","374","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Alpha Richard Dionkou","MCI","D","375","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Elijah Dixon-Bonner","LIV","M","376","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Moussa Djenepo","SOU","M","377","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Tommy Doyle","MCI","M","378","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Daniel Drinkwater","BUR/CHE/AVL","M","379","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Anthony Driscoll-Glennon","BUR","D","380","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Paul Dummett","NEW","D","381","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Jimmy Dunne","BUR","D","382","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Jake Eastwood","SHU","G","383","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Harvey Elliott","LIV","M","384","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Bjorn Engels","AVL","D","385","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Malachi Fagan-Walcott","TOT","D","386","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Ralf Fahrmann","NOR","G","387","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Akin Famewo","NOR","D","388","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Will Ferry","SOU","M","389","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"John Fleck","SHU","M","390","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Fraser Forster","SOU","G","391","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Timothy Fosu-Mensah","MUN","D","392","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Dimitri Foulquier","WAT","D","393","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Juan Foyth","TOT","D","394","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Simon Francis","BOU","D","395","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Luke Freeman","SHU","M","396","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Jorginho","CHE","M","397","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Christian Fuchs","LEI","D","398","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Ethan Galbraith","MUN","M","399","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Tony Gallacher","LIV","D","400","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"James Garner","MUN","M","401","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Paulo Gazzaniga","TOT","G","402","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Jean-Philippe Gbamin","EVE","M","403","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Brooklyn Genesini","BOU","D","404","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Morgan Gibbs-White","WOL","M","405","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Ben Gibson","BUR","D","406","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Billy Gilmour","CHE","M","407","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Mace Goodridge","BUR","M","408","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"John-Kymani Gordon","CRY","M,F","409","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Lee Grant","MUN","G","410","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Andre Gray","WAT","F","411","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Pascal Gross","BHA","M,F","412","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Marko Grujic","LIV","M","413","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Johann Gudmundsson","BUR","M","414","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Matteo Guendouzi","ARS","M","415","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Frederic Guilbert","AVL","D,M","416","Eoghanoc","WOL 1<br/>@AVL 0 F","0","0","-"
"Angus Gunn","SOU","G","417","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Peter Gwargis","BHA","M","418","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Sebastien Haller","WHU","F","419","ColmL","CHE 2<br/>@WHU 3 F","0","0","-"
"Grant Hanley","NOR","D","420","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Joseph Hardy","LIV","F","421","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Taylor Harwood-Bellis","MCI","D","422","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Kaine Hayden","AVL","M","423","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Tom Heaton","AVL","G","424","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Philip Heise","NOR","D","425","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Stephen Henderson","CRY","G","426","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Wayne Hennessey","CRY","G","427","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Jake Hesketh","SOU","M","428","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Thomas Hill","LIV","F","429","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"George Hirst","LEI","F","430","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Wesley Hoedt","SOU","D","431","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Ki-Jana Hoever","LIV","D","432","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Pierre-Emile Hojbjerg","SOU","M","433","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Nathan Holland","WHU","M","434","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Callum Hudson-Odoi","CHE","F","435","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Joseph Hungbo","WAT","M","436","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Jose Izquierdo","BHA","M,F","437","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Phil Jagielka","SHU","D","438","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Alireza Jahanbakhsh","BHA","F","439","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Eldin Jakupovic","LEI","G","440","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Matty James","LEI","M","441","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Reece James","CHE","D","442","MAX","CHE 2<br/>@WHU 3 F","0","0","-"
"Andi Janjeva","WAT","D","443","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Alexandre Jankewitz","SOU","M","444","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Daryl Janmaat","WAT","D","445","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Vitezslav Jaros","LIV","G","446","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Teddy Jenks","BHA","M","447","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Lukas Jensen","BUR","G","448","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Tyreece John-Jules","ARS","F","449","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Ben Johnson","WHU","D,M","450","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Darnell Johnson","LEI","D","451","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Alfie Jones","SOU","D","452","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Curtis Jones","LIV","M","453","RBF","LIV 0<br/>@MCI 4 F","0","0","-"
"Phil Jones","MUN","D","454","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Corey Jordan","BOU","D","455","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Christian Kabasele","WAT","D","456","Eoghanoc","SOU 3<br/>@WAT 1 F","0","0","-"
"Lovre Kalinic","AVL","G","457","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Beram Kayal","BHA","M","458","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Moise Kean","EVE","F","459","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Caoimhin Kelleher","LIV","G","460","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Martin Kelly","CRY","D","461","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Gavin Kilkenny","BOU","M","462","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Maximilian Kilman","WOL","D","463","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Nya Kirby","CRY","M","464","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Timm Klose","NOR","D","465","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Ali Koiki","BUR","D","466","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Billy Koumetio","LIV","D","467","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Matej Kovar","MUN","G","468","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Ethan Laird","MUN","D","469","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Adam Lallana","LIV","M","470","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Henri Lansbury","AVL","M","471","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Yasser Larouci","LIV","D","472","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Moritz Leitner","NOR","M","473","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Florian Lejeune","NEW","D","474","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Bernd Leno","ARS","G","475","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Dylan Levitt","MUN","M","476","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Adam Lewis","LIV","M","477","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Alfie Lewis","WHU","M","478","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Harry Lewis","SOU","G","479","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Jesse Lingard","MUN","M,F","480","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Andy Lonergan","LIV","G","481","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Ryan Longman","BHA","M","482","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Luis Longstaff","LIV","M","483","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Matthew Longstaff","NEW","M","484","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Dejan Lovren","LIV","D","485","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Matthew Lowton","BUR","D","486","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Fernandinho","MCI","D,M","487","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"John Lundstram","SHU","D,M","488","Eoghanoc","TOT 1<br/>@SHU 3 F","0","0","-"
"Ian Maatsen","CHE","D","489","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Matt Macey","ARS","G","490","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Jacob Maddox","SOU","M","491","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Archie Mair","NOR","G","492","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Ainsley Maitland-Niles","ARS","D,M","493","MAX","NOR 0<br/>@ARS 4 F","0","0","-"
"Pablo Mari","ARS","D","494","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Adrian Mariappa","WAT","D","495","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"David Martin","WHU","G","496","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Josh Martin","NOR","M","497","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Gabriel Martinelli","ARS","M,F","498","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Arthur Masuaku","WHU","D","499","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Juan Mata","MUN","M","500","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Joel Matip","LIV","D","501","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Michael McGovern","NOR","G","502","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Giovanni McGregor","CRY","M","503","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Sam McQueen","SOU","D","504","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Zech Medley","ARS","D","505","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"D'Mani Mellor","MUN","F","506","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Nampalys Mendy","LEI","M","507","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Teden Mengi","MUN","D","508","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Liam Millar","LIV","F","509","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"James Milner","LIV","M","510","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Tyrick Mitchell","CRY","D","511","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Simon Moore","SHU","G","512","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Wesley","AVL","F","513","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Wes Morgan","LEI","D","514","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Joel Mumbongo","BUR","F","515","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Arijanet Muric","MCI","G","516","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Glenn Murray","BHA","F","517","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Yoshinori Muto","NEW","F","518","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Daniel N'Lundulu","SOU","F","519","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Joao Virginia","EVE","G","520","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Mark Noble","WHU","M","521","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"James Norris","LIV","D","522","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Will Norris","WOL","G","523","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Kenedy","CHE","M","524","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Jack O'Connell","SHU","D","525","MKFC","TOT 1<br/>@SHU 3 F","0","0","-"
"Warren O'Hora","BHA","D","526","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Aiden O'Neill","BUR","M","527","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Michael Obafemi","SOU","F","528","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Owen Otasowie","WOL","M","529","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Mesut Ozil","ARS","M","530","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Cole Palmer","MCI","M","531","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Emerson","CHE","D","532","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Sokratis","ARS","D","533","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Adam Parkes","WAT","G","534","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Troy Parrott","TOT","F","535","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Bailey Peacock-Farrell","BUR","G","536","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Jota","AVL","M","537","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Adalberto Penaranda","WAT","F","538","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Felipe Anderson","WHU","M","539","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Adrien Silva","LEI","M","540","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Taylor Perry","WOL","M","541","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Nathaniel Phillips","LIV","D","542","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Brandon Pierrick","CRY","M,F","543","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Arnau Puigmal Martinez","MUN","M","544","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Domingos Quina","WAT","M","545","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Kayne Ramsay","SOU","D","546","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Jacob Ramsey","AVL","M","547","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Darren Randolph","WHU","G","548","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Pepe Reina","LIV/AVL","G","549","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Lewis Richards","WOL","D","550","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Taylor Richards","BHA","M,F","551","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Lewis Richardson","BUR","M","552","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Diego Rico","BOU","D","553","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Jairo Riedewald","CRY","D,M","554","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Matt Ritchie","NEW","D,M","555","ColmL","NEW 4<br/>@BOU 1 F","0","0","-"
"Haydon Roberts","BHA","D","556","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Fred","MUN","M","557","RBF","MUN 3<br/>@BHA 0 F","0","0","-"
"Pedro","CHE","F","558","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Jay Rodriguez","BUR","F","559","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Jack Rodwell","SUN/SHU","M","560","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Marcos Rojo","MUN","D","561","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Sergio Romero","MUN","G","562","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Danny Rose","TOT/NEW","D,M","563","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"John Ruddy","WOL","G","564","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Bukayo Saka","ARS","D,M,F","565","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Mamadou Sakho","CRY","D","566","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"William Saliba","ARS","D","567","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Austin Samuels","WOL","F","568","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Adrian","LIV","G","569","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Max Sanders","BHA","M","570","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Matija Sarkic","AVL","G","571","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Christian Saydee","BOU","M","572","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Fabian Schar","NEW","D","573","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Ezequiel Schelotto","BHA","D","574","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Jeffrey Schlupp","CRY","D,M","575","ColmL","BUR 1<br/>@CRY 0 F","0","0","-"
