Player,Team,Position,Rk,Status,Opponent,FPts,FP/G,% Owned,+/-
David Brooks,BOU,M,293,FA,MCI 3<br/>@BOU 1 F,0,0,58%,14.4%
Divock Origi,LIV,F,294,FA,ARS 1<br/>@LIV 3 F,0,0,58%,6.7%
Kieran Tierney,ARS,D,295,FA,ARS 1<br/>@LIV 3 F,0,0,58%,-1.7%
Jan Vertonghen,TOT,D,296,FA,NEW 1<br/>@TOT 0 F,0,0,58%,-1.8%
Fabian Delph,EVE,"D,M",297,FA,EVE 0<br/>@AVL 2 F,0,0,50%,27.6%
Fernandinho,MCI,M,298,FA,MCI 3<br/>@BOU 1 F,0,0,50%,9.1%
Robert Snodgrass,WHU,M,299,FA,WHU 3<br/>@WAT 1 F,0,0,50%,32.8%
Roberto Pereyra,WAT,M,300,FA,WHU 3<br/>@WAT 1 F,0,0,42%,-9%
Serge Aurier,TOT,D,301,FA,NEW 1<br/>@TOT 0 F,0,0,33%,10.4%
Calum Chambers,ARS,"D,M",302,FA,ARS 1<br/>@LIV 3 F,0,0,33%,15.7%
Phil Foden,MCI,"M,F",303,FA,MCI 3<br/>@BOU 1 F,0,0,33%,16.1%
Naby Keita,LIV,M,304,FA,ARS 1<br/>@LIV 3 F,0,0,33%,-4.6%
Leroy Sane,MCI,F,305,FA,MCI 3<br/>@BOU 1 F,0,0,33%,-9.5%
Jonjo Shelvey,NEW,M,306,FA,NEW 1<br/>@TOT 0 F,0,0,33%,21.4%
Patrick Cutrone,WOL,F,307,FA,BUR 1<br/>@WOL 1 F,0,0,25%,2.1%
Andreas Pereira,MUN,M,308,FA, CRY 2<br/>@MUN 1 F,0,0,25%,5.6%
Cedric Soares (prior),SOU,D,309,FA,SOU 2<br/>@BHA 0 F,0,0,17%,14.4%
Hector Bellerin,ARS,D,310,FA,ARS 1<br/>@LIV 3 F,0,0,17%,-20.3%
Ryan Bertrand,SOU,"D,M",311,FA,SOU 2<br/>@BHA 0 F,0,0,17%,0%
Juan Foyth,TOT,D,312,FA,NEW 1<br/>@TOT 0 F,0,0,17%,12%
Ruben Loftus-Cheek,CHE,M,313,FA,CHE 3<br/>@NOR 2 F,0,0,17%,-6%
Ryan Sessegnon,TOT,"M,F",314,mcavinur,NEW 1<br/>@TOT 0 F,0,0,17%,-13.9%
Xherdan Shaqiri,LIV,"M,F",315,FA,ARS 1<br/>@LIV 3 F,0,0,17%,2.1%
Matt Targett,AVL,"D,M",316,FA,EVE 0<br/>@AVL 2 F,0,0,17%,-4.3%
Charlie Taylor,BUR,D,317,FA,BUR 1<br/>@WOL 1 F,0,0,17%,10.6%
James Tomkins,CRY,D,318,FA, CRY 2<br/>@MUN 1 F,0,0,17%,8%
Marc Albrighton,LEI,M,319,FA,LEI 2<br/>@SHU 1 F,0,0,8%,-0.5%
Victor Camarasa,CRY,M,320,FA, CRY 2<br/>@MUN 1 F,0,0,8%,-0.6%
Diogo Dalot,MUN,D,321,FA, CRY 2<br/>@MUN 1 F,0,0,8%,5.7%
Daniel Drinkwater (prior),BUR,M,322,FA,BUR 1<br/>@WOL 1 F,0,0,8%,5.9%
Josip Drmic,NOR,F,323,FA,CHE 3<br/>@NOR 2 F,0,0,8%,7.1%
Angelino,MCI,D,324,FA,MCI 3<br/>@BOU 1 F,0,0,8%,5.3%
Demarai Gray,LEI,M,325,FA,LEI 2<br/>@SHU 1 F,0,0,8%,-0.2%
Rob Holding,ARS,D,326,FA,ARS 1<br/>@LIV 3 F,0,0,8%,3.6%
Conor Hourihane,AVL,M,327,FA,EVE 0<br/>@AVL 2 F,0,0,8%,3.3%
Lloyd Kelly,BOU,D,328,FA,MCI 3<br/>@BOU 1 F,0,0,8%,6.9%
Nemanja Matic,MUN,M,329,FA, CRY 2<br/>@MUN 1 F,0,0,8%,4.5%
Michael Obafemi,SOU,F,330,FA,SOU 2<br/>@BHA 0 F,0,0,8%,7.9%
Patrick Roberts,NOR,M,331,FA,CHE 3<br/>@NOR 2 F,0,0,8%,6.9%
Mamadou Sakho,CRY,D,332,FA, CRY 2<br/>@MUN 1 F,0,0,8%,3.6%
Djibril Sidibe,EVE,D,333,FA,EVE 0<br/>@AVL 2 F,0,0,8%,1.9%
Junior Stanislas,BOU,M,334,FA,MCI 3<br/>@BOU 1 F,0,0,8%,6.7%
Jetro Willems,NEW,D,335,FA,NEW 1<br/>@TOT 0 F,0,0,8%,6.3%
Maya Yoshida,SOU,D,336,FA,SOU 2<br/>@BHA 0 F,0,0,8%,7%
Christoph Zimmermann,NOR,D,337,FA,CHE 3<br/>@NOR 2 F,0,0,8%,7.6%
Albian Ajeti,WHU,F,338,FA,WHU 3<br/>@WAT 1 F,0,0,0%,-0.8%
Steven Alzate,BHA,F,339,FA,SOU 2<br/>@BHA 0 F,0,0,0%,0%
Ibrahim Amadou,NOR,M,340,FA,CHE 3<br/>@NOR 2 F,0,0,0%,-0.5%
Daniel Amartey,LEI,"D,M",341,FA,LEI 2<br/>@SHU 1 F,0,0,0%,-0.6%
Cameron Archer,AVL,F,342,FA,EVE 0<br/>@AVL 2 F,0,0,0%,0%
Daniel Bachmann,WAT,G,343,FA,WHU 3<br/>@WAT 1 F,0,0,0%,-0.2%
Eric Bailly,MUN,D,344,FA, CRY 2<br/>@MUN 1 F,0,0,0%,-1%
Leighton Baines,EVE,D,345,FA,EVE 0<br/>@AVL 2 F,0,0,0%,-0.9%
Fabian Balbuena,WHU,D,346,FA,WHU 3<br/>@WAT 1 F,0,0,0%,-6.5%
Leon Balogun,BHA,D,347,FA,SOU 2<br/>@BHA 0 F,0,0,0%,-0.6%
Tudor Baluta,BHA,D,348,FA,SOU 2<br/>@BHA 0 F,0,0,0%,0%
Phil Bardsley,BUR,D,349,FA,BUR 1<br/>@WOL 1 F,0,0,0%,-0.7%
Michy Batshuayi,CHE,F,350,FA,CHE 3<br/>@NOR 2 F,0,0,0%,-15.3%
Filip Benkovic,LEI,D,351,FA,LEI 2<br/>@SHU 1 F,0,0,0%,-0.2%
Muhamed Besic,SHU,M,352,FA,LEI 2<br/>@SHU 1 F,0,0,0%,-0.3%
Yves Bissouma,BHA,"M,F",353,FA,SOU 2<br/>@BHA 0 F,0,0,0%,-1.3%
Gaetan Bong,BHA,D,354,FA,SOU 2<br/>@BHA 0 F,0,0,0%,-0.7%
Artur Boruc,BOU,G,355,FA,MCI 3<br/>@BOU 1 F,0,0,0%,-1.1%
Robbie Brady,BUR,M,356,FA,BUR 1<br/>@WOL 1 F,0,0,0%,-1.1%
Claudio Bravo,MCI,G,357,FA,MCI 3<br/>@BOU 1 F,0,0,0%,-2.2%
Rhian Brewster,LIV,F,358,FA,ARS 1<br/>@LIV 3 F,0,0,0%,-1.6%
Kean Bryan,SHU,D,359,FA,LEI 2<br/>@SHU 1 F,0,0,0%,-0.1%
Matt Butcher,BOU,M,360,FA,MCI 3<br/>@BOU 1 F,0,0,0%,0%
David Button,BHA,G,361,FA,SOU 2<br/>@BHA 0 F,0,0,0%,-0.6%
Sam Byram,NOR,D,362,FA,CHE 3<br/>@NOR 2 F,0,0,0%,-0.5%
Willy Caballero,CHE,G,363,FA,CHE 3<br/>@NOR 2 F,0,0,0%,-1.6%
Andy Carroll,NEW,F,364,FA,NEW 1<br/>@TOT 0 F,0,0,0%,-1.6%
Scott Carson,MCI,G,365,FA,MCI 3<br/>@BOU 1 F,0,0,0%,-0.4%
Bruno Jordao,WOL,M,366,FA,BUR 1<br/>@WOL 1 F,0,0,0%,-0.3%
Nathaniel Chalobah,WAT,M,367,FA,WHU 3<br/>@WAT 1 F,0,0,0%,-0.6%
James Chester,AVL,D,368,FA,EVE 0<br/>@AVL 2 F,0,0,0%,-0.8%
Pedro Chirivella,LIV,M,369,FA,ARS 1<br/>@LIV 3 F,0,0,0%,-0.1%
Tahith Chong,MUN,M,370,FA, CRY 2<br/>@MUN 1 F,0,0,0%,-0.7%
Ciaran Clark,NEW,D,371,FA,NEW 1<br/>@TOT 0 F,0,0,0%,-1%
Nathaniel Clyne,LIV,D,372,FA,ARS 1<br/>@LIV 3 F,0,0,0%,-0.6%
Alex Cochrane,BHA,D,373,FA,SOU 2<br/>@BHA 0 F,0,0,0%,-0.1%
Aaron Connolly,BHA,F,374,FA,SOU 2<br/>@BHA 0 F,0,0,0%,-0.3%
Lewis Cook,BOU,M,375,FA,MCI 3<br/>@BOU 1 F,0,0,0%,-0.8%
Conor Coventry,WHU,M,376,FA,WHU 3<br/>@WAT 1 F,0,0,0%,0%
Aaron Cresswell,WHU,D,377,FA,WHU 3<br/>@WAT 1 F,0,0,0%,-2.5%
Andrew Crofts,BHA,M,378,FA,SOU 2<br/>@BHA 0 F,0,0,0%,0%
Jamie Cumming,CHE,G,379,FA,CHE 3<br/>@NOR 2 F,0,0,0%,-0.2%
Pontus Dahlberg,WAT,G,380,FA,WHU 3<br/>@WAT 1 F,0,0,0%,-0.2%
Arnaut Danjuma Groeneveld,BOU,F,381,FA,MCI 3<br/>@BOU 1 F,0,0,0%,-1%
Scott Dann,CRY,D,382,FA, CRY 2<br/>@MUN 1 F,0,0,0%,-4.4%
Karl Darlow,NEW,G,383,FA,NEW 1<br/>@TOT 0 F,0,0,0%,-0.5%
Jordan Davies,BHA,M,384,FA,SOU 2<br/>@BHA 0 F,0,0,0%,0%
Tom Davies,EVE,M,385,FA,EVE 0<br/>@AVL 2 F,0,0,0%,-0.7%
Keinan Davis,AVL,"M,F",386,FA,EVE 0<br/>@AVL 2 F,0,0,0%,-0.3%
Tom Dele-Bashiru,WAT,M,387,FA,WHU 3<br/>@WAT 1 F,0,0,0%,-0.1%
Fousseni Diabate,LEI,F,388,FA,LEI 2<br/>@SHU 1 F,0,0,0%,-0.3%
Eric Dier,TOT,M,389,FA,NEW 1<br/>@TOT 0 F,0,0,0%,-1.9%
Mihai-Alexandru Dobre,BOU,M,390,FA,MCI 3<br/>@BOU 1 F,0,0,0%,0%
Robert Elliot,NEW,G,391,FA,NEW 1<br/>@TOT 0 F,0,0,0%,-0.3%
Harvey Elliott,LIV,M,392,FA,ARS 1<br/>@LIV 3 F,0,0,0%,-0.6%
Bernardo,BHA,D,393,FA,SOU 2<br/>@BHA 0 F,0,0,0%,-1.2%
John Fleck,SHU,M,394,FA,LEI 2<br/>@SHU 1 F,0,0,0%,-1.1%
Timothy Fosu-Mensah,MUN,D,395,FA, CRY 2<br/>@MUN 1 F,0,0,0%,-0.5%
Dimitri Foulquier,WAT,D,396,FA,WHU 3<br/>@WAT 1 F,0,0,0%,-0.2%
Simon Francis,BOU,D,397,FA,MCI 3<br/>@BOU 1 F,0,0,0%,-0.7%
Kieron Freeman,SHU,D,398,FA,LEI 2<br/>@SHU 1 F,0,0,0%,-0.3%
Ralf Fahrmann,NOR,G,399,FA,CHE 3<br/>@NOR 2 F,0,0,0%,-1.1%
James Garner,MUN,M,400,FA, CRY 2<br/>@MUN 1 F,0,0,0%,-0.2%
Dwight Gayle,NEW,F,401,FA,NEW 1<br/>@TOT 0 F,0,0,0%,-0.6%
Paulo Gazzaniga,TOT,G,402,FA,NEW 1<br/>@TOT 0 F,0,0,0%,-1.5%
Jean-Philippe Gbamin,EVE,M,403,FA,EVE 0<br/>@AVL 2 F,0,0,0%,-2.7%
Ben Gibson,BUR,D,404,FA,BUR 1<br/>@WOL 1 F,0,0,0%,-0.6%
Billy Gilmour,CHE,M,405,FA,CHE 3<br/>@NOR 2 F,0,0,0%,-0.3%
Angel Gomes,MUN,M,406,FA, CRY 2<br/>@MUN 1 F,0,0,0%,-1.1%
Dan Gosling,BOU,M,407,FA,MCI 3<br/>@BOU 1 F,0,0,0%,-0.9%
Lee Grant,MUN,G,408,FA, CRY 2<br/>@MUN 1 F,0,0,0%,-0.4%
Daniel Grimshaw,MCI,G,409,FA,MCI 3<br/>@BOU 1 F,0,0,0%,-0.4%
Joe Hart,BUR,G,410,FA,BUR 1<br/>@WOL 1 F,0,0,0%,-3%
Kortney Hause,AVL,D,411,FA,EVE 0<br/>@AVL 2 F,0,0,0%,-0.2%
Philip Heise,NOR,D,412,FA,CHE 3<br/>@NOR 2 F,0,0,0%,0%
Stephen Henderson,CRY,G,413,FA, CRY 2<br/>@MUN 1 F,0,0,0%,-0.2%
Wayne Hennessey,CRY,G,414,FA, CRY 2<br/>@MUN 1 F,0,0,0%,-1.8%
Onel Hernandez,NOR,M,415,FA,CHE 3<br/>@NOR 2 F,0,0,0%,-1.3%
Ki-Jana Hoever,LIV,D,416,FA,ARS 1<br/>@LIV 3 F,0,0,0%,-0.3%
Mason Holgate,EVE,D,417,FA,EVE 0<br/>@AVL 2 F,0,0,0%,-0.5%
Adam Idah,NOR,F,418,FA,CHE 3<br/>@NOR 2 F,0,0,0%,-0.1%
Kelechi Iheanacho,LEI,F,419,FA,LEI 2<br/>@SHU 1 F,0,0,0%,-1.9%
Jose Izquierdo,BHA,"M,F",420,FA,SOU 2<br/>@BHA 0 F,0,0,0%,-0.8%
Phil Jagielka,SHU,D,421,FA,LEI 2<br/>@SHU 1 F,0,0,0%,-0.7%
Alireza Jahanbakhsh,BHA,F,422,FA,SOU 2<br/>@BHA 0 F,0,0,0%,-1.2%
Eldin Jakupovic,LEI,G,423,FA,LEI 2<br/>@SHU 1 F,0,0,0%,-0.4%
Matty James,LEI,M,424,FA,LEI 2<br/>@SHU 1 F,0,0,0%,-0.3%
Reece James,CHE,D,425,FA,CHE 3<br/>@NOR 2 F,0,0,0%,-7.1%
Daryl Janmaat,WAT,D,426,FA,WHU 3<br/>@WAT 1 F,0,0,0%,-2.1%
Roberto Jimenez,WHU,G,427,FA,WHU 3<br/>@WAT 1 F,0,0,0%,-0.8%
Ben Johnson,WHU,M,428,FA,WHU 3<br/>@WAT 1 F,0,0,0%,-0.2%
Curtis Jones,LIV,M,429,FA,ARS 1<br/>@LIV 3 F,0,0,0%,-0.2%
Phil Jones,MUN,D,430,FA, CRY 2<br/>@MUN 1 F,0,0,0%,-1.1%
James Justin,LEI,D,431,FA,LEI 2<br/>@SHU 1 F,0,0,0%,-0.3%
Christian Kabasele,WAT,D,432,FA,WHU 3<br/>@WAT 1 F,0,0,0%,-0.8%
Lovre Kalinic,AVL,G,433,FA,EVE 0<br/>@AVL 2 F,0,0,0%,-0.4%
Caoimhin Kelleher,LIV,G,434,FA,ARS 1<br/>@LIV 3 F,0,0,0%,-0.4%
Ki Sung-yueng,NEW,M,435,FA,NEW 1<br/>@TOT 0 F,0,0,0%,-0.9%
Gavin Kilkenny,BOU,M,436,FA,MCI 3<br/>@BOU 1 F,0,0,0%,0%
Max Kilman,WOL,D,437,FA,BUR 1<br/>@WOL 1 F,0,0,0%,-0.2%
Nya Kirby,CRY,M,438,FA, CRY 2<br/>@MUN 1 F,0,0,0%,0%
Timm Klose,NOR,D,439,FA,CHE 3<br/>@NOR 2 F,0,0,0%,-0.4%
Jonathan Kodjia,AVL,F,440,FA,EVE 0<br/>@AVL 2 F,0,0,0%,-1.2%
Ezri Konsa Ngoyo,AVL,D,441,FA,EVE 0<br/>@AVL 2 F,0,0,0%,-0.5%
Henri Lansbury,AVL,M,442,FA,EVE 0<br/>@AVL 2 F,0,0,0%,-0.1%
Adam Legzdins,BUR,G,443,FA,BUR 1<br/>@WOL 1 F,0,0,0%,0%
Florian Lejeune,NEW,D,444,FA,NEW 1<br/>@TOT 0 F,0,0,0%,-0.8%
Harry Lewis,SOU,G,445,FA,SOU 2<br/>@BHA 0 F,0,0,0%,-0.1%
Andy Lonergan,LIV,G,446,FA,ARS 1<br/>@LIV 3 F,0,0,0%,-0.1%
Kevin Long,BUR,D,447,FA,BUR 1<br/>@WOL 1 F,0,0,0%,-0.6%
Shane Long,SOU,F,448,FA,SOU 2<br/>@BHA 0 F,0,0,0%,-2.7%
Matthew Longstaff,NEW,M,449,FA,NEW 1<br/>@TOT 0 F,0,0,0%,-0.2%
Dejan Lovren,LIV,D,450,FA,ARS 1<br/>@LIV 3 F,0,0,0%,-4.1%
Jonas Lossl,EVE,G,451,FA,EVE 0<br/>@AVL 2 F,0,0,0%,-3.1%
Matt Macey,ARS,G,452,FA,ARS 1<br/>@LIV 3 F,0,0,0%,-0.8%
Javier Manquillo,NEW,D,453,FA,NEW 1<br/>@TOT 0 F,0,0,0%,-0.9%
Adrian Mariappa,WAT,D,454,FA,WHU 3<br/>@WAT 1 F,0,0,0%,-1.1%
David Martin,WHU,G,455,FA,WHU 3<br/>@WAT 1 F,0,0,0%,-0.2%
Cuco Martina,EVE,D,456,FA,EVE 0<br/>@AVL 2 F,0,0,0%,-0.2%
Gabriel Martinelli,ARS,M,457,FA,ARS 1<br/>@LIV 3 F,0,0,0%,-0.9%
Emiliano Martinez,ARS,G,458,FA,ARS 1<br/>@LIV 3 F,0,0,0%,-0.8%
Adam Masina,WAT,D,459,FA,WHU 3<br/>@WAT 1 F,0,0,0%,-0.4%
Konstantinos Mavropanos,ARS,D,460,FA,ARS 1<br/>@LIV 3 F,0,0,0%,-0.3%
Alex McCarthy,SOU,G,461,FA,SOU 2<br/>@BHA 0 F,0,0,0%,-1.9%
Michael McGovern,NOR,G,462,FA,CHE 3<br/>@NOR 2 F,0,0,0%,-0.5%
Sam McQueen,SOU,D,463,FA,SOU 2<br/>@BHA 0 F,0,0,0%,-0.2%
Max Meyer,CRY,M,464,FA, CRY 2<br/>@MUN 1 F,0,0,0%,-3.5%
Simon Moore,SHU,G,465,FA,LEI 2<br/>@SHU 1 F,0,0,0%,-0.4%
Aaron Mooy,BHA,M,466,FA,SOU 2<br/>@BHA 0 F,0,0,0%,-7.5%
Lys Mousset,SHU,F,467,FA,LEI 2<br/>@SHU 1 F,0,0,0%,-0.9%
Shkodran Mustafi,ARS,D,468,FA,ARS 1<br/>@LIV 3 F,0,0,0%,-19.5%
Daniel N'Lundulu,SOU,F,469,FA,SOU 2<br/>@BHA 0 F,0,0,0%,0%
Marvelous Nakamba,AVL,M,470,FA,EVE 0<br/>@AVL 2 F,0,0,0%,-0.5%
Reiss Nelson,ARS,F,471,FA,ARS 1<br/>@LIV 3 F,0,0,0%,-4.4%
Oumar Niasse,EVE,F,472,FA,EVE 0<br/>@AVL 2 F,0,0,0%,-0.8%
Orjan Nyland,AVL,G,473,FA,EVE 0<br/>@AVL 2 F,0,0,0%,-0.2%
Ben Osborn,SHU,M,474,FA,LEI 2<br/>@SHU 1 F,0,0,0%,-0.3%
Bailey Peacock-Farrell,BUR,G,475,FA,BUR 1<br/>@WOL 1 F,0,0,0%,-0.2%
Taylor Perry,WOL,M,476,FA,BUR 1<br/>@WOL 1 F,0,0,0%,0%
Sebastian Prodl,WAT,D,477,FA,WHU 3<br/>@WAT 1 F,0,0,0%,-0.3%
Kayne Ramsay,SOU,D,478,FA,SOU 2<br/>@BHA 0 F,0,0,0%,-0.1%
Jacob Ramsey,AVL,M,479,FA,EVE 0<br/>@AVL 2 F,0,0,0%,0%
Winston Reid,WHU,D,480,FA,WHU 3<br/>@WAT 1 F,0,0,0%,-0.5%
Lewis Richardson,BUR,M,481,FA,BUR 1<br/>@WOL 1 F,0,0,0%,0%
Diego Rico,BOU,D,482,FA,MCI 3<br/>@BOU 1 F,0,0,0%,-1.4%
Jairo Riedewald,CRY,M,483,FA, CRY 2<br/>@MUN 1 F,0,0,0%,-0.4%
Haydon Roberts,BHA,D,484,FA,SOU 2<br/>@BHA 0 F,0,0,0%,0%
Fred,MUN,M,485,FA, CRY 2<br/>@MUN 1 F,0,0,0%,-2.7%
Marcos Rojo,MUN,D,486,FA, CRY 2<br/>@MUN 1 F,0,0,0%,-0.7%
Sergio Romero,MUN,G,487,FA, CRY 2<br/>@MUN 1 F,0,0,0%,-1.8%
John Ruddy,WOL,G,488,FA,BUR 1<br/>@WOL 1 F,0,0,0%,-1.1%
Dion Sanderson,WOL,D,489,FA,BUR 1<br/>@WOL 1 F,0,0,0%,-0.1%
Romain Saiss,WOL,M,490,FA,BUR 1<br/>@WOL 1 F,0,0,0%,-2.4%
Ezequiel Schelotto,BHA,D,491,FA,SOU 2<br/>@BHA 0 F,0,0,0%,-0.2%
Ruben Vinagre,WOL,D,492,FA,BUR 1<br/>@WOL 1 F,0,0,0%,-3%
Jack Simpson,BOU,D,493,FA,MCI 3<br/>@BOU 1 F,0,0,0%,-0.3%
Oliver Skipp,TOT,M,494,FA,NEW 1<br/>@TOT 0 F,0,0,0%,-0.5%
Callum Slattery,SOU,M,495,FA,SOU 2<br/>@BHA 0 F,0,0,0%,-0.3%
William Smallbone,SOU,"M,F",496,FA,SOU 2<br/>@BHA 0 F,0,0,0%,-0.3%
Emile Smith Rowe,ARS,M,497,FA,ARS 1<br/>@LIV 3 F,0,0,0%,-0.6%
Goncalo Cardoso,WHU,D,498,FA,WHU 3<br/>@WAT 1 F,0,0,0%,-0.4%
Jack Stacey,BOU,D,499,FA,MCI 3<br/>@BOU 1 F,0,0,0%,-0.3%
Richard Stearman,SHU,D,500,FA,LEI 2<br/>@SHU 1 F,0,0,0%,-0.1%
Jason Steele,BHA,G,501,FA,SOU 2<br/>@BHA 0 F,0,0,0%,-0.4%
Jed Steer,AVL,G,502,FA,EVE 0<br/>@AVL 2 F,0,0,0%,-0.7%
Maarten Stekelenburg,EVE,G,503,FA,EVE 0<br/>@AVL 2 F,0,0,0%,-0.7%
Jack Stephens,SOU,D,504,FA,SOU 2<br/>@BHA 0 F,0,0,0%,-0.8%
Isaac Success,WAT,F,505,FA,WHU 3<br/>@WAT 1 F,0,0,0%,-0.7%
Andrew Surman,BOU,M,506,FA,MCI 3<br/>@BOU 1 F,0,0,0%,-0.7%
Andreas Sondergaard,WOL,G,507,FA,BUR 1<br/>@WOL 1 F,0,0,0%,-0.2%
Nikola Tavares,CRY,D,508,FA, CRY 2<br/>@MUN 1 F,0,0,0%,0%
Alexander Tettey,NOR,M,509,FA,CHE 3<br/>@NOR 2 F,0,0,0%,-0.2%
Fikayo Tomori,CHE,D,510,FA,CHE 3<br/>@NOR 2 F,0,0,0%,-7.8%
Cenk Tosun (prior),EVE,F,511,FA,EVE 0<br/>@AVL 2 F,0,0,0%,-1.1%
Mark Travers,BOU,G,512,FA,MCI 3<br/>@BOU 1 F,0,0,0%,-0.8%
Aaron Tshibola,AVL,M,513,FA,EVE 0<br/>@AVL 2 F,0,0,0%,-0.1%
Axel Tuanzebe,MUN,D,514,FA, CRY 2<br/>@MUN 1 F,0,0,0%,-1.2%
Jesus Vallejo,WOL,D,515,FA,BUR 1<br/>@WOL 1 F,0,0,0%,-2.5%
Michael Verrips,SHU,G,516,FA,LEI 2<br/>@SHU 1 F,0,0,0%,-0.2%
Jake Vokins,SOU,D,517,FA,SOU 2<br/>@BHA 0 F,0,0,0%,-0.1%
Matej Vydra,BUR,F,518,FA,BUR 1<br/>@WOL 1 F,0,0,0%,-0.5%
Victor Wanyama,TOT,M,519,FA,NEW 1<br/>@TOT 0 F,0,0,0%,-1%
Danny Ward,LEI,G,520,FA,LEI 2<br/>@SHU 1 F,0,0,0%,-1.1%
Adam Webster,BHA,D,521,FA,SOU 2<br/>@BHA 0 F,0,0,0%,-1.9%
Connor Wickham,CRY,F,522,FA, CRY 2<br/>@MUN 1 F,0,0,0%,-0.4%
Jack Wilshere,WHU,M,523,FA,WHU 3<br/>@WAT 1 F,0,0,0%,-3%
Sam Woods,CRY,D,524,FA, CRY 2<br/>@MUN 1 F,0,0,0%,-0.1%
DeAndre Yedlin,NEW,D,525,FA,NEW 1<br/>@TOT 0 F,0,0,0%,-2%
Pablo Zabaleta,WHU,D,526,FA,WHU 3<br/>@WAT 1 F,0,0,0%,-1.2%
Heurelho Gomes,WAT,G,527,FA,WHU 3<br/>@WAT 1 F,0,0,0%,-0.4%
Sepp van den Berg,LIV,D,528,FA,ARS 1<br/>@LIV 3 F,0,0,0%,-0.5%
