"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"DeAndre Yedlin","NEW","D","243","FA","NEW 0<br/>@LEI 5 F","2.1","2.1","2%","+2.3%"
"Demarai Gray","LEI","M","244","FA","NEW 0<br/>@LEI 5 F","2","2","7%","+7.1%"
"Stuart Armstrong","SOU","M,F","245","FA","SOU 1<br/>@TOT 2 F","2","2","3%","+3.1%"
"Eric Dier","TOT","M","246","FA","SOU 1<br/>@TOT 2 F","2","2","2%","+1.9%"
"Keinan Davis","AVL","M,F","247","FA","BUR 2<br/>@AVL 2 F","2","2","0%","+0.4%"
"Paul Dummett","NEW","D","248","FA","NEW 0<br/>@LEI 5 F","1.6","1.6","4%","-4.4%"
"Alex Oxlade-Chamberlain","LIV","M","249","FA","LIV 1<br/>@SHU 0 F","1.5","1.5","41%","+7.6%"
"Aaron Connolly","BHA","F","250","FA","BHA 0<br/>@CHE 2 F","1.5","1.5","26%","-15.8%"
"Robbie Brady","BUR","M","251","FA","BUR 2<br/>@AVL 2 F","1.5","1.5","4%","+3.7%"
"David Silva","MCI","M","252","ZKL","MCI 3<br/>@EVE 1 F","1.25","1.25","100%","-0.1%"
"Hamza Choudhury","LEI","M","253","FA","NEW 0<br/>@LEI 5 F","1.25","1.25","3%","+2.7%"
"Jack Wilshere","WHU","M","254","FA","WHU 2<br/>@BOU 2 F","1.25","1.25","2%","+2%"
"Tom Davies","EVE","M","255","FA","MCI 3<br/>@EVE 1 F","1.25","1.25","1%","+1%"
"James McCarthy","CRY","M","256","FA","NOR 0<br/>@CRY 2 F","1.25","1.25","1%","+0.7%"
"Andy Carroll","NEW","F","257","FA","NEW 0<br/>@LEI 5 F","1.2","1.2","3%","-5.7%"
"James Milner","LIV","M","258","mcavinur","LIV 1<br/>@SHU 0 F","1","1","51%","-7.5%"
"Lukasz Fabianski","WHU","G","259","FA","WHU 2<br/>@BOU 2 F","1","1","46%","-4.2%"
"Patrick Cutrone","WOL","F","260","FA","WAT 0<br/>@WOL 2 F","1","1","20%","-4.9%"
"Isaac Hayden","NEW","M","261","FA","NEW 0<br/>@LEI 5 F","1","1","19%","+10.4%"
"Theo Walcott","EVE","M,F","262","FA","MCI 3<br/>@EVE 1 F","1","1","15%","+15%"
"Michy Batshuayi","CHE","F","263","FA","BHA 0<br/>@CHE 2 F","1","1","13%","+5%"
"Shane Long","SOU","F","264","FA","SOU 1<br/>@TOT 2 F","1","1","2%","+2.5%"
"Leon Clarke","SHU","F","265","FA","LIV 1<br/>@SHU 0 F","1","1","0%","+0.2%"
"Neil Taylor","AVL","D","266","FA","BUR 2<br/>@AVL 2 F","0.95","0.95","2%","+2%"
"Simon Francis","BOU","D","267","FA","WHU 2<br/>@BOU 2 F","0.85","0.85","1%","+1.2%"
"Max Meyer","CRY","M","268","FA","NOR 0<br/>@CRY 2 F","0.75","0.75","2%","+2.3%"
"Yoshinori Muto","NEW","F","269","FA","NEW 0<br/>@LEI 5 F","0.75","0.75","1%","+0.5%"
"Mason Greenwood","MUN","F","270","FA","ARS 1<br/>@MUN 1 F","0.5","0.5","18%","+1.1%"
"Lys Mousset","SHU","F","271","FA","LIV 1<br/>@SHU 0 F","0.5","0.5","2%","+2.4%"
"Lewis Cook","BOU","M","272","FA","WHU 2<br/>@BOU 2 F","0.5","0.5","1%","+1.4%"
"Victor Wanyama","TOT","M","273","FA","SOU 1<br/>@TOT 2 F","0.5","0.5","1%","+1%"
"Michael Obafemi","SOU","F","274","FA","SOU 1<br/>@TOT 2 F","0.5","0.5","1%","+0.5%"
"Josip Drmic","NOR","F","275","FA","NOR 0<br/>@CRY 2 F","0.35","0.35","1%","+0.9%"
"James Maddison","LEI","M","276","Damo","NEW 0<br/>@LEI 5 F","0","0","100%","0%"
"Alexandre Lacazette","ARS","F","277","ColmL","ARS 1<br/>@MUN 1 F","0","0","99%","-0.6%"
"Alisson","LIV","G","278","Damo","LIV 1<br/>@SHU 0 F","0","0","99%","-1.1%"
"Anthony Martial","MUN","F","279","Seanmacd","ARS 1<br/>@MUN 1 F","0","0","99%","-1.4%"
"Aaron Wan-Bissaka","MUN","D","280","MKFC","ARS 1<br/>@MUN 1 F","0","0","99%","-1.4%"
"Dele Alli","TOT","M","281","ColmL","SOU 1<br/>@TOT 2 F","0","0","95%","+3.6%"
"Ryan Fraser","BOU","M","282","FA","WHU 2<br/>@BOU 2 F","0","0","93%","-7%"
"Lucas Moura","TOT","M,F","283","W (Thu)","SOU 1<br/>@TOT 2 F","0","0","91%","-0.9%"
"Christian Pulisic","CHE","M","284","W (Thu)","BHA 0<br/>@CHE 2 F","0","0","89%","-10.8%"
"Benjamin Mendy","MCI","D","285","MKFC","MCI 3<br/>@EVE 1 F","0","0","88%","-3.2%"
"NGolo Kante","CHE","M","286","ColmOF","BHA 0<br/>@CHE 2 F","0","0","87%","-4.3%"
"Luke Shaw","MUN","D","287","FA","ARS 1<br/>@MUN 1 F","0","0","78%","-14.1%"
"Diogo Jota","WOL","M,F","288","Damo","WAT 0<br/>@WOL 2 F","0","0","77%","-14.2%"
"Shane Duffy","BHA","D","289","FA","BHA 0<br/>@CHE 2 F","0","0","76%","+0.7%"
"Kieran Tierney","ARS","D","290","Seanmacd","ARS 1<br/>@MUN 1 F","0","0","74%","-9.3%"
"Emerson","CHE","D","291","FA","BHA 0<br/>@CHE 2 F","0","0","73%","-2.2%"
"Johann Gudmundsson","BUR","M","292","MKFC","BUR 2<br/>@AVL 2 F","0","0","72%","-28%"
"Joao Cancelo","MCI","D","293","FA","MCI 3<br/>@EVE 1 F","0","0","72%","-3.5%"
"Troy Deeney","WAT","F","294","FA","WAT 0<br/>@WOL 2 F","0","0","67%","-16.5%"
"Matt Ritchie","NEW","D,M","295","ColmL","NEW 0<br/>@LEI 5 F","0","0","65%","-18.8%"
"John Stones","MCI","D","296","FA","MCI 3<br/>@EVE 1 F","0","0","63%","-12.1%"
"Hector Bellerin","ARS","D","297","mcavinur","ARS 1<br/>@MUN 1 F","0","0","60%","-15.5%"
"Leandro Trossard","BHA","M","298","FA","BHA 0<br/>@CHE 2 F","0","0","57%","-35.1%"
"Solly March","BHA","M,F","299","FA","BHA 0<br/>@CHE 2 F","0","0","56%","-19.2%"
"Mesut Ozil","ARS","M","300","FA","ARS 1<br/>@MUN 1 F","0","0","54%","+12.6%"
"Aymeric Laporte","MCI","D","301","FA","MCI 3<br/>@EVE 1 F","0","0","47%","-19.3%"
"David Brooks","BOU","M","302","FA","WHU 2<br/>@BOU 2 F","0","0","46%","-12.4%"
"Bernard","EVE","M,F","303","MKFC","MCI 3<br/>@EVE 1 F","0","0","45%","+37.1%"
"Leroy Sane","MCI","F","304","FA","MCI 3<br/>@EVE 1 F","0","0","44%","+18.8%"
"Giovani Lo Celso","TOT","M","305","FA","SOU 1<br/>@TOT 2 F","0","0","42%","-16.4%"
"Antonio Rudiger","CHE","D","306","FA","BHA 0<br/>@CHE 2 F","0","0","42%","-33.4%"
"Ainsley Maitland-Niles","ARS","D,M","307","FA","ARS 1<br/>@MUN 1 F","0","0","39%","-11%"
"Arthur Masuaku","WHU","D","308","FA","WHU 2<br/>@BOU 2 F","0","0","38%","+21.5%"
"Joseph Gomez","LIV","D","309","FA","LIV 1<br/>@SHU 0 F","0","0","38%","+4.3%"
"Davy Propper","BHA","M","310","FA","BHA 0<br/>@CHE 2 F","0","0","37%","-4.3%"
"Naby Keita","LIV","M","311","FA","LIV 1<br/>@SHU 0 F","0","0","36%","+11.5%"
"Paulo Gazzaniga","TOT","G","312","FA","SOU 1<br/>@TOT 2 F","0","0","36%","-14.2%"
"Davinson Sanchez","TOT","D","313","FA","SOU 1<br/>@TOT 2 F","0","0","35%","-14.5%"
"Kurt Zouma","CHE","D","314","FA","BHA 0<br/>@CHE 2 F","0","0","35%","-31.5%"
"Michail Antonio","WHU","M","315","FA","WHU 2<br/>@BOU 2 F","0","0","35%","+26.3%"
"Will Hughes","WAT","M","316","MKFC","WAT 0<br/>@WOL 2 F","0","0","31%","-2%"
"Kyle Walker-Peters (prior)","TOT","D","317","FA","SOU 1<br/>@TOT 2 F","0","0","28%","+11.8%"
"Glenn Murray","BHA","F","318","FA","BHA 0<br/>@CHE 2 F","0","0","27%","-23.4%"
"Olivier Giroud","CHE","F","319","FA","BHA 0<br/>@CHE 2 F","0","0","27%","+9.8%"
"Allan Saint-Maximin","NEW","F","320","FA","NEW 0<br/>@LEI 5 F","0","0","26%","-40.4%"
"Ryan Sessegnon","TOT","M,F","321","W (Thu)","SOU 1<br/>@TOT 2 F","0","0","24%","-0.8%"
"Ruben Loftus-Cheek","CHE","M","322","FA","BHA 0<br/>@CHE 2 F","0","0","24%","-9.5%"
"Ben Davies","TOT","D","323","FA","SOU 1<br/>@TOT 2 F","0","0","21%","+4.8%"
"Moussa Djenepo","SOU","M","324","FA","SOU 1<br/>@TOT 2 F","0","0","21%","-37.3%"
"Ryan Bennett (prior)","WOL","D","325","FA","WAT 0<br/>@WOL 2 F","0","0","20%","+19.7%"
"Che Adams","SOU","F","326","FA","SOU 1<br/>@TOT 2 F","0","0","18%","+1.6%"
"Andre Gomes","EVE","M","327","FA","MCI 3<br/>@EVE 1 F","0","0","17%","+8.7%"
"Shkodran Mustafi","ARS","D","328","FA","ARS 1<br/>@MUN 1 F","0","0","16%","+16.3%"
"Christian Benteke","CRY","F","329","FA","NOR 0<br/>@CRY 2 F","0","0","15%","+6.9%"
"Matthew Longstaff","NEW","M","330","FA","NEW 0<br/>@LEI 5 F","0","0","14%","-19.5%"
"Jetro Willems","NEW","D","331","FA","NEW 0<br/>@LEI 5 F","0","0","14%","-19.7%"
"Djibril Sidibe","EVE","D","332","FA","MCI 3<br/>@EVE 1 F","0","0","13%","+4.4%"
"Phil Foden","MCI","M,F","333","FA","MCI 3<br/>@EVE 1 F","0","0","13%","-20.7%"
"Reece James","CHE","D","334","FA","BHA 0<br/>@CHE 2 F","0","0","12%","-4.5%"
"Robert Snodgrass","WHU","M","335","FA","WHU 2<br/>@BOU 2 F","0","0","11%","-5.3%"
"Juan Mata","MUN","M","336","FA","ARS 1<br/>@MUN 1 F","0","0","11%","-14.1%"
"Nacho Monreal","ARS","D","337","ColmL","ARS 1<br/>@MUN 1 F","0","0","11%","-0.3%"
"Xherdan Shaqiri","LIV","M,F","338","FA","LIV 1<br/>@SHU 0 F","0","0","10%","+10.3%"
"Dejan Lovren","LIV","D","339","FA","LIV 1<br/>@SHU 0 F","0","0","9%","-7.3%"
"Tim Krul","NOR","G","340","FA","NOR 0<br/>@CRY 2 F","0","0","9%","+8.7%"
"Jonjo Shelvey","NEW","M","341","FA","NEW 0<br/>@LEI 5 F","0","0","9%","-16.4%"
"Rob Holding","ARS","D","342","FA","ARS 1<br/>@MUN 1 F","0","0","7%","+6.9%"
"James Tomkins","CRY","D","343","FA","NOR 0<br/>@CRY 2 F","0","0","7%","-9.8%"
"Gabriel Martinelli","ARS","M","344","FA","ARS 1<br/>@MUN 1 F","0","0","6%","-18.6%"
"Billy Sharp","SHU","F","345","FA","LIV 1<br/>@SHU 0 F","0","0","6%","+5.7%"
"Douglas Luiz","AVL","M","346","FA","BUR 2<br/>@AVL 2 F","0","0","6%","-2.6%"
"Yan Valery","SOU","D,M","347","FA","SOU 1<br/>@TOT 2 F","0","0","5%","+5.3%"
"Fabian Balbuena","WHU","D","348","FA","WHU 2<br/>@BOU 2 F","0","0","5%","+4.8%"
"Jota","AVL","M","349","FA","BUR 2<br/>@AVL 2 F","0","0","5%","-3.6%"
"Juan Foyth","TOT","D","350","FA","SOU 1<br/>@TOT 2 F","0","0","5%","-3.7%"
"Charlie Taylor","BUR","D","351","FA","BUR 2<br/>@AVL 2 F","0","0","4%","-3.9%"
"David McGoldrick","SHU","F","352","FA","LIV 1<br/>@SHU 0 F","0","0","4%","-4%"
"Victor Camarasa","CRY","M","353","FA","NOR 0<br/>@CRY 2 F","0","0","4%","+4.2%"
"Sergio Romero","MUN","G","354","FA","ARS 1<br/>@MUN 1 F","0","0","4%","+4.2%"
"Mamadou Sakho","CRY","D","355","FA","NOR 0<br/>@CRY 2 F","0","0","4%","+3.8%"
"Nemanja Matic","MUN","M","356","FA","ARS 1<br/>@MUN 1 F","0","0","3%","+3.5%"
"Chris Mepham","BOU","D","357","FA","WHU 2<br/>@BOU 2 F","0","0","3%","-4.9%"
"Wes Morgan","LEI","D","358","FA","NEW 0<br/>@LEI 5 F","0","0","3%","+3.3%"
"Wayne Hennessey","CRY","G","359","FA","NOR 0<br/>@CRY 2 F","0","0","3%","+3%"
"Adam Smith","BOU","D","360","FA","WHU 2<br/>@BOU 2 F","0","0","3%","+3%"
"Joe Hart","BUR","G","361","FA","BUR 2<br/>@AVL 2 F","0","0","3%","+2.9%"
"Diogo Dalot","MUN","D","362","FA","ARS 1<br/>@MUN 1 F","0","0","3%","-5.5%"
"Scott Dann","CRY","D","363","FA","NOR 0<br/>@CRY 2 F","0","0","3%","+2.7%"
"Cedric Soares (prior)","SOU","D","364","FA","SOU 1<br/>@TOT 2 F","0","0","3%","-14%"
"Ahmed El Mohamady","AVL","D","365","FA","BUR 2<br/>@AVL 2 F","0","0","3%","+2.6%"
"Jonas Lossl","EVE","G","366","FA","MCI 3<br/>@EVE 1 F","0","0","3%","+2.6%"
"Angelino","MCI","D","367","FA","MCI 3<br/>@EVE 1 F","0","0","2%","-6.1%"
"Kiko Femenia","WAT","D","368","FA","WAT 0<br/>@WOL 2 F","0","0","2%","-6.1%"
"Christian Kabasele","WAT","D","369","FA","WAT 0<br/>@WOL 2 F","0","0","2%","+2.3%"
"Jean-Philippe Gbamin","EVE","M","370","FA","MCI 3<br/>@EVE 1 F","0","0","2%","+2.2%"
"Claudio Bravo","MCI","G","371","FA","MCI 3<br/>@EVE 1 F","0","0","2%","+2.2%"
"Tom Trybull","NOR","M","372","FA","NOR 0<br/>@CRY 2 F","0","0","2%","-6.4%"
"Mario Vrancic","NOR","M","373","FA","NOR 0<br/>@CRY 2 F","0","0","2%","+1.7%"
"Rhian Brewster","LIV","F","374","FA","LIV 1<br/>@SHU 0 F","0","0","2%","+1.6%"
"Luke Freeman","SHU","M","375","FA","LIV 1<br/>@SHU 0 F","0","0","2%","+1.6%"
"Ravel Morrison","SHU","M","376","FA","LIV 1<br/>@SHU 0 F","0","0","2%","+1.5%"
"Daniel Drinkwater (prior)","BUR","M","377","FA","BUR 2<br/>@AVL 2 F","0","0","1%","-6.9%"
"Alex McCarthy","SOU","G","378","FA","SOU 1<br/>@TOT 2 F","0","0","1%","+1.5%"
"Willy Caballero","CHE","G","379","FA","BHA 0<br/>@CHE 2 F","0","0","1%","+1.4%"
"Junior Stanislas","BOU","M","380","FA","WHU 2<br/>@BOU 2 F","0","0","1%","-6.9%"
"Jesus Vallejo","WOL","D","381","FA","WAT 0<br/>@WOL 2 F","0","0","1%","+1.4%"
"Onel Hernandez","NOR","M","382","FA","NOR 0<br/>@CRY 2 F","0","0","1%","+1.3%"
"Ruben Vinagre","WOL","D","383","FA","WAT 0<br/>@WOL 2 F","0","0","1%","+1.3%"
"Kelechi Iheanacho","LEI","F","384","FA","NEW 0<br/>@LEI 5 F","0","0","1%","+1.3%"
"Artur Boruc","BOU","G","385","FA","WHU 2<br/>@BOU 2 F","0","0","1%","+1.2%"
"Bernardo","BHA","D","386","FA","BHA 0<br/>@CHE 2 F","0","0","1%","+1.2%"
"Phil Jones","MUN","D","387","FA","ARS 1<br/>@MUN 1 F","0","0","1%","+1.2%"
"Lloyd Kelly","BOU","D","388","FA","WHU 2<br/>@BOU 2 F","0","0","1%","+1.2%"
"Danny Ward","LEI","G","389","FA","NEW 0<br/>@LEI 5 F","0","0","1%","+1.2%"
"Jose Izquierdo","BHA","M,F","390","FA","BHA 0<br/>@CHE 2 F","0","0","1%","+1.2%"
"Matt Macey","ARS","G","391","FA","ARS 1<br/>@MUN 1 F","0","0","1%","+1.1%"
"John Ruddy","WOL","G","392","FA","WAT 0<br/>@WOL 2 F","0","0","1%","+1.1%"
"Cenk Tosun (prior)","EVE","F","393","FA","MCI 3<br/>@EVE 1 F","0","0","1%","+1.1%"
"Pablo Zabaleta","WHU","D","394","FA","WHU 2<br/>@BOU 2 F","0","0","1%","+1.1%"
"Eric Bailly","MUN","D","395","FA","ARS 1<br/>@MUN 1 F","0","0","1%","+1%"
"Ciaran Clark","NEW","D","396","FA","NEW 0<br/>@LEI 5 F","0","0","1%","+1%"
"Christian Fuchs","LEI","D","397","FA","NEW 0<br/>@LEI 5 F","0","0","1%","+1%"
"Jonathan Kodjia","AVL","F","398","FA","BUR 2<br/>@AVL 2 F","0","0","1%","+1%"
"Adam Lallana","LIV","M","399","FA","LIV 1<br/>@SHU 0 F","0","0","1%","+1%"
"Javier Manquillo","NEW","D","400","FA","NEW 0<br/>@LEI 5 F","0","0","1%","+1%"
"Grant Hanley","NOR","D","401","FA","NOR 0<br/>@CRY 2 F","0","0","1%","+1%"
"Adrian Mariappa","WAT","D","402","FA","WAT 0<br/>@WOL 2 F","0","0","1%","+1%"
"Emiliano Martinez","ARS","G","403","FA","ARS 1<br/>@MUN 1 F","0","0","1%","+1%"
"Marcos Rojo","MUN","D","404","FA","ARS 1<br/>@MUN 1 F","0","0","1%","+1%"
"Nathaniel Chalobah","WAT","M","405","FA","WAT 0<br/>@WOL 2 F","0","0","1%","+0.9%"
"Charlie Daniels","BOU","D","406","FA","WHU 2<br/>@BOU 2 F","0","0","1%","+0.9%"
"Dwight Gayle","NEW","F","407","FA","NEW 0<br/>@LEI 5 F","0","0","1%","+0.9%"
"Angel Gomes","MUN","M","408","FA","ARS 1<br/>@MUN 1 F","0","0","1%","+0.9%"
"Dan Gosling","BOU","M","409","FA","WHU 2<br/>@BOU 2 F","0","0","1%","+0.9%"
"Alireza Jahanbakhsh","BHA","F","410","FA","BHA 0<br/>@CHE 2 F","0","0","1%","+0.9%"
"Oumar Niasse","EVE","F","411","FA","MCI 3<br/>@EVE 1 F","0","0","1%","+0.9%"
"Nathaniel Clyne","LIV","D","412","FA","LIV 1<br/>@SHU 0 F","0","0","1%","+0.9%"
"Nampalys Mendy","LEI","M","413","FA","NEW 0<br/>@LEI 5 F","0","0","1%","+0.9%"
"Isaac Success","WAT","F","414","FA","WAT 0<br/>@WOL 2 F","0","0","1%","+0.9%"
"Leighton Baines","EVE","D","415","FA","MCI 3<br/>@EVE 1 F","0","0","1%","+0.8%"
"David Button","BHA","G","416","FA","BHA 0<br/>@CHE 2 F","0","0","1%","+0.8%"
"Kevin Danso","SOU","D","417","FA","SOU 1<br/>@TOT 2 F","0","0","1%","+0.8%"
"Jordon Ibe","BOU","M","418","FA","WHU 2<br/>@BOU 2 F","0","0","1%","+0.8%"
"Florian Lejeune","NEW","D","419","FA","NEW 0<br/>@LEI 5 F","0","0","1%","+0.8%"
"Andrew Surman","BOU","M","420","FA","WHU 2<br/>@BOU 2 F","0","0","1%","+0.8%"
"Maarten Stekelenburg","EVE","G","421","FA","MCI 3<br/>@EVE 1 F","0","0","1%","+0.8%"
"Federico Fernandez","NEW","D","422","FA","NEW 0<br/>@LEI 5 F","0","0","1%","+0.8%"
"Timothy Fosu-Mensah","MUN","D","423","FA","ARS 1<br/>@MUN 1 F","0","0","1%","+0.8%"
"Jack Stephens","SOU","D","424","FA","SOU 1<br/>@TOT 2 F","0","0","1%","+0.8%"
"Folarin Balogun","ARS","F","425","FA","ARS 1<br/>@MUN 1 F","0","0","1%","+0.7%"
"Phil Bardsley","BUR","D","426","FA","BUR 2<br/>@AVL 2 F","0","0","1%","+0.7%"
"Tahith Chong","MUN","M","427","FA","ARS 1<br/>@MUN 1 F","0","0","1%","+0.7%"
"Karl Darlow","NEW","G","428","FA","NEW 0<br/>@LEI 5 F","0","0","1%","+0.7%"
"Aaron Lennon","BUR","M","429","FA","BUR 2<br/>@AVL 2 F","0","0","1%","+0.7%"
"Mark Travers","BOU","G","430","FA","WHU 2<br/>@BOU 2 F","0","0","1%","+0.7%"
"Matej Vydra","BUR","F","431","FA","BUR 2<br/>@AVL 2 F","0","0","1%","+0.7%"
"Leon Balogun","BHA","D","432","FA","BHA 0<br/>@CHE 2 F","0","0","1%","+0.6%"
"James Chester","AVL","D","433","FA","BUR 2<br/>@AVL 2 F","0","0","1%","+0.6%"
"Eric Garcia","MCI","D","434","FA","MCI 3<br/>@EVE 1 F","0","0","1%","+0.6%"
"Ben Gibson","BUR","D","435","FA","BUR 2<br/>@AVL 2 F","0","0","1%","+0.6%"
"Phil Jagielka","SHU","D","436","FA","LIV 1<br/>@SHU 0 F","0","0","1%","+0.6%"
"Ezri Konsa Ngoyo","AVL","D","437","FA","BUR 2<br/>@AVL 2 F","0","0","1%","+0.6%"
"Kevin Long","BUR","D","438","FA","BUR 2<br/>@AVL 2 F","0","0","1%","+0.6%"
"Carlos Sanchez","WHU","M","439","FA","WHU 2<br/>@BOU 2 F","0","0","1%","+0.6%"
"Sepp van den Berg","LIV","D","440","FA","LIV 1<br/>@SHU 0 F","0","0","1%","+0.6%"
"Daniel Amartey","LEI","D,M","441","FA","NEW 0<br/>@LEI 5 F","0","0","1%","+0.6%"
"Sam Byram","NOR","D","442","FA","NOR 0<br/>@CRY 2 F","0","0","1%","+0.6%"
"Harvey Elliott","LIV","M","443","FA","LIV 1<br/>@SHU 0 F","0","0","1%","+0.6%"
"Emile Smith Rowe","ARS","M","444","FA","ARS 1<br/>@MUN 1 F","0","0","1%","+0.6%"
"Jason Steele","BHA","G","445","FA","BHA 0<br/>@CHE 2 F","0","0","1%","+0.6%"
"Jed Steer","AVL","G","446","FA","BUR 2<br/>@AVL 2 F","0","0","1%","+0.6%"
"Christoph Zimmermann","NOR","D","447","FA","NOR 0<br/>@CRY 2 F","0","0","1%","+0.6%"
"Albian Ajeti","WHU","F","448","FA","WHU 2<br/>@BOU 2 F","0","0","1%","+0.5%"
"Robert Elliot","NEW","G","449","FA","NEW 0<br/>@LEI 5 F","0","0","1%","+0.5%"
"Billy Gilmour","CHE","M","450","FA","BHA 0<br/>@CHE 2 F","0","0","1%","+0.5%"
"Lee Grant","MUN","G","451","FA","ARS 1<br/>@MUN 1 F","0","0","1%","+0.5%"
"Daniel Grimshaw","MCI","G","452","FA","MCI 3<br/>@EVE 1 F","0","0","1%","+0.5%"
"Matty James","LEI","M","453","FA","NEW 0<br/>@LEI 5 F","0","0","1%","+0.5%"
"Konstantinos Mavropanos","ARS","D","454","FA","ARS 1<br/>@MUN 1 F","0","0","1%","+0.5%"
"Simon Moore","SHU","G","455","FA","LIV 1<br/>@SHU 0 F","0","0","1%","+0.5%"
"Sebastian Prodl","WAT","D","456","FA","WAT 0<br/>@WOL 2 F","0","0","1%","+0.5%"
"Winston Reid","WHU","D","457","FA","WHU 2<br/>@BOU 2 F","0","0","1%","+0.5%"
"Goncalo Cardoso","WHU","D","458","FA","WHU 2<br/>@BOU 2 F","0","0","1%","+0.5%"
"Connor Wickham","CRY","F","459","FA","NOR 0<br/>@CRY 2 F","0","0","1%","+0.5%"
"Eldin Jakupovic","LEI","G","460","FA","NEW 0<br/>@LEI 5 F","0","0","0%","+0.5%"
"Kieron Freeman","SHU","D","461","FA","LIV 1<br/>@SHU 0 F","0","0","0%","+0.5%"
"Adam Masina","WAT","D","462","FA","WAT 0<br/>@WOL 2 F","0","0","0%","+0.5%"
"Muhamed Besic","SHU","M","463","FA","LIV 1<br/>@SHU 0 F","0","0","0%","+0.4%"
"Scott Carson","MCI","G","464","FA","MCI 3<br/>@EVE 1 F","0","0","0%","+0.4%"
"Ki-Jana Hoever","LIV","D","465","FA","LIV 1<br/>@SHU 0 F","0","0","0%","+0.4%"
"Mason Holgate","EVE","D","466","FA","MCI 3<br/>@EVE 1 F","0","0","0%","+0.4%"
"Ben Osborn","SHU","M","467","FA","LIV 1<br/>@SHU 0 F","0","0","0%","+0.4%"
"Domingos Quina","WAT","M","468","FA","WAT 0<br/>@WOL 2 F","0","0","0%","+0.4%"
"Jairo Riedewald","CRY","M","469","FA","NOR 0<br/>@CRY 2 F","0","0","0%","+0.4%"
"Jack Simpson","BOU","D","470","FA","WHU 2<br/>@BOU 2 F","0","0","0%","+0.4%"
"Oliver Skipp","TOT","M","471","FA","SOU 1<br/>@TOT 2 F","0","0","0%","+0.4%"
"Michael Verrips","SHU","G","472","FA","LIV 1<br/>@SHU 0 F","0","0","0%","+0.4%"
"Heurelho Gomes","WAT","G","473","FA","WAT 0<br/>@WOL 2 F","0","0","0%","+0.4%"
"Bruno Jordao","WOL","M","474","FA","WAT 0<br/>@WOL 2 F","0","0","0%","+0.4%"
"Dimitri Foulquier","WAT","D","475","FA","WAT 0<br/>@WOL 2 F","0","0","0%","+0.4%"
"James Justin","LEI","D","476","FA","NEW 0<br/>@LEI 5 F","0","0","0%","+0.4%"
"Caoimhin Kelleher","LIV","G","477","FA","LIV 1<br/>@SHU 0 F","0","0","0%","+0.4%"
"Timm Klose","NOR","D","478","FA","NOR 0<br/>@CRY 2 F","0","0","0%","+0.4%"
"Sam McQueen","SOU","D","479","FA","SOU 1<br/>@TOT 2 F","0","0","0%","+0.4%"
"Bailey Peacock-Farrell","BUR","G","480","FA","BUR 2<br/>@AVL 2 F","0","0","0%","+0.4%"
"Callum Slattery","SOU","M","481","FA","SOU 1<br/>@TOT 2 F","0","0","0%","+0.4%"
"Dennis Srbeny","NOR","F","482","FA","NOR 0<br/>@CRY 2 F","0","0","0%","+0.4%"
"Alexander Tettey","NOR","M","483","FA","NOR 0<br/>@CRY 2 F","0","0","0%","+0.4%"
"Cameron Archer","AVL","F","484","FA","BUR 2<br/>@AVL 2 F","0","0","0%","+0.3%"
"Kortney Hause","AVL","D","485","FA","BUR 2<br/>@AVL 2 F","0","0","0%","+0.3%"
"Adam Idah","NOR","F","486","FA","NOR 0<br/>@CRY 2 F","0","0","0%","+0.3%"
"Cuco Martina","EVE","D","487","FA","MCI 3<br/>@EVE 1 F","0","0","0%","+0.3%"
"William Smallbone","SOU","M,F","488","FA","SOU 1<br/>@TOT 2 F","0","0","0%","+0.3%"
"Andreas Sondergaard","WOL","G","489","FA","WAT 0<br/>@WOL 2 F","0","0","0%","+0.3%"
"Marvin Zeegelaar","WAT","D","490","FA","WAT 0<br/>@WOL 2 F","0","0","0%","+0.3%"
"Filip Benkovic","LEI","D","491","FA","NEW 0<br/>@LEI 5 F","0","0","0%","+0.2%"
"Kean Bryan","SHU","D","492","FA","LIV 1<br/>@SHU 0 F","0","0","0%","+0.2%"
"Jamie Cumming","CHE","G","493","FA","BHA 0<br/>@CHE 2 F","0","0","0%","+0.2%"
"James Garner","MUN","M","494","FA","ARS 1<br/>@MUN 1 F","0","0","0%","+0.2%"
"Stephen Henderson","CRY","G","495","FA","NOR 0<br/>@CRY 2 F","0","0","0%","+0.2%"
"Ben Johnson","WHU","M","496","FA","WHU 2<br/>@BOU 2 F","0","0","0%","+0.2%"
"Curtis Jones","LIV","M","497","FA","LIV 1<br/>@SHU 0 F","0","0","0%","+0.2%"
"Max Kilman","WOL","D","498","FA","WAT 0<br/>@WOL 2 F","0","0","0%","+0.2%"
"Henri Lansbury","AVL","M","499","FA","BUR 2<br/>@AVL 2 F","0","0","0%","+0.2%"
"David Martin","WHU","G","500","FA","WHU 2<br/>@BOU 2 F","0","0","0%","+0.2%"
"Ezequiel Schelotto","BHA","D","501","FA","BHA 0<br/>@CHE 2 F","0","0","0%","+0.2%"
"Alfie Whiteman","TOT","G","502","FA","SOU 1<br/>@TOT 2 F","0","0","0%","+0.2%"
"Brandon Williams","MUN","D","503","FA","ARS 1<br/>@MUN 1 F","0","0","0%","+0.2%"
"Tolaji Bola","ARS","D","504","FA","ARS 1<br/>@MUN 1 F","0","0","0%","+0.2%"
