"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"Steven Bergwijn","TOT","F","276","Damo","WHU 0<br/>@TOT 2 F","1.1","1.1","-"
"Adam Webster","BHA","D","277","FA","BHA 0<br/>@LEI 0 F","1.1","1.1","-"
"Leighton Baines","EVE","D","278","FA","EVE 1<br/>@NOR 0 F","1","1","-"
"Todd Cantwell","NOR","M","279","FA","EVE 1<br/>@NOR 0 F","1","1","-"
"Nathaniel Chalobah","WAT","M","280","FA","WAT 0<br/>@BUR 1 F","1","1","-"
"Andreas Pereira","MUN","M","281","FA","SHU 0<br/>@MUN 3 F","1","1","-"
"Mateo Kovacic","CHE","M","282","FA","MCI 1<br/>@CHE 2 F","1","1","-"
"Manuel Lanzini","WHU","M","283","FA","WHU 0<br/>@TOT 2 F","1","1","-"
"Juan Mata","MUN","M","284","FA","SHU 0<br/>@MUN 3 F","1","1","-"
"Jairo Riedewald","CRY","D,M","285","FA","CRY 0<br/>@LIV 4 F","1","1","-"
"Harry Winks","TOT","M","286","FA","WHU 0<br/>@TOT 2 F","1","1","-"
"Daniel Podence","WOL","M","287","FA","BOU 0<br/>@WOL 1 F","0.85","0.85","-"
"Moise Kean","EVE","F","288","FA","EVE 1<br/>@NOR 0 F","0.75","0.75","-"
"Brandon Pierrick","CRY","M,F","289","FA","CRY 0<br/>@LIV 4 F","0.6","0.6","-"
"Erik Pieters","BUR","D","290","FA","WAT 0<br/>@BUR 1 F","0.6","0.6","-"
"Arnaut Danjuma Groeneveld","BOU","M,F","291","FA","BOU 0<br/>@WOL 1 F","0.5","0.5","-"
"Morgan Gibbs-White","WOL","M","292","FA","BOU 0<br/>@WOL 1 F","0.5","0.5","-"
"Oriol Romeu","SOU","M","293","FA","ARS 2<br/>@SOU 0 F","0.5","0.5","-"
"Jannik Vestergaard","SOU","D","294","FA","ARS 2<br/>@SOU 0 F","0.5","0.5","-"
"Oleksandr Zinchenko","MCI","D,M","295","FA","MCI 1<br/>@CHE 2 F","0.5","0.5","-"
"Rolando Aarons","NEW","M","296","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Che Adams","SOU","F","297","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Dennis Adeniran","EVE","M","298","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"Daniel Adshead","NOR","M","299","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"Sergio Aguero","MCI","F","300","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Albian Ajeti","WHU","F","301","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Marc Albrighton","LEI","M","302","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Toby Alderweireld","TOT","D","303","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Thomas Allan","NEW","F","304","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Cedric Soares","SOU/ARS","D","305","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Steven Alzate","BHA","M,F","306","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Daniel Amartey","LEI","D,M","307","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Joseph Anang","WHU","G","308","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Faustino Anjorin","CHE","M","309","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Cameron Archer","AVL","F","310","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Christian Atsu","NEW","M","311","ColmL","AVL 1<br/>@NEW 1 F","0","0","-"
"Brandon Austin","TOT","G","312","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Daniel Bachmann","WAT","G","313","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Eric Bailly","MUN","D","314","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Tiemoue Bakayoko","CHE","M","315","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Folarin Balogun","ARS","F","316","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Tudor Baluta","BHA","D","317","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Beni Baningime","EVE","M","318","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"Ricardo Pereira","LEI","D","319","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Phil Bardsley","BUR","D","320","MAX","WAT 0<br/>@BUR 1 F","0","0","-"
"Ashley Barnes","BUR","F","321","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Mason Barrett","WAT","D","322","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Lewis Bate","CHE","M","323","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Michy Batshuayi","CHE","F","324","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Jack Bearne","LIV","M","325","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Ryan Bennett","WOL/LEI","D","326","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Josh Benson","BUR","M","327","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Christian Benteke","CRY","F","328","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Adrian Bernabe","MCI","M","329","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Di'Shon Bernard","MUN","D","330","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Tolaji Bola","ARS","D","331","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Yannick Bolasie","EVE","F","332","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"Artur Boruc","BOU","G","333","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Sofiane Boufal","SOU","M","334","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Morgan Boyes","LIV","D","335","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Robbie Brady","BUR","M","336","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Jarrad Branthwaite","EVE","D","337","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"Claudio Bravo","MCI","G","338","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Armando Broja","CHE","F","339","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Kean Bryan","SHU","D","340","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Robbie Burton","ARS","M","341","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"David Button","BHA","G","342","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Oskar Buur","WOL","D","343","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Sam Byram","NOR","D","344","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"Willy Caballero","CHE","G","345","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Jake Cain","LIV","M","346","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Leonardo Campana","WOL","F","347","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Chem Campbell","WOL","F","348","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Scott Carson","MCI","G","349","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Gedson Fernandes","TOT","M","350","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Lewis Cass","NEW","D","351","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Joel Pereira","MUN","G","352","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Joao Cancelo","MCI","D","353","mcavinur","MCI 1<br/>@CHE 2 F","0","0","-"
"Bruno Jordao","WOL","M","354","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Calum Chambers","ARS","D,M","355","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Tahith Chong","MUN","M","356","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Hamza Choudhury","LEI","M","357","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Dennis Cirkin","TOT","D","358","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Ciaran Clark","NEW","D","359","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Leon Clarke","SHU","F","360","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Leighton Clarkson","LIV","M","361","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Thomas Clayton","LIV","D","362","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Alex Cochrane","BHA","D","363","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Bernardo Rosa","WHU","M","364","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Xande Silva","WHU","F","365","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Conor Coventry","WHU","M","366","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Jamie Cumming","CHE","G","367","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Luke Cundle","WOL","M","368","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Sam Dalby","WAT","F","369","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Diogo Dalot","MUN","D","370","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Charlie Daniels","BOU","D","371","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Scott Dann","CRY","D","372","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Kevin Danso","SOU","D","373","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Karl Darlow","NEW","G","374","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Tom Dele-Bashiru","WAT","M","375","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Fabian Delph","EVE","D,M","376","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"William Dennis","BOU","G","377","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Gerard Deulofeu","WAT","M,F","378","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Kiernan Dewsbury-Hall","LEI","M","379","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Fousseni Diabate","LEI","F","380","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Alpha Richard Dionkou","MCI","D","381","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Elijah Dixon-Bonner","LIV","M","382","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Moussa Djenepo","SOU","M","383","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Tommy Doyle","MCI","M","384","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Daniel Drinkwater","BUR/CHE/AVL","M","385","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Anthony Driscoll-Glennon","BUR","D","386","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Paul Dummett","NEW","D","387","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Jimmy Dunne","BUR","D","388","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Jake Eastwood","SHU","G","389","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"John Egan","SHU","D","390","Damo","SHU 0<br/>@MUN 3 F","0","0","-"
"Bjorn Engels","AVL","D","391","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Malachi Fagan-Walcott","TOT","D","392","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Ralf Fahrmann","NOR","G","393","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"Akin Famewo","NOR","D","394","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"Bernardo","BHA","D","395","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Will Ferry","SOU","M","396","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Phil Foden","MCI","M,F","397","ColmOF","MCI 1<br/>@CHE 2 F","0","0","-"
"Fraser Forster","SOU","G","398","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Timothy Fosu-Mensah","MUN","D","399","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Dimitri Foulquier","WAT","D","400","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Juan Foyth","TOT","D","401","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Simon Francis","BOU","D","402","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Kieron Freeman","SHU","D","403","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Luke Freeman","SHU","M","404","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Jorginho","CHE","M","405","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Christian Fuchs","LEI","D","406","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Ethan Galbraith","MUN","M","407","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Tony Gallacher","LIV","D","408","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Eric Garcia","MCI","D","409","MAX","MCI 1<br/>@CHE 2 F","0","0","-"
"James Garner","MUN","M","410","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Paulo Gazzaniga","TOT","G","411","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Jean-Philippe Gbamin","EVE","M","412","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"Brooklyn Genesini","BOU","D","413","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Ben Gibson","BUR","D","414","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Mace Goodridge","BUR","M","415","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"John-Kymani Gordon","CRY","M,F","416","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Lee Grant","MUN","G","417","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Pascal Gross","BHA","M,F","418","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Marko Grujic","LIV","M","419","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Vicente Guaita","CRY","G","420","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Johann Gudmundsson","BUR","M","421","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Matteo Guendouzi","ARS","M","422","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Frederic Guilbert","AVL","D,M","423","Eoghanoc","AVL 1<br/>@NEW 1 F","0","0","-"
"Angus Gunn","SOU","G","424","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Peter Gwargis","BHA","M","425","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Sebastien Haller","WHU","F","426","ColmL","WHU 0<br/>@TOT 2 F","0","0","-"
"Grant Hanley","NOR","D","427","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"Joseph Hardy","LIV","F","428","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Taylor Harwood-Bellis","MCI","D","429","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Kaine Hayden","AVL","M","430","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Tom Heaton","AVL","G","431","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Philip Heise","NOR","D","432","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"Dean Henderson","SHU","G","433","Eoghanoc","SHU 0<br/>@MUN 3 F","0","0","-"
"Stephen Henderson","CRY","G","434","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Jake Hesketh","SOU","M","435","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Thomas Hill","LIV","F","436","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"George Hirst","LEI","F","437","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Wesley Hoedt","SOU","D","438","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Ki-Jana Hoever","LIV","D","439","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Jose Holebas","WAT","D","440","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Nathan Holland","WHU","M","441","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Callum Hudson-Odoi","CHE","F","442","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Joseph Hungbo","WAT","M","443","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Jose Izquierdo","BHA","M,F","444","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Alireza Jahanbakhsh","BHA","F","445","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Eldin Jakupovic","LEI","G","446","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Matty James","LEI","M","447","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Reece James","CHE","D","448","MAX","MCI 1<br/>@CHE 2 F","0","0","-"
"Andi Janjeva","WAT","D","449","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Alexandre Jankewitz","SOU","M","450","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Daryl Janmaat","WAT","D","451","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Vitezslav Jaros","LIV","G","452","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Teddy Jenks","BHA","M","453","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Lukas Jensen","BUR","G","454","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Tyreece John-Jules","ARS","F","455","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Ben Johnson","WHU","D,M","456","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Darnell Johnson","LEI","D","457","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Alfie Jones","SOU","D","458","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Curtis Jones","LIV","M","459","RBF","CRY 0<br/>@LIV 4 F","0","0","-"
"Phil Jones","MUN","D","460","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Corey Jordan","BOU","D","461","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Joao Pedro","WAT","F","462","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Lovre Kalinic","AVL","G","463","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Beram Kayal","BHA","M","464","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Caoimhin Kelleher","LIV","G","465","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Martin Kelly","CRY","D","466","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Gavin Kilkenny","BOU","M","467","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Maximilian Kilman","WOL","D","468","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Joshua King","BOU","M,F","469","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Nya Kirby","CRY","M","470","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Ali Koiki","BUR","D","471","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Billy Koumetio","LIV","D","472","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Matej Kovar","MUN","G","473","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Emil Krafth","NEW","D","474","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Ethan Laird","MUN","D","475","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Adam Lallana","LIV","M","476","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Henri Lansbury","AVL","M","477","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Yasser Larouci","LIV","D","478","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Moritz Leitner","NOR","M","479","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"Florian Lejeune","NEW","D","480","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Bernd Leno","ARS","G","481","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Dylan Levitt","MUN","M","482","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Adam Lewis","LIV","M","483","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Alfie Lewis","WHU","M","484","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Harry Lewis","SOU","G","485","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Jesse Lingard","MUN","M,F","486","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Ruben Loftus-Cheek","CHE","M","487","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Andy Lonergan","LIV","G","488","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Kevin Long","BUR","D","489","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Ryan Longman","BHA","M","490","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Luis Longstaff","LIV","M","491","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Matthew Longstaff","NEW","M","492","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Sean Longstaff","NEW","M","493","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Dejan Lovren","LIV","D","494","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"David Luiz","ARS","D","495","ColmL","ARS 2<br/>@SOU 0 F","0","0","-"
"Ian Maatsen","CHE","D","496","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Matt Macey","ARS","G","497","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Jacob Maddox","SOU","M","498","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Archie Mair","NOR","G","499","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"Pablo Mari","ARS","D","500","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Adrian Mariappa","WAT","D","501","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"David Martin","WHU","G","502","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Josh Martin","NOR","M","503","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"Gabriel Martinelli","ARS","M,F","504","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Arthur Masuaku","WHU","D","505","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Joel Matip","LIV","D","506","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Michael McGovern","NOR","G","507","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"Giovanni McGregor","CRY","M","508","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Sam McQueen","SOU","D","509","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Zech Medley","ARS","D","510","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"D'Mani Mellor","MUN","F","511","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Teden Mengi","MUN","D","512","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Chris Mepham","BOU","D","513","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Liam Millar","LIV","F","514","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"James Milner","LIV","M","515","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Yerry Mina","EVE","D","516","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"Tyrick Mitchell","CRY","D","517","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Martin Montoya","BHA","D,M","518","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Wesley","AVL","F","519","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Wes Morgan","LEI","D","520","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Joel Mumbongo","BUR","F","521","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Arijanet Muric","MCI","G","522","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Yoshinori Muto","NEW","F","523","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Daniel N'Lundulu","SOU","F","524","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Tanguy Ndombele","TOT","M","525","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Reiss Nelson","ARS","F","526","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Joao Virginia","EVE","G","527","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"James Norris","LIV","D","528","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Will Norris","WOL","G","529","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Kenedy","CHE","M","530","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Jack O'Connell","SHU","D","531","MKFC","SHU 0<br/>@MUN 3 F","0","0","-"
"Warren O'Hora","BHA","D","532","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Aiden O'Neill","BUR","M","533","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Angelo Ogbonna","WHU","D","534","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Divock Origi","LIV","F","535","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Ben Osborn","SHU","M","536","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Owen Otasowie","WOL","M","537","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Mesut Ozil","ARS","M","538","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Cole Palmer","MCI","M","539","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Emerson","CHE","D","540","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Sokratis","ARS","D","541","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Adam Parkes","WAT","G","542","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Troy Parrott","TOT","F","543","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Bailey Peacock-Farrell","BUR","G","544","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Jota","AVL","M","545","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Adalberto Penaranda","WAT","F","546","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Roberto Pereyra","WAT","M","547","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Adrien Silva","LEI","M","548","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Taylor Perry","WOL","M","549","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Nathaniel Phillips","LIV","D","550","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Dennis Praet","LEI","M","551","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Arnau Puigmal Martinez","MUN","M","552","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Ignacio Pussetto","WAT","M","553","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Domingos Quina","WAT","M","554","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Kayne Ramsay","SOU","D","555","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Jacob Ramsey","AVL","M","556","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Darren Randolph","WHU","G","557","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Pepe Reina","LIV/AVL","G","558","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Lewis Richards","WOL","D","559","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Taylor Richards","BHA","M,F","560","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Lewis Richardson","BUR","M","561","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Diego Rico","BOU","D","562","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Haydon Roberts","BHA","D","563","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Fred","MUN","M","564","RBF","SHU 0<br/>@MUN 3 F","0","0","-"
"Jack Rodwell","SUN/SHU","M","565","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Marcos Rojo","MUN","D","566","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Sergio Romero","MUN","G","567","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"John Ruddy","WOL","G","568","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"William Saliba","ARS","D","569","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Austin Samuels","WOL","F","570","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Adrian","LIV","G","571","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Max Sanders","BHA","M","572","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Matija Sarkic","AVL","G","573","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Christian Saydee","BOU","M","574","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Fabian Schar","NEW","D","575","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Ezequiel Schelotto","BHA","D","576","FA","BHA 0<br/>@LEI 0 F","0","0","-"
